date,sym,direction,entry_time,exit_time,bars_held,opt_pct,pnl,mfe,mae,exit,regime,gap_pct,signal,month
2026-02-03,AVGO,short,09:40,12:30,34,10.0,75.0,10.9,-1.41,TP,bear,1.73,BOOF51,2026-02
2026-02-03,MU,short,09:40,14:05,53,10.0,75.0,10.03,-2.03,TP,bear,0.7,BOOF51,2026-02
2026-02-03,PLTR,long,09:35,14:35,60,-1.66,-12.44,2.74,-5.75,TIMEOUT,neutral,10.78,BOOF55,2026-02
2026-02-03,HOOD,short,09:35,14:35,60,5.67,42.52,7.81,-2.83,TIMEOUT,neutral,0.5,BOOF51,2026-02
2026-02-03,AFRM,short,09:35,14:35,60,1.66,12.44,4.06,-4.71,TIMEOUT,neutral,3.81,BOOF51,2026-02
2026-02-03,AMD,short,12:30,15:50,40,-1.4,-10.49,3.85,-2.93,EOD,bear,2.04,BOOF51,2026-02
2026-02-04,SMCI,long,09:35,14:35,60,-5.59,-41.92,5.59,-12.59,TIMEOUT,neutral,9.61,BOOF55,2026-02
2026-02-05,NFLX,long,09:35,14:35,60,-4.81,-36.09,0.9,-5.52,TIMEOUT,neutral,1.56,BOOF55,2026-02
2026-02-05,ARM,long,10:40,14:50,50,10.0,75.0,10.59,-1.32,TP,neutral,14.84,BOOF55,2026-02
2026-02-06,ARM,long,09:35,13:55,52,10.0,75.0,10.3,-1.15,TP,neutral,1.44,BOOF55,2026-02
2026-02-06,SMCI,short,09:35,14:35,60,-13.21,-99.05,1.1,-17.43,TIMEOUT,neutral,3.8,BOOF51,2026-02
2026-02-06,NVDA,long,09:35,14:35,60,7.0,52.49,7.69,-0.4,TIMEOUT,neutral,2.14,BOOF55,2026-02
2026-02-06,HOOD,long,09:35,14:35,60,3.02,22.65,7.79,-3.03,TIMEOUT,neutral,7.39,BOOF55,2026-02
2026-02-06,APP,long,09:35,14:35,60,4.04,30.26,4.86,-10.07,TIMEOUT,neutral,5.35,BOOF55,2026-02
2026-02-06,RBLX,long,14:40,15:50,14,-2.8,-21.03,0.16,-3.96,EOD,neutral,10.87,BOOF55,2026-02
2026-02-06,AVGO,long,14:35,15:50,15,0.63,4.69,1.05,-0.52,EOD,neutral,2.6,BOOF55,2026-02
2026-02-06,SNOW,long,14:00,15:50,22,0.03,0.22,1.04,-1.45,EOD,neutral,3.71,BOOF55,2026-02
2026-02-06,MRVL,long,14:35,15:50,15,2.19,16.4,2.91,-0.6,EOD,neutral,2.45,BOOF55,2026-02
2026-02-06,AMD,long,14:35,15:50,15,2.18,16.37,2.5,-0.58,EOD,neutral,2.4,BOOF55,2026-02
2026-02-09,APP,long,09:35,10:50,15,10.0,75.0,10.43,-1.04,TP,neutral,3.88,BOOF55,2026-02
2026-02-09,RBLX,long,09:35,14:35,60,6.91,51.84,7.88,-1.72,TIMEOUT,neutral,2.66,BOOF55,2026-02
2026-02-09,HOOD,long,09:35,14:35,60,5.2,38.96,6.41,-1.28,TIMEOUT,neutral,2.02,BOOF55,2026-02
2026-02-09,PLTR,short,09:55,14:55,60,-7.27,-54.55,0.18,-9.6,TIMEOUT,bear,0.69,BOOF51,2026-02
2026-02-10,NFLX,long,09:35,14:35,60,-1.21,-9.09,3.25,-2.0,TIMEOUT,neutral,1.56,BOOF55,2026-02
2026-02-10,RBLX,long,09:35,14:35,60,-7.16,-53.7,0.08,-9.78,TIMEOUT,neutral,1.11,BOOF55,2026-02
2026-02-10,SNOW,long,09:35,14:35,60,2.65,19.87,6.79,-1.92,TIMEOUT,neutral,3.93,BOOF55,2026-02
2026-02-10,MSFT,long,09:35,14:35,60,-0.13,-0.97,3.72,-0.21,TIMEOUT,neutral,1.5,BOOF55,2026-02
2026-02-10,PLTR,short,09:40,14:40,60,7.98,59.82,9.24,-1.34,TIMEOUT,bear,1.36,BOOF51,2026-02
2026-02-10,SMCI,short,14:35,15:50,15,1.13,8.49,3.37,-0.51,EOD,neutral,0.87,BOOF51,2026-02
2026-02-10,NVDA,short,14:35,15:50,15,0.56,4.16,0.72,-0.48,EOD,neutral,0.78,BOOF51,2026-02
2026-02-10,AVGO,short,14:40,15:50,14,0.86,6.45,1.04,-0.6,EOD,neutral,0.99,BOOF51,2026-02
2026-02-10,UPST,short,15:15,15:50,7,-1.16,-8.7,0.75,-4.36,EOD,neutral,0.6,BOOF51,2026-02
2026-02-10,APP,short,14:35,15:50,15,-0.47,-3.5,0.45,-1.57,EOD,neutral,2.45,BOOF51,2026-02
2026-02-11,MU,long,09:35,14:35,60,5.09,38.15,5.15,-6.02,TIMEOUT,neutral,6.16,BOOF55,2026-02
2026-02-11,AVGO,short,09:35,14:35,60,-0.48,-3.59,5.32,-2.02,TIMEOUT,neutral,2.0,BOOF51,2026-02
2026-02-11,MRVL,short,09:35,14:35,60,2.91,21.83,7.89,-1.31,TIMEOUT,neutral,1.59,BOOF51,2026-02
2026-02-11,NVDA,long,09:45,14:45,60,-0.93,-7.01,0.21,-4.01,TIMEOUT,neutral,1.91,BOOF55,2026-02
2026-02-11,HIMS,short,10:05,15:05,60,5.03,37.76,6.66,-0.17,TIMEOUT,bear,2.04,BOOF51,2026-02
2026-02-11,TSLA,short,15:10,15:50,8,-0.52,-3.87,0.48,-0.68,EOD,neutral,0.71,BOOF51,2026-02
2026-02-11,AMD,short,14:35,15:50,15,-0.06,-0.42,0.9,-0.42,EOD,neutral,2.03,BOOF51,2026-02
2026-02-12,HOOD,short,09:35,10:50,15,10.0,75.0,10.4,-1.12,TP,neutral,1.35,BOOF51,2026-02
2026-02-12,MU,long,09:35,14:35,60,-5.2,-39.0,2.02,-10.69,TIMEOUT,neutral,2.75,BOOF55,2026-02
2026-02-12,MRVL,short,09:35,14:35,60,4.86,36.46,7.42,-1.85,TIMEOUT,neutral,1.04,BOOF51,2026-02
2026-02-12,NVDA,short,10:00,15:00,60,3.05,22.88,4.08,-0.89,TIMEOUT,bear,1.65,BOOF51,2026-02
2026-02-12,CRM,short,10:35,15:35,60,-0.95,-7.14,3.83,-1.28,TIMEOUT,bear,0.52,BOOF51,2026-02
2026-02-12,TSLA,short,14:40,15:50,14,-0.23,-1.76,0.63,-0.55,EOD,neutral,0.57,BOOF51,2026-02
2026-02-12,AMD,short,10:50,15:50,60,4.11,30.84,5.41,-0.07,EOD,bear,1.19,BOOF51,2026-02
2026-02-13,COIN,long,09:55,10:25,6,10.0,75.0,11.11,-0.52,TP,neutral,7.78,BOOF55,2026-02
2026-02-13,MSTR,long,09:55,14:55,60,7.16,53.72,9.22,-0.28,TIMEOUT,neutral,3.56,BOOF55,2026-02
2026-02-13,CRWD,long,09:55,14:55,60,2.64,19.78,4.24,-1.4,TIMEOUT,neutral,1.09,BOOF55,2026-02
2026-02-13,SMCI,short,10:00,15:00,60,1.17,8.77,1.98,-2.79,TIMEOUT,neutral,1.02,BOOF51,2026-02
2026-02-13,CLSK,long,10:00,15:00,60,1.56,11.69,9.88,-2.65,TIMEOUT,neutral,4.62,BOOF55,2026-02
2026-02-13,PANW,long,10:25,15:25,60,-2.86,-21.47,0.95,-3.06,TIMEOUT,neutral,1.64,BOOF55,2026-02
2026-02-13,SNOW,long,15:00,15:50,10,-0.83,-6.24,0.77,-1.36,EOD,neutral,1.76,BOOF55,2026-02
2026-02-17,CRM,short,09:35,14:35,60,5.67,42.53,6.95,-0.25,TIMEOUT,neutral,0.66,BOOF51,2026-02
2026-02-17,ADBE,short,09:40,14:40,60,0.32,2.38,4.1,-0.54,TIMEOUT,bear,0.69,BOOF51,2026-02
2026-02-17,AAPL,long,13:00,15:50,34,0.44,3.31,2.82,-0.4,EOD,bull,1.03,BOOF55,2026-02
2026-02-18,PLTR,long,09:35,14:35,60,-0.51,-3.8,6.79,-0.84,TIMEOUT,neutral,2.06,BOOF55,2026-02
2026-02-18,NVDA,long,09:35,14:35,60,0.09,0.71,2.78,-0.38,TIMEOUT,neutral,2.05,BOOF55,2026-02
2026-02-18,ARM,long,09:35,14:35,60,-3.4,-25.53,1.73,-3.5,TIMEOUT,neutral,1.54,BOOF55,2026-02
2026-02-18,AFRM,short,11:50,15:50,48,-0.27,-2.03,0.68,-3.36,EOD,bear,0.85,BOOF51,2026-02
2026-02-18,UPST,long,10:50,15:50,60,-6.62,-49.63,1.13,-6.74,EOD,bull,1.58,BOOF55,2026-02
2026-02-19,SMCI,long,09:35,14:35,60,-2.21,-16.57,2.65,-4.36,TIMEOUT,neutral,5.4,BOOF55,2026-02
2026-02-23,GOOGL,long,09:35,14:35,60,-3.27,-24.53,0.05,-3.75,TIMEOUT,neutral,1.15,BOOF55,2026-02
2026-02-24,AMD,long,09:35,14:35,60,4.82,36.13,7.73,-2.06,TIMEOUT,neutral,7.61,BOOF55,2026-02
2026-02-24,SMCI,short,14:40,15:50,14,-0.64,-4.82,0.9,-1.51,EOD,neutral,0.78,BOOF51,2026-02
2026-02-24,MU,long,11:15,15:50,55,-5.57,-41.76,0.4,-9.67,EOD,bull,2.01,BOOF55,2026-02
2026-02-25,COIN,long,09:35,11:05,18,10.0,75.0,10.11,-0.76,TP,neutral,5.76,BOOF55,2026-02
2026-02-25,MSTR,long,09:35,12:35,36,10.0,75.0,10.09,-0.71,TP,neutral,4.26,BOOF55,2026-02
2026-02-25,NFLX,long,09:35,14:35,60,5.17,38.77,5.71,-0.42,TIMEOUT,neutral,1.68,BOOF55,2026-02
2026-02-25,SMCI,long,09:35,14:35,60,8.48,63.58,8.7,-1.22,TIMEOUT,neutral,1.25,BOOF55,2026-02
2026-02-25,AVGO,long,09:35,14:35,60,1.25,9.36,2.04,-1.93,TIMEOUT,neutral,1.66,BOOF55,2026-02
2026-02-25,PLTR,long,14:35,15:50,15,-1.77,-13.26,0.35,-1.84,EOD,neutral,1.53,BOOF55,2026-02
2026-02-25,UBER,long,14:35,15:50,15,-0.77,-5.76,0.0,-0.93,EOD,neutral,1.47,BOOF55,2026-02
2026-02-25,SNOW,long,11:05,15:50,57,4.84,36.33,5.69,-0.79,EOD,bull,1.17,BOOF55,2026-02
2026-02-25,CLSK,long,12:35,15:50,39,-2.83,-21.22,2.17,-3.11,EOD,neutral,5.42,BOOF55,2026-02
2026-02-25,HOOD,long,14:35,15:50,15,-0.99,-7.43,1.1,-1.33,EOD,neutral,4.94,BOOF55,2026-02
2026-02-26,SNOW,long,09:35,14:35,60,-8.3,-62.29,6.41,-12.86,TIMEOUT,neutral,5.45,BOOF55,2026-02
2026-02-26,MSFT,long,09:35,14:35,60,-0.46,-3.45,2.29,-2.05,TIMEOUT,neutral,1.08,BOOF55,2026-02
2026-02-26,CRWD,long,09:35,14:35,60,4.46,33.44,7.26,-0.3,TIMEOUT,neutral,1.2,BOOF55,2026-02
2026-02-26,ADBE,long,09:35,14:35,60,-1.2,-9.01,1.42,-3.71,TIMEOUT,neutral,1.52,BOOF55,2026-02
2026-02-26,PANW,long,09:35,14:35,60,4.53,34.0,6.9,-0.13,TIMEOUT,neutral,1.36,BOOF55,2026-02
2026-02-26,UPST,long,14:35,15:50,15,2.03,15.26,4.27,-0.81,EOD,neutral,1.13,BOOF55,2026-02
2026-02-26,CRM,long,14:40,15:50,14,-1.07,-8.01,0.78,-1.34,EOD,neutral,6.6,BOOF55,2026-02
2026-02-27,NFLX,long,09:35,14:35,60,8.57,64.26,8.94,-1.61,TIMEOUT,neutral,11.49,BOOF55,2026-02
2026-02-27,MRVL,long,15:20,15:50,6,-0.92,-6.87,1.12,-1.39,EOD,bull,1.26,BOOF55,2026-02
2026-03-02,PLTR,long,09:35,14:35,60,2.7,20.28,5.13,-2.41,TIMEOUT,neutral,2.77,BOOF55,2026-03
2026-03-02,CRWD,long,09:35,14:35,60,2.18,16.35,2.45,-2.07,TIMEOUT,neutral,1.05,BOOF55,2026-03
2026-03-04,COIN,long,09:35,12:00,29,10.0,75.0,10.64,-2.47,TP,neutral,7.84,BOOF55,2026-03
2026-03-04,TSLA,long,09:35,14:35,60,2.18,16.34,3.39,-2.16,TIMEOUT,neutral,1.52,BOOF55,2026-03
2026-03-04,AVGO,short,09:35,14:35,60,-4.25,-31.91,0.52,-5.17,TIMEOUT,neutral,0.69,BOOF51,2026-03
2026-03-04,MSTR,long,09:35,14:35,60,5.24,39.32,7.97,-2.25,TIMEOUT,neutral,8.65,BOOF55,2026-03
2026-03-04,HOOD,long,09:35,14:35,60,3.94,29.55,7.58,-1.7,TIMEOUT,neutral,4.77,BOOF55,2026-03
2026-03-04,MU,long,12:00,15:50,46,-2.75,-20.65,0.8,-3.1,EOD,neutral,4.27,BOOF55,2026-03
2026-03-04,CLSK,long,14:35,15:50,15,4.86,36.48,6.96,0.0,EOD,neutral,4.86,BOOF55,2026-03
2026-03-04,AFRM,long,14:35,15:50,15,0.63,4.73,1.22,-0.63,EOD,neutral,1.32,BOOF55,2026-03
2026-03-04,UPST,short,14:35,15:50,15,2.22,16.68,2.71,-0.59,EOD,neutral,1.53,BOOF51,2026-03
2026-03-04,APP,long,14:35,15:50,15,3.5,26.23,3.54,-0.03,EOD,neutral,1.36,BOOF55,2026-03
2026-03-05,AVGO,long,09:35,14:35,60,0.46,3.43,6.26,-1.78,TIMEOUT,neutral,3.71,BOOF55,2026-03
2026-03-05,ADBE,long,09:35,14:35,60,0.43,3.19,2.47,-2.18,TIMEOUT,neutral,1.12,BOOF55,2026-03
2026-03-05,MRVL,short,09:40,14:40,60,4.68,35.12,5.94,-3.91,TIMEOUT,bear,1.19,BOOF51,2026-03
2026-03-05,UPST,short,10:25,15:25,60,1.64,12.31,3.53,-2.83,TIMEOUT,bear,0.53,BOOF51,2026-03
2026-03-05,AFRM,short,11:10,15:50,56,-4.28,-32.12,1.13,-4.87,EOD,bear,0.99,BOOF51,2026-03
2026-03-06,MRVL,long,09:35,11:50,27,10.0,75.0,10.44,-1.32,TP,neutral,11.31,BOOF55,2026-03
2026-03-09,HIMS,long,09:35,09:40,1,10.0,75.0,10.15,-1.02,TP,neutral,48.15,BOOF55,2026-03
2026-03-09,MSTR,long,09:35,14:35,60,-1.84,-13.77,3.49,-2.84,TIMEOUT,neutral,2.17,BOOF55,2026-03
2026-03-09,COIN,short,10:10,15:10,60,-1.58,-11.84,0.6,-6.88,TIMEOUT,neutral,0.81,BOOF51,2026-03
2026-03-10,TSLA,long,09:35,14:35,60,-1.26,-9.47,1.94,-2.23,TIMEOUT,neutral,1.04,BOOF55,2026-03
2026-03-10,MU,long,09:35,14:35,60,1.53,11.5,4.57,-0.9,TIMEOUT,neutral,1.7,BOOF55,2026-03
2026-03-10,AVGO,long,09:35,14:35,60,-3.83,-28.74,1.98,-4.32,TIMEOUT,neutral,1.17,BOOF55,2026-03
2026-03-10,CLSK,short,09:35,14:35,60,-3.12,-23.43,0.31,-9.68,TIMEOUT,neutral,1.25,BOOF51,2026-03
2026-03-10,AFRM,short,09:35,14:35,60,0.68,5.1,3.16,-3.16,TIMEOUT,neutral,0.69,BOOF51,2026-03
2026-03-10,COIN,short,14:40,15:50,14,-0.39,-2.9,1.06,-1.95,EOD,neutral,2.26,BOOF51,2026-03
2026-03-10,CLSK,long,15:15,15:50,7,-1.23,-9.25,0.93,-3.29,EOD,bull,1.25,BOOF55,2026-03
2026-03-10,HOOD,short,14:40,15:50,14,1.26,9.48,1.54,-0.52,EOD,neutral,1.06,BOOF51,2026-03
2026-03-10,META,long,14:35,15:50,15,-0.91,-6.84,0.36,-1.25,EOD,bull,1.02,BOOF55,2026-03
2026-03-11,SMCI,long,09:35,14:35,60,-6.39,-47.92,1.03,-7.85,TIMEOUT,neutral,1.98,BOOF55,2026-03
2026-03-11,UBER,long,09:35,14:35,60,-3.83,-28.76,0.46,-4.83,TIMEOUT,neutral,3.01,BOOF55,2026-03
2026-03-11,MU,short,09:35,14:35,60,-6.36,-47.68,1.04,-6.59,TIMEOUT,neutral,1.71,BOOF51,2026-03
2026-03-11,UPST,long,09:35,14:35,60,-13.26,-99.45,0.93,-15.41,TIMEOUT,neutral,3.45,BOOF55,2026-03
2026-03-11,APP,short,09:35,14:35,60,6.77,50.75,8.59,-1.8,TIMEOUT,neutral,1.01,BOOF51,2026-03
2026-03-11,COIN,short,15:15,15:50,7,-1.52,-11.4,0.46,-1.67,EOD,neutral,0.51,BOOF51,2026-03
2026-03-11,MU,long,14:45,15:50,13,-0.75,-5.65,0.07,-1.2,EOD,neutral,1.71,BOOF55,2026-03
2026-03-11,CLSK,short,15:00,15:50,10,-2.99,-22.42,1.86,-3.4,EOD,neutral,0.57,BOOF51,2026-03
2026-03-11,CRM,short,14:35,15:50,15,-1.51,-11.31,0.09,-1.59,EOD,neutral,0.98,BOOF51,2026-03
2026-03-12,PLTR,long,09:35,14:35,60,-1.03,-7.76,1.49,-4.85,TIMEOUT,neutral,1.1,BOOF55,2026-03
2026-03-13,GOOGL,short,09:35,14:35,60,1.6,12.01,2.87,-1.82,TIMEOUT,neutral,1.05,BOOF51,2026-03
2026-03-13,COIN,long,09:35,14:35,60,-4.95,-37.15,1.87,-5.78,TIMEOUT,neutral,5.45,BOOF55,2026-03
2026-03-13,TSLA,short,09:35,14:35,60,1.54,11.54,2.15,-1.83,TIMEOUT,neutral,0.96,BOOF51,2026-03
2026-03-13,MU,long,09:35,14:35,60,2.29,17.16,5.06,-1.33,TIMEOUT,neutral,1.93,BOOF55,2026-03
2026-03-13,MSTR,long,09:35,14:35,60,-5.26,-39.44,5.43,-6.61,TIMEOUT,neutral,4.48,BOOF55,2026-03
2026-03-13,CLSK,long,14:35,15:50,15,0.83,6.2,2.58,-0.93,EOD,bull,5.15,BOOF55,2026-03
2026-03-16,SMCI,long,09:35,14:35,60,2.09,15.64,2.69,-4.61,TIMEOUT,neutral,2.61,BOOF55,2026-03
2026-03-16,MU,long,09:35,14:35,60,-1.13,-8.51,2.72,-1.88,TIMEOUT,neutral,4.94,BOOF55,2026-03
2026-03-16,META,long,09:35,14:35,60,-0.83,-6.19,1.58,-2.12,TIMEOUT,neutral,3.26,BOOF55,2026-03
2026-03-16,UPST,long,09:35,14:35,60,-3.35,-25.12,0.04,-6.84,TIMEOUT,neutral,4.8,BOOF55,2026-03
2026-03-16,ARM,long,09:35,14:35,60,5.16,38.72,5.51,-1.39,TIMEOUT,neutral,2.79,BOOF55,2026-03
2026-03-16,UBER,long,14:40,15:50,14,-0.43,-3.2,0.49,-0.48,EOD,neutral,1.09,BOOF55,2026-03
2026-03-16,MSTR,long,15:05,15:50,9,-0.15,-1.12,0.52,-1.3,EOD,bull,4.2,BOOF55,2026-03
2026-03-16,AFRM,short,14:35,15:50,15,1.34,10.06,1.57,-2.03,EOD,neutral,1.74,BOOF51,2026-03
2026-03-16,MRVL,long,14:35,15:50,15,-2.36,-17.74,0.74,-3.1,EOD,neutral,1.73,BOOF55,2026-03
2026-03-17,UBER,long,09:35,14:35,60,-0.75,-5.64,1.81,-1.25,TIMEOUT,neutral,3.65,BOOF55,2026-03
2026-03-17,NVDA,short,09:35,14:35,60,1.24,9.33,2.53,-0.29,TIMEOUT,neutral,1.03,BOOF51,2026-03
2026-03-17,UPST,long,09:35,14:35,60,-7.53,-56.48,2.69,-9.81,TIMEOUT,neutral,1.89,BOOF55,2026-03
2026-03-17,ARM,long,09:35,14:35,60,1.92,14.37,2.64,-1.38,TIMEOUT,neutral,3.1,BOOF55,2026-03
2026-03-17,MU,short,09:40,14:40,60,-5.02,-37.64,1.47,-5.15,TIMEOUT,neutral,2.61,BOOF51,2026-03
2026-03-17,MU,long,14:50,15:50,12,0.81,6.08,1.41,-0.34,EOD,neutral,2.61,BOOF55,2026-03
2026-03-17,MRVL,short,15:05,15:50,9,-0.4,-2.98,0.44,-0.6,EOD,neutral,0.67,BOOF51,2026-03
2026-03-19,CRM,short,10:15,15:15,60,-0.81,-6.08,1.59,-1.69,TIMEOUT,bear,0.82,BOOF51,2026-03
2026-03-20,ARM,long,09:35,14:35,60,-6.36,-47.73,1.55,-6.6,TIMEOUT,neutral,5.85,BOOF55,2026-03
2026-03-23,PLTR,long,09:35,14:35,60,1.58,11.84,1.84,-3.72,TIMEOUT,neutral,1.71,BOOF55,2026-03
2026-03-23,AVGO,long,09:35,14:35,60,1.06,7.98,3.07,-1.42,TIMEOUT,neutral,2.25,BOOF55,2026-03
2026-03-23,AAPL,long,09:35,14:35,60,-1.2,-9.0,0.83,-2.31,TIMEOUT,neutral,2.37,BOOF55,2026-03
2026-03-23,AMZN,long,09:35,14:35,60,-0.43,-3.26,1.07,-1.4,TIMEOUT,neutral,1.86,BOOF55,2026-03
2026-03-23,META,short,09:35,14:35,60,-0.88,-6.63,1.17,-2.02,TIMEOUT,neutral,1.77,BOOF51,2026-03
2026-03-23,UBER,long,14:35,15:50,15,-0.98,-7.34,0.37,-1.06,EOD,bull,1.87,BOOF55,2026-03
2026-03-23,TSLA,long,14:40,15:50,14,-0.41,-3.09,0.49,-0.57,EOD,bull,1.19,BOOF55,2026-03
2026-03-23,SNOW,long,14:40,15:50,14,-1.67,-12.56,0.4,-1.87,EOD,bull,1.18,BOOF55,2026-03
2026-03-23,AFRM,long,14:40,15:50,14,-0.91,-6.79,0.11,-1.25,EOD,bull,3.42,BOOF55,2026-03
2026-03-23,UPST,long,14:40,15:50,14,-0.85,-6.41,0.14,-1.42,EOD,bull,3.04,BOOF55,2026-03
2026-03-25,RBLX,long,09:35,14:35,60,-5.96,-44.71,1.76,-6.5,TIMEOUT,neutral,3.08,BOOF55,2026-03
2026-03-25,SMCI,long,09:35,14:35,60,3.82,28.67,5.09,-2.21,TIMEOUT,neutral,1.75,BOOF55,2026-03
2026-03-25,TSLA,long,09:35,14:35,60,-3.41,-25.58,0.51,-3.55,TIMEOUT,neutral,1.75,BOOF55,2026-03
2026-03-25,AVGO,short,09:35,14:35,60,0.46,3.43,0.82,-2.93,TIMEOUT,neutral,1.57,BOOF51,2026-03
2026-03-25,MSTR,long,09:35,14:35,60,-6.1,-45.76,2.68,-6.21,TIMEOUT,neutral,3.08,BOOF55,2026-03
2026-03-25,HOOD,long,14:35,15:50,15,-0.08,-0.62,0.36,-1.48,EOD,neutral,4.01,BOOF55,2026-03
2026-03-25,AMZN,long,14:35,15:50,15,-0.45,-3.37,0.12,-0.74,EOD,neutral,2.15,BOOF55,2026-03
2026-03-25,CRM,short,14:35,15:50,15,0.03,0.25,0.36,-0.61,EOD,neutral,1.49,BOOF51,2026-03
2026-03-25,ARM,long,14:35,15:50,15,-2.18,-16.32,1.23,-2.74,EOD,neutral,6.67,BOOF55,2026-03
2026-03-25,HIMS,short,14:35,15:50,15,-1.69,-12.64,1.8,-1.69,EOD,neutral,1.78,BOOF51,2026-03
2026-03-27,MRVL,short,09:35,12:40,37,10.0,75.0,10.02,-0.18,TP,neutral,0.94,BOOF51,2026-03
2026-03-27,MU,short,15:05,15:50,9,-0.65,-4.84,0.33,-1.04,EOD,bear,1.62,BOOF51,2026-03
