entry_bar,exit_bar,hold_bars,entry_price,exit_price,pnl_pct,exit_type,direction,slack,model,symbol
1935,1994,59,1.734,1.927281343310823,0.11146559591166258,time,long,0.6556962025316508,Trend (+40/-20%),NVDA
1957,2016,59,1.734,1.6623112159709605,-0.041343012704174995,time,short,0.6040992448760003,Trend (+40/-20%),NVDA
1960,2019,59,1.734,1.6954643060377093,-0.022223583599936984,time,short,0.7195530726256717,Trend (+40/-20%),NVDA
2068,2127,59,1.734,2.0428084476373187,0.17809022355093354,time,short,0.6557050323866436,Trend (+40/-20%),NVDA
2070,2129,59,1.734,2.1201242553191504,0.2226783479349195,time,long,0.6128191766545291,Trend (+40/-20%),NVDA
2073,2132,59,1.734,2.175047525602611,0.2543526675908944,time,long,0.6629283489096466,Trend (+40/-20%),NVDA
2139,2198,59,1.734,1.6768916673999112,-0.03293444786625648,time,short,0.7108167770419107,Trend (+40/-20%),NVDA
2214,2273,59,1.734,1.6171586884093032,-0.06738253263592663,time,short,0.7587096774192865,Trend (+40/-20%),NVDA
2220,2279,59,1.734,1.602882412564338,-0.07561567902864016,time,long,0.7337931034482786,Trend (+40/-20%),NVDA
2329,2388,59,1.734,1.649223445241342,-0.04889074668896083,time,short,0.7679324894514761,Trend (+40/-20%),NVDA
2346,2405,59,1.734,1.5922632517567235,-0.08173976253937516,time,long,0.7197943444729272,Trend (+40/-20%),NVDA
2383,2442,59,1.734,2.1348895587069494,0.23119351713203543,time,short,0.6606741573034869,Trend (+40/-20%),NVDA
2387,2446,59,1.734,2.1529510823311746,0.24160962072155398,time,short,0.7815533980581311,Trend (+40/-20%),NVDA
2409,2435,26,1.734,2.4050239098740915,0.386980340181137,tp,short,0.7253886010362043,Trend (+40/-20%),NVDA
2458,2517,59,1.734,2.2997292314353777,0.3262567655336665,time,long,0.6400000000000026,Trend (+40/-20%),NVDA
2481,2540,59,1.734,2.100039091242211,0.21109520832884135,time,short,0.7187329328235963,Trend (+40/-20%),NVDA
2507,2566,59,1.734,1.996122162858062,0.15116618388584896,time,long,0.6010362694300947,Trend (+40/-20%),NVDA
2527,2586,59,1.734,1.7094255475320732,-0.01417211791691279,time,long,0.6197628458498032,Trend (+40/-20%),NVDA
2544,2603,59,1.734,1.8008477072442146,0.03855115758028525,time,long,0.7044025157232772,Trend (+40/-20%),NVDA
2555,2614,59,1.734,1.8064595416205134,0.04178750958507115,time,long,0.7837150127226352,Trend (+40/-20%),NVDA
2566,2625,59,1.734,1.6863033780160852,-0.027506702412868962,time,long,0.6371681415928464,Trend (+40/-20%),NVDA
2604,2663,59,1.734,1.7246230992746354,-0.005407670545192945,time,long,0.791366906474835,Trend (+40/-20%),NVDA
2617,2676,59,1.734,1.3749795549320913,-0.2070475461752645,time,long,0.6111869031377781,Trend (+40/-20%),NVDA
2643,2702,59,1.734,1.5662328798842275,-0.09675151102409021,time,long,0.7136431784108659,Trend (+40/-20%),NVDA
2677,2736,59,1.734,1.9967301578586123,0.15151681537405554,time,long,0.7160493827160277,Trend (+40/-20%),NVDA
2721,2780,59,1.734,2.0274945951719703,0.16925870540482715,time,long,0.7722772277228523,Trend (+40/-20%),NVDA
2724,2783,59,1.734,1.9605305892399674,0.13064047822374128,time,short,0.6103542234333306,Trend (+40/-20%),NVDA
2725,2784,59,1.734,2.0260704166132544,0.16843737982309942,time,long,0.7873799725651912,Trend (+40/-20%),NVDA
2757,2816,59,1.734,1.6502567527173908,-0.048294836956522015,time,short,0.6555183946487698,Trend (+40/-20%),NVDA
2818,2839,21,1.734,0.9127314149821657,-0.4736266349583819,sl,short,0.754039497307039,Trend (+40/-20%),NVDA
2837,2839,2,1.734,0.8255485133418052,-0.5239051249470558,sl,long,0.6757164404222915,Trend (+40/-20%),NVDA
2874,2933,59,1.734,1.646830193275087,-0.05027093813432118,time,short,0.6519208381839305,Trend (+40/-20%),NVDA
2889,2948,59,1.734,1.7783703954101417,0.025588463327648074,time,long,0.6429391504018477,Trend (+40/-20%),NVDA
2907,2934,27,1.734,1.3534081213474307,-0.21948781929213915,sl,short,0.7173738991192796,Trend (+40/-20%),NVDA
2920,2979,59,1.734,1.9043819571919323,0.09825949088346729,time,long,0.673913043478266,Trend (+40/-20%),NVDA
2926,2985,59,1.734,1.877861589185624,0.08296516100670362,time,short,0.7931330472103321,Trend (+40/-20%),NVDA
126,185,59,1.734,1.6466854592285909,-0.0503544064425658,time,short,0.7022653721684244,Trend (+40/-20%),META
149,208,59,1.734,1.6158800365410029,-0.06811993279065577,time,long,0.6785137318254287,Trend (+40/-20%),META
154,213,59,1.734,1.766485701406244,0.018734545216980435,time,long,0.6337448559670329,Trend (+40/-20%),META
170,229,59,1.734,1.715396034513691,-0.010728930499601528,time,short,0.6688888888886342,Trend (+40/-20%),META
222,281,59,1.734,1.7142767303695847,-0.011374434619616645,time,short,0.7466666666667551,Trend (+40/-20%),META
252,311,59,1.734,1.8368425249527933,0.059309414620988085,time,long,0.7287066246059245,Trend (+40/-20%),META
261,320,59,1.734,1.8008530939010077,0.038554264072092094,time,short,0.6783310901747513,Trend (+40/-20%),META
339,398,59,1.734,2.222520234829827,0.28173023923288754,time,long,0.6861143523921893,Trend (+40/-20%),META
342,401,59,1.734,2.1991363157379293,0.26824470342441137,time,long,0.6093579978238715,Trend (+40/-20%),META
347,406,59,1.734,2.1317995337675666,0.2294114958290465,time,long,0.7207207207204976,Trend (+40/-20%),META
427,486,59,1.734,1.636040773008894,-0.05649321049083393,time,short,0.6249452954049385,Trend (+40/-20%),META
429,488,59,1.734,1.6884027792232799,-0.02629597507307966,time,long,0.6965486329001265,Trend (+40/-20%),META
575,634,59,1.734,1.469370678206953,-0.1526120656245945,time,short,0.7116843702580528,Trend (+40/-20%),META
593,652,59,1.734,1.6166776280253539,-0.0676599607696921,time,short,0.6628571428570966,Trend (+40/-20%),META
624,683,59,1.734,1.8135288607903952,0.04586439491948975,time,long,0.6334106728538226,Trend (+40/-20%),META
645,704,59,1.734,1.863465390573462,0.07466285500199651,time,long,0.7445086705202626,Trend (+40/-20%),META
686,745,59,1.734,1.7037290941523715,-0.017457269808320925,time,short,0.7808764940241305,Trend (+40/-20%),META
712,771,59,1.734,1.6265711262101321,-0.061954367814225995,time,long,0.639593908629189,Trend (+40/-20%),META
725,784,59,1.734,1.728589579629845,-0.0031201962919002566,time,long,0.680250783699214,Trend (+40/-20%),META
737,796,59,1.734,1.5784210720551002,-0.08972256513546702,time,long,0.697368421052604,Trend (+40/-20%),META
774,833,59,1.734,1.5318259082384036,-0.11659405522583415,time,short,0.7168546174946897,Trend (+40/-20%),META
928,987,59,1.734,1.6686725052465923,-0.03767444910807827,time,short,0.7521206409049492,Trend (+40/-20%),META
990,1049,59,1.734,1.754233887339655,0.011668908500377759,time,short,0.7516778523488391,Trend (+40/-20%),META
1003,1062,59,1.734,1.7433265167508012,0.00537861404313795,time,short,0.7903225806453167,Trend (+40/-20%),META
