symbol,date,direction,tp,sl,pnl
META,2025-12-09,short,0.005,0.004,0.005
META,2025-12-09,short,0.005,0.005,0.005
META,2025-12-09,short,0.0075,0.0025,0.0075
META,2025-12-09,short,0.0075,0.004,0.0075
META,2025-12-09,short,0.0075,0.005,0.0075
META,2025-12-09,short,0.0025,0.0025,-0.0025
META,2025-12-09,short,0.0025,0.004,-0.004
META,2025-12-09,short,0.0025,0.005,-0.005
META,2025-12-09,short,0.005,0.0025,-0.0025
META,2025-12-09,short,0.005,0.004,-0.004
META,2025-12-09,short,0.005,0.005,-0.005
META,2025-12-09,short,0.0075,0.0025,-0.0025
META,2025-12-09,short,0.0075,0.004,-0.004
META,2025-12-09,short,0.0075,0.005,-0.005
META,2025-12-10,short,0.0025,0.0025,-0.0025
META,2025-12-10,short,0.0025,0.004,-0.004
META,2025-12-10,short,0.0025,0.005,-0.005
META,2025-12-10,short,0.005,0.0025,-0.0025
META,2025-12-10,short,0.005,0.004,-0.004
META,2025-12-10,short,0.005,0.005,-0.005
META,2025-12-10,short,0.0075,0.0025,-0.0025
META,2025-12-10,short,0.0075,0.004,-0.004
META,2025-12-10,short,0.0075,0.005,-0.005
META,2025-12-10,short,0.0025,0.0025,-0.0025
META,2025-12-10,short,0.0025,0.004,-0.004
META,2025-12-10,short,0.0025,0.005,-0.005
META,2025-12-10,short,0.005,0.0025,-0.0025
META,2025-12-10,short,0.005,0.004,-0.004
META,2025-12-10,short,0.005,0.005,-0.005
META,2025-12-10,short,0.0075,0.0025,-0.0025
META,2025-12-10,short,0.0075,0.004,-0.004
META,2025-12-10,short,0.0075,0.005,-0.005
META,2025-12-10,short,0.0025,0.0025,-0.0025
META,2025-12-10,short,0.0025,0.004,-0.004
META,2025-12-10,short,0.0025,0.005,-0.005
META,2025-12-10,short,0.005,0.0025,-0.0025
META,2025-12-10,short,0.005,0.004,-0.004
META,2025-12-10,short,0.005,0.005,-0.005
META,2025-12-10,short,0.0075,0.0025,-0.0025
META,2025-12-10,short,0.0075,0.004,-0.004
META,2025-12-10,short,0.0075,0.005,-0.005
META,2025-12-10,long,0.0025,0.0025,-0.0025
META,2025-12-10,long,0.0025,0.004,-0.004
META,2025-12-10,long,0.0025,0.005,-0.005
META,2025-12-10,long,0.005,0.0025,-0.0025
META,2025-12-10,long,0.005,0.004,-0.004
META,2025-12-10,long,0.005,0.005,-0.005
META,2025-12-10,long,0.0075,0.0025,-0.0025
META,2025-12-10,long,0.0075,0.004,-0.004
META,2025-12-10,long,0.0075,0.005,-0.005
META,2025-12-11,long,0.0025,0.0025,0.0025
META,2025-12-11,long,0.0025,0.004,0.0025
META,2025-12-11,long,0.0025,0.005,0.0025
META,2025-12-11,long,0.005,0.0025,0.005
META,2025-12-11,long,0.005,0.004,0.005
META,2025-12-11,long,0.005,0.005,0.005
META,2025-12-11,long,0.0075,0.0025,0.002633564861160365
META,2025-12-11,long,0.0075,0.004,0.002633564861160365
META,2025-12-11,long,0.0075,0.005,0.002633564861160365
META,2025-12-11,long,0.0025,0.0025,0.0025
META,2025-12-11,long,0.0025,0.004,0.0025
META,2025-12-11,long,0.0025,0.005,0.0025
META,2025-12-11,long,0.005,0.0025,0.005
META,2025-12-11,long,0.005,0.004,0.005
META,2025-12-11,long,0.005,0.005,0.005
META,2025-12-11,long,0.0075,0.0025,0.0012569540494851831
META,2025-12-11,long,0.0075,0.004,0.0012569540494851831
META,2025-12-11,long,0.0075,0.005,0.0012569540494851831
META,2025-12-12,long,0.0025,0.0025,0.0025
META,2025-12-12,long,0.0025,0.004,0.0025
META,2025-12-12,long,0.0025,0.005,0.0025
META,2025-12-12,long,0.005,0.0025,-0.0025
META,2025-12-12,long,0.005,0.004,-0.004
META,2025-12-12,long,0.005,0.005,-0.005
META,2025-12-12,long,0.0075,0.0025,-0.0025
META,2025-12-12,long,0.0075,0.004,-0.004
META,2025-12-12,long,0.0075,0.005,-0.005
META,2025-12-12,long,0.0025,0.0025,-0.0025
META,2025-12-12,long,0.0025,0.004,-0.004
META,2025-12-12,long,0.0025,0.005,-0.005
META,2025-12-12,long,0.005,0.0025,-0.0025
META,2025-12-12,long,0.005,0.004,-0.004
META,2025-12-12,long,0.005,0.005,-0.005
META,2025-12-12,long,0.0075,0.0025,-0.0025
META,2025-12-12,long,0.0075,0.004,-0.004
META,2025-12-12,long,0.0075,0.005,-0.005
META,2025-12-12,short,0.0025,0.0025,-0.0025
META,2025-12-12,short,0.0025,0.004,0.0025
META,2025-12-12,short,0.0025,0.005,0.0025
META,2025-12-12,short,0.005,0.0025,-0.0025
META,2025-12-12,short,0.005,0.004,0.005
META,2025-12-12,short,0.005,0.005,0.005
META,2025-12-12,short,0.0075,0.0025,-0.0025
META,2025-12-12,short,0.0075,0.004,0.0075
META,2025-12-12,short,0.0075,0.005,0.0075
META,2025-12-12,long,0.0025,0.0025,-0.0025
META,2025-12-12,long,0.0025,0.004,-0.004
META,2025-12-12,long,0.0025,0.005,-0.005
META,2025-12-12,long,0.005,0.0025,-0.0025
META,2025-12-12,long,0.005,0.004,-0.004
META,2025-12-12,long,0.005,0.005,-0.005
META,2025-12-12,long,0.0075,0.0025,-0.0025
META,2025-12-12,long,0.0075,0.004,-0.004
META,2025-12-12,long,0.0075,0.005,-0.005
META,2025-12-15,long,0.0025,0.0025,0.0025
META,2025-12-15,long,0.0025,0.004,0.0025
META,2025-12-15,long,0.0025,0.005,0.0025
META,2025-12-15,long,0.005,0.0025,-0.0025
META,2025-12-15,long,0.005,0.004,-0.004
META,2025-12-15,long,0.005,0.005,-0.003999384710044644
META,2025-12-15,long,0.0075,0.0025,-0.0025
META,2025-12-15,long,0.0075,0.004,-0.004
META,2025-12-15,long,0.0075,0.005,-0.003999384710044644
META,2025-12-15,long,0.0025,0.0025,-0.0025
META,2025-12-15,long,0.0025,0.004,0.0025
META,2025-12-15,long,0.0025,0.005,0.0025
META,2025-12-15,long,0.005,0.0025,-0.0025
META,2025-12-15,long,0.005,0.004,-0.004
META,2025-12-15,long,0.005,0.005,-0.005
META,2025-12-15,long,0.0075,0.0025,-0.0025
META,2025-12-15,long,0.0075,0.004,-0.004
META,2025-12-15,long,0.0075,0.005,-0.005
META,2025-12-16,long,0.0025,0.0025,0.0025
META,2025-12-16,long,0.0025,0.004,0.0025
META,2025-12-16,long,0.0025,0.005,0.0025
META,2025-12-16,long,0.005,0.0025,0.005
META,2025-12-16,long,0.005,0.004,0.005
META,2025-12-16,long,0.005,0.005,0.005
META,2025-12-16,long,0.0075,0.0025,0.0075
META,2025-12-16,long,0.0075,0.004,0.0075
META,2025-12-16,long,0.0075,0.005,0.0075
META,2025-12-16,long,0.0025,0.0025,0.0025
META,2025-12-16,long,0.0025,0.004,0.0025
META,2025-12-16,long,0.0025,0.005,0.0025
META,2025-12-16,long,0.005,0.0025,0.005
META,2025-12-16,long,0.005,0.004,0.005
META,2025-12-16,long,0.005,0.005,0.005
META,2025-12-16,long,0.0075,0.0025,0.0075
META,2025-12-16,long,0.0075,0.004,0.0075
META,2025-12-16,long,0.0075,0.005,0.0075
META,2025-12-16,long,0.0025,0.0025,0.0025
META,2025-12-16,long,0.0025,0.004,0.0025
META,2025-12-16,long,0.0025,0.005,0.0025
META,2025-12-16,long,0.005,0.0025,0.005
META,2025-12-16,long,0.005,0.004,0.005
META,2025-12-16,long,0.005,0.005,0.005
META,2025-12-16,long,0.0075,0.0025,0.0075
META,2025-12-16,long,0.0075,0.004,0.0075
META,2025-12-16,long,0.0075,0.005,0.0075
META,2025-12-17,long,0.0025,0.0025,-0.0025
META,2025-12-17,long,0.0025,0.004,-0.004
META,2025-12-17,long,0.0025,0.005,-0.005
META,2025-12-17,long,0.005,0.0025,-0.0025
META,2025-12-17,long,0.005,0.004,-0.004
META,2025-12-17,long,0.005,0.005,-0.005
META,2025-12-17,long,0.0075,0.0025,-0.0025
META,2025-12-17,long,0.0075,0.004,-0.004
META,2025-12-17,long,0.0075,0.005,-0.005
META,2025-12-17,short,0.0025,0.0025,-0.0025
META,2025-12-17,short,0.0025,0.004,-0.004
META,2025-12-17,short,0.0025,0.005,0.0025
META,2025-12-17,short,0.005,0.0025,-0.0025
META,2025-12-17,short,0.005,0.004,-0.004
META,2025-12-17,short,0.005,0.005,-0.005
META,2025-12-17,short,0.0075,0.0025,-0.0025
META,2025-12-17,short,0.0075,0.004,-0.004
META,2025-12-17,short,0.0075,0.005,-0.005
META,2025-12-17,short,0.0025,0.0025,-0.0025
META,2025-12-17,short,0.0025,0.004,-0.004
META,2025-12-17,short,0.0025,0.005,-0.005
META,2025-12-17,short,0.005,0.0025,-0.0025
META,2025-12-17,short,0.005,0.004,-0.004
META,2025-12-17,short,0.005,0.005,-0.005
META,2025-12-17,short,0.0075,0.0025,-0.0025
META,2025-12-17,short,0.0075,0.004,-0.004
META,2025-12-17,short,0.0075,0.005,-0.005
META,2025-12-17,long,0.0025,0.0025,-0.0025
META,2025-12-17,long,0.0025,0.004,-0.004
META,2025-12-17,long,0.0025,0.005,-0.005
META,2025-12-17,long,0.005,0.0025,-0.0025
META,2025-12-17,long,0.005,0.004,-0.004
META,2025-12-17,long,0.005,0.005,-0.005
META,2025-12-17,long,0.0075,0.0025,-0.0025
META,2025-12-17,long,0.0075,0.004,-0.004
META,2025-12-17,long,0.0075,0.005,-0.005
META,2025-12-17,long,0.0025,0.0025,-0.0025
META,2025-12-17,long,0.0025,0.004,0.0025
META,2025-12-17,long,0.0025,0.005,0.0025
META,2025-12-17,long,0.005,0.0025,-0.0025
META,2025-12-17,long,0.005,0.004,0.005
META,2025-12-17,long,0.005,0.005,0.005
META,2025-12-17,long,0.0075,0.0025,-0.0025
META,2025-12-17,long,0.0075,0.004,9.885330170035979e-05
META,2025-12-17,long,0.0075,0.005,9.885330170035979e-05
META,2025-12-17,long,0.0025,0.0025,-0.0025
META,2025-12-17,long,0.0025,0.004,-0.004
META,2025-12-17,long,0.0025,0.005,-0.005
META,2025-12-17,long,0.005,0.0025,-0.0025
META,2025-12-17,long,0.005,0.004,-0.004
META,2025-12-17,long,0.005,0.005,-0.005
META,2025-12-17,long,0.0075,0.0025,-0.0025
META,2025-12-17,long,0.0075,0.004,-0.004
META,2025-12-17,long,0.0075,0.005,-0.005
META,2025-12-17,long,0.0025,0.0025,-0.0025
META,2025-12-17,long,0.0025,0.004,-0.004
META,2025-12-17,long,0.0025,0.005,-0.005
META,2025-12-17,long,0.005,0.0025,-0.0025
META,2025-12-17,long,0.005,0.004,-0.004
META,2025-12-17,long,0.005,0.005,-0.005
META,2025-12-17,long,0.0075,0.0025,-0.0025
META,2025-12-17,long,0.0075,0.004,-0.004
META,2025-12-17,long,0.0075,0.005,-0.005
META,2025-12-17,short,0.0025,0.0025,0.0025
META,2025-12-17,short,0.0025,0.004,0.0025
META,2025-12-17,short,0.0025,0.005,0.0025
META,2025-12-17,short,0.005,0.0025,0.005
META,2025-12-17,short,0.005,0.004,0.005
META,2025-12-17,short,0.005,0.005,0.005
META,2025-12-17,short,0.0075,0.0025,0.0075
META,2025-12-17,short,0.0075,0.004,0.0075
META,2025-12-17,short,0.0075,0.005,0.0075
META,2025-12-18,long,0.0025,0.0025,0.0025
META,2025-12-18,long,0.0025,0.004,0.0025
META,2025-12-18,long,0.0025,0.005,0.0025
META,2025-12-18,long,0.005,0.0025,0.005
META,2025-12-18,long,0.005,0.004,0.005
META,2025-12-18,long,0.005,0.005,0.005
META,2025-12-18,long,0.0075,0.0025,0.0075
META,2025-12-18,long,0.0075,0.004,0.0075
META,2025-12-18,long,0.0075,0.005,0.0075
AMZN,2025-12-01,long,0.0025,0.0025,0.0025
AMZN,2025-12-01,long,0.0025,0.004,0.0025
AMZN,2025-12-01,long,0.0025,0.005,0.0025
AMZN,2025-12-01,long,0.005,0.0025,-0.0025
AMZN,2025-12-01,long,0.005,0.004,-0.004
AMZN,2025-12-01,long,0.005,0.005,-0.0010230281548094724
AMZN,2025-12-01,long,0.0075,0.0025,-0.0025
AMZN,2025-12-01,long,0.0075,0.004,-0.004
AMZN,2025-12-01,long,0.0075,0.005,-0.0010230281548094724
AMZN,2025-12-01,long,0.0025,0.0025,-0.0025
AMZN,2025-12-01,long,0.0025,0.004,-0.004
AMZN,2025-12-01,long,0.0025,0.005,-0.005
AMZN,2025-12-01,long,0.005,0.0025,-0.0025
AMZN,2025-12-01,long,0.005,0.004,-0.004
AMZN,2025-12-01,long,0.005,0.005,-0.005
AMZN,2025-12-01,long,0.0075,0.0025,-0.0025
AMZN,2025-12-01,long,0.0075,0.004,-0.004
AMZN,2025-12-01,long,0.0075,0.005,-0.005
AMZN,2025-12-01,long,0.0025,0.0025,-0.0025
AMZN,2025-12-01,long,0.0025,0.004,-0.004
AMZN,2025-12-01,long,0.0025,0.005,-0.005
AMZN,2025-12-01,long,0.005,0.0025,-0.0025
AMZN,2025-12-01,long,0.005,0.004,-0.004
AMZN,2025-12-01,long,0.005,0.005,-0.005
AMZN,2025-12-01,long,0.0075,0.0025,-0.0025
AMZN,2025-12-01,long,0.0075,0.004,-0.004
AMZN,2025-12-01,long,0.0075,0.005,-0.005
AMZN,2025-12-02,long,0.0025,0.0025,-0.0025
AMZN,2025-12-02,long,0.0025,0.004,-0.004
AMZN,2025-12-02,long,0.0025,0.005,-0.005
AMZN,2025-12-02,long,0.005,0.0025,-0.0025
AMZN,2025-12-02,long,0.005,0.004,-0.004
AMZN,2025-12-02,long,0.005,0.005,-0.005
AMZN,2025-12-02,long,0.0075,0.0025,-0.0025
AMZN,2025-12-02,long,0.0075,0.004,-0.004
AMZN,2025-12-02,long,0.0075,0.005,-0.005
AMZN,2025-12-02,long,0.0025,0.0025,0.0025
AMZN,2025-12-02,long,0.0025,0.004,0.0025
AMZN,2025-12-02,long,0.0025,0.005,0.0025
AMZN,2025-12-02,long,0.005,0.0025,0.005
AMZN,2025-12-02,long,0.005,0.004,0.005
AMZN,2025-12-02,long,0.005,0.005,0.005
AMZN,2025-12-02,long,0.0075,0.0025,0.0075
AMZN,2025-12-02,long,0.0075,0.004,0.0075
AMZN,2025-12-02,long,0.0075,0.005,0.0075
AMZN,2025-12-02,short,0.0025,0.0025,0.0025
AMZN,2025-12-02,short,0.0025,0.004,0.0025
AMZN,2025-12-02,short,0.0025,0.005,0.0025
AMZN,2025-12-02,short,0.005,0.0025,0.005
AMZN,2025-12-02,short,0.005,0.004,0.005
AMZN,2025-12-02,short,0.005,0.005,0.005
AMZN,2025-12-02,short,0.0075,0.0025,0.004018789499105423
AMZN,2025-12-02,short,0.0075,0.004,0.004018789499105423
AMZN,2025-12-02,short,0.0075,0.005,0.004018789499105423
AMZN,2025-12-03,short,0.0025,0.0025,0.0025
AMZN,2025-12-03,short,0.0025,0.004,0.0025
AMZN,2025-12-03,short,0.0025,0.005,0.0025
AMZN,2025-12-03,short,0.005,0.0025,0.005
AMZN,2025-12-03,short,0.005,0.004,0.005
AMZN,2025-12-03,short,0.005,0.005,0.005
AMZN,2025-12-03,short,0.0075,0.0025,0.0075
AMZN,2025-12-03,short,0.0075,0.004,0.0075
AMZN,2025-12-03,short,0.0075,0.005,0.0075
AMZN,2025-12-04,short,0.0025,0.0025,-0.0025
AMZN,2025-12-04,short,0.0025,0.004,-0.004
AMZN,2025-12-04,short,0.0025,0.005,-0.005
AMZN,2025-12-04,short,0.005,0.0025,-0.0025
AMZN,2025-12-04,short,0.005,0.004,-0.004
AMZN,2025-12-04,short,0.005,0.005,-0.005
AMZN,2025-12-04,short,0.0075,0.0025,-0.0025
AMZN,2025-12-04,short,0.0075,0.004,-0.004
AMZN,2025-12-04,short,0.0075,0.005,-0.005
AMZN,2025-12-04,long,0.0025,0.0025,-0.0025
AMZN,2025-12-04,long,0.0025,0.004,-0.004
AMZN,2025-12-04,long,0.0025,0.005,-0.005
AMZN,2025-12-04,long,0.005,0.0025,-0.0025
AMZN,2025-12-04,long,0.005,0.004,-0.004
AMZN,2025-12-04,long,0.005,0.005,-0.005
AMZN,2025-12-04,long,0.0075,0.0025,-0.0025
AMZN,2025-12-04,long,0.0075,0.004,-0.004
AMZN,2025-12-04,long,0.0075,0.005,-0.005
AMZN,2025-12-04,short,0.0025,0.0025,-0.0025
AMZN,2025-12-04,short,0.0025,0.004,-0.004
AMZN,2025-12-04,short,0.0025,0.005,-0.005
AMZN,2025-12-04,short,0.005,0.0025,-0.0025
AMZN,2025-12-04,short,0.005,0.004,-0.004
AMZN,2025-12-04,short,0.005,0.005,-0.005
AMZN,2025-12-04,short,0.0075,0.0025,-0.0025
AMZN,2025-12-04,short,0.0075,0.004,-0.004
AMZN,2025-12-04,short,0.0075,0.005,-0.005
AMZN,2025-12-04,long,0.0025,0.0025,-0.0025
AMZN,2025-12-04,long,0.0025,0.004,0.0015545694987867769
AMZN,2025-12-04,long,0.0025,0.005,0.0015545694987867769
AMZN,2025-12-04,long,0.005,0.0025,-0.0025
AMZN,2025-12-04,long,0.005,0.004,0.0015545694987867769
AMZN,2025-12-04,long,0.005,0.005,0.0015545694987867769
AMZN,2025-12-04,long,0.0075,0.0025,-0.0025
AMZN,2025-12-04,long,0.0075,0.004,0.0015545694987867769
AMZN,2025-12-04,long,0.0075,0.005,0.0015545694987867769
AMZN,2025-12-05,short,0.0025,0.0025,-0.0025
AMZN,2025-12-05,short,0.0025,0.004,-0.004
AMZN,2025-12-05,short,0.0025,0.005,-0.0028829773293146226
AMZN,2025-12-05,short,0.005,0.0025,-0.0025
AMZN,2025-12-05,short,0.005,0.004,-0.004
AMZN,2025-12-05,short,0.005,0.005,-0.0028829773293146226
AMZN,2025-12-05,short,0.0075,0.0025,-0.0025
AMZN,2025-12-05,short,0.0075,0.004,-0.004
AMZN,2025-12-05,short,0.0075,0.005,-0.0028829773293146226
AMZN,2025-12-05,short,0.0025,0.0025,0.001378385264125142
AMZN,2025-12-05,short,0.0025,0.004,0.001378385264125142
AMZN,2025-12-05,short,0.0025,0.005,0.001378385264125142
AMZN,2025-12-05,short,0.005,0.0025,0.001378385264125142
AMZN,2025-12-05,short,0.005,0.004,0.001378385264125142
AMZN,2025-12-05,short,0.005,0.005,0.001378385264125142
AMZN,2025-12-05,short,0.0075,0.0025,0.001378385264125142
AMZN,2025-12-05,short,0.0075,0.004,0.001378385264125142
AMZN,2025-12-05,short,0.0075,0.005,0.001378385264125142
AMZN,2025-12-08,short,0.0025,0.0025,0.0025
AMZN,2025-12-08,short,0.0025,0.004,0.0025
AMZN,2025-12-08,short,0.0025,0.005,0.0025
AMZN,2025-12-08,short,0.005,0.0025,-0.0025
AMZN,2025-12-08,short,0.005,0.004,-0.004
AMZN,2025-12-08,short,0.005,0.005,-0.005
AMZN,2025-12-08,short,0.0075,0.0025,-0.0025
AMZN,2025-12-08,short,0.0075,0.004,-0.004
AMZN,2025-12-08,short,0.0075,0.005,-0.005
AMZN,2025-12-08,short,0.0025,0.0025,0.0025
AMZN,2025-12-08,short,0.0025,0.004,0.0025
AMZN,2025-12-08,short,0.0025,0.005,0.0025
AMZN,2025-12-08,short,0.005,0.0025,0.002066479071403442
AMZN,2025-12-08,short,0.005,0.004,0.002066479071403442
AMZN,2025-12-08,short,0.005,0.005,0.002066479071403442
AMZN,2025-12-08,short,0.0075,0.0025,0.002066479071403442
AMZN,2025-12-08,short,0.0075,0.004,0.002066479071403442
AMZN,2025-12-08,short,0.0075,0.005,0.002066479071403442
AMZN,2025-12-08,short,0.0025,0.0025,0.0025
AMZN,2025-12-08,short,0.0025,0.004,0.0025
AMZN,2025-12-08,short,0.0025,0.005,0.0025
AMZN,2025-12-08,short,0.005,0.0025,0.00017618816896441898
AMZN,2025-12-08,short,0.005,0.004,0.00017618816896441898
AMZN,2025-12-08,short,0.005,0.005,0.00017618816896441898
AMZN,2025-12-08,short,0.0075,0.0025,0.00017618816896441898
AMZN,2025-12-08,short,0.0075,0.004,0.00017618816896441898
AMZN,2025-12-08,short,0.0075,0.005,0.00017618816896441898
AMZN,2025-12-08,short,0.0025,0.0025,0.0025
AMZN,2025-12-08,short,0.0025,0.004,0.0025
AMZN,2025-12-08,short,0.0025,0.005,0.0025
AMZN,2025-12-08,short,0.005,0.0025,-0.0001320945797189587
AMZN,2025-12-08,short,0.005,0.004,-0.0001320945797189587
AMZN,2025-12-08,short,0.005,0.005,-0.0001320945797189587
AMZN,2025-12-08,short,0.0075,0.0025,-0.0001320945797189587
AMZN,2025-12-08,short,0.0075,0.004,-0.0001320945797189587
AMZN,2025-12-08,short,0.0075,0.005,-0.0001320945797189587
AMZN,2025-12-08,short,0.0025,0.0025,0.0025
AMZN,2025-12-08,short,0.0025,0.004,0.0025
AMZN,2025-12-08,short,0.0025,0.005,0.0025
AMZN,2025-12-08,short,0.005,0.0025,-0.0007437433909059063
AMZN,2025-12-08,short,0.005,0.004,-0.0007437433909059063
AMZN,2025-12-08,short,0.005,0.005,-0.0007437433909059063
AMZN,2025-12-08,short,0.0075,0.0025,-0.0007437433909059063
AMZN,2025-12-08,short,0.0075,0.004,-0.0007437433909059063
AMZN,2025-12-08,short,0.0075,0.005,-0.0007437433909059063
AMZN,2025-12-09,long,0.0025,0.0025,0.0025
AMZN,2025-12-09,long,0.0025,0.004,0.0025
AMZN,2025-12-09,long,0.0025,0.005,0.0025
AMZN,2025-12-09,long,0.005,0.0025,-0.00030792883812869097
AMZN,2025-12-09,long,0.005,0.004,-0.00030792883812869097
AMZN,2025-12-09,long,0.005,0.005,-0.00030792883812869097
AMZN,2025-12-09,long,0.0075,0.0025,-0.00030792883812869097
AMZN,2025-12-09,long,0.0075,0.004,-0.00030792883812869097
AMZN,2025-12-09,long,0.0075,0.005,-0.00030792883812869097
AMZN,2025-12-09,long,0.0025,0.0025,-0.0010517090271690652
AMZN,2025-12-09,long,0.0025,0.004,-0.0010517090271690652
AMZN,2025-12-09,long,0.0025,0.005,-0.0010517090271690652
AMZN,2025-12-09,long,0.005,0.0025,-0.0010517090271690652
AMZN,2025-12-09,long,0.005,0.004,-0.0010517090271690652
AMZN,2025-12-09,long,0.005,0.005,-0.0010517090271690652
AMZN,2025-12-09,long,0.0075,0.0025,-0.0010517090271690652
AMZN,2025-12-09,long,0.0075,0.004,-0.0010517090271690652
AMZN,2025-12-09,long,0.0075,0.005,-0.0010517090271690652
AMZN,2025-12-10,short,0.0025,0.0025,-0.0025
AMZN,2025-12-10,short,0.0025,0.004,-0.004
AMZN,2025-12-10,short,0.0025,0.005,-0.005
AMZN,2025-12-10,short,0.005,0.0025,-0.0025
AMZN,2025-12-10,short,0.005,0.004,-0.004
AMZN,2025-12-10,short,0.005,0.005,-0.005
AMZN,2025-12-10,short,0.0075,0.0025,-0.0025
AMZN,2025-12-10,short,0.0075,0.004,-0.004
AMZN,2025-12-10,short,0.0075,0.005,-0.005
AMZN,2025-12-11,long,0.0025,0.0025,0.0025
AMZN,2025-12-11,long,0.0025,0.004,0.0025
AMZN,2025-12-11,long,0.0025,0.005,0.0025
AMZN,2025-12-11,long,0.005,0.0025,-0.0025
AMZN,2025-12-11,long,0.005,0.004,0.005
AMZN,2025-12-11,long,0.005,0.005,0.005
AMZN,2025-12-11,long,0.0075,0.0025,-0.0025
AMZN,2025-12-11,long,0.0075,0.004,0.0075
AMZN,2025-12-11,long,0.0075,0.005,0.0075
AMZN,2025-12-11,long,0.0025,0.0025,-0.0025
AMZN,2025-12-11,long,0.0025,0.004,-0.004
AMZN,2025-12-11,long,0.0025,0.005,-0.005
AMZN,2025-12-11,long,0.005,0.0025,-0.0025
AMZN,2025-12-11,long,0.005,0.004,-0.004
AMZN,2025-12-11,long,0.005,0.005,-0.005
AMZN,2025-12-11,long,0.0075,0.0025,-0.0025
AMZN,2025-12-11,long,0.0075,0.004,-0.004
AMZN,2025-12-11,long,0.0075,0.005,-0.005
AMZN,2025-12-11,long,0.0025,0.0025,-0.0025
AMZN,2025-12-11,long,0.0025,0.004,-0.004
AMZN,2025-12-11,long,0.0025,0.005,-0.005
AMZN,2025-12-11,long,0.005,0.0025,-0.0025
AMZN,2025-12-11,long,0.005,0.004,-0.004
AMZN,2025-12-11,long,0.005,0.005,-0.005
AMZN,2025-12-11,long,0.0075,0.0025,-0.0025
AMZN,2025-12-11,long,0.0075,0.004,-0.004
AMZN,2025-12-11,long,0.0075,0.005,-0.005
AMZN,2025-12-11,short,0.0025,0.0025,0.0025
AMZN,2025-12-11,short,0.0025,0.004,0.0025
AMZN,2025-12-11,short,0.0025,0.005,0.0025
AMZN,2025-12-11,short,0.005,0.0025,0.0018688339345473808
AMZN,2025-12-11,short,0.005,0.004,0.0018688339345473808
AMZN,2025-12-11,short,0.005,0.005,0.0018688339345473808
AMZN,2025-12-11,short,0.0075,0.0025,0.0018688339345473808
AMZN,2025-12-11,short,0.0075,0.004,0.0018688339345473808
AMZN,2025-12-11,short,0.0075,0.005,0.0018688339345473808
AMZN,2025-12-11,short,0.0025,0.0025,-0.0025
AMZN,2025-12-11,short,0.0025,0.004,-0.0016680476211242126
AMZN,2025-12-11,short,0.0025,0.005,-0.0016680476211242126
AMZN,2025-12-11,short,0.005,0.0025,-0.0025
AMZN,2025-12-11,short,0.005,0.004,-0.0016680476211242126
AMZN,2025-12-11,short,0.005,0.005,-0.0016680476211242126
AMZN,2025-12-11,short,0.0075,0.0025,-0.0025
AMZN,2025-12-11,short,0.0075,0.004,-0.0016680476211242126
AMZN,2025-12-11,short,0.0075,0.005,-0.0016680476211242126
AMZN,2025-12-11,short,0.0025,0.0025,-0.0025
AMZN,2025-12-11,short,0.0025,0.004,-0.004
AMZN,2025-12-11,short,0.0025,0.005,-0.003831084022638328
AMZN,2025-12-11,short,0.005,0.0025,-0.0025
AMZN,2025-12-11,short,0.005,0.004,-0.004
AMZN,2025-12-11,short,0.005,0.005,-0.003831084022638328
AMZN,2025-12-11,short,0.0075,0.0025,-0.0025
AMZN,2025-12-11,short,0.0075,0.004,-0.004
AMZN,2025-12-11,short,0.0075,0.005,-0.003831084022638328
AMZN,2025-12-12,short,0.0025,0.0025,0.0025
AMZN,2025-12-12,short,0.0025,0.004,0.0025
AMZN,2025-12-12,short,0.0025,0.005,0.0025
AMZN,2025-12-12,short,0.005,0.0025,0.005
AMZN,2025-12-12,short,0.005,0.004,0.005
AMZN,2025-12-12,short,0.005,0.005,0.005
AMZN,2025-12-12,short,0.0075,0.0025,0.0075
AMZN,2025-12-12,short,0.0075,0.004,0.0075
AMZN,2025-12-12,short,0.0075,0.005,0.0075
AMZN,2025-12-12,short,0.0025,0.0025,0.0025
AMZN,2025-12-12,short,0.0025,0.004,0.0025
AMZN,2025-12-12,short,0.0025,0.005,0.0025
AMZN,2025-12-12,short,0.005,0.0025,0.0024688092404003097
AMZN,2025-12-12,short,0.005,0.004,0.0024688092404003097
AMZN,2025-12-12,short,0.005,0.005,0.0024688092404003097
AMZN,2025-12-12,short,0.0075,0.0025,0.0024688092404003097
AMZN,2025-12-12,short,0.0075,0.004,0.0024688092404003097
AMZN,2025-12-12,short,0.0075,0.005,0.0024688092404003097
AMZN,2025-12-12,short,0.0025,0.0025,0.0025
AMZN,2025-12-12,short,0.0025,0.004,0.0025
AMZN,2025-12-12,short,0.0025,0.005,0.0025
AMZN,2025-12-12,short,0.005,0.0025,0.00251223059632418
AMZN,2025-12-12,short,0.005,0.004,0.00251223059632418
AMZN,2025-12-12,short,0.005,0.005,0.00251223059632418
AMZN,2025-12-12,short,0.0075,0.0025,0.00251223059632418
AMZN,2025-12-12,short,0.0075,0.004,0.00251223059632418
AMZN,2025-12-12,short,0.0075,0.005,0.00251223059632418
AMZN,2025-12-12,short,0.0025,0.0025,0.0025
AMZN,2025-12-12,short,0.0025,0.004,0.0025
AMZN,2025-12-12,short,0.0025,0.005,0.0025
