symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy
AAPL,long,273.65,273.567905,sl,-0.0002999999999999312,2318,1.0267921989718691,expanded,boof22
AAPL,long,274.39,274.307683,sl,-0.0002999999999999603,2326,3.359624717373951,core,boof22
AAPL,long,274.01,274.147005,tp,0.0004999999999999556,2330,1.2892879000466275,expanded,boof22
AAPL,short,274.51,274.372745,tp,0.0004999999999999342,2332,0.7318911310431809,expanded,boof22
AAPL,long,273.78,273.697866,sl,-0.0002999999999999868,2336,2.174962299639837,core,boof22
AAPL,long,272.02,272.15601,tp,0.0004999999999999958,2343,0.6068523561050679,expanded,boof22
AAPL,short,273.545,273.6270635,sl,-0.000300000000000014,2429,0.9482789766848971,expanded,boof22
AAPL,short,272.8,272.66360000000003,tp,0.0004999999999999287,2450,1.000688047474638,expanded,boof22
AAPL,short,273.29,273.15335500000003,tp,0.0004999999999999533,2472,0.9771105632705457,expanded,boof22
AAPL,long,273.245,273.1630265,sl,-0.0003000000000000135,2616,0.8345919075897276,expanded,boof22
AAPL,long,273.34,273.47666999999996,tp,0.0004999999999999304,2633,1.7136286776203762,core,boof22
AAPL,long,273.98,274.11699,tp,0.0004999999999998863,2654,1.349213570557687,expanded,boof22
AAPL,long,275.06,274.977482,sl,-0.0002999999999999753,2707,0.8910741226921721,expanded,boof22
AAPL,short,274.87,274.95246099999997,sl,-0.00029999999999987843,2716,2.9768659903074157,core,boof22
AAPL,short,275.11,275.192533,sl,-0.00030000000000004426,2720,1.1029044589339967,expanded,boof22
AAPL,long,275.65,275.78782499999994,tp,0.000499999999999869,2734,1.1558866421423093,expanded,boof22
AAPL,short,275.55,275.41222500000003,tp,0.0004999999999999145,2780,1.5152192966709417,core,boof22
AAPL,short,275.49,275.352255,tp,0.0004999999999999831,2786,1.4004569704657797,core,boof22
AAPL,short,275.37,275.232315,tp,0.0004999999999999139,2797,0.9709326033415258,expanded,boof22
AAPL,long,272.69,272.826345,tp,0.0005000000000000209,2978,1.2079588576144407,expanded,boof22
AAPL,short,272.92,272.78354,tp,0.0004999999999999984,2981,0.6135951855320176,expanded,boof22
AAPL,long,272.99,272.90810300000004,sl,-0.00029999999999988814,2996,0.7568518210036329,expanded,boof22
AAPL,long,273.76,273.89687999999995,tp,0.0004999999999998625,3019,1.6978612855871578,core,boof22
AAPL,short,273.79,273.65310500000004,tp,0.0004999999999999318,3021,1.3542473199857612,expanded,boof22
AAPL,short,273.78,273.64311,tp,0.000499999999999978,3052,0.9061239347024976,expanded,boof22
AAPL,long,273.74,273.87687,tp,0.0004999999999999547,3066,1.026848720888072,expanded,boof22
AAPL,short,273.63,273.712089,sl,-0.0002999999999999865,3088,0.9263340628605067,expanded,boof22
AAPL,short,273.51,273.373245,tp,0.0004999999999999771,3100,1.5948740237339465,core,boof22
AAPL,short,272.805,272.66859750000003,tp,0.0004999999999999055,3110,1.8005301328779804,core,boof22
AAPL,short,272.63,272.493685,tp,0.0004999999999998818,3116,2.0979273381727435,core,boof22
AAPL,long,272.25,272.168325,sl,-0.00030000000000006747,3210,1.3095553633002897,expanded,boof22
AAPL,long,272.57,272.488229,sl,-0.0003000000000000124,3223,1.519557118499718,core,boof22
AAPL,short,272.475,272.33876250000003,tp,0.0004999999999999739,3232,1.0401249738535994,expanded,boof22
AAPL,short,272.145,272.22664349999997,sl,-0.000299999999999942,3336,1.6123941557761474,core,boof22
AAPL,long,272.7,272.61818999999997,sl,-0.00030000000000006817,3367,1.6075840650820452,core,boof22
AAPL,long,271.395,271.5306975,tp,0.0004999999999999706,3393,0.6597323300108089,expanded,boof22
AAPL,long,271.245,271.1636265,sl,-0.0002999999999999402,3416,1.0168272593330223,expanded,boof22
AAPL,long,270.75,270.885375,tp,0.0005000000000000386,3433,0.6815377363575169,expanded,boof22
AAPL,short,270.79,270.65460500000006,tp,0.0004999999999998521,3439,1.3413888184852445,expanded,boof22
AAPL,long,272.26,272.39612999999997,tp,0.0004999999999999269,3487,0.8634700306693872,expanded,boof22
AAPL,short,272.57,272.433715,tp,0.0004999999999999511,3496,2.77728348463991,core,boof22
AAPL,short,271.41,271.491423,sl,-0.0002999999999998986,3506,1.1246829603938042,expanded,boof22
AAPL,short,271.88,271.74406,tp,0.0005000000000000187,3509,2.032677885353706,core,boof22
AAPL,long,271.1,271.23555,tp,0.0004999999999998765,3598,0.8333255687798473,expanded,boof22
AAPL,long,270.47,270.605235,tp,0.0004999999999998744,3685,1.1428456223995085,expanded,boof22
AAPL,long,270.9,271.03544999999997,tp,0.0004999999999999691,3770,1.1302422353410086,expanded,boof22
AAPL,long,270.77,270.688769,sl,-0.00030000000000000924,3783,1.5959363645668052,core,boof22
AAPL,short,271.55,271.631465,sl,-0.00029999999999992684,3826,0.9182550771821899,expanded,boof22
AAPL,long,270.615,270.7503075,tp,0.0005000000000000383,3862,1.6003751090747143,core,boof22
AAPL,short,270.94,270.80453,tp,0.0004999999999999925,3870,0.6449910170013419,expanded,boof22
AAPL,short,270.64,270.50468,tp,0.0004999999999999216,3879,0.7215238526048112,expanded,boof22
AAPL,long,270.58,270.71529,tp,0.0004999999999999914,3881,0.9735838634943047,expanded,boof22
AAPL,long,270.09,270.22504499999997,tp,0.0004999999999999666,3889,0.7934376982546325,expanded,boof22
AAPL,short,272.62,272.48369,tp,0.000499999999999928,3999,1.443927620530715,core,boof22
AAPL,short,272.18,272.04391000000004,tp,0.0004999999999998802,4039,0.9533249633299687,expanded,boof22
AAPL,long,272.02,272.15601,tp,0.0004999999999999958,4045,0.83115725546072,expanded,boof22
AAPL,short,272.07,271.933965,tp,0.0004999999999999727,4050,0.6525987191092013,expanded,boof22
AAPL,short,272.04,271.90398000000005,tp,0.000499999999999903,4080,1.5370734689619612,core,boof22
AAPL,long,270.72,270.85536,tp,0.0004999999999999685,4167,1.6294670903737478,core,boof22
AAPL,long,270.8,270.71876000000003,sl,-0.00029999999999992527,4183,0.7913869030388686,expanded,boof22
AAPL,long,270.865,271.0004325,tp,0.0004999999999999224,4211,0.7632775648917173,expanded,boof22
AAPL,short,270.98,271.06129400000003,sl,-0.00030000000000005153,4248,1.011107757476449,expanded,boof22
AAPL,short,271.04,270.90448000000004,tp,0.0004999999999999462,4252,1.3495410609489054,expanded,boof22
AAPL,short,270.61,270.691183,sl,-0.00030000000000003695,4270,0.6978990296143305,expanded,boof22
AAPL,short,270.62,270.701186,sl,-0.00030000000000000897,4277,2.13829351365338,core,boof22
AAPL,short,270.98,270.84451,tp,0.000500000000000016,4281,0.9113873220472534,expanded,boof22
AAPL,short,270.37,270.234815,tp,0.0004999999999999208,4287,3.409470143918523,core,boof22
AAPL,long,270.79,270.925395,tp,0.0004999999999998521,4345,0.7236001306420144,expanded,boof22
AAPL,short,271.69,271.771507,sl,-0.00029999999999995503,4390,0.6360721191219005,expanded,boof22
AAPL,short,271.99,272.071597,sl,-0.00029999999999995563,4424,0.7793407929019107,expanded,boof22
AAPL,short,272.01,271.873995,tp,0.0005000000000000422,4439,1.7459433863003229,core,boof22
AAPL,long,271.25,271.385625,tp,0.0005000000000000168,4477,1.0190876179953912,expanded,boof22
AAPL,long,271.6,271.51852,sl,-0.00029999999999999667,4557,0.7668454754052572,expanded,boof22
AAPL,long,271.54,271.67577,tp,0.0004999999999999245,4565,0.6758420000232815,expanded,boof22
AAPL,long,272.01,272.146005,tp,0.0005000000000000422,4644,1.0807578053631202,expanded,boof22
AAPL,short,271.91,271.991573,sl,-0.0002999999999999694,4660,0.6804499814346019,expanded,boof22
AAPL,long,274.12,274.25705999999997,tp,0.0004999999999998637,4735,1.7765177916237207,core,boof22
AAPL,long,275.06,275.19753,tp,0.00049999999999989,4804,1.6134728249964312,core,boof22
AAPL,long,275.155,275.0724535,sl,-0.00029999999999992045,4824,0.6071062714570428,expanded,boof22
AAPL,long,275.04,275.17752,tp,0.0004999999999999817,4830,0.8510005457778059,expanded,boof22
AAPL,short,274.58,274.44271,tp,0.0005000000000000264,4933,0.7488097215481494,expanded,boof22
AAPL,short,274.78,274.64261,tp,0.0004999999999999351,4967,0.8588059354064788,expanded,boof22
AAPL,short,274.62,274.48269000000005,tp,0.0004999999999998425,5029,1.1001438635182814,expanded,boof22
AAPL,long,274.545,274.6822725,tp,0.0004999999999999803,5054,1.7346281635751368,core,boof22
AAPL,long,274.55,274.687275,tp,0.0004999999999999573,5117,2.5995855847898124,core,boof22
AAPL,short,274.85,274.712575,tp,0.0005000000000000271,5125,1.0272406734271111,expanded,boof22
AAPL,short,274.68,274.762404,sl,-0.00029999999999998837,5166,0.6937913572277362,expanded,boof22
AAPL,short,274.785,274.64760750000005,tp,0.000499999999999912,5179,0.8148330294693588,expanded,boof22
AAPL,long,274.49,274.40765300000004,sl,-0.0002999999999998914,5204,0.6410880803502826,expanded,boof22
AAPL,short,274.16,274.02292000000006,tp,0.0004999999999998869,5222,1.125228047623462,expanded,boof22
AAPL,long,273.98,273.897806,sl,-0.00030000000000005624,5227,0.7382192197445442,expanded,boof22
AAPL,short,273.16,273.24194800000004,sl,-0.0003000000000000411,5255,2.724691931720575,core,boof22
AAPL,long,273.2,273.3366,tp,0.0004999999999999531,5262,3.234008159332101,core,boof22
AAPL,short,273.87,273.733065,tp,0.0004999999999999782,5282,0.9545289015940369,expanded,boof22
AAPL,long,272.93,273.066465,tp,0.0004999999999999522,5395,0.666426175489462,expanded,boof22
AAPL,short,273.215,273.0783925,tp,0.0004999999999998838,5420,0.9225231278495617,expanded,boof22
AAPL,short,273.07,273.15192099999996,sl,-0.0002999999999998745,5428,1.0777588278386625,expanded,boof22
AAPL,short,272.99,273.071897,sl,-0.00029999999999988814,5444,1.8215963435206919,core,boof22
AAPL,short,273.26,273.341978,sl,-0.00029999999999997195,5479,1.3453199537584808,expanded,boof22
AAPL,long,273.54,273.67677000000003,tp,0.0005000000000000464,5500,0.7828789615647512,expanded,boof22
AAPL,short,273.93,273.79303500000003,tp,0.0004999999999999093,5603,0.8277970010002087,expanded,boof22
AAPL,long,273.77,273.687869,sl,-0.00030000000000001445,5620,2.4810052564122214,core,boof22
AAPL,long,273.69,273.607893,sl,-0.00030000000000002816,5629,1.3628083019904584,expanded,boof22
AAPL,short,273.62,273.48319000000004,tp,0.0004999999999998851,5632,1.6431826823877067,core,boof22
AAPL,long,273.66,273.79683,tp,0.0004999999999999083,5641,0.8136094463640705,expanded,boof22
AAPL,long,273.54,273.457938,sl,-0.0003000000000000279,5645,4.348655503196218,core,boof22
AAPL,short,273.13,273.211939,sl,-0.0002999999999999162,5882,2.192351742845841,core,boof22
AAPL,long,273.32,273.238004,sl,-0.0003000000000000137,5895,1.2076447124417309,expanded,boof22
AAPL,long,273.31,273.44665499999996,tp,0.000499999999999861,5977,1.5335448734150103,core,boof22
AAPL,short,273.08,273.161924,sl,-0.0003000000000000549,5990,1.944607520615081,core,boof22
AAPL,long,273.16,273.078052,sl,-0.0003000000000000411,6010,2.064759051604704,core,boof22
AAPL,long,273.03,273.16651499999995,tp,0.0004999999999999063,6012,1.152187805569359,expanded,boof22
AAPL,long,273.14,273.27657,tp,0.0005000000000000222,6018,3.5633678893351695,core,boof22
AAPL,short,272.485,272.34875750000003,tp,0.0004999999999999276,6082,1.092886979606559,expanded,boof22
AAPL,long,272.12,272.038364,sl,-0.0003000000000000116,6100,0.7837138891374663,expanded,boof22
AAPL,long,272.37,272.506185,tp,0.0005000000000000432,6156,0.8994289464584516,expanded,boof22
AAPL,long,272.62,272.75631,tp,0.000499999999999928,6164,0.6173166372367953,expanded,boof22
AAPL,short,272.69,272.77180699999997,sl,-0.0002999999999998875,6257,0.6452636313394484,expanded,boof22
AAPL,long,272.67,272.806335,tp,0.000499999999999905,6263,0.9379140479227603,expanded,boof22
AAPL,short,273.36,273.22332,tp,0.000500000000000046,6289,0.7999044575147961,expanded,boof22
AAPL,long,273.05,272.96808500000003,sl,-0.0002999999999999299,6312,0.732436984996599,expanded,boof22
AAPL,long,272.3,272.43615,tp,0.0004999999999999502,6359,1.0874060032984578,expanded,boof22
AAPL,long,272.09,272.22604499999994,tp,0.00049999999999988,6374,1.0943502188493726,expanded,boof22
AAPL,short,272.36,272.22382000000005,tp,0.0004999999999998809,6399,1.6709923782911653,core,boof22
AAPL,long,273.23,273.148031,sl,-0.0003000000000000551,6404,1.135812693490494,expanded,boof22
AAPL,short,272.67,272.751801,sl,-0.000299999999999943,6406,1.3278087623658024,expanded,boof22
AAPL,long,270.445,270.36386650000003,sl,-0.0002999999999998685,6524,0.6168769769707038,expanded,boof22
AAPL,short,270.15,270.014925,tp,0.0004999999999998967,6588,1.101920435900158,expanded,boof22
AAPL,short,270.14,270.22104199999995,sl,-0.00029999999999988185,6614,0.65566462746889,expanded,boof22
AAPL,short,270.0,269.865,tp,0.0004999999999999663,6661,0.7659052339283823,expanded,boof22
AAPL,long,269.27,269.404635,tp,0.000500000000000011,6664,1.0661540676065266,expanded,boof22
AAPL,short,270.54,270.40473000000003,tp,0.0004999999999999679,6720,0.6146681491140892,expanded,boof22
AAPL,long,270.39,270.308883,sl,-0.0003000000000000226,6728,1.2759032988387229,expanded,boof22
AAPL,long,270.395,270.5301975,tp,0.0005000000000000143,6760,1.13167050713468,expanded,boof22
AAPL,long,270.48,270.61524000000003,tp,0.0005000000000000378,6783,1.0241975305692619,expanded,boof22
AAPL,short,270.67,270.751201,sl,-0.000299999999999869,6789,1.4177748392650305,core,boof22
AAPL,short,270.595,270.45970250000005,tp,0.0004999999999999214,6798,1.7984304421280823,core,boof22
AAPL,long,268.2,268.3341,tp,0.0004999999999999607,6803,0.6423017836152044,expanded,boof22
AAPL,long,268.45,268.58422499999995,tp,0.0004999999999998439,6809,0.7125625601654987,expanded,boof22
AAPL,long,269.73,269.864865,tp,0.0004999999999999654,6828,0.921508350478013,expanded,boof22
AAPL,long,269.81,269.944905,tp,0.0005000000000000126,6857,0.9325974418776923,expanded,boof22
AAPL,short,266.95,266.816525,tp,0.0004999999999999094,6980,1.7920770843296032,core,boof22
AAPL,long,267.395,267.52869749999996,tp,0.0004999999999999345,7038,1.1617633049663156,expanded,boof22
AAPL,long,267.31,267.229807,sl,-0.0003000000000000314,7045,1.3769363095016864,expanded,boof22
AAPL,long,267.13,267.26356499999997,tp,0.00049999999999991,7076,1.1733132241635384,expanded,boof22
AAPL,long,266.45,266.370065,sl,-0.00029999999999991616,7093,0.8965530160592512,expanded,boof22
AAPL,long,266.19,266.32309499999997,tp,0.0004999999999998831,7097,0.7247127127299275,expanded,boof22
AAPL,long,266.56,266.480032,sl,-0.0003000000000000301,7112,0.7481589746757531,expanded,boof22
AAPL,long,266.61,266.743305,tp,0.0005000000000000267,7134,0.6013816689923818,expanded,boof22
AAPL,long,266.79,266.923395,tp,0.0005000000000000271,7155,0.962235948929613,expanded,boof22
AAPL,short,267.42,267.28629,tp,0.0005000000000000291,7166,1.082624585766563,expanded,boof22
AAPL,short,265.81,265.677095,tp,0.0004999999999999768,7191,3.720442286414907,core,boof22
AAPL,long,263.79,263.921895,tp,0.0004999999999999465,7202,1.3472600932630816,expanded,boof22
AAPL,short,262.925,262.7935375,tp,0.0004999999999999917,7304,1.068990418425748,expanded,boof22
AAPL,long,262.41,262.541205,tp,0.0004999999999998697,7322,0.6972370814965165,expanded,boof22
AAPL,long,262.77,262.90138499999995,tp,0.0004999999999998711,7407,0.6318925976291319,expanded,boof22
AAPL,short,263.24,263.10838,tp,0.0004999999999999926,7419,1.050459745003485,expanded,boof22
AAPL,long,263.0,262.9211,sl,-0.0002999999999999087,7447,0.8938626538941914,expanded,boof22
AAPL,long,262.92,262.84112400000004,sl,-0.00029999999999992294,7494,1.5860623291102924,core,boof22
AAPL,long,262.55,262.68127499999997,tp,0.0004999999999998462,7518,1.3980343514945839,expanded,boof22
AAPL,long,262.28,262.41113999999993,tp,0.0004999999999998453,7535,0.7021190648569826,expanded,boof22
AAPL,short,262.8,262.87884,sl,-0.00030000000000005245,7560,1.667539502516357,core,boof22
AAPL,long,262.63,262.76131499999997,tp,0.0004999999999998946,7571,0.7303948829264634,expanded,boof22
AAPL,short,262.72,262.58864000000005,tp,0.0004999999999998948,7573,1.3313531791170705,expanded,boof22
AAPL,short,262.32,262.398696,sl,-0.00029999999999992164,7583,3.5866658433342673,core,boof22
AAPL,long,261.795,261.71646150000004,sl,-0.0002999999999999205,7590,0.8034702838473085,expanded,boof22
AAPL,long,261.53,261.45154099999996,sl,-0.0003000000000000359,7653,0.8395237206790589,expanded,boof22
AAPL,long,261.24,261.161628,sl,-0.00030000000000000637,7699,0.9517004464935837,expanded,boof22
AAPL,long,261.11,261.240555,tp,0.0004999999999998408,7702,1.3142730011603543,expanded,boof22
AAPL,short,262.41,262.488723,sl,-0.0002999999999998785,7739,0.6314238698668242,expanded,boof22
AAPL,short,262.47,262.338765,tp,0.0005000000000000143,7742,0.6629264333244823,expanded,boof22
AAPL,long,261.53,261.45154099999996,sl,-0.0003000000000000359,7798,0.6614210754557981,expanded,boof22
AAPL,short,262.0,261.869,tp,0.0004999999999998923,7856,1.596066181863935,core,boof22
AAPL,long,261.7,261.83085,tp,0.0005000000000000361,7916,1.2354061621868597,expanded,boof22
AAPL,long,261.37,261.500685,tp,0.0004999999999998902,7928,0.7169119249039926,expanded,boof22
AAPL,short,261.315,261.1843425,tp,0.0004999999999999383,7942,1.0880822871897968,expanded,boof22
AAPL,long,257.09,257.21854499999995,tp,0.0004999999999998995,7974,1.0147731982940893,expanded,boof22
AAPL,short,257.16,257.237148,sl,-0.00029999999999986613,7976,0.7302535509685049,expanded,boof22
AAPL,long,256.2,256.32809999999995,tp,0.000499999999999847,8061,1.0317793665948858,expanded,boof22
AAPL,long,256.29,256.213113,sl,-0.0002999999999999971,8086,0.9514288034195938,expanded,boof22
AAPL,long,256.73,256.652981,sl,-0.00030000000000002746,8269,1.7069936333644928,core,boof22
AAPL,long,257.05,257.178525,tp,0.0004999999999998747,8299,0.9648123625454239,expanded,boof22
AAPL,long,257.47,257.392759,sl,-0.0003000000000000582,8312,1.753912444967592,core,boof22
AAPL,long,258.28,258.40914,tp,0.0005000000000000259,8334,1.9265973282584596,core,boof22
AAPL,short,258.53,258.400735,tp,0.0004999999999999046,8352,0.9861059871037816,expanded,boof22
AAPL,short,259.49,259.360255,tp,0.0005000000000000539,8369,1.110638040772417,expanded,boof22
AAPL,long,258.16,258.28908,tp,0.0004999999999999521,8424,1.7669771886180963,core,boof22
AAPL,long,257.79,257.712663,sl,-0.0002999999999999999,8452,0.9395608710909573,expanded,boof22
AAPL,long,257.04,256.962888,sl,-0.0002999999999999985,8486,0.9404199483458066,expanded,boof22
AAPL,long,257.465,257.5937325,tp,0.000500000000000048,8512,1.1417421847388949,expanded,boof22
AAPL,short,258.86,258.937658,sl,-0.0002999999999999434,8547,0.8976215092871456,expanded,boof22
AAPL,long,258.31,258.43915499999997,tp,0.0004999999999998793,8590,0.6315189725381211,expanded,boof22
AAPL,short,258.605,258.6825815,sl,-0.00030000000000003077,8600,0.7917487718234648,expanded,boof22
AAPL,long,259.49,259.619745,tp,0.0005000000000000539,8650,0.6668228651974425,expanded,boof22
