date,sym,setup,side,gap_pct,ep,mfe_15m,mae_15m,mfe_30m,mae_30m,mfe_60m,mae_60m,hit_+0.25%,hit_+0.50%,hit_+0.75%,open_pos
2026-04-21,,B,long,0.236,710.42,0.0774189915824538,0.04645139494945627,0.120351341459984,0.04645139494945627,0.120351341459984,0.2069198502294296,False,False,False,
2026-04-22,,B,short,0.79,709.41,0.011276976642551874,0.11558901058626887,0.011276976642551874,0.15787767299587047,0.03524055200800665,0.15787767299587047,False,False,False,
2026-04-24,,B,long,0.39,710.71,0.10974940552404956,0.022512698569048115,0.14773958435929627,0.022512698569048115,0.20261428712132104,0.022512698569048115,False,False,False,
2026-04-28,,B,short,-0.438,711.19,0.032340162263251475,0.16451299933913005,0.032340162263251475,0.16451299933913005,0.27278223822045505,0.16451299933913005,True,False,False,
2026-04-29,,B,long,-0.066,711.185,0.06538383121129268,0.03444954547689995,0.14271954554723457,0.03444954547689995,0.14271954554723457,0.14553175334124993,False,False,False,
2026-04-30,,B,long,0.398,714.6,0.048978449482231005,0.14973411698853203,0.06577106073328116,0.15813042261404917,0.11055135740273771,0.15813042261404917,False,False,False,
2026-05-07,,B,long,0.191,734.64,0.04491996079713069,0.07622781226178066,0.059893281062840927,0.07622781226178066,0.2028204290536874,0.07622781226178066,False,False,False,
2026-05-13,,B,long,0.111,737.25,0.06917599186164679,0.04476093591048368,0.20345879959308238,0.04476093591048368,0.2699220074601572,0.04476093591048368,True,False,False,
2026-05-14,,B,long,0.163,744.51,0.1705819935259408,0.03089280197714177,0.18468522921115904,0.034922297887199756,0.24982874642382422,0.034922297887199756,False,False,False,
2026-05-15,,B,short,-0.85,740.2,0.3026209132666859,0.004052958659817983,0.3026209132666859,0.10807889759523838,0.3026209132666859,0.3350445825452451,True,False,False,
2026-05-15,,B,long,-0.85,739.76,0.16762193143722412,0.10679139180274193,0.3947226127392613,0.10679139180274193,0.3947226127392613,0.10679139180274193,True,False,False,
2026-05-19,,B,long,-0.473,734.765,0.121807652786943,0.22796404292528286,0.20891033187481278,0.22796404292528286,0.20891033187481278,0.41169625662626513,False,False,False,
2026-05-20,,B,long,0.326,737.22,0.0,0.2645072027346037,0.17905102954341123,0.4516969154390875,0.23873470605789193,0.4516969154390875,False,False,False,
2026-05-21,,B,long,-0.277,738.56,0.0,0.15507203206237904,0.27824415077990466,0.15507203206237904,0.27824415077990466,0.15507203206237904,True,False,False,
2026-05-22,,B,short,0.431,746.95,0.2222370975299661,0.08434299484570525,0.23830242988152972,0.08434299484570525,0.33067809090300915,0.08434299484570525,True,False,False,
2026-05-29,,B,short,0.166,755.91,0.0912807080207883,0.13890542524904662,0.16139487505125127,0.13890542524904662,0.16139487505125127,0.19975923059623382,False,False,False,
2026-06-04,,B,short,-0.296,752.22,0.08109329717370099,0.19675095051979716,0.08109329717370099,0.19675095051979716,0.08109329717370099,0.27518545106483955,False,False,False,
2026-06-05,,B,long,-0.621,752.54,0.03720732452761134,0.3694155792383093,0.03720732452761134,0.5733914476306828,0.03720732452761134,0.5733914476306828,False,False,False,
2026-06-09,,B,short,0.612,743.135,0.4999091685898298,0.020857583077095374,0.4999091685898298,0.020857583077095374,1.1417844671560369,0.020857583077095374,True,True,True,
2026-06-10,,B,short,-0.476,734.55,0.362807160846772,0.078959907426321,0.6861343679803913,0.078959907426321,0.8249948948335643,0.078959907426321,True,True,True,
2026-06-12,,B,long,0.443,739.27,0.02164297212114223,0.5735387612103845,0.024348343636298467,0.5735387612103845,0.2610683512113387,0.5735387612103845,True,False,False,
2025-12-16,,C1,short,-0.258,679.74,0.30305705122547727,0.10739400358961047,0.30305705122547727,0.19713419836996965,0.4854797422543847,0.19713419836996965,True,False,False,-0.088
2025-12-16,,C2,long,-0.258,679.95,0.08235899698506441,0.33384807706450403,0.16618869034487763,0.33384807706450403,0.16618869034487763,0.5162144275314348,False,False,False,-0.088
2025-12-17,,C2,long,0.168,680.06,0.03896714995737142,0.3617327882833754,0.03896714995737142,0.3617327882833754,0.03896714995737142,0.3617327882833754,False,False,False,-0.043
2025-12-18,,C1,long,0.835,678.04,0.08111615833875113,0.2934930092619918,0.08111615833875113,0.3465872219927894,0.1961536192555072,0.3465872219927894,False,False,False,1.083
2025-12-18,,C2,short,0.835,678.22,0.3258529680634656,0.008846686915742006,0.3730352982807898,0.03245259650261009,0.3730352982807898,0.17693373831499098,True,False,False,1.083
2025-12-19,,C1,long,0.043,677.16,0.36180518636659664,0.002953511725438864,0.49618996987418246,0.002953511725438864,0.49618996987418246,0.002953511725438864,True,False,False,1.333
2025-12-19,,C2,short,0.043,677.84,0.07376372005192966,0.26112356898382827,0.07376372005192966,0.3953735394783356,0.07376372005192966,0.3953735394783356,False,False,False,1.333
2025-12-23,,C1,short,-0.156,684.91,0.03650114613598867,0.19564614328890392,0.05840183381757855,0.19564614328890392,0.08030252149916843,0.19564614328890392,False,False,False,0.277
2025-12-30,,C1,short,-0.058,687.51,0.09163503076318823,0.033454058850055736,0.09163503076318823,0.14836147837849367,0.11054384663495671,0.14836147837849367,False,False,False,-0.308
2025-12-30,,C2,long,-0.058,687.73,0.011632472045705035,0.12359501548573171,0.11632472045714955,0.12359501548573171,0.11632472045714955,0.14249778256001894,False,False,False,-0.308
2025-12-31,,C2,long,0.019,687.26,0.014550534004601276,0.2764601460873581,0.014550534004601276,0.28810057329104244,0.014550534004601276,0.34121002240782633,False,False,False,-1.563
2026-01-06,,C1,long,0.071,688.36,0.09588006275785463,0.08425823696903378,0.2905456447207856,0.08425823696903378,0.363182055900982,0.08425823696903378,True,False,False,0.733
2026-01-07,,C1,long,0.039,691.965,0.16258047733628145,0.036851574862889806,0.16258047733628145,0.036851574862889806,0.16258047733628145,0.12500632257411995,False,False,False,0.911
2026-01-15,,C1,long,0.569,694.39,0.036002822621293507,0.1224095969124012,0.036002822621293507,0.17425366148706584,0.04752372586011333,0.17425366148706584,False,False,False,1.542
2026-01-15,,C2,short,0.569,694.065,0.07564133042295619,0.08284526665368974,0.12750967128440485,0.08284526665368974,0.12750967128440485,0.09437156462290602,False,False,False,1.542
2026-01-16,,C1,long,0.22,693.84,0.05909143318343828,0.1052115761558887,0.05909143318343828,0.32284100080710376,0.05909143318343828,0.3444598178254333,False,False,False,3.067
2026-01-16,,C2,short,0.22,693.855,0.10737113662076436,0.05116342751727928,0.3264370797933266,0.05116342751727928,0.3898509054485506,0.05116342751727928,True,False,False,3.067
2026-01-21,,C1,long,0.297,680.28,0.061739283824318335,0.19256776621390392,0.37043570294584316,0.19256776621390392,0.47774445816428535,0.19256776621390392,True,False,False,0.871
2026-01-22,,C1,long,0.611,690.09,0.0840470083612177,0.2275065571157458,0.0840470083612177,0.4303786462635348,0.0840470083612177,0.45936037328465457,False,False,False,0.852
2026-01-28,,C1,long,0.246,697.49,0.05017993089506985,0.07742046480952611,0.05017993089506985,0.08458902636597396,0.05017993089506985,0.20932199744799732,False,False,False,1.407
2026-01-28,,C2,short,0.246,697.365,0.06667957239035968,0.0681135416890757,0.08245323467625211,0.0681135416890757,0.1914349013787667,0.0681135416890757,False,False,False,1.407
2026-02-03,,C2,long,0.181,696.64,0.0459347726228827,0.24905259531465518,0.0459347726228827,0.5899747358750593,0.0459347726228827,0.8383096003674827,False,False,False,-0.193
2026-02-05,,C1,short,-0.814,679.981,0.18103447008078086,0.49692564939314765,0.18103447008078086,0.545456417164606,0.5597215216307574,0.545456417164606,True,True,False,0.113
2026-02-06,,C1,long,0.556,681.54,0.63532587962556,0.04255069401648673,0.7292308595240232,0.04255069401648673,0.7292308595240232,0.04255069401648673,True,True,False,0.789
2026-02-10,,C1,long,0.104,695.17,0.05466288821439295,0.24670224549389622,0.14241120876907937,0.24670224549389622,0.19707409698347234,0.24670224549389622,False,False,False,1.058
2026-02-10,,C2,short,0.104,695.26,0.2596151080171375,0.011506486781929195,0.2596151080171375,0.12944797629663396,0.2596151080171375,0.18410378851076903,True,False,False,1.058
2026-02-11,,C1,long,0.585,696.94,0.028696874910312475,0.2575544523201528,0.028696874910312475,0.4498235142193165,0.028696874910312475,1.1134387465205187,False,False,False,1.017
2026-02-11,,C2,short,0.585,696.9,0.2518295307791642,0.0,0.49863682020376277,0.0,1.1077629502080684,0.0,True,True,True,1.017
2026-02-13,,C1,long,0.095,681.7,0.11882059556989077,0.6131729499780055,0.2376411911397982,0.6131729499780055,0.3212556843186065,0.6131729499780055,True,False,False,0.738
2026-02-20,,C1,short,-0.311,681.95,0.010264682161456122,0.4985702764132234,0.010264682161456122,1.0807243932839656,0.010264682161456122,1.092455458611325,False,False,False,0.071
