date,side,level,gap_regime,gap_pct,entry,bar_idx,ep,bars_waited,conf_close,mfe15,mfe30,mfe60,hit_>=0.40%,hit_>=0.50%,hit_>=0.60%,hit_>=0.75%
2026-03-05,short,PMH,Flat,-0.459,B,100,607.26,1,607.7,0.15644040443962148,0.15644040443962148,0.15644040443962148,False,False,False,False
2026-03-05,short,PMH,Flat,-0.459,C,100,607.26,1,607.7,0.1350327701478856,0.2338372361097321,0.5648321970819853,True,True,False,False
2026-03-05,short,PDH,Flat,-0.459,A,47,610.88,0,610.89,0.7873886851754756,0.7873886851754756,0.7873886851754756,True,True,True,True
2026-03-05,short,PDH,Flat,-0.459,B,49,610.35,2,610.89,0.7012369951667031,0.7012369951667031,0.7012369951667031,True,True,True,False
2026-03-05,short,PDH,Flat,-0.459,C,49,610.35,2,610.89,0.0016384041943132473,0.0016384041943132473,0.0016384041943132473,False,False,False,False
2026-03-06,long,PML,Gap Down,-1.38,A,9,600.2,0,600.22,0.2532489170276544,0.3932022659113462,0.856381206264576,True,True,True,True
2026-03-06,long,PML,Gap Down,-1.38,B,21,601.27,12,600.22,0.21454587789178967,0.30435578026511234,0.676900560480325,True,True,True,False
2026-03-06,long,PML,Gap Down,-1.38,C,30,601.71,21,600.22,0.2310082930315245,0.49026939887984766,0.6032806501470801,True,True,True,False
2026-03-06,long,PML,Gap Down,-1.38,A,30,601.71,0,601.63,0.2310082930315245,0.49026939887984766,0.6032806501470801,True,True,True,False
2026-03-06,long,PML,Gap Down,-1.38,B,43,602.82,13,601.63,0.1625692578215561,0.4180352343983248,0.4445771540426578,True,False,False,False
2026-03-06,long,PML,Gap Down,-1.38,C,43,602.82,13,601.63,0.1625692578215561,0.4180352343983248,0.4445771540426578,True,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,A,86,604.91,0,604.9,0.09753517052123983,0.09753517052123983,0.16035443289084778,False,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,B,93,605.09,7,604.9,0.06775851526218714,0.06775851526218714,0.15039085094778762,False,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,C,93,605.09,7,604.9,0.06775851526218714,0.06775851526218714,0.15039085094778762,False,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,A,126,604.08,0,604.09,0.2979737783075014,0.31783869686133603,0.31783869686133603,False,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,B,127,604.57,1,604.09,0.2166829316704344,0.23653174983872005,0.23653174983872005,False,False,False,False
2026-03-06,long,PDL,Gap Down,-1.38,C,127,604.57,1,604.09,0.2166829316704344,0.23653174983872005,0.23653174983872005,False,False,False,False
2026-03-06,long,1H/4H_Sup,Gap Down,-1.38,A,93,605.09,0,605.12,0.06775851526218714,0.06775851526218714,0.15039085094778762,False,False,False,False
2026-03-06,long,1H/4H_Sup,Gap Down,-1.38,B,94,605.32,1,605.12,0.023128262737062436,0.023128262737062436,0.11233727615144881,False,False,False,False
2026-03-06,long,1H/4H_Sup,Gap Down,-1.38,C,94,605.32,1,605.12,0.023128262737062436,0.023128262737062436,0.11233727615144881,False,False,False,False
2026-03-06,long,1H/4H_Sup,Gap Down,-1.38,A,148,605.25,0,605.26,0.12391573729863693,0.12391573729863693,0.12391573729863693,False,False,False,False
2026-03-10,long,PML,Flat,-0.099,A,55,608.15,0,608.16,0.3617528570254124,0.5434514511222666,0.6988407465263504,True,True,True,False
2026-03-10,long,PML,Flat,-0.099,B,56,608.59,1,608.16,0.32862846908427673,0.4781544225176174,0.6260372336055382,True,True,True,False
2026-03-10,long,PML,Flat,-0.099,C,56,608.59,1,608.16,0.32862846908427673,0.4781544225176174,0.6260372336055382,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,A,55,608.15,0,608.16,0.3617528570254124,0.5434514511222666,0.6988407465263504,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,B,56,608.59,1,608.16,0.32862846908427673,0.4781544225176174,0.6260372336055382,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,C,56,608.59,1,608.16,0.32862846908427673,0.4781544225176174,0.6260372336055382,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,A,52,607.91,0,607.93,0.32897961869356074,0.5313286506226281,0.738596173775725,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,B,55,608.15,3,607.93,0.3617528570254124,0.5434514511222666,0.6988407465263504,True,True,True,False
2026-03-10,long,1H/4H_Sup,Flat,-0.099,C,55,608.15,3,607.93,0.3617528570254124,0.5434514511222666,0.6988407465263504,True,True,True,False
2026-03-10,short,PMH,Flat,-0.099,A,33,606.37,0,606.39,0.15667001995482058,0.15667001995482058,0.15667001995482058,False,False,False,False
2026-03-10,short,PMH,Flat,-0.099,B,39,605.62,6,606.39,0.033024008454153674,0.033024008454153674,0.033024008454153674,False,False,False,False
2026-03-10,short,PMH,Flat,-0.099,C,39,605.62,6,606.39,0.4392193124401388,0.7669825963475416,1.1195138865955503,True,True,True,True
2026-03-10,short,PDH,Flat,-0.099,A,25,607.67,0,607.66,0.3603929764510245,0.370266756627775,0.370266756627775,False,False,False,False
2026-03-10,short,PDH,Flat,-0.099,B,26,607.37,1,607.66,0.3111777005778992,0.3210563577391122,0.3210563577391122,False,False,False,False
2026-03-10,short,PDH,Flat,-0.099,C,28,606.92,3,607.66,0.17300467936467215,0.2801028142094585,0.782640216173466,True,True,True,True
2026-03-10,short,1H/4H_Res,Flat,-0.099,A,25,607.67,0,607.66,0.3603929764510245,0.370266756627775,0.370266756627775,False,False,False,False
2026-03-10,short,1H/4H_Res,Flat,-0.099,B,26,607.37,1,607.66,0.3111777005778992,0.3210563577391122,0.3210563577391122,False,False,False,False
2026-03-10,short,1H/4H_Res,Flat,-0.099,C,28,606.92,3,607.66,0.17300467936467215,0.2801028142094585,0.782640216173466,True,True,True,True
2026-03-10,short,1H/4H_Res,Flat,-0.099,A,25,607.67,0,607.66,0.3603929764510245,0.370266756627775,0.370266756627775,False,False,False,False
2026-03-10,short,1H/4H_Res,Flat,-0.099,B,26,607.37,1,607.66,0.3111777005778992,0.3210563577391122,0.3210563577391122,False,False,False,False
2026-03-10,short,1H/4H_Res,Flat,-0.099,C,28,606.92,3,607.66,0.17300467936467215,0.2801028142094585,0.782640216173466,True,True,True,True
2026-03-11,long,1H/4H_Sup,Flat,0.174,A,34,611.04,0,611.03,0.10964912280702946,0.10964912280702946,0.10964912280702946,False,False,False,False
2026-03-13,long,1H/4H_Sup,Flat,0.377,A,58,600.68,0,600.71,0.17328694146635126,0.17328694146635126,0.17328694146635126,False,False,False,False
2026-03-13,long,1H/4H_Sup,Flat,0.377,B,61,601.6609,3,600.71,0.00997239474927806,0.00997239474927806,0.00997239474927806,False,False,False,False
2026-03-13,long,1H/4H_Sup,Flat,0.377,C,61,601.6609,3,600.71,0.00997239474927806,0.00997239474927806,0.00997239474927806,False,False,False,False
2026-03-13,long,1H/4H_Sup,Flat,0.377,A,24,603.2,0,603.2,0.009946949602112967,0.009946949602112967,0.009946949602112967,False,False,False,False
2026-03-13,short,PMH,Flat,0.377,A,71,599.03,0,599.04,0.5308582207902692,0.6276814182929054,0.7912792347628681,True,True,True,True
2026-03-13,short,PMH,Flat,0.377,B,73,598.86,2,599.04,0.5101359249240329,0.5994723307617861,0.8415990381725217,True,True,True,True
2026-03-13,short,PMH,Flat,0.377,C,73,598.86,2,599.04,0.021707911698893804,0.021707911698893804,0.021707911698893804,False,False,False,False
2026-03-13,short,PDH,Flat,0.377,A,26,602.35,0,602.38,0.3785174732298452,0.47978749896239503,1.079106831576326,True,True,True,True
2026-03-13,short,PDH,Flat,0.377,B,29,601.71,3,602.38,0.28917584883083364,0.37393428728124845,1.0303967027305587,True,True,True,True
2026-03-13,short,PDH,Flat,0.377,C,40,600.35,14,602.38,0.08328475056217206,0.22835012909136437,0.22835012909136437,False,False,False,False
2026-03-18,long,PML,Flat,-0.354,A,36,602.09,0,602.1,0.11626168845188123,0.11626168845188123,0.11626168845188123,False,False,False,False
2026-03-18,long,PML,Flat,-0.354,B,37,602.54,1,602.1,0.04149102134298138,0.04149102134298138,0.04149102134298138,False,False,False,False
2026-03-18,long,PML,Flat,-0.354,C,38,602.76,2,602.1,0.0,0.0,0.0,False,False,False,False
2026-03-18,short,PMH,Flat,-0.354,A,21,601.75,0,601.72,0.10137100124636704,0.1927710843373441,0.5051931865392544,True,True,False,False
2026-03-18,short,PMH,Flat,-0.354,B,32,601.41,11,601.72,0.13634625297217146,0.44894497929863686,0.44894497929863686,True,False,False,False
2026-03-18,short,PMH,Flat,-0.354,C,32,601.41,11,601.72,0.2294607671970861,0.2294607671970861,0.2294607671970861,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,A,29,591.28,0,591.3,0.18434582600460558,0.18434582600460558,0.18434582600460558,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,B,30,591.94,1,591.3,0.07264249755041895,0.07264249755041895,0.07264249755041895,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,C,30,591.94,1,591.3,0.07264249755041895,0.07264249755041895,0.07264249755041895,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,A,63,591.29,0,591.26,0.15559201068850698,0.15559201068850698,0.3111840213769947,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,B,64,591.63,1,591.26,0.0980342443757147,0.19475009718912048,0.2535368389026926,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,C,64,591.63,1,591.26,0.0980342443757147,0.19475009718912048,0.2535368389026926,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,A,79,591.19,0,591.2,0.26932119961432605,0.3281516940408229,0.3281516940408229,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,B,81,591.77,2,591.2,0.2298190175237024,0.2298190175237024,0.2298190175237024,False,False,False,False
2026-03-19,long,PML,Gap Down,-0.923,C,95,592.76,16,591.2,0.06241986638774623,0.06241986638774623,0.06241986638774623,False,False,False,False
2026-03-19,short,PMH,Gap Down,-0.923,A,121,589.65,0,589.62,0.14415331128636016,0.14415331128636016,0.14415331128636016,False,False,False,False
2026-03-19,short,PMH,Gap Down,-0.923,B,124,589.29,3,589.62,0.08315091041762275,0.08315091041762275,0.08315091041762275,False,False,False,False
2026-03-19,short,PMH,Gap Down,-0.923,C,124,589.29,3,589.62,0.09842352661678308,0.41405759473265363,0.4259362962208744,True,False,False,False
2026-03-24,long,PML,Flat,-0.499,A,105,586.5,0,586.52,0.24381926683716112,0.24381926683716112,0.24381926683716112,False,False,False,False
2026-03-24,long,PML,Flat,-0.499,B,106,586.89,1,586.52,0.17720526844893655,0.17720526844893655,0.17720526844893655,False,False,False,False
2026-03-24,long,PML,Flat,-0.499,C,106,586.89,1,586.52,0.17720526844893655,0.17720526844893655,0.17720526844893655,False,False,False,False
2026-03-24,long,PDL,Flat,-0.499,A,141,587.66,0,587.67,0.0,0.0,0.0,False,False,False,False
2026-03-24,short,PMH,Flat,-0.499,A,88,585.38,0,585.35,0.389490587310802,0.389490587310802,0.389490587310802,False,False,False,False
2026-03-24,short,PMH,Flat,-0.499,B,89,584.54,1,585.35,0.011975228384701875,0.011975228384701875,0.011975228384701875,False,False,False,False
2026-03-24,short,PMH,Flat,-0.499,A,147,585.71,0,585.72,0.10585443308121843,0.10585443308121843,0.19292824093834754,False,False,False,False
2026-03-25,long,1H/4H_Sup,Gap Up,0.871,A,35,588.39,0,588.36,0.34500926256394104,0.4316864664593151,0.4775743979333536,True,False,False,False
2026-03-25,long,1H/4H_Sup,Gap Up,0.871,B,39,588.84,4,588.36,0.3532368724950627,0.35493512668974897,0.4007879899463374,True,False,False,False
2026-03-25,long,1H/4H_Sup,Gap Up,0.871,C,42,589.28,7,588.36,0.27830572902524886,0.3020635351615485,0.3258213412978674,False,False,False,False
2026-03-25,short,PMH,Gap Up,0.871,A,127,588.39,0,588.39,0.23623786944033487,0.2855249069494638,0.2855249069494638,False,False,False,False
2026-03-25,short,PMH,Gap Up,0.871,B,128,587.82,1,588.39,0.13949848593107583,0.18883331632132516,0.18883331632132516,False,False,False,False
2026-03-26,long,PML,Gap Down,-0.93,A,30,583.88,0,583.92,0.1284510515859423,0.1284510515859423,0.1284510515859423,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,A,83,580.81,0,580.81,0.1997210791825155,0.1997210791825155,0.1997210791825155,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,B,84,580.55,1,580.81,0.15502540694168931,0.15502540694168931,0.15502540694168931,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,C,84,580.55,1,580.81,0.24804065110671855,0.24804065110671855,0.24804065110671855,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,A,106,580.82,0,580.81,0.1206914362453121,0.12396267346166234,0.2685857925002684,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,B,107,580.68,1,580.81,0.09988289591512146,0.09988289591512146,0.2445408831025624,False,False,False,False
2026-03-26,short,PMH,Gap Down,-0.93,C,107,580.68,1,580.81,0.10504925260040189,0.21182062409589075,0.21182062409589075,False,False,False,False
2026-03-27,short,PMH,Gap Down,-0.535,A,12,569.13,0,569.11,0.47967951083232624,0.5236062059634913,0.5798323757313715,True,True,False,False
2026-03-27,short,PMH,Gap Down,-0.535,B,22,568.16,10,569.11,0.3537735849056588,0.3537735849056588,0.4400168966488313,True,False,False,False
2026-03-27,short,PMH,Gap Down,-0.535,C,24,567.71,12,569.11,0.0052843881559198735,0.13387116661675694,0.13387116661675694,False,False,False,False
2026-03-27,short,PMH,Gap Down,-0.535,A,128,568.89,0,568.89,0.23378860588163633,0.29706973228566874,0.5238271019001949,True,True,False,False
2026-03-27,short,PMH,Gap Down,-0.535,B,129,568.6,1,568.89,0.1829053816391272,0.2708406612733164,0.5029897995075648,True,True,False,False
2026-03-31,short,PDH,Gap Up,1.129,A,77,566.555,0,566.54,0.41390509306244117,0.41390509306244117,0.41390509306244117,True,False,False,False
2026-03-31,short,PDH,Gap Up,1.129,B,78,566.11,1,566.54,0.3356238186924762,0.3356238186924762,0.3356238186924762,False,False,False,False
2026-03-31,short,PDH,Gap Up,1.129,C,78,566.11,1,566.54,0.05122679337937213,0.4292451996961633,0.4292451996961633,True,False,False,False
2026-04-01,long,PML,Gap Up,0.735,A,21,582.02,0,582.02,0.23195079206900499,0.402048039586274,0.5498092849043066,True,True,False,False
2026-04-01,long,PML,Gap Up,0.735,B,23,582.27,2,582.02,0.22666460576708172,0.35894001064798664,0.5667473852336662,True,True,False,False
2026-04-09,long,PML,Flat,0.003,A,105,606.2,0,606.2,0.05113823820520379,0.24579346750247594,0.6862421643022052,True,True,True,False
2026-04-09,long,PML,Flat,0.003,B,109,606.36,4,606.2,0.2193416452272645,0.3149943927699664,0.6596741209842337,True,True,True,False
2026-04-09,long,PML,Flat,0.003,C,109,606.36,4,606.2,0.2193416452272645,0.3149943927699664,0.6596741209842337,True,True,True,False
2026-04-10,long,PML,Flat,0.317,A,22,612.279,0,612.28,0.04262762564124643,0.04262762564124643,0.1520548638774219,False,False,False,False
2026-04-10,long,PML,Flat,0.317,A,76,612.24,0,612.25,0.10126747680648186,0.18783483601201773,0.23356853521494023,False,False,False,False
2026-04-10,long,PML,Flat,0.317,B,101,612.845,25,612.25,0.1346180518728115,0.1346180518728115,0.1346180518728115,False,False,False,False
2026-04-10,long,PML,Flat,0.317,C,105,613.33,29,612.25,0.055435083886312124,0.055435083886312124,0.055435083886312124,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,A,44,611.98,0,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,B,45,612.16,1,611.98,0.12250065342394557,0.17152378463148005,0.20092786199686655,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,C,45,612.16,1,611.98,0.12250065342394557,0.17152378463148005,0.20092786199686655,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,A,44,611.98,0,611.98,0.12663812542893185,0.2009869603581846,0.23039968626425178,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,B,45,612.16,1,611.98,0.12250065342394557,0.17152378463148005,0.20092786199686655,False,False,False,False
2026-04-10,long,1H/4H_Sup,Flat,0.317,C,45,612.16,1,611.98,0.12250065342394557,0.17152378463148005,0.20092786199686655,False,False,False,False
2026-04-10,short,PMH,Flat,0.317,A,147,610.35,0,610.32,0.02129925452609084,0.02129925452609084,0.1261571229622318,False,False,False,False
2026-04-15,long,PML,Flat,0.132,A,17,629.69,0,629.66,0.14351506296748526,0.22868395559718918,0.4017850053200738,True,False,False,False
2026-04-15,long,PML,Flat,0.132,B,21,629.78,4,629.66,0.1292038489631363,0.21436057035790637,0.4443774016323286,True,False,False,False
2026-04-15,long,PML,Flat,0.132,C,27,630.07,10,629.66,0.08311774882155357,0.26187566460869066,0.4285238148142161,True,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,A,23,629.88,0,629.86,0.11330729662793185,0.2794183018987729,0.4286530767765361,True,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,B,29,630.26,6,629.86,0.11582521499064168,0.25386348491099275,0.3982483419541128,False,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,C,29,630.26,6,629.86,0.11582521499064168,0.25386348491099275,0.3982483419541128,False,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,A,21,629.78,0,629.79,0.1292038489631363,0.21436057035790637,0.4443774016323286,True,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,B,27,630.07,6,629.79,0.08311774882155357,0.26187566460869066,0.4285238148142161,True,False,False,False
2026-04-15,long,1H/4H_Sup,Flat,0.132,C,27,630.07,6,629.79,0.08311774882155357,0.26187566460869066,0.4285238148142161,True,False,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,A,92,638.95,0,638.91,0.2535409656467649,0.28171218405195314,0.45073949448313566,True,False,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,B,93,639.19,1,638.91,0.21589824621786874,0.2440588870288874,0.4130227318950525,True,False,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,C,93,639.19,1,638.91,0.21589824621786874,0.2440588870288874,0.4130227318950525,True,False,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,A,90,638.6203,0,638.63,0.30529878239072683,0.33348454472868416,0.5025991187564814,True,True,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,B,92,638.95,2,638.63,0.2535409656467649,0.28171218405195314,0.45073949448313566,True,False,False,False
2026-04-16,long,1H/4H_Sup,Flat,0.372,C,92,638.95,2,638.63,0.2535409656467649,0.28171218405195314,0.45073949448313566,True,False,False,False
2026-04-16,short,PMH,Flat,0.372,A,21,636.67,0,636.67,0.22225014528719175,0.22225014528719175,0.22225014528719175,False,False,False,False
2026-04-16,short,PMH,Flat,0.372,B,22,636.3,1,636.67,0.16423070878515783,0.16423070878515783,0.16423070878515783,False,False,False,False
2026-04-16,short,PMH,Flat,0.372,C,22,636.3,1,636.67,0.17601760176017675,0.2514537168002551,0.3928964325003929,False,False,False,False
2026-04-21,long,1H/4H_Sup,Flat,0.264,A,83,648.33,0,648.33,0.006169697530572952,0.006169697530572952,0.006169697530572952,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,A,114,647.06,0,647.05,0.22872685686024552,0.22872685686024552,0.22872685686024552,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,B,115,646.755,1,647.05,0.18167621433154046,0.18167621433154046,0.18167621433154046,False,False,False,False
2026-04-21,short,PDH,Flat,0.264,C,116,646.33,2,647.05,0.12532297742638365,0.1392477526959877,0.21815481255704794,False,False,False,False
2026-04-22,long,PML,Gap Up,0.985,A,37,650.67,0,650.66,0.27662255828608867,0.3442605314521968,0.38575622051116404,False,False,False,False
2026-04-22,long,PML,Gap Up,0.985,B,40,650.74,3,650.66,0.28582844146664005,0.37495774041859126,0.37495774041859126,False,False,False,False
2026-04-22,long,PML,Gap Up,0.985,C,40,650.74,3,650.66,0.28582844146664005,0.37495774041859126,0.37495774041859126,False,False,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,A,22,649.33,0,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,B,30,650.31,8,649.33,0.20607095077732263,0.399809321708112,0.4413279820393358,True,False,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,C,30,650.31,8,649.33,0.20607095077732263,0.399809321708112,0.4413279820393358,True,False,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,A,22,649.33,0,649.33,0.22022700321869462,0.4835599772072769,0.5929188548195692,True,True,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,B,30,650.31,8,649.33,0.20607095077732263,0.399809321708112,0.4413279820393358,True,False,False,False
2026-04-22,long,1H/4H_Sup,Gap Up,0.985,C,30,650.31,8,649.33,0.20607095077732263,0.399809321708112,0.4413279820393358,True,False,False,False
2026-04-29,long,1H/4H_Sup,Flat,0.199,A,64,660.52,0,660.52,0.10749106764368019,0.10749106764368019,0.10749106764368019,False,False,False,False
2026-04-29,long,1H/4H_Sup,Flat,0.199,B,65,660.75,1,660.52,0.07264472190692671,0.07264472190692671,0.07264472190692671,False,False,False,False
2026-04-29,long,1H/4H_Sup,Flat,0.199,C,65,660.75,1,660.52,0.07264472190692671,0.07264472190692671,0.07264472190692671,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,A,98,663.06,0,663.06,0.08747323017525427,0.170421982927655,0.170421982927655,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,B,99,663.38,1,663.06,0.03919322258735429,0.12210196267600154,0.12210196267600154,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,C,99,663.38,1,663.06,0.03919322258735429,0.12210196267600154,0.12210196267600154,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,A,99,663.38,0,663.37,0.03919322258735429,0.12210196267600154,0.12210196267600154,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,B,100,663.42,1,663.37,0.03316149648790016,0.11606523770765059,0.11606523770765059,False,False,False,False
2026-04-30,long,1H/4H_Sup,Gap Up,0.512,C,100,663.42,1,663.37,0.03316149648790016,0.11606523770765059,0.11606523770765059,False,False,False,False
2026-04-30,short,PDH,Gap Up,0.512,A,21,660.31,0,660.31,0.2589692720085903,0.416471051475822,0.416471051475822,True,False,False,False
2026-04-30,short,PDH,Gap Up,0.512,B,22,660.01,1,660.31,0.21363312677080168,0.3712064968712664,0.3712064968712664,False,False,False,False
2026-04-30,short,PDH,Gap Up,0.512,C,22,660.01,1,660.31,0.14242208451387928,0.14242208451387928,0.26363236920652855,False,False,False,False
2026-05-06,long,PML,Gap Up,0.919,A,24,690.29,0,690.28,0.03331932955714528,0.03331932955714528,0.17963464630807474,False,False,False,False
2026-05-06,short,PMH,Gap Up,0.919,A,34,688.38,0,688.39,0.11040413724977352,0.11040413724977352,0.11040413724977352,False,False,False,False
2026-05-06,short,PMH,Gap Up,0.919,B,36,687.79,2,688.39,0.024716846711926473,0.024716846711926473,0.024716846711926473,False,False,False,False
2026-05-06,short,PMH,Gap Up,0.919,C,36,687.79,2,688.39,0.3751144971575686,0.3751144971575686,0.5844807281292229,True,True,False,False
2026-05-12,long,PML,Gap Down,-0.695,A,8,707.93,0,707.88,0.3178280338451542,0.3178280338451542,0.3178280338451542,False,False,False,False
2026-05-12,long,PML,Gap Down,-0.695,B,9,708.52,1,707.88,0.23429119855472932,0.23429119855472932,0.23429119855472932,False,False,False,False
2026-05-12,long,PML,Gap Down,-0.695,C,9,708.52,1,707.88,0.23429119855472932,0.23429119855472932,0.23429119855472932,False,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,A,27,706.63,0,706.64,0.20760511158597633,0.20760511158597633,0.49672388661675715,True,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,B,28,706.21,1,706.64,0.14825618442106814,0.1798331940924062,0.46161906515059126,True,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,C,28,706.21,1,706.64,0.21504934792766556,0.32143413432264933,0.32143413432264933,False,False,False,False
2026-05-12,short,PMH,Gap Down,-0.695,A,55,706.67,0,706.71,0.5023561209616871,0.5023561209616871,1.0047122419233743,True,True,True,True
2026-05-12,short,PMH,Gap Down,-0.695,B,56,706.48,1,706.71,0.4755973275959707,0.4755973275959707,0.9780885516928954,True,True,True,True
2026-05-12,short,PMH,Gap Down,-0.695,C,58,705.3,3,706.71,0.10350205586275601,0.10350205586275601,0.10350205586275601,False,False,False,False
2026-05-13,short,PDH,Flat,0.466,A,14,708.16,0,708.2,0.4702327157704371,0.4702327157704371,0.4702327157704371,True,False,False,False
2026-05-13,short,PDH,Flat,0.466,B,15,707.1199,1,708.2,0.3238347556050945,0.3238347556050945,0.3238347556050945,False,False,False,False
2026-05-13,short,PDH,Flat,0.466,C,15,707.1199,1,708.2,0.19232947623168484,0.19232947623168484,0.3818447196861551,False,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,A,45,717.76,0,717.82,0.20759028087383094,0.3120820329915305,0.48275189478377617,True,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,B,46,718.0,1,717.82,0.17409470752089137,0.3091922005571069,0.4491643454039029,True,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,C,48,718.22,3,717.82,0.14341009718470285,0.2798585391662709,0.4497229261229175,True,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,A,49,718.5,0,718.5,0.10438413361169101,0.3061795407098061,0.44537230340988804,True,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,B,50,718.7199,1,718.5,0.07375613225680096,0.2810691619920301,0.41463997309661144,True,False,False,False
2026-05-14,long,1H/4H_Sup,Flat,0.028,C,50,718.7199,1,718.5,0.07375613225680096,0.2810691619920301,0.41463997309661144,True,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,A,68,711.91,0,711.89,0.028093438777379933,0.028093438777379933,0.0941130199042116,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,B,70,711.99,2,711.89,0.014045141083445376,0.014045141083445376,0.08286633239231335,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,A,120,711.84,0,711.84,0.10395594515621616,0.10395594515621616,0.10395594515621616,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,B,121,712.13,1,711.84,0.06319070956146286,0.06319070956146286,0.06319070956146286,False,False,False,False
2026-05-15,long,PML,Gap Down,-1.342,C,121,712.13,1,711.84,0.06319070956146286,0.06319070956146286,0.06319070956146286,False,False,False,False
2026-05-15,short,PMH,Gap Down,-1.342,A,12,707.62,0,707.63,0.29252988892344056,0.29252988892344056,0.29252988892344056,False,False,False,False
2026-05-15,short,PMH,Gap Down,-1.342,B,15,706.61,3,707.63,0.15001202926650614,0.15001202926650614,0.15001202926650614,False,False,False,False
2026-05-15,short,PMH,Gap Down,-1.342,C,15,706.61,3,707.63,0.52928772590255,0.6722237160527023,0.8576159409009135,True,True,True,True
2026-05-19,short,1H/4H_Res,Gap Down,-0.814,A,26,701.96,0,701.99,0.6097213516439806,0.9558949227876284,0.9558949227876284,True,True,True,True
2026-05-19,short,1H/4H_Res,Gap Down,-0.814,B,30,701.395,4,701.99,0.7135779411030868,0.8761111784372546,0.8761111784372546,True,True,True,True
2026-05-19,short,1H/4H_Res,Gap Down,-0.814,C,35,699.4101,9,701.99,0.1286655711720332,0.1286655711720332,0.1286655711720332,False,False,False,False
