symbol,direction,entry,entry_time,mfe_pct,mae_pct,final_pct,hold_bars,tier
PODD,short,189.6,2026-04-27 08:10:00-04:00,1.3607594936708778,1.326476793248953,1.3607594936708778,81,expanded
PODD,long,186.91,2026-04-28 10:55:00-04:00,0.19260606709112066,2.4931785351238545,-1.8121020812155584,62,expanded
PODD,short,182.0,2026-04-29 08:30:00-04:00,12.994505494505498,0.4972527472527479,12.637362637362637,89,core
PODD,short,166.385,2026-04-30 10:00:00-04:00,0.42972623734110854,5.177750398172918,-4.755837365147105,75,expanded
PODD,short,175.23,2026-05-01 09:55:00-04:00,2.0658563031444253,1.6036066883524527,2.0658563031444253,74,expanded
PODD,short,173.78,2026-05-04 10:40:00-04:00,1.5939693865807403,0.9264587409368082,1.024283576936357,66,expanded
PODD,long,170.86,2026-05-05 09:30:00-04:00,0.07023293924849357,2.4113309141987616,-2.2533068008896304,79,expanded
PODD,short,185.0,2026-05-06 07:15:00-04:00,19.835135135135133,0.6756756756756757,17.805405405405402,99,expanded
PODD,long,153.0,2026-05-07 04:55:00-04:00,6.653594771241835,0.6535947712418301,5.339869281045743,87,expanded
PODD,short,157.71,2026-05-08 09:55:00-04:00,2.3524189968930362,0.9574535539914976,1.1540168664003687,75,core
PODD,long,154.15,2026-05-11 04:35:00-04:00,0.804346415828742,1.3104119364255662,0.012974375608162055,82,expanded
PODD,short,157.65,2026-05-12 09:30:00-04:00,1.141769743101815,1.535045987947978,-0.862670472565801,80,expanded
PODD,long,159.0,2026-05-13 05:05:00-04:00,0.21773584905661025,8.437106918238989,-5.849056603773592,83,expanded
PODD,short,151.53,2026-05-14 12:45:00-04:00,2.4549594139774293,0.42895796211971604,1.999604038804198,39,expanded
PODD,long,149.5,2026-05-15 09:25:00-04:00,2.8595317725752545,1.6655518394648892,-1.3645484949832722,81,expanded
PODD,long,146.91,2026-05-18 09:30:00-04:00,4.8669253284323775,0.8032128514056271,3.79824382274863,78,expanded
PODD,short,153.23,2026-05-19 09:30:00-04:00,1.6250081576714617,3.32180382431639,-0.9006069307577003,78,expanded
PODD,long,156.03,2026-05-20 09:55:00-04:00,0.8652182272639841,1.2305325898865522,0.6216753188489386,75,expanded
PODD,long,155.98,2026-05-21 09:25:00-04:00,1.3905628926785558,1.5707141941274452,0.5641748942172227,81,expanded
PODD,long,156.91,2026-05-22 08:30:00-04:00,0.0,2.950736090752658,-1.3001083423618585,80,expanded
PODD,long,154.99,2026-05-26 09:30:00-04:00,0.9742564036389385,11.153622814375124,-6.780889089618691,97,expanded
PODD,long,145.2325,2026-05-27 11:55:00-04:00,1.6274594185185958,2.1362298383626204,1.6274594185185958,51,expanded
PODD,short,146.12,2026-05-28 08:40:00-04:00,3.757185874623603,0.8143991240076633,1.4508623049548346,81,expanded
PODD,long,142.11,2026-05-29 09:30:00-04:00,2.2713391035113455,0.3236929139399113,2.2713391035113455,78,expanded
PODD,long,148.74,2026-06-01 15:45:00-04:00,0.2554793599569688,0.5983595535834441,0.06050826946349564,5,expanded
PODD,long,145.65,2026-06-02 09:30:00-04:00,1.0813594232749664,3.1513903192584984,-2.2039134912461433,80,expanded
PODD,short,143.365,2026-06-03 09:55:00-04:00,1.3357514037596487,1.3741150210999886,-0.22669410246572638,79,expanded
PODD,short,150.43,2026-06-04 10:05:00-04:00,4.094861397327656,0.3789137804959072,2.1604733098451105,74,expanded
PODD,long,148.52,2026-06-05 09:25:00-04:00,4.167788849986532,0.0,2.046862375437646,80,expanded
PODD,short,154.3,2026-06-08 07:25:00-04:00,2.7867790019442715,0.3175631885936362,1.80816591056385,82,expanded
PODD,long,151.66,2026-06-09 09:35:00-04:00,6.817882104707902,0.0,6.817882104707902,79,expanded
PODD,long,160.07,2026-06-10 07:15:00-04:00,0.7996501530580378,6.737677266196037,-5.847441744236887,79,expanded
PODD,long,148.71,2026-06-11 09:35:00-04:00,1.4457669289220667,0.9212561361038293,0.32277587250352346,78,expanded
PODD,short,147.65,2026-06-12 09:35:00-04:00,1.6978665763630219,1.9979681679647736,-1.3884185573992434,77,expanded
ENTG,short,89.92,2025-12-15 16:10:00-05:00,0.0,0.0,0.0,0,expanded
ENTG,short,89.4,2025-12-16 09:25:00-05:00,2.1700223713646665,1.6554809843400333,1.6107382550335705,81,expanded
ENTG,short,87.53,2025-12-17 09:30:00-05:00,3.564492174111739,1.039643550782585,2.856163601051068,79,core
ENTG,short,87.8,2025-12-18 09:55:00-05:00,3.815489749430517,0.4897494305239258,3.7015945330296134,73,expanded
ENTG,short,85.21,2025-12-19 09:35:00-05:00,2.08895669522355,0.29926065015844344,1.4200211242811804,78,expanded
ENTG,long,85.04,2025-12-22 09:15:00-05:00,2.539981185324549,0.6467544684854319,0.0940733772342407,79,expanded
ENTG,short,84.54,2025-12-23 09:45:00-05:00,0.496806245564232,1.052756091790869,0.4613200851667856,75,core
ENTG,short,85.35,2025-12-24 09:05:00-05:00,1.5875805506736846,0.41007615700059585,-0.164030462800235,43,expanded
ENTG,short,85.6,2025-12-26 10:50:00-05:00,0.04672897196260753,1.0280373831775813,-0.7827102803738338,62,expanded
ENTG,long,85.99,2025-12-29 09:30:00-05:00,1.2327014769159232,0.959413885335491,-0.05814629608093634,78,expanded
ENTG,short,86.27,2025-12-30 13:25:00-05:00,2.45740118233452,0.6027587805726328,-0.48684363046250345,32,expanded
ENTG,short,87.1,2025-12-31 09:35:00-05:00,3.4328358208955168,0.03444316877152829,3.40987370838117,78,expanded
ENTG,long,85.14,2026-01-02 07:55:00-05:00,6.389476156918014,0.16443504815597904,5.120977214000469,84,expanded
ENTG,long,90.99,2026-01-05 06:15:00-05:00,3.808110781404554,1.0770414331245082,2.516760083525669,87,expanded
ENTG,short,93.91,2026-01-06 07:50:00-05:00,2.6514748163134865,6.271962517303803,-6.016398679586845,82,expanded
ENTG,long,97.84,2026-01-07 09:30:00-05:00,1.4820114472608368,2.0288225674570723,0.010220768601789559,78,expanded
ENTG,long,96.575,2026-01-08 09:35:00-05:00,4.323064975407711,0.025886616619213754,3.391146777116222,80,expanded
ENTG,short,101.84,2026-01-12 15:30:00-05:00,0.2356637863315093,0.33385703063629557,0.2356637863315093,7,core
ENTG,short,101.8,2026-01-13 09:00:00-05:00,1.5855599214145317,1.0314341846758324,0.795677799607075,84,expanded
ENTG,short,101.84,2026-01-14 09:30:00-05:00,0.7020816967792649,2.680675569520807,-2.209347996857816,80,expanded
ENTG,long,108.25,2026-01-15 04:10:00-05:00,9.006928406466514,2.3279445727482644,5.42263279445728,110,expanded
ENTG,short,114.92,2026-01-16 09:55:00-05:00,0.17620953706926606,4.0810998955795315,-2.1145144448311806,75,core
ENTG,long,116.2,2026-01-20 09:45:00-05:00,1.2564543889845041,3.2271944922547333,-1.0327022375215171,77,expanded
ENTG,long,118.375,2026-01-21 10:20:00-05:00,2.7666314677930357,1.457233368532202,2.7666314677930357,71,expanded
ENTG,short,121.05,2026-01-22 09:25:00-05:00,3.2878975629905027,1.1441553077240854,3.0978934324659235,85,expanded
ENTG,short,117.76,2026-01-23 06:00:00-05:00,3.982676630434793,0.140115489130428,2.5985054347826106,86,expanded
ENTG,long,114.255,2026-01-26 09:35:00-05:00,2.0524265896459664,0.20130410047699424,1.7986083760010565,82,expanded
ENTG,long,117.67,2026-01-27 09:15:00-05:00,3.4758222146681423,1.3937282229965162,2.2690575337809142,86,expanded
ENTG,long,123.22,2026-01-28 04:25:00-05:00,2.2642428177244005,2.219607206622301,-2.0857003733160147,99,expanded
ENTG,short,120.705,2026-01-29 09:55:00-05:00,3.4919845905306355,2.71322646120708,-2.71322646120708,75,core
ENTG,long,118.45,2026-01-30 13:45:00-05:00,2.1528070915998287,0.5994090333474107,-0.32081046855213985,27,expanded
ENTG,long,116.0,2026-02-02 06:40:00-05:00,4.732672413793108,1.4310344827586177,3.1896551724137954,91,expanded
ENTG,long,120.7,2026-02-03 09:25:00-05:00,1.0107705053852518,8.15244407622204,-8.036454018227012,89,expanded
ENTG,short,109.83,2026-02-05 15:00:00-05:00,0.6009287080032747,0.6555585905490293,-0.17299462806154758,13,expanded
ENTG,long,111.0,2026-02-06 08:00:00-05:00,10.608108108108114,0.0,10.603603603603599,83,expanded
ENTG,short,121.5,2026-02-09 07:30:00-05:00,0.6913580246913609,1.7860082304526763,-0.9053497942386783,86,expanded
ENTG,long,125.9,2026-02-10 04:40:00-05:00,9.610802223987285,4.535345512311364,6.433677521842728,106,expanded
ENTG,long,134.24,2026-02-11 04:40:00-05:00,5.035756853396894,1.1769964243146696,3.5086412395709026,86,expanded
ENTG,long,139.47,2026-02-12 07:00:00-05:00,0.38001003800100464,9.543270954327097,-5.736000573600057,86,expanded
ENTG,short,130.74,2026-02-13 08:00:00-05:00,2.34817194431697,3.2583754015603414,0.5660088725715229,82,expanded
ENTG,long,130.0,2026-02-17 07:05:00-05:00,0.5923076923077002,3.4269230769230754,-0.3384615384615367,81,expanded
ENTG,long,129.9,2026-02-18 08:40:00-05:00,2.5404157043879776,1.4318706697459689,2.040030792917633,83,expanded
ENTG,long,132.43,2026-02-19 09:35:00-05:00,2.1822849807445337,1.9104432530393425,2.1822849807445337,78,expanded
ENTG,long,132.0,2026-02-20 08:15:00-05:00,3.166666666666672,0.38636363636362947,1.8712121212121204,80,expanded
ENTG,short,133.5125,2026-02-23 12:45:00-05:00,0.046812096245669885,2.5671753581125434,-2.3874169085291643,40,expanded
ENTG,short,137.865,2026-02-24 14:40:00-05:00,1.229463605701245,0.17045660610015972,1.1569288797011559,16,expanded
ENTG,long,137.64,2026-02-25 14:25:00-05:00,0.2179598953792585,0.9154315605928445,-0.9154315605928445,19,expanded
ENTG,short,137.76,2026-02-26 09:30:00-05:00,5.956010452961661,1.5171312427410015,4.54413472706155,79,expanded
ENTG,short,130.97,2026-02-27 11:15:00-05:00,0.18324807207758198,1.2445598228601935,-1.1300297778117048,58,expanded
ENTG,long,128.5,2026-03-02 07:10:00-05:00,5.634241245136193,0.7782101167315175,5.447470817120623,85,core
ENTG,long,128.34,2026-03-03 04:10:00-05:00,2.1271622253389353,2.563503194639244,-1.4025245441795209,88,expanded
ENTG,long,128.73,2026-03-04 13:45:00-05:00,0.9519925425308872,0.5049328050959195,0.4893964110930039,28,expanded
ENTG,long,127.56,2026-03-05 09:35:00-05:00,1.4738162433364657,4.154907494512384,-2.0068987143305126,80,expanded
ENTG,long,119.105,2026-03-06 11:35:00-05:00,0.3316401494479627,6.447672221989005,-6.447672221989005,58,expanded
ENTG,short,108.245,2026-03-09 09:55:00-04:00,2.0739987990207442,8.688623031086887,2.0739987990207442,75,expanded
ENTG,long,120.285,2026-03-10 13:10:00-04:00,0.12886062268778412,3.046930207424028,-2.83077690485098,34,expanded
ENTG,long,117.08,2026-03-11 09:30:00-04:00,1.7338571916638208,1.9004099760847235,-0.7687051588657255,78,expanded
ENTG,long,110.065,2026-03-12 15:30:00-04:00,0.23168127924407894,0.2589379003316191,-0.07722709308135534,7,expanded
ENTG,long,112.125,2026-03-13 09:35:00-04:00,0.8606465997770376,4.1426978818283136,-3.438127090301007,78,expanded
ENTG,short,111.46,2026-03-16 09:25:00-04:00,1.1663376996231807,1.5521263233447014,-0.1614929122555238,82,expanded
ENTG,short,117.78,2026-03-18 07:05:00-04:00,3.7527593818984557,0.0,3.7527593818984557,82,expanded
ENTG,long,112.06,2026-03-19 09:30:00-04:00,4.399428877387107,1.8293771194003186,2.8734606460824548,78,expanded
ENTG,short,115.56,2026-03-20 09:35:00-04:00,3.8161993769470373,0.4716164762893749,0.778816199376952,77,expanded
ENTG,short,120.03,2026-03-23 09:55:00-04:00,5.232025327001584,0.6956594184787084,5.232025327001584,73,expanded
ENTG,long,122.03,2026-03-24 14:40:00-04:00,0.2950094239121523,0.6227976727034378,-0.2950094239121523,16,expanded
ENTG,long,123.495,2026-03-25 13:40:00-04:00,0.23887606785699964,0.7328231912223175,-0.2550710555083183,28,expanded
ENTG,long,120.61,2026-03-26 09:35:00-04:00,1.2353867838487644,4.307271370533117,-3.3993864522013055,83,expanded
ENTG,long,115.47,2026-03-27 06:50:00-04:00,0.5022949683900565,3.5940071014116266,-2.104442712392823,84,expanded
ENTG,short,115.5,2026-03-30 09:30:00-04:00,7.142857142857142,0.0,6.493506493506493,80,expanded
ENTG,short,109.01,2026-03-31 09:25:00-04:00,0.0,8.22860288046968,-7.467204843592332,80,expanded
ENTG,short,118.91,2026-04-01 09:30:00-04:00,0.8409721638213775,2.472458161634848,0.1681944327642779,79,expanded
ENTG,long,113.33,2026-04-02 07:10:00-04:00,5.691343863054799,0.4014823965410732,2.7089032030353897,79,expanded
ENTG,short,115.69,2026-04-06 09:55:00-04:00,1.529950730400204,1.4780879937764784,0.07779410493560672,76,expanded
ENTG,long,116.235,2026-04-07 09:35:00-04:00,8.194605755581371,1.6819374542951766,8.194605755581371,82,expanded
ENTG,short,128.36,2026-04-08 09:55:00-04:00,1.7723589903396848,1.877531941414768,-1.0439389217824673,76,core
ENTG,short,132.91,2026-04-09 15:55:00-04:00,0.3235271988563741,0.0,0.21066887367391557,2,expanded
ENTG,short,134.28,2026-04-10 08:55:00-04:00,0.7521596663687748,1.7873100983020596,-1.2975871313672949,80,expanded
ENTG,short,134.865,2026-04-13 09:35:00-04:00,0.9769028287546772,2.6359693026359534,-2.3764505245986607,77,core
ENTG,long,139.67,2026-04-14 04:50:00-04:00,0.819789503830465,1.9116488866614074,-1.6682179422925356,84,expanded
ENTG,short,136.76,2026-04-15 09:15:00-04:00,1.9742614799648939,0.7677683533196925,-0.1718338695525107,80,expanded
ENTG,long,136.34,2026-04-16 08:55:00-04:00,1.5109285609505665,0.8141411177937609,-0.3080533959219715,79,expanded
ENTG,long,138.51,2026-04-17 09:25:00-04:00,5.739657786441424,0.0,5.450869973287136,80,expanded
ENTG,short,146.0,2026-04-20 05:00:00-04:00,0.8219178082191704,2.1712328767123203,-2.013698630136985,85,expanded
ENTG,long,149.88,2026-04-21 04:25:00-04:00,1.347744862556719,2.625433680277557,-1.6346410461702618,84,core
ENTG,short,149.6,2026-04-22 09:55:00-04:00,2.085561497326206,0.5949197860962665,1.1163101604277992,73,core
ENTG,short,148.803,2026-04-23 08:15:00-04:00,2.9320645417095084,1.664616976808266,-0.3944812940599242,82,expanded
ENTG,short,151.55,2026-04-24 07:00:00-04:00,0.25074232926428497,5.0148465852853805,-2.92312768063344,88,expanded
ENTG,long,154.12,2026-04-27 10:15:00-04:00,3.7503244225279007,1.6350895406177073,3.004152608357121,79,core
ENTG,short,146.75,2026-04-28 10:05:00-04:00,2.8211243611584234,5.621805792163544,-5.621805792163544,72,expanded
ENTG,long,145.7,2026-04-29 09:35:00-04:00,7.055593685655458,0.652024708304728,6.382978723404263,91,expanded
ENTG,short,142.24,2026-04-30 09:55:00-04:00,2.5133577052868508,2.4957817772778284,-0.17575928008998873,79,core
ENTG,long,135.74,2026-05-04 12:05:00-04:00,2.799469574185931,0.6482982171798993,2.4016502136437237,51,expanded
ENTG,long,140.6,2026-05-05 08:30:00-04:00,6.685633001422479,0.42674253200568585,6.180654338549074,86,expanded
ENTG,long,148.145,2026-05-06 10:30:00-04:00,5.592493840494108,0.030375645482477242,3.6807857166964797,69,expanded
ENTG,short,150.8325,2026-05-07 11:00:00-04:00,4.529859280990509,0.3961347852750545,3.47020701771834,63,expanded
ENTG,long,149.9,2026-05-08 04:20:00-04:00,1.654436290860567,2.4282855236824648,-0.527018012008,85,expanded
ENTG,long,147.44,2026-05-11 11:15:00-04:00,3.7710255018990795,0.3865301139446486,3.7710255018990795,61,expanded
ENTG,long,147.0,2026-05-12 07:00:00-04:00,0.9863945578231216,5.999999999999996,0.9863945578231216,88,expanded
ENTG,short,144.91,2026-05-13 09:55:00-04:00,1.3180594851977065,1.2456007176868449,-0.0897108550134535,76,expanded
ENTG,short,140.17,2026-05-14 12:40:00-04:00,1.1200684882642458,0.8061639437825668,0.6920168366982942,43,expanded
ENTG,short,135.7,2026-05-15 05:30:00-04:00,4.185703758290331,1.56226971260133,2.336035372144427,85,expanded
ENTG,long,130.88,2026-05-18 11:00:00-04:00,0.7564180929095424,4.4162591687041575,-2.5061124694376535,62,expanded
ENTG,long,123.38,2026-05-19 09:25:00-04:00,2.7962392608202324,1.1184957043280885,-0.30799157075700717,82,expanded
ENTG,long,126.77,2026-05-20 08:10:00-04:00,1.2779048670821096,1.853750887433931,0.7336120533249246,82,expanded
ENTG,long,126.32,2026-05-21 07:10:00-04:00,6.079797340088669,0.9420519316022782,6.079797340088669,86,expanded
ENTG,long,131.91,2026-05-22 09:30:00-04:00,3.199150936244408,1.0613296944886708,-0.09855204305965844,82,expanded
ENTG,short,139.5,2026-05-26 05:35:00-04:00,1.934121863799291,2.695340501792108,-1.971326164874552,86,core
ENTG,short,144.18,2026-05-27 06:05:00-04:00,5.375225412678596,8.19808572617561,4.797336662505198,105,expanded
ENTG,long,139.64,2026-05-28 08:55:00-04:00,0.9739329704955699,4.547407619593236,-0.36522486393582854,83,expanded
ENTG,short,138.36,2026-05-29 11:55:00-04:00,0.6649320612894014,1.1491760624457754,-0.24573576178084341,53,expanded
ENTG,short,140.17,2026-06-01 05:45:00-04:00,4.394663622743809,0.0,3.16758222158807,84,core
ENTG,long,136.0,2026-06-02 05:50:00-04:00,5.8381617647058786,0.3529411764705807,5.147058823529411,85,expanded
ENTG,short,142.5,2026-06-03 04:05:00-04:00,3.8596491228070176,3.4245614035087693,0.09824561403507814,97,expanded
ENTG,long,138.38,2026-06-04 09:55:00-04:00,4.176904176904178,0.9322156380979854,1.07674519439226,78,core
ENTG,long,128.57,2026-06-05 13:45:00-04:00,0.4822275803064514,4.075600840009329,-4.06004511161235,36,expanded
ENTG,long,132.42,2026-06-08 08:35:00-04:00,2.295725721190168,2.182449780999839,0.2190001510346024,86,expanded
ENTG,short,136.0,2026-06-09 09:25:00-04:00,8.992647058823533,4.5367647058823435,2.9926470588235246,80,expanded
ENTG,long,131.26,2026-06-10 05:45:00-04:00,5.896693585250655,3.245467012037172,-3.245467012037172,85,expanded
ENTG,long,135.1,2026-06-11 04:40:00-04:00,7.897853441894904,2.790525536639513,6.195410806809774,80,expanded
ENTG,short,143.53,2026-06-12 04:05:00-04:00,0.7663903016790875,6.361039503936457,-4.870062007942597,87,expanded
GE,long,304.585,2025-12-15 14:25:00-05:00,0.04103944711656845,1.318187041384174,-1.2755060163829444,32,expanded
GE,long,299.9279,2025-12-16 09:55:00-05:00,0.4908179599163515,0.9295233954560531,-0.054646466700834555,81,core
GE,short,298.98,2025-12-17 04:30:00-05:00,2.461669676901478,0.7525586995785671,2.1539902334604313,114,expanded
GE,short,298.79,2025-12-18 10:05:00-05:00,0.3982730345727761,1.1780849426018212,-1.0073964992134914,77,expanded
GE,short,302.69,2025-12-19 07:50:00-05:00,0.21143744424988814,1.8953054279956365,-1.5923882520070016,105,expanded
GE,short,307.855,2025-12-22 09:55:00-05:00,0.134803722531718,2.775657371164983,-2.3371392376281017,88,core
GE,long,315.89,2025-12-23 16:30:00-05:00,0.0,0.31340023425876384,-0.202602171642023,10,expanded
GE,short,316.12,2025-12-24 09:55:00-05:00,0.24471719600151448,0.3289889915222132,-0.1834746298873795,42,expanded
GE,short,317.02,2025-12-26 06:25:00-05:00,0.7822850293356766,0.3296006561100376,0.589868147120057,96,expanded
GE,long,312.445,2025-12-29 10:05:00-05:00,0.19206580358142958,0.38246731424730535,-0.16482900990573904,81,expanded
GE,long,313.15,2025-12-30 08:00:00-05:00,0.055947628931827566,0.8270796742774947,-0.4630368832827682,100,expanded
GE,long,311.42,2025-12-31 07:55:00-05:00,0.6229208143343286,1.258268576199343,-1.0981953631751382,99,expanded
GE,short,312.535,2026-01-02 10:10:00-05:00,0.11998656150511143,2.8652790887420556,-2.8396819556209705,94,expanded
GE,short,325.8425,2026-01-05 10:05:00-05:00,0.743457345189764,0.8493367194273432,0.38438816299285633,82,core
GE,short,324.11,2026-01-06 10:00:00-05:00,0.0987319120051813,2.6781031131406023,-1.1816975718120342,87,core
GE,long,325.88,2026-01-07 10:00:00-05:00,1.3440530256536136,0.8991039646495663,-0.27003805081625,91,expanded
GE,short,314.35,2026-01-08 15:45:00-05:00,0.3149355813583614,0.5153491331318607,-0.2035947192619648,31,expanded
GE,long,317.42,2026-01-09 09:55:00-05:00,1.5373952491966465,0.0882112028227678,1.4113792451641236,85,expanded
GE,short,321.45,2026-01-12 10:10:00-05:00,0.17732151189920461,0.9617669933115658,-0.6408461658111689,82,expanded
GE,short,324.5,2026-01-13 05:10:00-05:00,0.058551617873651075,1.1063174114021495,-0.8443759630200337,106,expanded
GE,long,321.54,2026-01-14 10:10:00-05:00,1.7696087578528326,1.6109970765690138,-0.6313366921689462,87,expanded
GE,short,320.55,2026-01-15 06:00:00-05:00,0.8111059117142482,1.2166588675713546,0.09358914365933906,108,core
GE,short,323.87,2026-01-16 14:30:00-05:00,0.014944267761760922,0.6885478741470399,-0.5341649427239381,35,expanded
GE,long,315.0488,2026-01-20 14:00:00-05:00,0.241613362755222,1.710465172379645,-0.5233474941025171,52,expanded
GE,short,316.44,2026-01-21 10:10:00-05:00,0.5941094678296028,1.229300973328273,-0.9512071798761189,114,expanded
GE,long,317.78,2026-01-22 07:15:00-05:00,6.032475297375548,7.218830637547989,-6.507646799672714,150,expanded
GE,long,299.02,2026-01-23 07:40:00-05:00,0.10517691124339829,2.993110828707106,-2.0062872048692304,129,expanded
GE,short,292.25,2026-01-26 10:00:00-05:00,0.6193327630453387,1.3002566295979507,-1.012831479897341,91,core
GE,long,299.265,2026-01-27 10:00:00-05:00,0.4561174878452238,1.3249127027884902,-0.4193607672130037,98,expanded
GE,short,295.165,2026-01-28 09:55:00-05:00,1.3602561279284613,0.06267680788711476,1.0045228939745674,104,core
GE,short,292.83,2026-01-29 09:55:00-05:00,0.8537376634907625,2.1719086159205045,-1.6433084041935744,99,core
GE,short,306.34,2026-01-30 11:10:00-05:00,0.6936736958934517,0.41130769732977995,-0.003329633740287767,78,expanded
GE,long,306.72,2026-02-02 09:55:00-05:00,0.958528951486697,0.8378977569118576,0.9031038080333795,94,core
GE,long,309.32,2026-02-03 11:00:00-05:00,0.4267425320056877,1.3944135523082875,-0.11250484934695888,78,expanded
GE,long,306.51,2026-02-04 10:00:00-05:00,0.7764836383804755,1.4714038693680438,0.5807314606375092,90,core
GE,short,305.505,2026-02-05 10:10:00-05:00,0.9836172894060639,1.0098034402055545,-0.05400893602396702,100,core
GE,short,315.045,2026-02-06 10:00:00-05:00,0.0491993207319683,2.58217080099668,-1.7641289339618105,90,expanded
GE,short,323.445,2026-02-09 10:10:00-05:00,2.232868030113315,0.06492603070073104,1.9926107993631044,83,expanded
GE,short,318.31,2026-02-10 10:00:00-05:00,0.6597342213565464,0.4555307718890354,0.6067669881561988,78,core
GE,short,316.4,2026-02-11 06:15:00-05:00,1.150442477876102,1.7003792667509467,1.0429835651074446,104,expanded
GE,short,321.1,2026-02-12 10:15:00-05:00,3.02709436312676,0.2211149174711864,2.5350358143880545,87,expanded
GE,short,321.015,2026-02-13 10:00:00-05:00,2.3332243041602445,0.42832889428842896,1.8706290983287372,82,core
GE,short,329.4127,2026-02-17 11:50:00-05:00,1.2576017864520679,0.2997152204514291,0.9017260111707849,68,expanded
GE,short,330.435,2026-02-18 09:55:00-05:00,1.1923676366002385,0.07414468806270659,0.20730249519572752,90,core
GE,long,330.3,2026-02-19 10:00:00-05:00,1.68937329700272,0.8325764456554647,1.4380865879503482,92,expanded
GE,long,339.06,2026-02-20 09:55:00-05:00,1.5454491830354535,0.1297705420869456,1.3154014038813129,91,core
GE,long,340.23,2026-02-23 10:35:00-05:00,0.13005907768274266,0.7935808129794685,-0.2540634276812879,81,expanded
GE,long,336.09,2026-02-24 10:00:00-05:00,3.3738581927459923,0.10711416584842061,2.84150078847928,88,expanded
GE,long,344.64,2026-02-25 09:55:00-05:00,0.06963788300835919,1.7351439182915394,-0.470055710306408,98,core
GE,long,335.87,2026-02-26 10:20:00-05:00,2.4146247059874395,0.31559829696013403,1.2415517908714728,81,expanded
GE,long,339.68,2026-02-27 14:05:00-05:00,0.9773904851625038,0.3326660386245865,0.5416862929816224,44,expanded
GE,short,342.18,2026-03-02 10:30:00-05:00,0.531883803845927,1.4670641183003046,-1.0286691215149941,79,expanded
GE,long,335.76,2026-03-03 10:10:00-05:00,0.95901834643794,1.9895163211817988,-0.48844412675720345,81,expanded
GE,short,334.8,2026-03-04 09:55:00-05:00,0.14635603345281037,1.7961768219832726,-1.7383512544802846,85,core
GE,short,335.095,2026-03-05 09:55:00-05:00,4.268938659186203,1.4070636685119071,1.9830197406705674,91,core
GE,long,318.77,2026-03-06 09:55:00-05:00,1.8093923518524397,0.2697869937572409,1.198356181572919,88,expanded
GE,short,313.0,2026-03-09 09:55:00-04:00,0.920127795527155,3.128370607028762,-2.603833865814689,98,core
GE,short,324.19,2026-03-10 10:15:00-04:00,0.10796138067183526,2.372065763903883,-0.7125451124340672,80,expanded
GE,short,324.51,2026-03-11 13:00:00-04:00,0.6964346245107982,0.2896674986903324,0.6964346245107982,45,expanded
GE,short,322.28,2026-03-12 04:25:00-04:00,6.562616358446065,1.110835298498213,4.7970398411319195,119,expanded
GE,short,305.19,2026-03-13 10:00:00-04:00,2.0118614633506953,0.6848192928994971,1.8316458599560845,92,expanded
GE,short,303.645,2026-03-16 09:55:00-04:00,1.1510151657363055,0.6767771575359407,-0.024699896260450684,88,core
GE,short,301.99,2026-03-17 10:20:00-04:00,0.741746415444223,0.2947117454220293,-0.003311367926087256,80,expanded
GE,short,304.4,2026-03-18 06:35:00-04:00,1.5525295663600418,0.18725361366624507,0.7522996057818541,112,expanded
GE,long,288.64,2026-03-19 10:10:00-04:00,2.068320399113092,0.8695953436807063,1.0809312638580948,94,expanded
GE,short,289.9,2026-03-20 09:55:00-04:00,2.625043118316646,0.4111072783718526,0.2138668506381527,107,core
GE,long,296.37,2026-03-23 10:00:00-04:00,1.1657725140871154,1.7982926746971784,-1.137092148328105,86,expanded
GE,short,286.8599,2026-03-24 09:55:00-04:00,0.06271354065171712,3.1039542299219924,-2.489054761575256,95,expanded
GE,short,293.44,2026-03-25 09:55:00-04:00,0.0,1.5096782988004387,-0.884473827699013,86,core
GE,long,291.505,2026-03-26 10:35:00-04:00,0.03258949246154518,3.02739232603214,-1.675786007101076,83,expanded
GE,long,281.57,2026-03-27 09:55:00-04:00,1.2075150051497083,0.213090883261699,0.11364847107291018,92,core
GE,long,275.3,2026-03-30 10:20:00-04:00,0.6826371231383948,1.6382128586995972,-0.9843806756266024,90,expanded
GE,short,278.69,2026-03-31 09:55:00-04:00,0.24758692453981046,2.798772830026187,-2.3000466468118788,92,core
GE,short,292.17,2026-04-01 10:05:00-04:00,0.12321593592771798,1.1397474073313425,-0.2566998665160694,82,expanded
GE,long,285.1,2026-04-02 10:15:00-04:00,1.4047702560505069,1.5555945282357075,-1.227639424763241,91,core
GE,long,281.28,2026-04-06 10:00:00-04:00,2.6699374288964908,0.21327502844140753,2.3333333333333517,87,expanded
GE,short,284.45,2026-04-07 10:00:00-04:00,0.46932677096149744,5.805062401124974,-5.405167867815082,106,expanded
GE,short,306.74,2026-04-08 06:45:00-04:00,0.5346547564712741,2.083197496250892,-0.41077133728890625,136,expanded
GE,short,313.62,2026-04-09 12:45:00-04:00,0.5882915630380802,0.45596581850647494,0.1976914737580526,49,expanded
GE,long,310.56,2026-04-10 10:10:00-04:00,0.41537867078826,1.3330757341576465,-0.5957302936630595,82,core
GE,short,305.17,2026-04-13 09:55:00-04:00,0.27853327653439813,2.287249729658866,-1.9104105908182272,91,core
GE,short,315.57,2026-04-14 09:55:00-04:00,0.19013214183856703,1.131286243939536,-0.8112304718445994,89,core
