direction,max_fav,final_pnl,level_hit
long,0.24154589371980675,-0.09983896940418753,0.2
short,0.6648324606062569,0.2928812902913571,0.2
long,0.897951244813272,0.14101400414937834,0.2
long,0.5053522127322917,-0.2970760611589247,0.2
long,0.15317410790263902,-1.4174683318610255,0.15
long,0.0,-1.5083835048876886,
short,1.7779648940993436,1.3925772394584996,0.2
long,0.0,-1.63288470893466,
long,0.24876026339323412,-1.564100479635803,0.2
long,0.06827714016320822,-1.4760867444809378,0.06
long,0.3700718761821741,-0.31250513988716544,0.2
long,0.2200689768434935,-0.5682378058794421,0.2
long,0.17329878360759682,-2.093614352440203,0.15
long,0.0,-1.9431420458297533,
short,0.33674568965517243,-0.11870285560345517,0.2
long,0.42087542087542085,-0.2895622895622942,0.2
long,0.15831845588977345,-0.5726412234311277,0.15
short,0.0,-3.01270110076206,
long,0.9775609108411317,0.7742481577374964,0.2
long,0.8971807628523993,0.16417910447761344,0.2
short,1.1537575298726077,0.7431120181704445,0.2
long,0.4350235987705178,-0.17300166283151197,0.2
short,0.25177887246852837,-1.063534166982452,0.2
long,1.4763249932741411,0.3968253968253991,0.2
short,0.4621615716854613,-0.38989630774919753,0.2
long,1.6232782137204032,0.7173407873909661,0.2
long,1.7603615148551675,0.7908137456581215,0.2
short,1.0580864464958215,0.3890758822941375,0.2
long,0.5112371772344578,0.16399752330269332,0.2
short,0.8764022435897436,0.06093082264957417,0.2
short,0.9524603836530502,0.33861551292743497,0.2
short,0.7529730316984089,-0.3535045420737277,0.2
long,0.5122505598823313,-0.6635023565197091,0.2
short,4.841462394377972,4.824730193256911,0.2
short,4.9287584816311565,4.901985391932927,0.2
long,0.0008392007452094985,-5.48921207442031,
long,0.0,-5.831762488218658,
long,0.0,-4.423040797855096,
long,0.5319051709956256,-3.1576157487799037,0.2
long,0.0,-3.83272727272728,
long,0.10931433525574413,-1.2637114101549325,0.1
long,0.10381275953191171,-1.2533031332578306,0.1
short,0.20778131493166696,-1.5059379706056113,0.2
short,0.0,-1.3799474305740742,
short,0.792861432217389,-0.7356252814892582,0.2
long,1.5738248084489352,1.314030761121238,0.2
long,1.449684115523451,1.0773916967509058,0.2
long,1.3011152416356784,0.7885546919004253,0.2
short,0.6204215876812771,-0.29712961578711916,0.2
short,0.7537688442210971,-3.924250884049886,0.2
long,4.103390161919565,3.5084125550517293,0.2
long,4.659827011644885,4.400531695810087,0.2
long,4.544349484786706,4.225496979784195,0.2
long,4.427175760745696,4.156314796480675,0.2
long,4.22858208259531,3.797893166775427,0.2
short,1.0547841997632108,-0.4699888781257856,0.2
short,0.6860044293199276,-1.2963863231242994,0.2
long,1.897925774011901,1.6154856351305196,0.2
short,0.7628368896405326,-1.9322802346083074,0.2
long,2.53762611432028,2.027471227089059,0.2
short,0.0,-2.353787825598534,
short,0.18536162841057602,-1.6292767431788604,0.15
short,0.1515965280063757,-1.715206431157847,0.15
short,0.0,-0.37950989988493167,
short,3.2799626923674814,0.9568716859250181,0.2
short,0.31331220849503166,-1.7036351336917321,0.2
long,1.5111924048427956,0.7098684783555519,0.2
long,0.8614994088601504,0.1616941372835496,0.2
long,0.0,-1.8682041692637934,
long,0.0,-2.1170437614774307,
long,0.40134485732893954,0.21651498882219686,0.2
short,0.164251207729459,-4.307422046552478,0.15
short,1.8537555960868948,0.543856740175754,0.2
short,1.8537555960868948,0.5140109434587999,0.2
long,3.7456678219141595,3.5023993601706183,0.2
long,4.608333472726352,4.431025542378269,0.2
long,5.028031127102347,4.799598359969888,0.2
long,5.234928485496579,4.815532682796407,0.2
long,5.625854276202688,4.3143568715252485,0.2
short,2.813556079831679,2.6637122999426186,0.2
long,0.0,-0.0416359734810862,
short,0.0,-2.8205128205128362,
short,0.33903726211418594,-1.8007356468894917,0.2
short,0.158521744699931,-1.498751040799336,0.15
short,0.07371913011427049,-1.4214971393772342,0.07
short,0.3304052229440896,0.3304052229440896,0.2
short,0.3790527654164003,0.3472663699936521,0.2
short,0.24589381207029423,0.24509803921569853,0.2
long,1.505588324138703,-0.4753652681282705,0.2
short,1.5457264284589858,1.5110971194711018,0.2
short,1.0168202983939878,0.5931451740631639,0.2
short,0.842496073111515,0.5093055357227914,0.2
long,0.0,-0.8870546938000885,
long,0.8170831642679254,-0.32460558035182746,0.2
short,0.5461957387178037,0.08917481448454714,0.2
long,0.6337357052096583,-0.3176620076238882,0.2
short,0.0,-3.741765898150493,
short,0.17220405390461346,-3.707916646918499,0.15
long,2.466436753294738,2.179301638132771,0.2
