date,side,level,gap_regime,gap_pct,bounce_req,conf,ep,mfe15,mfe30,mfe60,hit_>=0.40%,hit_>=0.50%,hit_>=0.60%,hit_>=0.75%
2026-06-10,short,1H_Res,Gap Down,-0.887,0.0015,C,705.86,0.7154393222452141,1.2417476553424174,1.371376760264084,True,True,True,True
2026-06-10,short,1H_Res,Gap Down,-0.887,0.0015,D,705.86,0.7154393222452141,1.2417476553424174,1.371376760264084,True,True,True,True
2026-06-10,short,4H_Res,Gap Down,-0.887,0.0015,C,702.77,0.8075188183900786,0.8075188183900786,0.937717887786905,True,True,True,True
2026-06-10,short,4H_Res,Gap Down,-0.887,0.0015,D,702.77,0.8075188183900786,0.8075188183900786,0.937717887786905,True,True,True,True
2026-06-10,short,4H_Res,Gap Down,-0.887,0.0015,C,707.16,0.17252107019626586,0.17252107019626586,0.854120708184847,True,True,True,True
2026-06-10,short,4H_Res,Gap Down,-0.887,0.0015,C,705.86,0.7154393222452141,1.2417476553424174,1.371376760264084,True,True,True,True
2026-06-10,short,4H_Res,Gap Down,-0.887,0.0015,D,705.86,0.7154393222452141,1.2417476553424174,1.371376760264084,True,True,True,True
2026-06-11,long,PML,Gap Up,0.895,0.0015,C,699.89,0.2729000271471186,0.4443555415851082,0.6501021589106957,True,True,True,False
2026-06-11,long,PML,Gap Up,0.895,0.0015,D,699.89,0.2729000271471186,0.4443555415851082,0.6501021589106957,True,True,True,False
2026-06-11,long,4H_Sup,Gap Up,0.895,0.0015,C,704.37,0.291040220338736,0.291040220338736,0.291040220338736,False,False,False,False
2026-06-11,long,4H_Sup,Gap Up,0.895,0.0015,D,704.37,0.291040220338736,0.291040220338736,0.291040220338736,False,False,False,False
2026-06-11,short,PMH,Gap Up,0.895,0.0015,C,701.42,0.14399361295657254,0.8112115422998976,0.9152861338427702,True,True,True,True
2026-06-11,short,PMH,Gap Up,0.895,0.0015,C,700.52,0.1356135442242808,0.787986067492717,0.787986067492717,True,True,True,True
2026-06-11,short,PMH,Gap Up,0.895,0.0015,D,700.52,0.1356135442242808,0.787986067492717,0.787986067492717,True,True,True,True
2026-06-11,short,PMH,Gap Up,0.895,0.0015,C,700.67,0.24262491615167367,0.24262491615167367,0.24262491615167367,False,False,False,False
2026-06-11,short,PMH,Gap Up,0.895,0.0015,D,700.67,0.24262491615167367,0.24262491615167367,0.24262491615167367,False,False,False,False
2026-06-11,short,PMH,Gap Up,0.895,0.0015,C,701.04,0.17688006390505664,0.17688006390505664,0.17688006390505664,False,False,False,False
2026-06-11,short,PMH,Gap Up,0.895,0.0015,D,701.04,0.17688006390505664,0.17688006390505664,0.17688006390505664,False,False,False,False
2026-06-12,long,PML,Flat,0.27,0.0015,C,716.36,0.6218940197666034,0.6218940197666034,0.7719582332905205,True,True,True,True
2026-06-12,long,PML,Flat,0.27,0.0015,D,716.36,0.6218940197666034,0.6218940197666034,0.7719582332905205,True,True,True,True
2026-06-12,long,4H_Sup,Flat,0.27,0.0015,C,714.81,0.7470516640785708,0.8400833787999761,0.8967417915250322,True,True,True,True
2026-06-12,long,4H_Sup,Flat,0.27,0.0015,D,714.81,0.7470516640785708,0.8400833787999761,0.8967417915250322,True,True,True,True
2026-06-12,long,4H_Sup,Flat,0.27,0.0015,C,719.25,0.2175877650330281,0.2175877650330281,0.39902676399026826,False,False,False,False
2026-06-12,long,4H_Sup,Flat,0.27,0.0015,D,719.25,0.2175877650330281,0.2175877650330281,0.39902676399026826,False,False,False,False
2026-06-12,short,PMH,Flat,0.27,0.0015,C,718.44,0.14197427760148312,0.40643616725127674,0.5929513946885062,True,True,False,False
2026-06-12,short,PMH,Flat,0.27,0.0015,D,718.44,0.14197427760148312,0.40643616725127674,0.5929513946885062,True,True,False,False
2026-06-12,short,PMH,Flat,0.27,0.0015,C,718.66,0.623382406144772,0.623382406144772,0.623382406144772,True,True,True,False
2026-06-12,short,PMH,Flat,0.27,0.0015,C,717.43,0.2592587430132417,0.2592587430132417,0.2592587430132417,False,False,False,False
2026-06-12,short,PMH,Flat,0.27,0.0015,D,717.43,0.2592587430132417,0.2592587430132417,0.2592587430132417,False,False,False,False
2026-06-12,short,PDH,Flat,0.27,0.0015,C,715.76,0.22074438359227128,0.22074438359227128,0.22074438359227128,False,False,False,False
2026-06-12,short,PDH,Flat,0.27,0.0015,D,715.76,0.22074438359227128,0.22074438359227128,0.22074438359227128,False,False,False,False
2026-06-12,short,1H_Res,Flat,0.27,0.0015,C,715.61,0.19982951607720179,0.19982951607720179,0.19982951607720179,False,False,False,False
2026-06-12,short,1H_Res,Flat,0.27,0.0015,D,715.61,0.19982951607720179,0.19982951607720179,0.19982951607720179,False,False,False,False
