symbol,date,score,tp,sl,pnl,exit_type,entry_price,mfe,mae
QQQ,2026-02-10,6,0.005,0.004,-0.00045580335341055,avg,614.3,0.0015790330457429,0.002490639752564
QQQ,2026-02-10,6,0.005,0.004,-0.004,sl,614.36,0.0031903118692623,0.0041671007227033
QQQ,2026-02-10,6,0.005,0.004,-0.004,sl,613.61,0.0019719365720898,0.0054757908117534
QQQ,2026-02-11,6,0.005,0.004,0.00155920090953395,avg,615.7,0.0048725028422933,0.0017541010232254
QQQ,2026-02-11,6,0.005,0.004,0.00022773114711430002,avg,614.76,0.003741297416878,0.0032858351226494
QQQ,2026-02-11,6,0.005,0.004,0.00040709319177344996,avg,614.11,0.0010747260262818,0.0002605396427349
QQQ,2026-02-12,6,0.005,0.004,0.005,tp,613.82,0.0054576260141409,0.0005701997328205
QQQ,2026-02-12,7,0.005,0.004,0.005,tp,613.82,0.0054576260141409,0.0005701997328205
QQQ,2026-02-12,6,0.005,0.004,0.00032354405176714997,avg,602.7,0.0019246723079477,0.0012775842044134
QQQ,2026-02-13,6,0.005,0.004,-0.004,sl,598.9,0.0041409250292202,0.0067790950075138
QQQ,2026-02-13,6,0.005,0.004,-0.004,sl,601.57,0.0011636218561431,0.0047874727795601
QQQ,2026-02-17,6,0.005,0.004,-0.00034391356864845,avg,596.08,0.0016944034357804,0.0023822305730773
QQQ,2026-02-17,6,0.005,0.004,-0.00034391356864845,avg,596.08,0.0016944034357804,0.0023822305730773
QQQ,2026-02-17,6,0.005,0.004,0.0007211740041928,avg,596.25,0.0042935010482179,0.0028511530398323
QQQ,2026-02-19,6,0.005,0.004,-0.00143549404228475,avg,602.58,0.0,0.0028709880845695
QQQ,2026-02-19,6,0.005,0.004,-0.004,sl,603.51,0.0026842968633494,0.0045301652002452
QQQ,2026-02-19,7,0.005,0.004,-0.004,sl,602.135,0.0017354912104427,0.0057877386300414
QQQ,2026-02-19,6,0.005,0.004,-0.004,sl,602.135,0.0017354912104427,0.0057877386300414
QQQ,2026-02-20,6,0.005,0.004,0.00108831104095705,avg,601.85,0.0025421616681897,0.0003655395862756
QQQ,2026-02-23,6,0.005,0.004,0.00022732908985695008,avg,604.85,0.0026866165164916,0.0022319583367777
QQQ,2026-02-24,6,0.005,0.004,-0.0007732434526066,avg,606.73,0.0006263082425461,0.0021727951477593
QQQ,2026-02-26,7,0.005,0.004,0.0009655642465354,avg,616.22,0.0031969101944111,0.0012657817013403
QQQ,2026-02-27,6,0.005,0.004,-0.0019235532072979433,avg,605.65,8.255593164361352e-05,0.0039296623462395
QQQ,2026-03-02,7,0.005,0.004,-0.004,sl,595.1,0.0002856662745758,0.0197193748949756
QQQ,2026-03-02,6,0.005,0.004,0.00037059608321125,avg,607.13,0.0013670877736235,0.000625895607201
QQQ,2026-03-03,6,0.005,0.004,0.005,tp,594.91,0.0051100166411725,0.0030592862785968
QQQ,2026-03-03,6,0.005,0.004,-0.0013203195507570501,avg,598.34,0.0006852291339373,0.0033258682354514
QQQ,2026-03-03,6,0.005,0.004,0.00013289036544854999,avg,602.0,0.0024252491694352,0.0021594684385381
QQQ,2026-03-05,6,0.005,0.004,-0.00030401879986524996,avg,608.515,0.0010106570914439,0.0016186946911744
QQQ,2026-03-05,6,0.005,0.004,-0.00078188013366035,avg,607.51,0.0011357837731065,0.0026995440404272
QQQ,2026-03-05,6,0.005,0.004,-0.0011938714598394501,avg,603.08,0.0005803541818664,0.0029680971015453
QQQ,2026-03-06,6,0.005,0.004,0.005,tp,603.3338,0.007663750978314,0.0014356894972568
QQQ,2026-03-06,6,0.005,0.004,-0.004,sl,603.29,0.0006961825987501,0.0042931260256262
QQQ,2026-03-09,6,0.005,0.004,-0.004,sl,586.8,0.0015848670756645,0.0138036809815951
QQQ,2026-03-09,6,0.005,0.004,-0.004,sl,592.81,0.0024965840657207,0.0041497275686982
QQQ,2026-03-09,6,0.005,0.004,-0.004,sl,592.81,0.0024965840657207,0.0041497275686982
QQQ,2026-03-09,6,0.005,0.004,0.0018231768231768471,avg,600.6,0.0037129537129537,6.660006660000602e-05
QQQ,2026-03-10,6,0.005,0.004,0.00068982508006905,avg,608.85,0.0016260162601626,0.0002463661000245
QQQ,2026-03-10,6,0.005,0.004,0.005,tp,609.99,0.008311611665765,0.0023115133034967
QQQ,2026-03-10,6,0.005,0.004,-0.00011459254166254994,avg,610.86,0.001506073404708,0.0017352584880331
QQQ,2026-03-11,6,0.005,0.004,-0.0008996071440361001,avg,605.82,0.001304017695025,0.0031032319830972
QQQ,2026-03-12,7,0.005,0.004,-0.004,sl,604.29,0.0040708931142331,0.0063793873802313
QQQ,2026-03-13,6,0.005,0.004,-0.004,sl,599.49,0.0009341273415737,0.0068556606448815
QQQ,2026-03-13,6,0.005,0.004,0.00028605323603020003,avg,600.7623,0.0021677458788608,0.0015956394068004
QQQ,2026-03-13,6,0.005,0.004,-0.0013259494299864998,avg,593.6878,0.0004847665725993,0.0031366654325723
QQQ,2026-03-16,6,0.005,0.004,0.0004829791486245,avg,600.44,0.0021484244887084,0.0011824661914594
QQQ,2026-03-18,6,0.005,0.004,0.005,tp,605.53,0.0051194821065843,0.0043433025613924
QQQ,2026-03-19,6,0.005,0.004,0.005,tp,593.0603,0.0052107686183006,0.0032706623592913
QQQ,2026-03-19,7,0.005,0.004,-0.004,sl,591.16,0.0020129914067256,0.0064957033628798
QQQ,2026-03-19,6,0.005,0.004,-0.0004652894100131,avg,591.03,0.0017934791804137,0.0027240580004399
QQQ,2026-03-19,6,0.005,0.004,-0.0004991455305325001,avg,591.01,0.0017596994974703,0.0027579905585353
QQQ,2026-03-19,6,0.005,0.004,-0.0009319190755364,avg,590.18,0.0014402385712831,0.0033040767223559
QQQ,2026-03-20,6,0.005,0.004,0.005,tp,589.62,0.006037787049286,0.0018825684339066
QQQ,2026-03-20,6,0.005,0.004,0.0022741570741162,avg,588.13,0.0049223811062179,0.0003740669579855
QQQ,2026-03-23,6,0.005,0.004,-0.0006059989659879,avg,589.935,0.000500055090815,0.0017120530227908
QQQ,2026-03-24,6,0.005,0.004,-0.00023807499362305,avg,588.05,0.0008842785477425,0.0013604285349886
QQQ,2026-03-24,6,0.005,0.004,1.7303702769800016e-05,avg,583.6901,0.0030154700242475,0.0029808626187079
QQQ,2026-03-25,6,0.005,0.004,0.005,tp,589.71,0.0089755981753743,0.0034423699784639
QQQ,2026-03-25,7,0.005,0.004,-0.0009599537862955,avg,588.57,0.0002378646550114,0.0021577722276024
QQQ,2026-03-26,7,0.005,0.004,-0.004,sl,583.1597,0.0040292564798289,0.0075627653968544
QQQ,2026-03-26,6,0.005,0.004,-0.004,sl,581.04,0.0003958419385928,0.0112384689522237
QQQ,2026-03-26,6,0.005,0.004,-0.004,sl,581.48,0.0017713420925912,0.0050388663410606
QQQ,2026-03-26,6,0.005,0.004,0.005,tp,582.59,0.0050464305944146,0.0002403062187816
QQQ,2026-03-27,6,0.005,0.004,0.0004528348339898499,avg,568.64,0.004378868880135,0.0034731992121553
QQQ,2026-03-30,6,0.005,0.004,0.005,tp,566.29,0.0073813770329688,0.0001236115771072
QQQ,2026-03-31,6,0.005,0.004,0.00012715997770355002,avg,574.08,0.0016826923076923,0.0014283723522852
QQQ,2026-04-01,7,0.005,0.004,0.00070521970934745,avg,581.45,0.0020466076188839,0.000636168200189
QQQ,2026-04-01,6,0.005,0.004,0.00070521970934745,avg,581.45,0.0020466076188839,0.000636168200189
QQQ,2026-04-01,6,0.005,0.004,0.0015762925598992502,avg,586.82,0.003936471149586,0.0007838860297875
QQQ,2026-04-06,6,0.005,0.004,-9.369037884995e-05,avg,587.04,0.0016353229762876,0.0018227037339875
QQQ,2026-04-06,6,0.005,0.004,0.0007756959953629499,avg,586.57,0.0032050735632575,0.0016536815725316
QQQ,2026-04-08,6,0.005,0.004,0.00023449567818045,avg,608.54,0.0015118151641633,0.0010428238078024
QQQ,2026-04-08,7,0.005,0.004,0.0006669850628284,avg,607.21,0.0029643780570149,0.0016304079313581
QQQ,2026-04-09,6,0.005,0.004,-0.0012569566763419502,avg,604.635,0.0008517535372579,0.0033656668899418
QQQ,2026-04-10,6,0.005,0.004,-0.0005392621397296001,avg,612.04,0.0005555192471078,0.001634043526567
QQQ,2026-04-15,6,0.005,0.004,0.00179453908825665,avg,633.4217,0.0039021397593419,0.0003130615828286
QQQ,2026-04-16,6,0.005,0.004,0.0012036194837374,avg,637.66,0.003771602421353,0.0013643634538782
QQQ,2026-04-17,6,0.005,0.004,0.0020410536855887296,avg,649.15,0.00411307093892,3.0963567742540855e-05
QQQ,2026-04-20,6,0.005,0.004,-0.0004869903993321499,avg,646.83,0.0011595009507907,0.002133481749455
QQQ,2026-04-21,6,0.005,0.004,0.005,tp,648.3,0.0052753354928273,0.0001079747030696
QQQ,2026-04-22,6,0.005,0.004,-0.0011482560379773,avg,648.81,0.0004469721490112,0.0027434842249658
QQQ,2026-04-23,6,0.005,0.004,2.2961058045549974e-05,avg,653.28,0.0009184423218222,0.0008725202057311
QQQ,2026-04-28,6,0.005,0.004,-0.004,sl,655.65,0.0001067642797223,0.0060855639441775
QQQ,2026-04-29,6,0.005,0.004,0.00089410195793175,avg,659.88,0.0022125234891192,0.0004243195732557
QQQ,2026-05-01,6,0.005,0.004,-0.00016311201699220005,avg,673.7701,0.0006531901608574,0.0009794141948418
QQQ,2026-05-04,6,0.005,0.004,-0.0008626190970882,avg,673.82,0.0003673087768247,0.0020925469710011
QQQ,2026-05-04,6,0.005,0.004,-0.00081591478882635,avg,674.09,0.0008010799744842,0.0024329095521369
QQQ,2026-05-07,6,0.005,0.004,-2.8803087690999958e-05,avg,694.37,0.0009216988061119,0.0009793049814939
QQQ,2026-05-11,6,0.005,0.004,-0.00070894055541515,avg,712.26,0.0002107376519809,0.0016286187628112
QQQ,2026-05-12,7,0.005,0.004,-0.004,sl,706.28,0.0018123123973494,0.0071218213739592
QQQ,2026-05-12,6,0.005,0.004,-0.004,sl,705.89,0.0012608196744535,0.0040941223136749
QQQ,2026-05-12,6,0.005,0.004,-0.004,sl,706.85,0.0021645327863054,0.0047110419466646
QQQ,2026-05-15,6,0.005,0.004,-0.004,sl,708.52,0.0023146841302997,0.0121944334669451
QQQ,2026-05-15,6,0.005,0.004,-0.004,sl,707.31,0.0024883007450764,0.004297974014223
QQQ,2026-05-18,6,0.005,0.004,0.0019861326651195,avg,702.37,0.0043139655737004,0.0003417002434614
QQQ,2026-05-19,6,0.005,0.004,0.005,tp,699.41,0.0059478703478645,0.0002716575399265
QQQ,2026-05-20,6,0.005,0.004,-0.004,sl,704.85,0.0010498687664042,0.0047953465276299
QQQ,2026-05-20,6,0.005,0.004,-0.0012742171660283502,avg,710.24,0.0009715025906736,0.0035199369227303
QQQ,2026-05-21,6,0.005,0.004,0.00126876718122225,avg,709.35,0.0036371325861704,0.0010995982237259
QQQ,2026-05-22,6,0.005,0.004,0.00080797949403765,avg,717.84,0.0026328986960882,0.0010169397080129
QQQ,2026-05-29,6,0.005,0.004,0.00023062730627310005,avg,737.12,0.0010988712828305,0.0006376166702843
QQQ,2026-06-02,6,0.005,0.004,-0.004,sl,740.55,0.001782458983188,0.00425359530079
QQQ,2026-06-03,6,0.005,0.004,0.005,tp,746.39,0.0072080279746513,0.0007233483835528
QQQ,2026-06-03,6,0.005,0.004,0.005,tp,746.39,0.0072080279746513,0.0007233483835528
QQQ,2026-06-05,7,0.005,0.004,0.0009417738104986499,avg,732.66,0.0023339611825402,0.0004504135615429
QQQ,2026-06-08,6,0.005,0.004,-4.889804757084995e-05,avg,715.775,0.0037791205336871,0.0038769166288288
QQQ,2026-06-09,6,0.005,0.004,0.00041589264424555,avg,721.34,0.0012615410208779,0.0004297557323868
QQQ,2026-06-09,6,0.005,0.004,-0.004,sl,721.7,0.001829014826105,0.0054870444783149
QQQ,2026-06-09,6,0.005,0.004,-0.00029170283307480014,avg,702.77,0.0022624756321414,0.002845881298291
QQQ,2026-06-10,6,0.005,0.004,0.0003653556845046998,avg,697.95,0.0028368794326241,0.0021061680636147
QQQ,2026-06-10,6,0.005,0.004,-0.004,sl,699.87,0.0003572091959935,0.0132881820909596
QQQ,2026-06-10,6,0.005,0.004,-0.004,sl,697.28,0.0015775585130794,0.007687012391005
QQQ,2026-06-10,6,0.005,0.004,0.0,avg,697.98,0.0026505057451503,0.0026505057451503
QQQ,2026-06-10,6,0.005,0.004,0.0016558783682072,avg,697.515,0.0038780528017319,0.0005662960653175
QQQ,2026-06-11,6,0.005,0.004,-0.004,sl,701.45,0.0027086748877326,0.0041913179841755
NVDA,2025-12-15,6,0.005,0.004,0.005,tp,177.23,0.0087456976809794,0.006545167296733
NVDA,2025-12-15,6,0.005,0.004,0.005,tp,177.0042,0.0074811784127155,0.0056823510402577
NVDA,2025-12-15,6,0.005,0.004,0.005,tp,177.0042,0.0074811784127155,0.0056823510402577
NVDA,2025-12-15,6,0.005,0.004,-0.00019135234175189988,avg,177.1601,0.001976178609066,0.0023588832925698
NVDA,2025-12-16,6,0.005,0.004,-0.0016764497377003001,avg,176.325,0.0003334751169714,0.003686374592372
NVDA,2025-12-17,6,0.005,0.004,0.005,tp,173.43,0.013838436256703,0.000115320302139
NVDA,2025-12-17,6,0.005,0.004,-0.004,sl,171.1,0.0021624780829924,0.007948568088837
NVDA,2025-12-17,6,0.005,0.004,0.0008292552843094001,avg,170.9968,0.0022620306344913,0.0006035200658725
NVDA,2025-12-18,6,0.005,0.004,0.005,tp,173.85,0.0116767328156456,0.001243600805292
NVDA,2025-12-19,7,0.005,0.004,0.00147400646295135,avg,176.39,0.0037417087136458,0.0007936957877431
NVDA,2025-12-22,7,0.005,0.004,0.00026410074242865,avg,183.2634,0.0013827092589136,0.0008545077740563
NVDA,2025-12-23,6,0.005,0.004,7.950810982720001e-05,avg,188.66,0.0008480865048234,0.000689070285169
NVDA,2025-12-30,6,0.005,0.004,0.005,tp,188.12,0.0055283861365085,0.001294918137359
NVDA,2025-12-30,6,0.005,0.004,0.0014178111359523498,avg,187.86,0.0041520281060364,0.0013164058341317
NVDA,2025-12-30,7,0.005,0.004,0.0014178111359523498,avg,187.86,0.0041520281060364,0.0013164058341317
NVDA,2025-12-30,6,0.005,0.004,0.00021279425455505004,avg,187.975,0.0009309748636785,0.0005053863545684
NVDA,2025-12-31,6,0.005,0.004,0.005,tp,189.11,0.0053936862143726,0.0004753846967373
NVDA,2026-01-02,6,0.005,0.004,0.00024205806433885,avg,189.2108,0.0009555479919751,0.0004714318632974
NVDA,2026-01-05,6,0.005,0.004,0.005,tp,191.77,0.0124107003180895,0.0096991187359857
NVDA,2026-01-05,6,0.005,0.004,0.005,tp,191.12,0.0090519045625785,0.0012086647132691
NVDA,2026-01-05,7,0.005,0.004,-0.0002800597460791,avg,187.46,0.0024805291795583,0.0030406486717165
NVDA,2026-01-05,6,0.005,0.004,0.0010119840213049,avg,187.75,0.0028229027962716,0.0007989347536618
NVDA,2026-01-06,6,0.005,0.004,-0.00015863363561845,avg,189.115,0.0006080956032044,0.0009253628744413
NVDA,2026-01-06,6,0.005,0.004,-0.004,sl,189.295,0.0009239546739215,0.0152090652156687
NVDA,2026-01-07,6,0.005,0.004,-0.004,sl,187.02,0.000587637685809,0.0173778205539514
NVDA,2026-01-08,6,0.005,0.004,-0.00023704171934254997,avg,189.84,0.0004214075010535,0.0008954909397386
NVDA,2026-01-12,6,0.005,0.004,-0.004,sl,184.69,5.414478315009424e-05,0.007553197249445
NVDA,2026-01-12,6,0.005,0.004,0.0015798211321158997,avg,186.73,0.0043378139559792,0.0011781716917474
NVDA,2026-01-13,6,0.005,0.004,0.00032439446366785,avg,184.96,0.001189446366782,0.0005406574394463
NVDA,2026-01-14,6,0.005,0.004,-0.0014671520947671,avg,184.03,0.0,0.0029343041895342
NVDA,2026-01-14,6,0.005,0.004,-0.00010840108401089996,avg,184.5,0.0010840108401083,0.0013008130081301
NVDA,2026-01-14,6,0.005,0.004,-0.00133469095712475,avg,181.69,0.0007980626341571,0.0034674445484066
NVDA,2026-01-14,6,0.005,0.004,-0.00067417584684565,avg,181.7775,0.0012509799067542,0.0025993316004455
NVDA,2026-01-14,6,0.005,0.004,-0.004,sl,181.0601,0.0014365395799515,0.0085601410802269
NVDA,2026-01-16,6,0.005,0.004,-0.004,sl,188.41,0.000318454434478,0.0107743750331723
NVDA,2026-01-20,7,0.005,0.004,0.005,tp,181.32,0.0071696448268254,0.0113059783807633
NVDA,2026-01-20,6,0.005,0.004,-0.004,sl,179.8946,0.0017488017983863,0.005477651913954
NVDA,2026-01-22,6,0.005,0.004,-0.004,sl,184.25,0.0017367706919945,0.00640434192673
NVDA,2026-01-22,6,0.005,0.004,0.0002970083162329,avg,185.18,0.0028620801382438,0.002268063505778
NVDA,2026-01-22,6,0.005,0.004,0.0005159118062343,avg,184.14,0.0012490496361463,0.0002172260236777
NVDA,2026-01-23,6,0.005,0.004,0.005,tp,187.1699,0.0185387714584451,0.0079628188079386
NVDA,2026-01-23,6,0.005,0.004,-0.004,sl,187.32,0.0001601537475976,0.0048905616058082
NVDA,2026-01-27,6,0.005,0.004,-0.0003475006682704,avg,187.05,0.0001069232825448,0.0008019246190856
NVDA,2026-01-27,6,0.005,0.004,0.005,tp,186.8688,0.0062546556728571,0.0050366888426532
NVDA,2026-01-29,6,0.005,0.004,0.0007852991989947997,avg,191.01,0.0041882623946389,0.0026176639966493
NVDA,2026-01-29,6,0.005,0.004,0.005,tp,190.76,0.0101698469280771,0.0069196896624031
NVDA,2026-01-29,6,0.005,0.004,-0.0009725836553373999,avg,190.215,0.001025155744815,0.0029703230554898
NVDA,2026-01-30,7,0.005,0.004,0.0009151762367952499,avg,191.22,0.0028239723878254,0.0009936199142349
NVDA,2026-01-30,6,0.005,0.004,0.0009674214296919001,avg,191.23,0.002876117763949,0.0009412749045652
NVDA,2026-01-30,6,0.005,0.004,0.0015717504060356,avg,190.87,0.0035102425734794,0.0003667417614082
NVDA,2026-02-02,6,0.005,0.004,-0.0007118375955707502,avg,189.65,0.0009491167940944,0.0023727919852359
NVDA,2026-02-04,6,0.005,0.004,0.005,tp,180.66,0.0202590501494519,0.0056459647957489
NVDA,2026-02-04,6,0.005,0.004,0.005,tp,179.33,0.0129928065577427,0.008195505492667
NVDA,2026-02-04,6,0.005,0.004,-0.004,sl,175.05,0.0049128820337047,0.0139960011425306
NVDA,2026-02-05,6,0.005,0.004,0.005,tp,177.26,0.0054721877468125,0.0
NVDA,2026-02-05,6,0.005,0.004,8.57731015552999e-05,avg,174.88,0.0029734675205854,0.0028019213174748
NVDA,2026-02-05,6,0.005,0.004,0.005,tp,171.03,0.0058469274396304,0.0016371396830965
NVDA,2026-02-06,6,0.005,0.004,0.00098736176935235,avg,177.24,0.0028774542992553,0.0009027307605506
NVDA,2026-02-06,6,0.005,0.004,0.00015071810672035,avg,184.4503,0.001709403562911,0.0014079673494703
NVDA,2026-02-06,6,0.005,0.004,-0.00025730708746809995,avg,184.41,0.0014912423404371,0.0020058565153733
NVDA,2026-02-09,6,0.005,0.004,-0.00136143331699615,avg,183.63,0.0003812013287588,0.0031040679627511
NVDA,2026-02-09,6,0.005,0.004,0.0015925645510795,avg,191.515,0.0038378194919457,0.0006526903897867
NVDA,2026-02-09,6,0.005,0.004,0.005,tp,190.92,0.0067567567567567,0.0012046930651582
NVDA,2026-02-10,6,0.005,0.004,-0.00026182122846519996,avg,190.97,0.0005236424569303,0.0010472849138607
NVDA,2026-02-10,6,0.005,0.004,0.005,tp,191.4,0.0074712643678161,0.0
NVDA,2026-02-10,6,0.005,0.004,0.005,tp,190.825,0.0128913926372329,0.0031704441241976
NVDA,2026-02-10,6,0.005,0.004,0.0007911392405062999,avg,189.6,0.002795358649789,0.0012130801687764
NVDA,2026-02-10,6,0.005,0.004,0.00097992478415165,avg,188.79,0.0021717251973091,0.0002118756290058
NVDA,2026-02-11,6,0.005,0.004,0.00117413766111775,avg,191.63,0.002922298178782,0.0005740228565465
NVDA,2026-02-12,6,0.005,0.004,0.005,tp,191.6003,0.0069952917610254,0.0026080334947282
NVDA,2026-02-12,6,0.005,0.004,0.005,tp,191.9095,0.0072403919555832,0.0028164317034851
NVDA,2026-02-12,6,0.005,0.004,0.005,tp,191.82,0.0067771869460952,0.0030236680221041
NVDA,2026-02-12,6,0.005,0.004,-0.00023797562071974998,avg,189.095,0.0029350326555435,0.003410983896983
NVDA,2026-02-12,6,0.005,0.004,0.00052898857384675,avg,189.04,0.0033855268726194,0.0023275497249259
NVDA,2026-02-13,6,0.005,0.004,-0.004,sl,186.45,0.0035934566908017,0.0070260123357468
NVDA,2026-02-13,6,0.005,0.004,-0.004,sl,186.45,0.0035934566908017,0.0070260123357468
NVDA,2026-02-13,6,0.005,0.004,0.005,tp,186.12,0.0211691381904147,0.0031699978508489
NVDA,2026-02-17,6,0.005,0.004,0.005,tp,181.5,0.0067217630853994,0.0052341597796142
NVDA,2026-02-17,6,0.005,0.004,-0.004,sl,183.685,0.0003538666739254,0.0059068514032175
NVDA,2026-02-18,7,0.005,0.004,-0.004,sl,187.69,0.0018114976823485,0.007885342852576
NVDA,2026-02-19,7,0.005,0.004,-0.004,sl,186.325,0.0035690326043203,0.0070038910505836
NVDA,2026-02-19,6,0.005,0.004,-0.004,sl,186.325,0.0035690326043203,0.0070038910505836
NVDA,2026-02-20,6,0.005,0.004,0.0009368308351178499,avg,186.8,0.0024089935760172,0.0005353319057815
NVDA,2026-02-23,6,0.005,0.004,0.005,tp,189.51,0.0080206849242783,0.0071764023006702
NVDA,2026-02-23,6,0.005,0.004,0.0006908354398580999,avg,191.073,0.0023446536140637,0.0009629827343475
NVDA,2026-02-24,6,0.005,0.004,0.005,tp,189.7587,0.0124299966220257,0.0039855880125653
NVDA,2026-02-25,6,0.005,0.004,-0.004,sl,194.08,0.0014942291838418,0.0117889530090683
NVDA,2026-02-26,6,0.005,0.004,0.005,tp,198.42,0.0096764439068641,0.0
NVDA,2026-02-26,6,0.005,0.004,0.005,tp,196.91,0.0332639276826975,0.0008125539586613
NVDA,2026-02-26,6,0.005,0.004,-0.004,sl,184.85,0.0001081958344602,0.0100081146875844
NVDA,2026-02-27,6,0.005,0.004,-0.00115836505047165,avg,181.29,0.0012686855314688,0.0035854156324121
NVDA,2026-02-27,6,0.005,0.004,0.005,tp,178.6101,0.0124858560630109,8.342193414600552e-05
NVDA,2026-03-02,7,0.005,0.004,-0.00043892135078055,avg,182.265,0.0009052752859846,0.0017831179875457
NVDA,2026-03-02,6,0.005,0.004,0.005,tp,182.56,0.0050120508326029,0.00158851884312
NVDA,2026-03-02,6,0.005,0.004,0.00037054318886714987,avg,182.165,0.0028545549364586,0.0021134685587243
NVDA,2026-03-02,6,0.005,0.004,-0.00088018483881615,avg,181.78,0.0020904389921883,0.0038508086698206
NVDA,2026-03-03,6,0.005,0.004,-0.004,sl,176.45,0.0003400396712949,0.0050439217908756
NVDA,2026-03-03,6,0.005,0.004,-0.004,sl,179.3101,0.0018409448212901,0.0049071413155198
NVDA,2026-03-03,6,0.005,0.004,0.00134651156334155,avg,180.095,0.0038868375024292,0.0011938143757461
NVDA,2026-03-03,6,0.005,0.004,-8.336807002910004e-05,avg,179.925,0.0020286230373767,0.0021953591774349
NVDA,2026-03-04,6,0.005,0.004,0.005,tp,181.52,0.0080431908329661,0.007933010136624
NVDA,2026-03-04,6,0.005,0.004,0.00119574965350445,avg,183.985,0.0027991412343398,0.0004076419273309
NVDA,2026-03-05,6,0.005,0.004,0.005,tp,182.76,0.0180564674983584,0.0015867804771285
NVDA,2026-03-06,6,0.005,0.004,0.005,tp,180.77,0.0067489074514576,0.0022902030204126
NVDA,2026-03-09,6,0.005,0.004,0.005,tp,175.34,0.0079844872818524,0.0078133911258127
NVDA,2026-03-09,6,0.005,0.004,-0.004,sl,175.83,0.0015355741341068,0.0123983393050103
NVDA,2026-03-09,6,0.005,0.004,-0.004,sl,175.83,0.0015355741341068,0.0123983393050103
NVDA,2026-03-10,7,0.005,0.004,0.005,tp,182.5997,0.0078844598320808,0.0060273921589136
NVDA,2026-03-10,6,0.005,0.004,0.0002022871938721,avg,185.38,0.0018070989319236,0.0014025245441794
NVDA,2026-03-10,6,0.005,0.004,0.00041769968739895004,avg,185.54,0.0023445079228198,0.0015091085480219
NVDA,2026-03-13,6,0.005,0.004,-0.0008692171800818501,avg,181.14,0.0011869272385998,0.0029253615987635
NVDA,2026-03-13,6,0.005,0.004,-0.0001801152737752001,avg,180.44,0.0017734426956328,0.0021336732431832
NVDA,2026-03-16,6,0.005,0.004,0.00013700882336819994,avg,182.47,0.0010960705869457,0.0008220529402093
NVDA,2026-03-17,7,0.005,0.004,0.00108879089770815,avg,183.69,0.002558658609614,0.0003810768141977
NVDA,2026-03-18,6,0.005,0.004,0.005,tp,183.09,0.0067726254847343,0.0024031896881315
NVDA,2026-03-18,6,0.005,0.004,-0.004,sl,181.1051,0.0021263895936668,0.0082543230422555
NVDA,2026-03-19,6,0.005,0.004,-0.004,sl,178.35,0.0015138772077374,0.0119988786094758
NVDA,2026-03-19,6,0.005,0.004,-0.00165600089817005,avg,178.14,0.0003368137420005,0.0036488155383406
NVDA,2026-03-19,6,0.005,0.004,0.0020048227904889,avg,178.32,0.0042620008972632,0.0002523553162854
NVDA,2026-03-20,6,0.005,0.004,0.005,tp,176.92,0.0063305448790412,0.0063022835179742
NVDA,2026-03-23,6,0.005,0.004,-0.004,sl,177.3899,0.0007886582043284,0.0055251172699234
NVDA,2026-03-23,6,0.005,0.004,-0.00028361088586450003,avg,175.2401,0.0015413138887732,0.0021085356605022
NVDA,2026-03-23,6,0.005,0.004,-0.00011291414382980005,avg,176.2401,0.0023836799911031,0.0026095082787627
NVDA,2026-03-23,6,0.005,0.004,0.0018748934719617998,avg,176.01,0.0042611215271859,0.0005113345832623
NVDA,2026-03-24,6,0.005,0.004,-0.001450676982591888,avg,175.78,5.68892934349238e-05,0.0029582432586187
NVDA,2026-03-24,6,0.005,0.004,-0.004,sl,174.4107,0.0018387633327541,0.0052708922101684
NVDA,2026-03-24,6,0.005,0.004,-0.00015688287979919997,avg,175.29,0.0021107878372982,0.0024245535968966
NVDA,2026-03-25,6,0.005,0.004,0.005,tp,177.65,0.0064734027582325,0.0040529130312411
NVDA,2026-03-25,6,0.005,0.004,-0.004,sl,177.1,0.0014116318464144,0.0154714850367024
NVDA,2026-03-26,6,0.005,0.004,0.0009658542128287999,avg,176.01,0.0047724561104482,0.0028407476847906
NVDA,2026-03-26,6,0.005,0.004,0.0009658542128287999,avg,176.01,0.0047724561104482,0.0028407476847906
NVDA,2026-03-27,6,0.005,0.004,0.005,tp,169.41,0.0074375774747653,0.0092084292544714
NVDA,2026-03-27,6,0.005,0.004,0.005,tp,169.41,0.0074375774747653,0.0092084292544714
NVDA,2026-03-30,6,0.005,0.004,-0.004,sl,168.53,0.0006527027828874,0.0046282560968373
NVDA,2026-03-30,6,0.005,0.004,0.005,tp,167.42,0.0072273324572929,0.0037032612591088
NVDA,2026-03-31,6,0.005,0.004,-0.004,sl,167.0634,0.0003196391310126,0.0056062548709052
NVDA,2026-03-31,7,0.005,0.004,0.0010289731079612503,avg,172.988,0.0040927694406548,0.0020348232247323
NVDA,2026-03-31,6,0.005,0.004,-0.004,sl,173.98,0.0003161282906079,0.0050005747787102
NVDA,2026-04-01,6,0.005,0.004,-0.004,sl,174.97,0.0012573584042978,0.0093158827227524
NVDA,2026-04-01,6,0.005,0.004,-0.0005269447447790501,avg,175.73,0.0013082569851475,0.0023621464747056
NVDA,2026-04-01,6,0.005,0.004,-0.0006528156221616501,avg,176.16,0.0003405994550408,0.0016462306993641
