date,mfe_15m_long,mfe_30m_long,mfe_60m_long,mfe_15m_short,mfe_30m_short,mfe_60m_short,mfe_60m_best,pm_high_broken,pm_low_broken,pm_high,pm_low,pm_range,pm_vol,pm_open,prev_close,rth_open,gap_pct,pm_vol_ma20,pm_vol_ratio
2026-05-19,0.12385165022115933,0.21095610751955832,0.21095610751955832,0.17693092888737047,0.22592718611772278,0.40966315073154014,0.40966315073154014,True,True,736.19,734.43,0.23964162683987647,984.0,735.19,738.24,734.75,-0.472745990463807,2169.1,0.45364436863215163
2026-05-20,0.12641022155769335,0.20796520320782555,0.4036971591681275,0.19437270626614972,0.19437270626614972,0.2460241946445642,0.4036971591681275,True,True,737.6,736.5,0.14935505770536628,1320.0,736.5,733.31,735.7,0.3259194610737751,2134.85,0.6183104199358269
2026-05-21,0.0027075690091780493,0.20442146019196542,0.2633110861413148,0.1651617095590607,0.169940568860238,0.169940568860238,0.2633110861413148,True,True,739.44,738.17,0.1720470894238584,1148.0,739.44,740.72,738.67,-0.27675774921698726,2125.75,0.5400446901093732
2026-05-22,0.25728987993138386,0.25728987993138386,0.25728987993138386,0.07906303602058745,0.07906303602058745,0.23584905660377237,0.25728987993138386,True,True,747.09,744.52,0.34518884650513754,3268.0,744.7,743.04,746.24,0.4306632213609019,2197.65,1.4870429777262075
2026-05-26,0.12666497780030206,0.14799802669297923,0.24787669497740192,0.11719843735417115,0.11719843735417115,0.11719843735417115,0.24787669497740192,True,True,751.02,750.81,0.027969792623970962,360.0,750.81,,750.01,,2171.45,0.1657878376200235
2026-05-27,0.05326941004128076,0.05326941004128076,0.06392329204954297,0.2223997869223544,0.2223997869223544,0.2223997869223544,0.2223997869223544,False,True,753.74,751.26,0.3301120783749991,2711.0,752.39,750.41,750.9,0.06529763729161513,2114.6,1.282039156341625
2026-05-28,0.022659113628784946,0.049316894368544424,0.5091636121292968,0.13595468177274,0.13595468177274,0.13595468177274,0.5091636121292968,True,False,750.42,748.8,0.21634615384615447,478.0,748.8,750.48,750.25,-0.030647052553035146,2094.25,0.22824400143249374
2026-05-29,0.24474136790581064,0.28195528509062184,0.28839793623496013,0.05291705252017163,0.05291705252017163,0.05291705252017163,0.28839793623496013,True,True,756.2,755.58,0.08205616877101095,640.0,756.18,754.65,755.9,0.16563970052342145,2064.7,0.309972393083741
2026-06-01,0.16681229644927992,0.18931871739878067,0.18931871739878067,0.0860539624539912,0.0860539624539912,0.0860539624539912,0.18931871739878067,False,True,758.34,755.53,0.3719243444998953,1821.0,758.34,,755.34,,2102.35,0.8661735676742693
2026-06-02,0.09510977252913098,0.099072679717841,0.1915405141211653,0.03566616469842036,0.03566616469842036,0.03566616469842036,0.1915405141211653,True,False,757.37,756.75,0.08192930294020542,350.0,756.75,758.43,757.02,-0.18591036746963704,2080.2,0.16825305259109702
2026-06-03,0.08705516131584776,0.08705516131584776,0.08705516131584776,0.24533727279922096,0.448465982536204,0.448465982536204,0.448465982536204,True,True,758.72,757.93,0.1042312614621505,700.0,758.69,759.55,758.14,-0.18563623197945736,2078.7,0.3367489296194737
2026-06-04,0.17151974471479373,0.21273766786331907,0.29118468288790594,0.08376545672118008,0.08376545672118008,0.08376545672118008,0.29118468288790594,True,False,752.28,751.16,0.14910272112466114,780.0,751.16,754.33,752.1,-0.29562658253019475,1808.85,0.4312132017580231
2026-06-05,0.06779120309448294,0.06779120309448294,0.06779120309448294,0.3097127513923685,0.513086360675772,0.5429942443939231,0.5429942443939231,False,True,753.68,752.41,0.16879095174173414,974.0,753.64,757.01,752.31,-0.6208636609820274,1788.55,0.5445752145592799
2026-06-08,0.15470297029702662,0.15470297029702662,0.15470297029702662,0.2529057253551436,0.37128712871287006,0.37128712871287006,0.37128712871287006,True,True,743.79,742.2,0.2142279708973212,2517.0,742.2,,743.36,,1862.1,1.3516996938939907
2026-06-09,0.27970899506475544,0.43973481435659967,0.43973481435659967,0.0470664174387831,0.0470664174387831,0.5661417640493305,0.5661417640493305,True,True,743.31,742.24,0.14415822375511106,575.0,742.24,739.11,743.63,0.6115463192217643,1842.8,0.3120251790753202
2026-06-10,0.3995145829640524,0.4895076289559487,0.680401968938765,0.25770735897680447,0.25770735897680447,0.25770735897680447,0.680401968938765,True,False,734.55,730.27,0.586084598846998,6400.0,731.11,736.9,733.39,-0.4763197177364623,2045.35,3.1290488180507006
2026-06-11,0.04390960110872429,0.3828368346666251,0.38489509721861,0.33206635838466997,0.33206635838466997,0.33206635838466997,0.38489509721861,True,True,730.56,726.93,0.4993603235524735,5316.0,730.56,724.96,728.77,0.5255462370337598,1802.7,2.9489099683807622
2026-06-12,0.016199360125275664,0.016199360125275664,0.05129797373003705,0.7586700325337156,0.7748693926589912,0.7748693926589912,0.7748693926589912,False,True,741.4,738.81,0.35056374439978233,287.0,741.4,737.5,740.77,0.4433898305084721,1760.55,0.16301723893101588
