symbol,date,score,mfe,mae,hit_025,hit_050,hit_075,entry_price,resistance,touches,swing_low,sweep_i,break_i
NVDA,2026-05-22,5,0.00621890547263692,0.0008752533628155414,True,True,False,217.08,217.0498,50,217.25,576,577
NVDA,2026-05-22,4,0.004218626860136278,0.00039404756385878975,True,False,False,215.71,215.99,71,215.745,662,666
NVDA,2026-05-26,5,0.0009230408259032979,0.0036602534021586163,False,False,False,213.1,213.51,62,213.28,574,577
NVDA,2026-05-26,4,0.0022962650545947827,0.0012652889076339578,False,False,False,213.39,213.502,64,213.47,641,642
NVDA,2026-05-27,6,0.003614625330182127,0.0006951202558042805,True,False,False,215.79,216.01,73,216.1,222,223
NVDA,2026-05-27,7,0.0011960005740802755,0.0035401616992776592,False,False,False,209.03,210.23,29,209.3,411,416
NVDA,2026-05-27,6,0.0023980634896596745,0.003151485280292279,False,False,False,212.6299,212.815,70,212.71,658,660
NVDA,2026-05-28,6,0.0011367403969118983,0.01477762515985414,False,False,False,211.13,211.99,39,211.72,319,320
NVDA,2026-05-28,5,0.0014829461196243098,0.004260527740507974,False,False,False,212.415,212.77,56,212.43,466,470
NVDA,2026-05-28,4,0.001453761020446456,0.010687957231288688,False,False,False,213.24,213.45,54,213.26,557,561
NVDA,2026-05-28,5,0.0022408963585433695,9.290382819797812e-05,False,False,False,214.2,214.28,80,214.4,761,762
NVDA,2026-05-29,6,0.00820245141445678,0.012024048096192444,True,True,True,214.57,215.06,80,214.65,322,326
NVDA,2026-05-29,6,0.003185160897465955,0.01765890674036246,True,False,False,213.49,215.09,80,214.59,327,328
NVDA,2026-05-29,5,0.003115380698219104,0.004557970775227041,True,False,False,215.0299,216.27,35,215.0201,392,396
NVDA,2026-05-29,5,0.0016183474360753813,0.0012022009525130203,False,False,False,216.27,216.73,52,216.3,554,558
NVDA,2026-05-29,6,0.025658775208823675,0.0011998707831463885,True,True,True,216.69,217.1485,69,216.825,699,703
NVDA,2026-06-01,4,0.0009317927692880574,0.003856690272083604,False,False,False,214.64,214.89,67,214.75,105,108
NVDA,2026-06-01,6,0.0010191318849307402,0.0006022142956408739,False,False,False,215.87,216.06,67,215.94,232,233
NVDA,2026-06-01,6,0.0021343726800297324,0.02440608760207865,False,False,False,215.52,216.17,80,215.84,311,312
NVDA,2026-06-01,6,3.3456129720621065e-05,0.026127378637889494,False,False,False,215.2072,216.09,80,215.4,319,323
NVDA,2026-06-01,5,0.0010267857142856687,0.0038839285714285915,False,False,False,224.0,224.36,43,224.028,647,649
NVDA,2026-06-01,4,0.0018277460770327952,0.0022289586305278175,False,False,False,224.32,224.423,56,224.36,743,745
NVDA,2026-06-01,6,0.00035668108252701454,0.002184671630478439,False,False,False,224.29,224.57,80,224.29,842,846
NVDA,2026-06-02,5,0.0023496032273795323,0.029746863501352167,False,False,False,225.57,227.0,72,226.0,326,330
NVDA,2026-06-02,6,0.0029684107926100565,0.029108147623056104,True,False,False,225.71,227.0,71,226.0,330,333
NVDA,2026-06-02,5,0.005003320788133697,0.004494133274297166,True,True,False,225.85,226.6697,28,225.97,440,445
NVDA,2026-06-02,4,0.005003320788133697,0.004494133274297166,True,True,False,225.85,226.6697,30,226.0104,442,445
NVDA,2026-06-02,5,0.0076155696089782645,0.001068851874944371,True,True,True,224.54,225.23,67,224.685,555,557
NVDA,2026-06-03,6,0.02651466678682467,0.004010273509665149,True,True,True,221.93,222.76,57,222.3,327,328
NVDA,2026-06-04,4,0.007293431206474738,0.004187841144362819,True,True,False,212.52,213.49,32,212.72,344,349
NVDA,2026-06-04,3,0.007293431206474738,0.004187841144362819,True,True,False,212.52,213.49,34,212.62,346,349
NVDA,2026-06-04,4,0.007293431206474738,0.004187841144362819,True,True,False,212.52,213.49,35,212.62,347,349
NVDA,2026-06-04,4,0.00013760205485735774,0.007889184478488206,False,False,False,218.02,218.08,58,218.07,545,546
NVDA,2026-06-05,6,0.0014467556400538368,0.0017960523908065245,False,False,False,215.8623,216.0,80,215.8,174,178
NVDA,2026-06-05,5,0.0024645431295047715,0.00190653336433386,False,False,False,215.05,215.57,73,215.1,259,260
NVDA,2026-06-05,5,0.006563658577194006,0.006005548273023758,True,True,False,213.2195,215.0,67,214.35,314,319
NVDA,2026-06-05,5,0.006753346631738332,0.0013458626739407396,True,True,False,208.045,208.82,55,208.22,498,501
NVDA,2026-06-05,7,0.0049241870215982605,0.001852664423967605,True,False,False,205.11,206.21,40,205.59,704,708
NVDA,2026-06-08,4,0.018937952036543537,0.0014750666159116972,True,True,True,210.16,210.2835,75,210.25,326,328
NVDA,2026-06-08,7,0.014589811049988095,0.0027266204257354373,True,True,True,209.05,210.3,77,209.91,329,330
NVDA,2026-06-08,4,0.001955821445006977,0.0016873753643196995,False,False,False,208.608,208.9,55,208.63,506,507
NVDA,2026-06-08,6,0.006087039877300526,0.0009106595092025794,True,True,False,208.64,208.96,71,208.72,656,660
NVDA,2026-06-09,5,0.0068443929971216825,0.0028181652210055147,True,True,False,205.9496,206.8,36,206.2201,665,667
NVDA,2026-06-10,6,0.003630218746469138,0.0018716012752432848,True,False,False,203.569,204.08,73,204.02,181,182
NVDA,2026-06-10,5,0.018260615504479938,0.0025759641604986188,True,True,True,205.36,206.0998,53,205.44,405,406
NVDA,2026-06-10,6,0.0016320474777447285,0.008209693372898244,False,False,False,202.2,203.1674,29,202.19,465,466
NVDA,2026-06-10,6,0.001087870246748746,0.0019284972556001326,False,False,False,202.23,203.2,57,202.39,543,548
TSLA,2025-12-15,6,0.0019475448276130205,0.00861117765222605,False,False,False,462.1203,465.54,59,465.0,239,240
TSLA,2025-12-15,6,0.007320552082896357,0.0008600075512857493,True,True,False,476.74,477.45,61,477.5,714,715
TSLA,2025-12-16,5,0.007741012553222139,0.003919178580800205,True,True,True,472.548,472.68,80,472.55,298,299
TSLA,2025-12-16,4,0.009842484119283214,0.021169471188335596,True,True,True,470.4605,472.5,65,470.55,386,389
TSLA,2025-12-16,6,0.009842484119283214,0.021169471188335596,True,True,True,470.4605,472.5,65,470.55,388,389
TSLA,2025-12-16,6,0.0029323630136986398,0.02829601883561643,True,False,False,467.2,472.5,64,470.55,389,390
TSLA,2025-12-16,5,0.0007841568734770826,0.007404546004746943,False,False,False,475.0325,475.53,33,475.05,494,498
TSLA,2025-12-17,5,0.0041230831725399195,0.00018279679090073115,True,False,False,492.35,492.36,80,492.65,153,154
TSLA,2025-12-17,6,0.0051601060575158664,0.01162553538649804,True,True,False,490.3,490.43,69,490.39,279,284
TSLA,2025-12-17,6,0.00036342647027376505,0.0017743762960430146,False,False,False,467.77,468.084,42,468.2,908,909
TSLA,2025-12-18,5,0.002482495225970753,0.011669849352853808,False,False,False,471.3,473.96,80,473.5,298,299
TSLA,2025-12-18,6,0.0069579271044318694,0.01361151048936374,True,True,False,476.435,477.8,59,476.81,392,393
TSLA,2025-12-18,5,0.006845524789407947,0.0008608144944763563,True,True,False,487.91,489.3758,45,488.63,538,541
TSLA,2025-12-18,5,0.001311851760751007,0.0027466896240724284,False,False,False,487.86,488.96,49,487.9176,599,601
TSLA,2025-12-18,6,0.006780289759495539,0.00012365270078107756,True,True,False,485.23,486.99,49,486.71,774,775
TSLA,2025-12-19,6,0.009523515678833309,0.00027768350251455967,True,True,True,486.165,487.4699,75,486.41,389,390
TSLA,2025-12-19,6,0.00032937555883643245,0.007984862032396862,False,False,False,480.91,483.0,74,481.08,771,776
TSLA,2025-12-22,5,0.004735060157206511,0.0068923937584975566,True,False,False,487.639,487.4272,36,487.97,362,363
TSLA,2025-12-22,5,0.002929288433761221,0.0013796786683875893,True,False,False,494.318,494.39,66,494.4701,598,599
TSLA,2025-12-22,6,0.0025542784163474787,0.0008716981897058663,True,False,False,493.29,494.39,67,493.39,615,616
TSLA,2025-12-23,5,0.0028374295745896678,0.0007552870090634534,True,False,False,489.88,490.12,80,490.11,287,289
TSLA,2025-12-23,6,0.0029089787737061634,0.0087680526288739,True,False,False,486.425,487.6,50,487.12,385,386
TSLA,2025-12-23,5,0.000391252419587327,0.0063947119146657355,False,False,False,485.62,487.73,58,485.65,406,410
TSLA,2025-12-23,6,0.0028119484761478255,0.0012010049258488322,True,False,False,485.9264,485.9588,47,486.1,741,742
TSLA,2025-12-24,5,0.0,0.0027475365133141573,False,False,False,484.07,484.865,44,484.18,575,580
TSLA,2025-12-26,6,0.010398141710672148,0.0015611051418151145,True,True,True,484.1442,486.07,73,484.69,280,282
TSLA,2025-12-26,5,0.0009423097057899458,0.0033923149408439,False,False,False,477.55,478.47,37,477.75,371,374
TSLA,2025-12-26,6,0.0023155874499332725,0.0010393024032042662,False,False,False,479.36,479.2532,53,479.52,483,484
TSLA,2025-12-29,6,0.0003838105833900049,0.004998508115233763,False,False,False,468.1997,470.15,58,469.76,231,232
TSLA,2025-12-29,5,0.004087997656981926,0.009316686525857041,True,False,False,464.0169,468.6194,73,467.42,319,322
TSLA,2025-12-29,6,0.004087997656981926,0.009316686525857041,True,False,False,464.0169,468.6194,75,467.42,321,322
TSLA,2025-12-29,5,0.00021489663471862703,0.005179008896720731,False,False,False,465.34,466.5065,33,465.43,398,402
TSLA,2025-12-29,5,0.003934061704902557,0.0010929849693186607,True,False,False,467.71,467.75,55,467.75,471,472
TSLA,2025-12-29,5,0.004298706067872052,0.0015769122761541015,True,False,False,462.93,463.425,77,462.97,663,664
TSLA,2025-12-30,5,0.0006513102190573617,0.00453746119276606,False,False,False,460.61,460.8828,55,460.86,489,490
TSLA,2025-12-30,5,0.00015908385064526071,0.005114773680976739,False,False,False,460.7633,461.2799,67,461.09,522,523
TSLA,2025-12-30,6,0.006391783849370548,0.0005197928628692267,True,True,False,461.53,461.77,72,461.68,568,569
TSLA,2025-12-30,6,0.0008788311545643794,0.0005492694716027684,False,False,False,455.15,455.09,78,455.11,836,837
TSLA,2025-12-31,5,0.0,0.004450809738900477,False,False,False,453.85,453.66,80,453.8,187,189
TSLA,2025-12-31,7,0.0021783739869967286,0.005151105023510489,False,False,False,454.3297,454.89,50,456.08,245,246
TSLA,2025-12-31,6,0.0003528737153191853,0.004256539191037022,False,False,False,453.42,453.74,63,454.07,536,537
TSLA,2025-12-31,6,0.00037802139156336103,0.0075010562362411975,False,False,False,449.71,450.4749,54,449.65,721,724
TSLA,2026-01-02,5,0.00907851930009671,0.009540138925525311,True,True,True,454.92,456.4751,64,455.46,312,313
TSLA,2026-01-02,6,0.010217113665389497,0.0023340820011450263,True,True,True,454.14,456.32,61,454.5,331,333
TSLA,2026-01-02,7,0.010217113665389497,0.0023340820011450263,True,True,True,454.14,456.32,60,454.5,332,333
TSLA,2026-01-05,6,0.0023798765404654918,0.0016478438600264645,False,False,False,454.3513,455.28,53,454.45,431,436
TSLA,2026-01-05,5,0.0014719775029110353,0.0025704681767250897,False,False,False,455.17,455.79,55,455.25,521,523
TSLA,2026-01-05,6,0.00925132397213611,0.0006152899553915432,True,True,True,455.07,455.64,76,455.1,689,692
TSLA,2026-01-06,5,0.002886923050167545,0.0030028637349132554,True,False,False,431.255,432.68,34,431.37,517,522
TSLA,2026-01-07,6,0.001826758544142727,0.01311103917125287,False,False,False,432.46,435.45,80,434.4,387,388
TSLA,2026-01-07,6,0.004470198182072059,0.0004128840928207038,True,False,False,436.1999,436.949,80,436.1575,642,643
TSLA,2026-01-08,7,0.002168185951087606,0.0005828456857762339,False,False,False,428.93,429.34,80,429.17,235,236
TSLA,2026-01-08,6,0.007565481758652978,0.007226379794200128,True,True,True,427.6,427.8,75,427.7,355,358
TSLA,2026-01-08,6,0.0017743622284109362,0.015146708029282837,False,False,False,425.505,428.2788,79,427.34,385,386
TSLA,2026-01-08,6,0.0006910690838727773,0.005021538319780643,False,False,False,434.11,434.44,61,434.29,543,547
TSLA,2026-01-08,6,0.003011148143891512,0.0008504769566716573,True,False,False,435.05,435.42,60,435.2,605,606
TSLA,2026-01-08,6,9.203759735856803e-05,0.003785046191369132,False,False,False,434.605,435.1117,70,434.68,756,758
TSLA,2026-01-09,6,0.0,0.001627581780253489,False,False,False,436.23,436.34,80,436.57,166,167
TSLA,2026-01-09,5,0.0012609982165456644,0.005040555654980088,False,False,False,436.4003,437.69,80,437.44,283,284
TSLA,2026-01-09,5,0.0032245784535459114,0.00010345522538459572,True,False,False,446.57,447.59,74,446.64,662,665
TSLA,2026-01-12,6,0.0018340730006340057,0.0026265736799203536,False,False,False,441.64,441.59,80,441.55,152,153
TSLA,2026-01-12,6,0.0005216129178573461,0.00281217399192636,False,False,False,440.94,442.0,80,441.41,180,181
TSLA,2026-01-12,6,0.002773463501220324,0.0009984468604392915,True,False,False,450.7,451.18,79,451.23,629,630
TSLA,2026-01-12,7,0.0042428415931759665,0.0020658862207610608,True,False,False,450.17,451.07,77,450.23,679,683
TSLA,2026-01-13,6,0.007270667421945341,0.003321004520564692,True,True,False,450.165,451.46,56,450.85,364,365
TSLA,2026-01-13,6,0.003526156043563614,0.005400821281913979,True,False,False,448.08,450.71,60,448.19,370,372
TSLA,2026-01-13,5,0.003397357610747262,0.0032419229488175405,True,False,False,450.35,450.47,46,450.45,473,478
TSLA,2026-01-14,6,0.0,0.0036092939318745,False,False,False,443.3,444.17,80,443.97,221,222
TSLA,2026-01-14,6,0.0018677708267698459,0.0006600207030019081,False,False,False,444.38,444.65,77,444.4732,324,326
TSLA,2026-01-14,5,0.001374885426214404,0.006828597616865303,False,False,False,436.4,437.29,32,436.51,477,478
TSLA,2026-01-14,6,0.0007478709801934281,0.003525677478054938,False,False,False,435.2355,435.97,80,435.32,612,613
TSLA,2026-01-14,6,0.00027402891005002064,0.000662236532620775,False,False,False,437.91,437.8474,80,437.9,895,897
TSLA,2026-01-15,6,0.005233858078761359,0.001088375994817127,True,True,False,441.2997,441.32,80,440.77,295,296
TSLA,2026-01-15,6,0.0002041140317057851,0.0017463089379266138,False,False,False,440.93,441.11,80,441.01,346,347
TSLA,2026-01-15,5,0.00301717293164852,0.010253850865452194,True,False,False,440.81,441.77,57,440.99,417,418
TSLA,2026-01-15,6,0.00447316103379713,0.0002485089463220984,True,False,False,442.64,442.87,66,442.93,654,655
TSLA,2026-01-15,5,9.120342924885681e-05,0.0017100642984176205,False,False,False,438.58,438.65,80,438.8,864,865
TSLA,2026-01-16,6,0.009818623997090752,0.00011364411209844881,True,True,True,439.97,440.4183,35,440.47,397,398
TSLA,2026-01-20,5,0.010547827389470648,0.010174174993559567,True,True,True,426.5997,428.16,54,427.91,235,240
TSLA,2026-01-20,6,0.010547827389470648,0.010174174993559567,True,True,True,426.5997,428.16,58,427.85,239,240
TSLA,2026-01-20,5,0.0027463906240134455,0.0021586663164731906,True,False,False,426.0501,426.4399,47,426.12,407,409
TSLA,2026-01-20,6,0.0037955792665013903,0.0,True,False,False,425.495,426.13,58,425.68,520,523
TSLA,2026-01-21,6,0.004600241768962372,0.001143930989601827,True,False,False,428.2601,428.76,30,428.25,468,470
TSLA,2026-01-22,6,0.006769004841559369,0.0053004749776278705,True,True,False,435.81,436.4,80,435.65,287,288
TSLA,2026-01-22,6,0.0001376273052573683,0.003348931094595918,False,False,False,435.96,436.2,78,436.13,318,321
TSLA,2026-01-22,6,0.00226001597991099,0.002100216870220331,False,False,False,438.05,438.3799,58,438.045,523,524
TSLA,2026-01-23,6,0.0025193104075711156,0.013564739987622467,True,False,False,445.1615,447.46,61,446.09,391,392
TSLA,2026-01-23,5,0.0016574833131746457,0.007301885947229423,False,False,False,446.46,446.79,49,447.0601,436,437
TSLA,2026-01-23,5,0.0019376391982182729,0.002204899777282871,False,False,False,449.0,450.06,35,449.3201,507,512
TSLA,2026-01-23,6,0.000492997198879613,0.005221288515406127,False,False,False,446.25,446.67,65,446.26,645,650
TSLA,2026-01-23,6,0.00040253147572513097,0.002907171769125861,False,False,False,447.17,447.51,71,447.44,688,689
TSLA,2026-01-26,4,0.0017599784492434603,0.0007183585507116087,False,False,False,445.46,445.6,80,445.3,226,230
TSLA,2026-01-26,6,0.0027175154144781864,0.003242749486184097,True,False,False,437.9,439.58,34,438.08,372,375
TSLA,2026-01-28,4,0.00478931614091638,0.0015424821551922269,True,False,False,434.3,434.46,35,434.5,427,429
TSLA,2026-01-28,5,0.00403253681130032,0.002166048344355595,True,False,False,433.97,434.46,35,434.14,429,433
TSLA,2026-01-28,5,0.0014433346804457018,0.0016973615842041769,False,False,False,433.025,433.54,64,433.8,546,547
TSLA,2026-01-28,6,0.004332566105684792,0.0020974883838415265,True,False,False,433.8999,434.555,55,434.23,640,642
TSLA,2026-01-28,6,0.004291964271300089,0.0027882777023115796,True,False,False,433.601,434.555,57,433.97,642,643
TSLA,2026-01-28,6,0.020276134595156224,0.001554418358688241,True,True,True,433.7957,434.81,60,434.06,726,731
TSLA,2026-01-28,6,0.016749953729409607,0.03646122524523411,True,True,True,432.24,434.11,51,432.71,755,758
TSLA,2026-01-28,5,0.013343386569790098,0.013663262275230107,True,True,True,437.67,444.75,48,442.5,865,870
TSLA,2026-01-28,5,0.013343386569790098,0.013663262275230107,True,True,True,437.67,444.75,50,442.5,867,870
TSLA,2026-01-29,7,0.021617609537726425,0.0008350149606847439,True,True,True,431.13,438.56,65,436.43,386,389
TSLA,2026-01-29,5,0.021617609537726425,0.0008350149606847439,True,True,True,431.13,438.56,66,435.6,387,389
TSLA,2026-01-29,7,0.021617609537726425,0.0008350149606847439,True,True,True,431.13,438.56,67,435.6,388,389
TSLA,2026-01-29,6,0.0023528293366922763,0.002566722912755284,False,False,False,420.77,421.1,33,420.82,592,593
TSLA,2026-01-30,4,0.007104531569975673,0.0017531375487649312,True,True,False,437.045,438.14,33,437.3325,528,532
TSLA,2026-01-30,5,0.010549923335698133,0.000640776254662729,True,True,True,436.97,438.68,47,437.2,587,592
TSLA,2026-01-30,5,0.010549923335698133,0.000640776254662729,True,True,True,436.97,438.68,47,437.2,588,592
TSLA,2026-01-30,6,0.0014103929426782875,0.00553604630005066,False,False,False,433.0708,434.73,54,433.93,689,690
TSLA,2026-01-30,6,0.007520878512434806,0.002560789922945632,True,True,True,433.46,434.8,61,433.6186,715,719
TSLA,2026-01-30,5,0.007520878512434806,0.002560789922945632,True,True,True,433.46,434.8,63,433.6186,717,719
TSLA,2026-02-02,6,0.001974591996954808,0.0035923300185565204,False,False,False,420.34,421.84,72,421.3,140,141
TSLA,2026-02-02,7,0.006892564934084801,0.0059431941596344885,True,True,False,420.6997,423.2,41,422.6,236,237
TSLA,2026-02-02,6,0.01490125246571757,0.002210233619316983,True,True,True,420.77,422.27,79,422.1,322,323
TSLA,2026-02-02,6,0.0011690046760187258,0.002672010688042627,False,False,False,419.16,419.41,47,419.23,419,421
TSLA,2026-02-02,6,0.000798416395409867,0.0015401405023881315,False,False,False,423.338,423.4845,73,423.7,838,839
TSLA,2026-02-03,6,0.0023886172794218416,0.000586320393291402,False,False,False,426.8997,426.74,80,426.45,278,279
TSLA,2026-02-03,5,0.0007191140514885933,0.003979097751569989,False,False,False,417.18,419.0088,32,417.35,587,591
TSLA,2026-02-04,6,0.0,0.0037882351988341428,False,False,False,419.7997,421.33,80,420.8,274,275
TSLA,2026-02-04,6,0.010679125646587729,0.00030988534242329255,True,True,True,419.51,421.09,45,419.79,390,391
TSLA,2026-02-04,5,0.007937678167698855,0.0007126707952422186,True,True,True,406.92,408.87,25,407.03,490,494
TSLA,2026-02-04,7,0.007937678167698855,0.0007126707952422186,True,True,True,406.92,408.87,27,407.03,492,494
TSLA,2026-02-04,6,0.00396999108646138,0.004902446271169699,True,False,False,403.88,404.35,28,404.43,621,622
TSLA,2026-02-04,5,0.005436921865774543,0.0012298268057468222,True,True,False,406.48,408.16,51,406.75,744,747
TSLA,2026-02-05,6,0.008295417410321538,0.0011563309117417347,True,True,True,397.81,399.16,42,397.8,329,333
TSLA,2026-02-05,4,0.020384736915279648,0.001276558096032547,True,True,True,395.595,396.0549,37,395.95,407,408
TSLA,2026-02-05,4,0.019752870946527043,0.0019223959123793389,True,True,True,395.34,396.0549,38,395.85,408,409
TSLA,2026-02-05,4,0.0,0.020137323221971752,False,False,False,390.32,391.7,33,390.67,481,485
TSLA,2026-02-06,7,0.0010597220361280005,0.007929644201371537,False,False,False,410.485,411.13,50,411.07,536,537
TSLA,2026-02-06,6,0.007651702261610792,0.000617463315414779,True,True,True,412.98,413.82,80,413.29,772,773
TSLA,2026-02-09,6,0.00024443303756941346,0.003886485297352729,False,False,False,409.11,409.87,79,409.62,170,171
TSLA,2026-02-09,5,0.001218026796589525,0.002387332521315513,False,False,False,410.5,410.81,55,411.07,256,257
TSLA,2026-02-09,5,0.0030933231808880487,0.00033312711178790837,True,False,False,420.26,420.44,60,420.28,507,508
TSLA,2026-02-09,6,0.007897470019305512,0.002452830413666096,True,True,True,419.3115,420.15,80,419.407,675,679
TSLA,2026-02-10,6,0.0015536961746294667,0.005445940428187508,False,False,False,418.5503,420.04,47,419.61,253,254
TSLA,2026-02-10,4,0.00041279913194242366,0.003432129925578176,False,False,False,423.935,424.16,40,424.15,528,530
TSLA,2026-02-10,5,0.0034447039947146235,0.0010382010806729376,True,False,False,423.81,424.9555,64,424.45,577,579
TSLA,2026-02-11,5,0.014823501817755482,0.0015714788319454885,True,True,True,426.35,427.5,45,427.29,402,403
TSLA,2026-02-11,4,0.0064267049600979734,0.0015772499352620332,True,True,False,424.79,425.96,31,424.78,495,496
TSLA,2026-02-12,6,0.004093975343103027,0.0030239590602465956,True,False,False,429.9,430.12,78,430.37,244,245
TSLA,2026-02-12,7,0.0018844707923317933,0.0010014669407687933,False,False,False,429.6697,430.12,78,429.88,252,253
TSLA,2026-02-12,4,0.007060303849380253,0.003844719917979255,True,True,False,429.16,431.21,54,429.71,358,363
TSLA,2026-02-12,3,0.007060303849380253,0.003844719917979255,True,True,False,429.16,431.21,56,429.71,360,363
TSLA,2026-02-12,4,0.007060303849380253,0.003844719917979255,True,True,False,429.16,431.21,57,429.71,361,363
TSLA,2026-02-12,6,0.008406984263849946,0.0062273957510000305,True,True,True,417.51,418.95,40,417.56,521,522
TSLA,2026-02-12,6,0.004900189771553594,0.0014888659348050587,True,False,False,416.29,416.98,44,416.35,608,610
TSLA,2026-02-12,5,0.0009880946642888732,0.00481997397214055,False,False,False,414.94,416.09,58,414.98,679,682
TSLA,2026-02-13,5,0.0018589575538024566,0.0038609118425129403,False,False,False,419.59,420.2283,54,419.72,566,568
TSLA,2026-02-13,6,0.002924185150845204,0.002923947412214979,True,False,False,420.63,421.72,47,421.26,659,662
TSLA,2026-02-17,6,0.0009022694121900345,0.0037990803867481104,False,False,False,410.5204,413.0,78,411.01,217,219
TSLA,2026-02-17,6,0.0017477628465194777,0.0029496084023071085,False,False,False,410.8681,413.0,76,411.01,219,220
TSLA,2026-02-17,6,0.021890909090909023,0.0029575757575758237,True,True,True,412.5,412.39,54,412.5108,300,301
TSLA,2026-02-17,6,0.016285291925769278,0.009101437943630634,True,True,True,409.265,412.39,59,411.5001,305,306
TSLA,2026-02-17,5,0.0017500364590929641,0.0034295853385834458,False,False,False,411.42,412.28,47,411.45,603,604
TSLA,2026-02-18,6,0.001867708055400543,0.0010672617459431871,False,False,False,412.27,413.2,76,412.3,259,263
TSLA,2026-02-18,5,0.0007768687334613144,0.01041489645796403,False,False,False,411.91,412.07,40,412.34,410,411
TSLA,2026-02-18,5,0.006323939887205524,0.0005085904634236511,True,True,False,415.6586,415.86,66,415.92,568,569
TSLA,2026-02-19,6,0.0030493707647628048,0.0019361084220716636,True,False,False,413.2,414.11,31,413.25,502,504
TSLA,2026-02-20,6,0.004073170731707356,0.000560000000000012,True,False,False,410.0,411.12,77,410.8,282,283
TSLA,2026-02-20,6,0.000687622789783823,0.010068762278978445,False,False,False,407.2,409.2181,61,407.64,377,378
TSLA,2026-02-20,7,0.0015862169944847902,0.004099760847283925,False,False,False,409.78,411.05,36,410.51,454,457
TSLA,2026-02-20,5,0.0010512676331808182,0.010683812923257475,False,False,False,409.03,409.97,36,409.21,569,573
TSLA,2026-02-23,6,0.0003685413134811854,0.005331564335028662,False,False,False,407.01,408.47,80,407.7,214,215
TSLA,2026-02-24,5,0.0009156829262256652,0.002732694830103674,False,False,False,404.07,403.99,59,404.11,559,560
TSLA,2026-02-24,5,0.0003219176386102951,0.005447836961097464,False,False,False,403.83,404.6,53,403.85,574,578
TSLA,2026-02-24,5,0.0008325986874327353,0.005020080321285168,False,False,False,408.36,408.84,61,408.43,713,715
TSLA,2026-02-24,6,0.0007329587099926981,0.00019545565599800654,False,False,False,409.3,409.1337,61,409.34,766,771
TSLA,2026-02-25,5,0.0005440235985346806,0.0027442968192754763,False,False,False,413.585,414.98,66,414.407,451,455
TSLA,2026-02-25,6,0.0007485933689116473,0.002777039916930229,False,False,False,414.11,414.6799,54,414.78,528,529
TSLA,2026-02-25,5,0.0019246962588715375,0.004258390472753612,False,False,False,415.65,416.0,80,415.73,702,704
TSLA,2026-02-25,5,0.0013669392551379964,0.0009832370080816522,False,False,False,416.99,417.63,46,417.03,776,778
TSLA,2026-02-26,7,0.007285842228838358,0.0025897417277854873,True,True,False,413.13,414.85,80,414.26,359,360
TSLA,2026-02-26,6,0.010740842608262484,0.0,True,True,True,408.6644,409.53,54,408.8,484,485
TSLA,2026-02-26,6,0.0012756353645372923,0.0031508193504072345,False,False,False,407.64,407.99,66,408.02,687,688
TSLA,2026-02-27,7,0.0014674133003515673,0.008756469839917763,False,False,False,401.9999,404.2951,60,402.59,350,351
TSLA,2026-02-27,5,0.002294891005122499,0.0032803002772786097,False,False,False,401.762,403.16,41,401.95,476,481
TSLA,2026-03-02,4,0.0011479591836734404,0.0009948979591836386,False,False,False,392.0,392.26,71,392.5,113,114
TSLA,2026-03-02,6,0.007520335601371049,0.007341279991814612,True,True,True,390.94,393.6,63,392.01,238,240
TSLA,2026-03-02,7,0.006396426968281923,0.019354348336811284,True,True,False,390.7494,392.53,59,391.27,317,318
TSLA,2026-03-02,5,0.0036279601421364696,0.0018885271972765225,True,False,False,402.43,403.59,51,402.82,501,504
TSLA,2026-03-02,6,0.004641065948049896,0.0012503430895526315,True,False,False,400.77,402.15,61,402.07,664,665
TSLA,2026-03-03,7,0.00718500960201029,0.002650139539363389,True,True,False,392.4699,393.6,59,392.46,395,397
TSLA,2026-03-03,6,0.00718500960201029,0.002650139539363389,True,True,False,392.4699,393.6,60,392.54,396,397
TSLA,2026-03-04,5,0.004357475570794828,0.0011355546852099857,True,False,False,405.969,406.3652,35,406.08,550,551
TSLA,2026-03-04,6,0.0014057030747626387,0.002540575832612138,False,False,False,405.4199,405.7185,50,405.665,690,691
TSLA,2026-03-04,6,0.00312792473277174,0.0016747943451061692,True,False,False,406.02,406.2279,49,406.35,769,770
TSLA,2026-03-05,6,0.002924049064552117,0.0008673026886382503,True,False,False,403.55,405.03,76,403.66,271,276
TSLA,2026-03-05,6,0.002924049064552117,0.0008673026886382503,True,False,False,403.55,405.03,75,403.65,272,276
TSLA,2026-03-05,5,0.0008404815464859838,0.006600252144463986,False,False,False,404.53,406.0,53,404.71,465,468
TSLA,2026-03-05,6,0.0020221184811643465,0.003333999051351885,False,False,False,400.57,401.7683,61,401.25,656,657
TSLA,2026-03-06,6,0.009211493744433334,0.0012493200471035408,True,True,True,401.4984,402.74,76,402.16,313,314
TSLA,2026-03-06,5,0.0008486534531157189,0.004524477877261521,False,False,False,398.278,399.23,46,399.23,528,529
TSLA,2026-03-06,4,0.0012413637446552508,0.001993705408082697,False,False,False,398.755,399.02,32,398.75,636,637
TSLA,2026-03-09,6,0.013725111154069321,0.000837682840389171,True,True,True,387.975,390.65,71,389.39,333,334
TSLA,2026-03-09,5,0.001964308640390259,0.0024393375272820355,False,False,False,389.45,390.1817,54,389.74,539,544
