sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.10775388133878899,0.10775388133878899,0.10995294014161938,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.06817831929446486,0.1209615342321167,0.1209615342321167,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.12756785290106543,0.12756785290106543,0.12756785290106543,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.059355008903259836,0.059355008903259836,0.059355008903259836,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.079155672823222,0.079155672823222,0.079155672823222,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.07255458083240791,0.07255458083240791,0.07255458083240791,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.26394509941931826,0.26394509941931826,0.26394509941931826,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.08176219509515055,0.08176219509515055,0.08176219509515055,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.07476635514018141,0.07476635514018141,0.07476635514018141,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.10778706555212324,0.10778706555212324,0.10778706555212324,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.04616602180794485,0.04616602180794485,0.04616602180794485,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.0483885257856325,0.0483885257856325,0.0483885257856325,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.03518571459986545,0.03518571459986545,0.03518571459986545,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.059390259997356434,0.059390259997356434,0.059390259997356434,False,False
TSLA,long,PDL,Flat,0.337,3rd+,True,2025-12-31,0.012094424470320683,0.012094424470320683,0.012094424470320683,False,False
TSLA,short,PMH,Gap Down,-1.101,1st,True,2026-01-06,1.4914285071082045,1.9866953321101717,1.9866953321101717,True,True
TSLA,long,PML,Gap Up,0.533,1st,True,2026-01-07,0.6166105937604065,0.6166105937604065,0.6166105937604065,True,False
TSLA,long,PML,Gap Up,0.533,2nd,True,2026-01-07,0.24115674384417024,0.24115674384417024,0.42034178610804485,False,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.44341313238064767,0.4709828608188236,0.5261223176951755,True,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.34229267172065453,0.4663450493912181,0.5375603032391396,True,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.4317372832701793,0.4317372832701793,0.6705706740153901,True,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.40670576146961046,0.47335246476745485,0.5491918167960275,True,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.34681549874824663,0.463951859252633,0.4892165644594491,False,False
TSLA,long,PML,Gap Up,0.533,3rd+,True,2026-01-07,0.09307456306664129,0.09307456306664129,0.09307456306664129,False,False
TSLA,long,1H_Sup,Gap Up,0.533,1st,True,2026-01-07,0.6166105937604065,0.6166105937604065,0.6166105937604065,True,False
TSLA,long,1H_Sup,Gap Up,0.533,2nd,True,2026-01-07,0.02070917416416205,0.5154283347522974,0.6258772636277934,True,False
TSLA,long,1H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.025314125281897363,0.6098402908823071,0.6420582685138223,True,False
TSLA,long,1H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.663120812322994,0.663120812322994,0.6953558518109143,True,False
TSLA,long,4H_Sup,Gap Up,0.533,1st,True,2026-01-07,0.6166105937604065,0.6166105937604065,0.6166105937604065,True,False
TSLA,long,4H_Sup,Gap Up,0.533,2nd,True,2026-01-07,0.24115674384417024,0.24115674384417024,0.42034178610804485,False,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.44341313238064767,0.4709828608188236,0.5261223176951755,True,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.34229267172065453,0.4663450493912181,0.5375603032391396,True,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.12148718654014339,0.2452665841470667,0.46921560537294854,False,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.4317372832701793,0.4317372832701793,0.6705706740153901,True,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.23145850947502972,0.23145850947502972,0.4698156238963045,False,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.5213955945517563,0.6890690676895515,0.6890690676895515,True,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.34912030869584776,0.4157287886444031,0.4915246451375779,False,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.34681549874824663,0.463951859252633,0.4892165644594491,False,False
TSLA,long,4H_Sup,Gap Up,0.533,3rd+,True,2026-01-07,0.018371377394029515,0.018371377394029515,0.018371377394029515,False,False
TSLA,short,PMH,Gap Up,0.533,1st,True,2026-01-07,0.4497751124437755,0.4497751124437755,0.4497751124437755,False,False
TSLA,short,PMH,Gap Up,0.533,2nd,True,2026-01-07,0.32379262516415797,0.32379262516415797,0.32379262516415797,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.04137265267658235,0.04137265267658235,0.04137265267658235,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.10447641244072606,0.10447641244072606,0.10447641244072606,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.09871668311943571,0.09871668311943571,0.09871668311943571,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.25032151387102125,0.27328679037295556,0.27328679037295556,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.19535738910595787,0.19535738910595787,0.19535738910595787,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.0619775879489315,0.0619775879489315,0.0619775879489315,False,False
TSLA,short,PMH,Gap Up,0.533,3rd+,True,2026-01-07,0.4711334597986511,1.0291362415458536,1.0291362415458536,True,True
TSLA,long,PML,Gap Down,-0.871,1st,True,2026-01-08,0.4923234868635992,0.7863176069811948,1.5096364739371944,True,True
TSLA,long,PML,Gap Down,-0.871,2nd,True,2026-01-08,0.7330967500933849,0.8474971983563679,1.571255136346661,True,True
TSLA,long,PML,Gap Down,-0.871,3rd+,True,2026-01-08,0.6266598332013227,1.106555467548805,1.348832875180548,True,True
TSLA,long,PDL,Gap Down,-0.871,1st,True,2026-01-08,0.4908657296996931,0.7316677857787921,0.7617680427886778,True,True
TSLA,long,1H_Sup,Gap Down,-0.871,1st,True,2026-01-08,0.35263339080104744,0.44729697374378385,0.47731225614025835,False,False
TSLA,long,1H_Sup,Gap Down,-0.871,2nd,True,2026-01-08,0.41546451240623455,0.41546451240623455,0.4454702827466836,False,False
TSLA,long,1H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.4409891584681993,0.4409891584681993,0.47100255598710605,False,False
TSLA,long,1H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.3209207500509669,0.46636357612974183,0.46636357612974183,False,False
TSLA,long,1H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.5754697358385933,0.5754697358385933,0.7973375858004551,True,True
TSLA,long,1H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.3507476462986851,0.4545874100055313,0.5630422743215796,True,False
TSLA,long,4H_Sup,Gap Down,-0.871,1st,True,2026-01-08,0.35263339080104744,0.44729697374378385,0.47731225614025835,False,False
TSLA,long,4H_Sup,Gap Down,-0.871,2nd,True,2026-01-08,0.41546451240623455,0.41546451240623455,0.4454702827466836,False,False
TSLA,long,4H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.4409891584681993,0.4409891584681993,0.47100255598710605,False,False
TSLA,long,4H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.3209207500509669,0.46636357612974183,0.46636357612974183,False,False
TSLA,long,4H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.5754697358385933,0.5754697358385933,0.7973375858004551,True,True
TSLA,long,4H_Sup,Gap Down,-0.871,3rd+,True,2026-01-08,0.3507476462986851,0.4545874100055313,0.5630422743215796,True,False
TSLA,short,PMH,Gap Down,-0.871,1st,True,2026-01-08,0.2561963074825716,0.2561963074825716,0.2561963074825716,False,False
TSLA,short,PMH,Gap Down,-0.871,2nd,True,2026-01-08,0.6069944436662384,0.6069944436662384,0.6069944436662384,True,False
TSLA,long,PML,Flat,0.079,1st,True,2026-01-09,0.6406526736341226,1.102821310733127,1.5581260571821525,True,True
TSLA,long,PML,Flat,0.079,2nd,True,2026-01-09,0.7673409994126299,1.537064476253578,1.6859693155233983,True,True
TSLA,long,PML,Flat,0.079,3rd+,True,2026-01-09,1.2484614193160513,1.7044220389825744,1.7044220389825744,True,True
TSLA,long,1H_Sup,Flat,0.079,1st,True,2026-01-09,0.5915617156112978,1.50858756979458,1.50858756979458,True,True
TSLA,long,1H_Sup,Flat,0.079,2nd,True,2026-01-09,1.3692198214871247,1.3692198214871247,1.3692198214871247,True,True
TSLA,long,4H_Sup,Flat,0.079,1st,True,2026-01-09,0.6637041775665771,1.413084453786313,1.413084453786313,True,True
TSLA,long,4H_Sup,Flat,0.079,2nd,True,2026-01-09,1.3692198214871247,1.3692198214871247,1.3692198214871247,True,True
TSLA,short,PMH,Flat,0.079,1st,True,2026-01-09,0.5075213753372108,0.5075213753372108,0.5075213753372108,True,False
TSLA,long,PML,Flat,0.224,1st,True,2026-01-13,0.03767563494525045,0.03767563494525045,0.13075661539824807,False,False
TSLA,long,PML,Flat,0.224,2nd,True,2026-01-13,0.04655080688064806,0.15295265117928658,0.15295265117928658,False,False
TSLA,long,PML,Flat,0.224,3rd+,True,2026-01-13,0.023404545801108814,0.136437863590512,0.136437863590512,False,False
TSLA,long,PML,Flat,0.224,3rd+,True,2026-01-13,0.15295265117928658,0.15295265117928658,0.15295265117928658,False,False
TSLA,long,PML,Flat,0.224,3rd+,True,2026-01-13,0.15982549814349284,0.15982549814349284,0.15982549814349284,False,False
TSLA,long,PML,Flat,0.224,3rd+,True,2026-01-13,0.02215919163269428,0.02215919163269428,0.02215919163269428,False,False
TSLA,long,PML,Flat,0.423,1st,True,2026-01-15,0.7099130567115147,0.7099130567115147,0.8503194925801967,True,True
TSLA,long,PML,Flat,0.423,2nd,True,2026-01-15,0.44810573484813315,0.44810573484813315,0.7921060969537862,True,True
TSLA,long,PML,Flat,0.423,3rd+,True,2026-01-15,0.7842445888979039,0.7910339975109997,0.7910339975109997,True,True
TSLA,long,PML,Flat,0.423,3rd+,True,2026-01-15,0.2105835201412963,0.49589022484885487,0.49589022484885487,False,False
TSLA,long,1H_Sup,Flat,0.423,1st,True,2026-01-15,0.9086377231940522,0.9154355116468822,0.9154355116468822,True,True
TSLA,long,1H_Sup,Flat,0.423,2nd,True,2026-01-15,0.07720604932104815,0.15441209864208338,0.15441209864208338,False,False
TSLA,long,1H_Sup,Flat,0.423,3rd+,True,2026-01-15,0.19764192734955463,0.19764192734955463,0.19764192734955463,False,False
TSLA,long,1H_Sup,Flat,0.423,3rd+,True,2026-01-15,0.16578475234483642,0.16578475234483642,0.16578475234483642,False,False
TSLA,long,1H_Sup,Flat,0.423,3rd+,True,2026-01-15,0.15302481163688028,0.15302481163688028,0.15302481163688028,False,False
TSLA,long,1H_Sup,Flat,0.423,3rd+,True,2026-01-15,0.04769150409920659,0.04769150409920659,0.04769150409920659,False,False
TSLA,short,PMH,Flat,0.423,1st,True,2026-01-15,0.30171729316485196,0.30171729316485196,0.30171729316485196,False,False
TSLA,short,PMH,Flat,0.423,2nd,True,2026-01-15,0.23598820058996225,0.29044701611072676,0.6308146131154919,True,False
TSLA,short,PDH,Flat,0.423,1st,True,2026-01-15,0.27363184079601527,0.6151062867480711,0.6151062867480711,True,False
TSLA,short,PDH,Flat,0.423,2nd,True,2026-01-15,0.472821241973881,0.8136136407235545,0.8136136407235545,True,True
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.11085972850678938,0.5701357466063307,0.5701357466063307,True,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.6467779621414678,0.7867438736694675,0.7867438736694675,True,True
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.7004383388313901,0.7004383388313901,0.7004383388313901,True,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.24377581653612262,0.24377581653612262,0.24377581653612262,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.2099891618497125,0.2099891618497125,0.2099891618497125,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.08582333943130643,0.1513200984709802,0.18068071459221594,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.11402251097889916,0.17950078461033858,0.20885311416926236,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.21217045864933137,0.24151318165402516,0.24151318165402516,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.23695612926521287,0.23695612926521287,0.4558584582054481,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.21443727145501076,0.4333890117827545,0.4333890117827545,False,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.058665583609736435,0.3790699248629271,0.7107561091179804,True,False
TSLA,short,PDH,Flat,0.423,3rd+,True,2026-01-15,0.3628380534476379,0.4598777119763648,0.8209555111530095,True,True
TSLA,short,4H_Res,Flat,0.423,1st,True,2026-01-15,0.21887325870364022,0.21887325870364022,0.21887325870364022,False,False
TSLA,short,4H_Res,Flat,0.423,2nd,True,2026-01-15,0.17325886241878283,0.17325886241878283,0.17325886241878283,False,False
TSLA,long,PML,Flat,0.311,1st,True,2026-01-16,1.1220077438317786,1.1220077438317786,1.1220077438317786,True,True
TSLA,long,PML,Flat,0.311,2nd,True,2026-01-16,0.11354604292040421,0.11354604292040421,0.11354604292040421,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.00560471976401083,0.029498525073745282,0.029498525073745282,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.010218563724102393,0.10332103321032848,0.10332103321032848,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.04180228201425629,0.04180228201425629,0.04180228201425629,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.13174931285918362,0.13174931285918362,0.13174931285918362,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.10218911799436566,0.10218911799436566,0.10218911799436566,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.034805573523425545,0.034805573523425545,0.034805573523425545,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.002269683833052895,0.002269683833052895,0.002269683833052895,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.04805722534477557,0.04805722534477557,0.04805722534477557,False,False
TSLA,long,PML,Flat,0.311,3rd+,True,2026-01-16,0.044285470958949226,0.044285470958949226,0.044285470958949226,False,False
TSLA,long,PDL,Flat,0.311,1st,True,2026-01-16,0.30110175870799816,0.30110175870799816,0.3033828326376152,False,False
TSLA,long,PDL,Flat,0.311,2nd,True,2026-01-16,0.18231956060984855,0.18231956060984855,0.18231956060984855,False,False
TSLA,long,PDL,Flat,0.311,3rd+,True,2026-01-16,0.16026919026463507,0.16026919026463507,0.16026919026463507,False,False
TSLA,long,PDL,Flat,0.311,3rd+,True,2026-01-16,0.14694323890236405,0.14694323890236405,0.14694323890236405,False,False
TSLA,long,PDL,Flat,0.311,3rd+,True,2026-01-16,0.10578247111500165,0.10578247111500165,0.5047465324323581,True,False
TSLA,long,PDL,Flat,0.311,3rd+,True,2026-01-16,0.2963165572574659,0.48550328227571005,0.48550328227571005,False,False
TSLA,long,1H_Sup,Flat,0.311,1st,True,2026-01-16,1.245048104131296,1.245048104131296,1.245048104131296,True,True
TSLA,long,4H_Sup,Flat,0.311,1st,True,2026-01-16,0.14778656037977228,0.14778656037977228,0.14778656037977228,False,False
TSLA,long,4H_Sup,Flat,0.311,2nd,True,2026-01-16,0.40018443419460425,0.40018443419460425,0.40018443419460425,False,False
TSLA,short,PMH,Flat,0.311,1st,True,2026-01-16,0.8386935472873274,0.9818623997090752,1.0705048071459426,True,True
TSLA,short,PMH,Flat,0.311,2nd,True,2026-01-16,0.06817460063072976,0.06817460063072976,0.20002277790925174,False,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.08182562051094573,0.21365578688971673,0.21365578688971673,False,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.06364214928629255,0.21365578688971673,0.21365578688971673,False,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.047716485420557425,0.19775402890587612,0.19775402890587612,False,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.23633140935327468,0.23633140935327468,0.23633140935327468,False,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.07046575591571438,0.17275475643852226,0.5841838474302714,True,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.19317303758919274,0.5931548565974175,0.6045179764556085,True,False
TSLA,short,PMH,Flat,0.311,3rd+,True,2026-01-16,0.18863636363636002,0.5999999999999969,0.5999999999999969,True,False
TSLA,short,PDH,Flat,0.311,1st,True,2026-01-16,0.624639899171766,1.782499099747933,2.0390484335613905,True,True
TSLA,long,PML,Gap Up,0.558,1st,True,2026-01-21,0.521976195225755,0.9541857836292377,1.6927417286483817,True,True
TSLA,long,PML,Gap Up,0.558,2nd,True,2026-01-21,0.5158123154636867,0.8169992766769811,1.6079114937213126,True,True
TSLA,long,PML,Gap Up,0.558,3rd+,True,2026-01-21,0.7219530730502567,0.9926854754440977,1.9497245179063372,True,True
TSLA,long,PML,Gap Up,0.558,3rd+,True,2026-01-21,0.6339332351963569,0.7977586779999083,0.9805783750415489,True,True
TSLA,long,1H_Sup,Gap Up,0.558,1st,True,2026-01-21,0.3795208608417272,0.8111179407791961,1.5486272367163056,True,True
TSLA,long,1H_Sup,Gap Up,0.558,2nd,True,2026-01-21,0.3706115682908052,0.6713634479900625,1.4611331478302092,True,True
TSLA,long,1H_Sup,Gap Up,0.558,3rd+,True,2026-01-21,0.5899306461717367,0.8106331633087183,1.7563758044050815,True,True
TSLA,long,1H_Sup,Gap Up,0.558,3rd+,True,2026-01-21,0.37476244323800406,0.5381659729910628,0.7205148395270813,True,False
TSLA,long,4H_Sup,Gap Up,0.558,1st,True,2026-01-21,0.31999626281736965,0.3830612197229782,0.3830612197229782,False,False
TSLA,long,4H_Sup,Gap Up,0.558,2nd,True,2026-01-21,0.35752514370753746,0.4206136926919361,0.4206136926919361,False,False
TSLA,long,4H_Sup,Gap Up,0.558,3rd+,True,2026-01-21,0.1424767599383411,0.1424767599383411,0.1424767599383411,False,False
TSLA,long,4H_Sup,Gap Up,0.558,3rd+,True,2026-01-21,0.07728426366309135,0.07728426366309135,0.07728426366309135,False,False
TSLA,long,4H_Sup,Gap Up,0.558,3rd+,True,2026-01-21,1.8488531843055125,2.037489812550937,2.037489812550937,True,True
TSLA,short,PMH,Gap Up,0.558,1st,True,2026-01-21,0.1347339742552054,0.1347339742552054,0.1347339742552054,False,False
TSLA,short,PMH,Gap Up,0.558,2nd,True,2026-01-21,0.19721536626553918,0.19721536626553918,0.19721536626553918,False,False
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.5149890151425686,0.7677588528501571,0.7677588528501571,True,True
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.7513467536149718,0.7513467536149718,0.7513467536149718,True,True
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.12613855398918888,0.12613855398918888,0.12613855398918888,False,False
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.05673088287436688,0.05673088287436688,0.05673088287436688,False,False
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.14642325768131795,0.14642325768131795,0.14642325768131795,False,False
TSLA,short,PMH,Gap Up,0.558,3rd+,True,2026-01-21,0.017567208759675577,0.017567208759675577,0.017567208759675577,False,False
TSLA,long,PML,Gap Up,0.879,1st,True,2026-01-22,0.7753716278216176,0.7753716278216176,0.7753716278216176,True,True
TSLA,long,1H_Sup,Gap Up,0.879,1st,True,2026-01-22,0.5194151431251948,0.5194151431251948,0.5194151431251948,True,False
TSLA,short,PDH,Gap Up,0.879,1st,True,2026-01-22,0.11143467048074718,0.11143467048074718,0.11143467048074718,False,False
TSLA,short,PDH,Gap Up,0.879,2nd,True,2026-01-22,0.029726767752924953,0.029726767752924953,0.029726767752924953,False,False
TSLA,short,4H_Res,Gap Up,0.879,1st,True,2026-01-22,0.11143467048074718,0.11143467048074718,0.11143467048074718,False,False
TSLA,short,4H_Res,Gap Up,0.879,2nd,True,2026-01-22,0.029726767752924953,0.029726767752924953,0.029726767752924953,False,False
TSLA,long,PML,Flat,-0.373,1st,True,2026-01-23,0.8538602530287437,0.8538602530287437,0.8538602530287437,True,True
TSLA,long,PML,Flat,-0.373,2nd,True,2026-01-23,0.27963839191928613,0.7159091849768058,1.2215358476998808,True,True
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.7204385277995362,1.2260879292985833,1.2260879292985833,True,True
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.08722490606548272,0.08722490606548272,0.3265342637323268,False,False
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.10514654169913935,0.10514654169913935,0.3759005648018372,False,False
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.12645337451460875,0.12645337451460875,0.3972650261299621,False,False
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.05143802835801274,0.16773270116741962,0.3220467862414451,False,False
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.11523782432599333,0.3949956033267478,0.3949956033267478,False,False
TSLA,long,PML,Flat,-0.373,3rd+,True,2026-01-23,0.358631428462764,0.358631428462764,0.358631428462764,False,False
TSLA,long,1H_Sup,Flat,-0.373,1st,True,2026-01-23,0.31805180208973594,0.31805180208973594,0.5137075768810447,True,False
TSLA,long,1H_Sup,Flat,-0.373,2nd,True,2026-01-23,0.6137610661682901,0.6137610661682901,0.6137610661682901,True,False
TSLA,long,1H_Sup,Flat,-0.373,3rd+,True,2026-01-23,0.6885715811775585,0.6885715811775585,0.6885715811775585,True,False
TSLA,long,1H_Sup,Flat,-0.373,3rd+,True,2026-01-23,0.1082973380389765,0.1082973380389765,0.1082973380389765,False,False
TSLA,long,1H_Sup,Flat,-0.373,3rd+,True,2026-01-23,0.06672597864767672,0.06672597864767672,0.06672597864767672,False,False
TSLA,long,1H_Sup,Flat,-0.373,3rd+,True,2026-01-23,0.10081728530268355,0.10081728530268355,0.10081728530268355,False,False
TSLA,short,PMH,Flat,-0.373,1st,True,2026-01-23,0.31205801135980654,0.31205801135980654,0.31205801135980654,False,False
TSLA,short,PMH,Flat,-0.373,2nd,True,2026-01-23,0.5242170348133821,0.5242170348133821,0.5242170348133821,True,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.23278717879845187,0.23278717879845187,0.23278717879845187,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.1366334415948065,0.1366334415948065,0.1366334415948065,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.23284450912346663,0.30672786297996296,0.30672786297996296,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.30444126074498873,0.32234957020058524,0.32234957020058524,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.09851334408024308,0.09851334408024308,0.13657531792943167,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.13427024123887185,0.18574050038044151,0.18574050038044151,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.15013503202955095,0.20159711454341062,0.20159711454341062,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.12285452144918615,0.18797413117909725,0.18797413117909725,False,False
TSLA,short,PMH,Flat,-0.373,3rd+,True,2026-01-23,0.18350676960949983,0.18350676960949983,0.18350676960949983,False,False
TSLA,short,PDH,Flat,-0.373,1st,True,2026-01-23,0.7840596868228809,0.8108651462014419,0.8108651462014419,True,True
TSLA,short,PDH,Flat,-0.373,2nd,True,2026-01-23,0.610979797529312,0.610979797529312,0.610979797529312,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.5355708292421623,0.5355708292421623,0.5355708292421623,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.664140851348331,0.664140851348331,0.664140851348331,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.2150825225948161,0.23068436361205463,0.6809089186809772,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.15611061552185296,0.171721677074037,0.6578947368421028,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.17875635882930813,0.2389662102313908,0.6849651095061073,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.4862489683938186,0.6624584569401937,0.680302455780343,True,False
TSLA,short,PDH,Flat,-0.373,3rd+,True,2026-01-23,0.3178639542275931,0.3178639542275931,0.3178639542275931,False,False
TSLA,short,1H_Res,Flat,-0.373,1st,True,2026-01-23,0.7840596868228809,0.8108651462014419,0.8108651462014419,True,True
TSLA,short,1H_Res,Flat,-0.373,2nd,True,2026-01-23,0.5355708292421623,0.5355708292421623,0.5355708292421623,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.664140851348331,0.664140851348331,0.664140851348331,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.2150825225948161,0.23068436361205463,0.6809089186809772,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.15611061552185296,0.171721677074037,0.6578947368421028,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.17875635882930813,0.2389662102313908,0.6849651095061073,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.4862489683938186,0.6624584569401937,0.680302455780343,True,False
TSLA,short,1H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.3178639542275931,0.3178639542275931,0.3178639542275931,False,False
TSLA,short,4H_Res,Flat,-0.373,1st,True,2026-01-23,0.7840596868228809,0.8108651462014419,0.8108651462014419,True,True
TSLA,short,4H_Res,Flat,-0.373,2nd,True,2026-01-23,0.5355708292421623,0.5355708292421623,0.5355708292421623,True,False
TSLA,short,4H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.664140851348331,0.664140851348331,0.664140851348331,True,False
TSLA,short,4H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.15611061552185296,0.171721677074037,0.6578947368421028,True,False
TSLA,short,4H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.17875635882930813,0.2389662102313908,0.6849651095061073,True,False
TSLA,short,4H_Res,Flat,-0.373,3rd+,True,2026-01-23,0.4862489683938186,0.6624584569401937,0.680302455780343,True,False
