date,sym,level,setup,direction,exit_cfg,tp,sl,entry_px,result,pnl_pts,bars_held,time_bucket
2025-11-28,NQ,VWAP,reject,short,TP25_SL12,25,12,25395.0,TP,25.0,1,09:30-09:45
2025-11-28,NQ,VWAP,reject,short,TP40_SL20,40,20,25395.0,TP,40.0,1,09:30-09:45
2025-11-28,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25343.0,TP,25.0,1,09:30-09:45
2025-11-28,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25343.0,TP,40.0,6,09:30-09:45
2025-11-28,NQ,OR15Low,reject,short,TP25_SL12,25,12,25357.75,SL,-12.0,2,09:45-10:00
2025-11-28,NQ,OR15Low,reject,short,TP40_SL20,40,20,25357.75,SL,-20.0,3,09:45-10:00
2025-12-01,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25262.75,TP,25.0,0,09:30-09:45
2025-12-01,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25262.75,TP,40.0,2,09:30-09:45
2025-12-01,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25262.75,TP,25.0,0,09:30-09:45
2025-12-01,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25262.75,TP,40.0,2,09:30-09:45
2025-12-01,NQ,VWAP,reject,short,TP25_SL12,25,12,25262.75,SL,-12.0,0,09:30-09:45
2025-12-01,NQ,VWAP,reject,short,TP40_SL20,40,20,25262.75,SL,-20.0,0,09:30-09:45
2025-12-01,NQ,OR15High,reject,short,TP25_SL12,25,12,25293.5,SL,-12.0,0,09:30-09:45
2025-12-01,NQ,OR15High,reject,short,TP40_SL20,40,20,25293.5,SL,-20.0,0,09:30-09:45
2025-12-01,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25306.0,TP,25.0,0,09:30-09:45
2025-12-01,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25306.0,TP,40.0,0,09:30-09:45
2025-12-01,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25407.75,TP,25.0,5,11:00-12:00
2025-12-01,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25407.75,TP,40.0,6,11:00-12:00
2025-12-01,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25468.75,SL,-12.0,22,12:00-14:00
2025-12-01,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25468.75,SL,-20.0,64,12:00-14:00
2025-12-02,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25514.25,SL,-12.0,0,09:30-09:45
2025-12-02,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25514.25,SL,-20.0,1,09:30-09:45
2025-12-02,NQ,OR15Low,reject,short,TP25_SL12,25,12,25514.25,SL,-12.0,0,09:30-09:45
2025-12-02,NQ,OR15Low,reject,short,TP40_SL20,40,20,25514.25,SL,-20.0,1,09:30-09:45
2025-12-02,NQ,VWAP,reject,short,TP25_SL12,25,12,25514.25,SL,-12.0,0,09:30-09:45
2025-12-02,NQ,VWAP,reject,short,TP40_SL20,40,20,25514.25,SL,-20.0,1,09:30-09:45
2025-12-02,NQ,OR15High,reject,short,TP25_SL12,25,12,25595.0,SL,-12.0,0,09:30-09:45
2025-12-02,NQ,OR15High,reject,short,TP40_SL20,40,20,25595.0,SL,-20.0,19,09:30-09:45
2025-12-02,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25625.5,SL,-12.0,3,10:00-10:30
2025-12-02,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25625.5,SL,-20.0,14,10:00-10:30
2025-12-03,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25525.25,SL,-12.0,0,09:30-09:45
2025-12-03,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25525.25,SL,-20.0,1,09:30-09:45
2025-12-03,NQ,OR15High,reject,short,TP25_SL12,25,12,25517.75,TP,25.0,0,09:30-09:45
2025-12-03,NQ,OR15High,reject,short,TP40_SL20,40,20,25517.75,TP,40.0,0,09:30-09:45
2025-12-03,NQ,VWAP,reject,short,TP25_SL12,25,12,25517.75,TP,25.0,0,09:30-09:45
2025-12-03,NQ,VWAP,reject,short,TP40_SL20,40,20,25517.75,TP,40.0,0,09:30-09:45
2025-12-03,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25491.25,SL,-12.0,0,09:30-09:45
2025-12-03,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25491.25,SL,-20.0,3,09:30-09:45
2025-12-03,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25463.0,TP,25.0,1,09:30-09:45
2025-12-03,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25463.0,TP,40.0,1,09:30-09:45
2025-12-03,NQ,OR15Low,reject,short,TP25_SL12,25,12,25484.25,SL,-12.0,0,09:30-09:45
2025-12-03,NQ,OR15Low,reject,short,TP40_SL20,40,20,25484.25,SL,-20.0,0,09:30-09:45
2025-12-03,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25641.25,SL,-12.0,35,12:00-14:00
2025-12-03,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25641.25,SL,-20.0,58,12:00-14:00
2025-12-03,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25641.25,SL,-12.0,35,12:00-14:00
2025-12-03,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25641.25,SL,-20.0,58,12:00-14:00
2025-12-04,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25656.25,SL,-12.0,0,09:30-09:45
2025-12-04,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25656.25,SL,-20.0,0,09:30-09:45
2025-12-04,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25656.25,TP,25.0,0,09:30-09:45
2025-12-04,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25656.25,TP,40.0,0,09:30-09:45
2025-12-04,NQ,VWAP,reject,short,TP25_SL12,25,12,25656.25,TP,25.0,0,09:30-09:45
2025-12-04,NQ,VWAP,reject,short,TP40_SL20,40,20,25656.25,TP,40.0,0,09:30-09:45
2025-12-04,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25567.5,TP,25.0,0,09:30-09:45
2025-12-04,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25567.5,TP,40.0,0,09:30-09:45
2025-12-04,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25613.25,SL,-12.0,1,09:30-09:45
2025-12-04,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25613.25,SL,-20.0,2,09:30-09:45
2025-12-04,NQ,OR15Low,reject,short,TP25_SL12,25,12,25613.25,SL,-12.0,1,09:30-09:45
2025-12-04,NQ,OR15Low,reject,short,TP40_SL20,40,20,25613.25,SL,-20.0,2,09:30-09:45
2025-12-05,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25758.0,SL,-12.0,0,09:30-09:45
2025-12-05,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25758.0,TP,40.0,7,09:30-09:45
2025-12-05,NQ,PriorRTHHigh,breakout,long,TP25_SL12,25,12,25758.0,SL,-12.0,2,09:30-09:45
2025-12-05,NQ,PriorRTHHigh,breakout,long,TP40_SL20,40,20,25758.0,SL,-20.0,6,09:30-09:45
2025-12-05,NQ,OR15High,reject,short,TP25_SL12,25,12,25758.0,SL,-12.0,0,09:30-09:45
2025-12-05,NQ,OR15High,reject,short,TP40_SL20,40,20,25758.0,TP,40.0,7,09:30-09:45
2025-12-05,NQ,VWAP,reject,short,TP25_SL12,25,12,25758.0,SL,-12.0,0,09:30-09:45
2025-12-05,NQ,VWAP,reject,short,TP40_SL20,40,20,25758.0,TP,40.0,7,09:30-09:45
2025-12-05,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25707.25,SL,-12.0,0,09:30-09:45
2025-12-05,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25707.25,SL,-20.0,0,09:30-09:45
2025-12-05,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25695.25,SL,-12.0,0,09:30-09:45
2025-12-05,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25695.25,SL,-20.0,1,09:30-09:45
2025-12-05,NQ,OR15Low,reject,short,TP25_SL12,25,12,25704.75,SL,-12.0,1,09:30-09:45
2025-12-05,NQ,OR15Low,reject,short,TP40_SL20,40,20,25704.75,SL,-20.0,1,09:30-09:45
2025-12-08,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25842.25,SL,-12.0,0,09:30-09:45
2025-12-08,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25842.25,SL,-20.0,1,09:30-09:45
2025-12-08,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25832.0,TP,25.0,5,09:30-09:45
2025-12-08,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25832.0,TP,40.0,6,09:30-09:45
2025-12-08,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25832.0,TP,25.0,5,09:30-09:45
2025-12-08,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25832.0,TP,40.0,6,09:30-09:45
2025-12-08,NQ,OR15High,reject,short,TP25_SL12,25,12,25832.0,TP,25.0,5,09:30-09:45
2025-12-08,NQ,OR15High,reject,short,TP40_SL20,40,20,25832.0,TP,40.0,6,09:30-09:45
2025-12-08,NQ,VWAP,reject,short,TP25_SL12,25,12,25832.0,TP,25.0,5,09:30-09:45
2025-12-08,NQ,VWAP,reject,short,TP40_SL20,40,20,25832.0,TP,40.0,6,09:30-09:45
2025-12-08,NQ,OR15Low,reject,short,TP25_SL12,25,12,25799.0,TP,25.0,2,09:45-10:00
2025-12-08,NQ,OR15Low,reject,short,TP40_SL20,40,20,25799.0,TP,40.0,2,09:45-10:00
2025-12-08,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25759.0,SL,-12.0,2,09:45-10:00
2025-12-08,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25759.0,SL,-20.0,8,09:45-10:00
2025-12-08,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25704.25,SL,-12.0,0,10:00-10:30
2025-12-08,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25704.25,SL,-20.0,0,10:00-10:30
2025-12-08,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25688.0,SL,-12.0,0,10:30-11:00
2025-12-08,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25688.0,SL,-20.0,1,10:30-11:00
2025-12-08,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25658.5,SL,-12.0,0,10:30-11:00
2025-12-08,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25658.5,SL,-20.0,0,10:30-11:00
2025-12-09,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25569.75,SL,-12.0,0,09:30-09:45
2025-12-09,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25569.75,SL,-20.0,0,09:30-09:45
2025-12-09,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25569.75,SL,-12.0,0,09:30-09:45
2025-12-09,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25569.75,SL,-20.0,0,09:30-09:45
2025-12-09,NQ,VWAP,reject,short,TP25_SL12,25,12,25569.75,SL,-12.0,0,09:30-09:45
2025-12-09,NQ,VWAP,reject,short,TP40_SL20,40,20,25569.75,SL,-20.0,0,09:30-09:45
2025-12-09,NQ,OR15Low,reject,short,TP25_SL12,25,12,25580.25,SL,-12.0,0,09:30-09:45
2025-12-09,NQ,OR15Low,reject,short,TP40_SL20,40,20,25580.25,SL,-20.0,0,09:30-09:45
2025-12-09,NQ,OR15High,reject,short,TP25_SL12,25,12,25607.5,SL,-12.0,0,09:30-09:45
2025-12-09,NQ,OR15High,reject,short,TP40_SL20,40,20,25607.5,SL,-20.0,1,09:30-09:45
2025-12-09,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25688.75,SL,-12.0,1,11:00-12:00
2025-12-09,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25688.75,SL,-20.0,12,11:00-12:00
2025-12-10,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25624.0,SL,-12.0,2,09:30-09:45
2025-12-10,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25624.0,SL,-20.0,2,09:30-09:45
2025-12-10,NQ,OR15High,reject,short,TP25_SL12,25,12,25624.0,SL,-12.0,0,09:30-09:45
2025-12-10,NQ,OR15High,reject,short,TP40_SL20,40,20,25624.0,TP,40.0,2,09:30-09:45
2025-12-10,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25624.0,SL,-12.0,2,09:30-09:45
2025-12-10,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25624.0,SL,-20.0,2,09:30-09:45
2025-12-10,NQ,VWAP,reject,short,TP25_SL12,25,12,25624.0,SL,-12.0,0,09:30-09:45
2025-12-10,NQ,VWAP,reject,short,TP40_SL20,40,20,25624.0,TP,40.0,2,09:30-09:45
2025-12-10,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25586.0,SL,-12.0,3,10:30-11:00
2025-12-10,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25586.0,SL,-20.0,3,10:30-11:00
2025-12-10,NQ,OR15Low,reject,short,TP25_SL12,25,12,25586.0,SL,-12.0,3,10:30-11:00
2025-12-10,NQ,OR15Low,reject,short,TP40_SL20,40,20,25586.0,SL,-20.0,3,10:30-11:00
2025-12-10,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25673.0,TP,25.0,0,14:00-close
2025-12-10,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25673.0,SL,-20.0,4,14:00-close
2025-12-10,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25717.5,SL,-12.0,1,14:00-close
2025-12-10,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25717.5,SL,-20.0,1,14:00-close
2025-12-11,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25604.5,SL,-12.0,0,09:30-09:45
2025-12-11,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25604.5,SL,-20.0,0,09:30-09:45
2025-12-11,NQ,VWAP,reject,short,TP25_SL12,25,12,25604.5,TP,25.0,1,09:30-09:45
2025-12-11,NQ,VWAP,reject,short,TP40_SL20,40,20,25604.5,TP,40.0,1,09:30-09:45
2025-12-11,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25573.25,TP,25.0,0,09:30-09:45
2025-12-11,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25573.25,TP,40.0,3,09:30-09:45
2025-12-11,NQ,OR15High,reject,short,TP25_SL12,25,12,25585.5,TP,25.0,2,09:30-09:45
2025-12-11,NQ,OR15High,reject,short,TP40_SL20,40,20,25585.5,TP,40.0,5,09:30-09:45
2025-12-11,NQ,OR15Low,reject,short,TP25_SL12,25,12,25580.25,SL,-12.0,0,09:30-09:45
2025-12-11,NQ,OR15Low,reject,short,TP40_SL20,40,20,25580.25,TP,40.0,3,09:30-09:45
2025-12-11,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25511.0,SL,-12.0,0,09:45-10:00
2025-12-11,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25511.0,SL,-20.0,0,09:45-10:00
2025-12-11,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25511.0,TP,25.0,0,09:45-10:00
2025-12-11,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25511.0,TP,40.0,1,09:45-10:00
2025-12-11,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25463.25,TP,25.0,1,09:45-10:00
2025-12-11,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25463.25,TP,40.0,3,09:45-10:00
2025-12-11,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25701.25,SL,-12.0,3,14:00-close
2025-12-11,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25701.25,SL,-20.0,10,14:00-close
2025-12-12,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25553.0,SL,-12.0,0,09:30-09:45
2025-12-12,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25553.0,SL,-20.0,0,09:30-09:45
2025-12-12,NQ,OR15Low,reject,short,TP25_SL12,25,12,25553.0,SL,-12.0,0,09:30-09:45
2025-12-12,NQ,OR15Low,reject,short,TP40_SL20,40,20,25553.0,SL,-20.0,0,09:30-09:45
2025-12-12,NQ,VWAP,reject,short,TP25_SL12,25,12,25553.0,SL,-12.0,0,09:30-09:45
2025-12-12,NQ,VWAP,reject,short,TP40_SL20,40,20,25553.0,SL,-20.0,0,09:30-09:45
2025-12-12,NQ,OR15High,reject,short,TP25_SL12,25,12,25583.5,TP,25.0,0,09:30-09:45
2025-12-12,NQ,OR15High,reject,short,TP40_SL20,40,20,25583.5,TP,40.0,3,09:30-09:45
2025-12-12,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25431.75,SL,-12.0,0,10:00-10:30
2025-12-12,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25431.75,SL,-20.0,0,10:00-10:30
2025-12-12,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25368.75,SL,-12.0,1,10:00-10:30
2025-12-12,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25368.75,TP,40.0,2,10:00-10:30
2025-12-15,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25378.0,TP,25.0,0,09:30-09:45
2025-12-15,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25378.0,TP,40.0,0,09:30-09:45
2025-12-15,NQ,OR15High,reject,short,TP25_SL12,25,12,25378.0,TP,25.0,0,09:30-09:45
2025-12-15,NQ,OR15High,reject,short,TP40_SL20,40,20,25378.0,TP,40.0,0,09:30-09:45
2025-12-15,NQ,VWAP,reject,short,TP25_SL12,25,12,25378.0,TP,25.0,0,09:30-09:45
2025-12-15,NQ,VWAP,reject,short,TP40_SL20,40,20,25378.0,TP,40.0,0,09:30-09:45
2025-12-15,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25318.0,TP,25.0,0,09:30-09:45
2025-12-15,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25318.0,TP,40.0,1,09:30-09:45
2025-12-15,NQ,OR15Low,reject,short,TP25_SL12,25,12,25301.0,TP,25.0,2,09:30-09:45
2025-12-15,NQ,OR15Low,reject,short,TP40_SL20,40,20,25301.0,TP,40.0,3,09:30-09:45
2025-12-15,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25176.25,TP,25.0,0,10:00-10:30
2025-12-15,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25176.25,TP,40.0,0,10:00-10:30
2025-12-15,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25065.5,SL,-12.0,0,10:00-10:30
2025-12-15,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25065.5,SL,-20.0,4,10:00-10:30
2025-12-16,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25031.25,SL,-12.0,0,09:30-09:45
2025-12-16,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25031.25,SL,-20.0,0,09:30-09:45
2025-12-16,NQ,VWAP,reject,short,TP25_SL12,25,12,25031.25,SL,-12.0,0,09:30-09:45
2025-12-16,NQ,VWAP,reject,short,TP40_SL20,40,20,25031.25,SL,-20.0,0,09:30-09:45
2025-12-16,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25053.5,SL,-12.0,0,09:30-09:45
2025-12-16,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25053.5,SL,-20.0,0,09:30-09:45
2025-12-16,NQ,OR15High,reject,short,TP25_SL12,25,12,25089.75,TP,25.0,1,09:30-09:45
2025-12-16,NQ,OR15High,reject,short,TP40_SL20,40,20,25089.75,TP,40.0,2,09:30-09:45
2025-12-16,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25126.5,TP,25.0,1,09:45-10:00
2025-12-16,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25126.5,TP,40.0,2,09:45-10:00
2025-12-16,NQ,OR15Low,reject,short,TP25_SL12,25,12,24942.5,SL,-12.0,0,10:00-10:30
2025-12-16,NQ,OR15Low,reject,short,TP40_SL20,40,20,24942.5,SL,-20.0,1,10:00-10:30
2025-12-17,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25179.0,SL,-12.0,0,09:30-09:45
2025-12-17,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25179.0,TP,40.0,2,09:30-09:45
2025-12-17,NQ,OR15High,reject,short,TP25_SL12,25,12,25179.0,SL,-12.0,0,09:30-09:45
2025-12-17,NQ,OR15High,reject,short,TP40_SL20,40,20,25179.0,TP,40.0,2,09:30-09:45
2025-12-17,NQ,VWAP,reject,short,TP25_SL12,25,12,25179.0,SL,-12.0,0,09:30-09:45
2025-12-17,NQ,VWAP,reject,short,TP40_SL20,40,20,25179.0,TP,40.0,2,09:30-09:45
2025-12-17,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25107.0,SL,-12.0,2,09:30-09:45
2025-12-17,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25107.0,SL,-20.0,3,09:30-09:45
2025-12-17,NQ,OR15Low,reject,short,TP25_SL12,25,12,25076.0,SL,-12.0,1,09:30-09:45
2025-12-17,NQ,OR15Low,reject,short,TP40_SL20,40,20,25076.0,SL,-20.0,1,09:30-09:45
2025-12-17,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,24989.25,SL,-12.0,0,10:30-11:00
2025-12-17,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,24989.25,SL,-20.0,1,10:30-11:00
2025-12-17,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,24921.5,TP,25.0,0,10:30-11:00
2025-12-17,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,24921.5,TP,40.0,1,10:30-11:00
2025-12-17,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,24742.5,SL,-12.0,2,12:00-14:00
2025-12-17,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,24742.5,SL,-20.0,5,12:00-14:00
2025-12-17,NQ,GlobexLow,reject,short,TP25_SL12,25,12,24670.25,EOD,9.25,3,14:00-close
2025-12-17,NQ,GlobexLow,reject,short,TP40_SL20,40,20,24670.25,EOD,9.25,3,14:00-close
2025-12-18,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25069.25,TP,25.0,0,09:30-09:45
2025-12-18,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25069.25,TP,40.0,2,09:30-09:45
2025-12-18,NQ,OR15High,reject,short,TP25_SL12,25,12,25069.25,TP,25.0,0,09:30-09:45
2025-12-18,NQ,OR15High,reject,short,TP40_SL20,40,20,25069.25,TP,40.0,2,09:30-09:45
2025-12-18,NQ,VWAP,reject,short,TP25_SL12,25,12,25041.75,TP,25.0,1,09:30-09:45
2025-12-18,NQ,VWAP,reject,short,TP40_SL20,40,20,25041.75,TP,40.0,4,09:30-09:45
2025-12-18,NQ,OR15Low,breakout,long,TP25_SL12,25,12,24985.5,SL,-12.0,0,09:30-09:45
2025-12-18,NQ,OR15Low,breakout,long,TP40_SL20,40,20,24985.5,SL,-20.0,0,09:30-09:45
2025-12-18,NQ,OR15Low,reject,short,TP25_SL12,25,12,24962.25,SL,-12.0,0,09:30-09:45
2025-12-18,NQ,OR15Low,reject,short,TP40_SL20,40,20,24962.25,SL,-20.0,2,09:30-09:45
2025-12-22,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25765.5,TP,25.0,0,09:30-09:45
2025-12-22,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25765.5,TP,40.0,0,09:30-09:45
2025-12-22,NQ,OR15High,reject,short,TP25_SL12,25,12,25765.5,TP,25.0,0,09:30-09:45
2025-12-22,NQ,OR15High,reject,short,TP40_SL20,40,20,25765.5,TP,40.0,0,09:30-09:45
2025-12-22,NQ,VWAP,reject,short,TP25_SL12,25,12,25765.5,TP,25.0,0,09:30-09:45
2025-12-22,NQ,VWAP,reject,short,TP40_SL20,40,20,25765.5,TP,40.0,0,09:30-09:45
2025-12-22,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25706.25,SL,-12.0,1,09:30-09:45
2025-12-22,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25706.25,SL,-20.0,1,09:30-09:45
2025-12-22,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25706.25,SL,-12.0,1,09:30-09:45
2025-12-22,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25706.25,SL,-20.0,1,09:30-09:45
2025-12-22,NQ,OR15Low,reject,short,TP25_SL12,25,12,25690.0,SL,-12.0,0,09:45-10:00
2025-12-22,NQ,OR15Low,reject,short,TP40_SL20,40,20,25690.0,SL,-20.0,0,09:45-10:00
2025-12-22,NQ,GlobexLow,reject,short,TP25_SL12,25,12,25660.5,TP,25.0,0,10:30-11:00
2025-12-22,NQ,GlobexLow,reject,short,TP40_SL20,40,20,25660.5,SL,-20.0,9,10:30-11:00
2025-12-23,NQ,OR15High,reject,short,TP25_SL12,25,12,25701.0,SL,-12.0,2,09:30-09:45
2025-12-23,NQ,OR15High,reject,short,TP40_SL20,40,20,25701.0,SL,-20.0,3,09:30-09:45
2025-12-23,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25704.0,TP,25.0,2,09:30-09:45
2025-12-23,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25704.0,TP,40.0,14,09:30-09:45
2025-12-23,NQ,VWAP,reject,short,TP25_SL12,25,12,25704.0,SL,-12.0,1,09:30-09:45
2025-12-23,NQ,VWAP,reject,short,TP40_SL20,40,20,25704.0,SL,-20.0,2,09:30-09:45
2025-12-23,NQ,PriorRTHLow,breakout,long,TP25_SL12,25,12,25696.5,SL,-12.0,0,09:45-10:00
2025-12-23,NQ,PriorRTHLow,breakout,long,TP40_SL20,40,20,25696.5,SL,-20.0,1,09:45-10:00
2025-12-23,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25648.75,SL,-12.0,0,10:00-10:30
2025-12-23,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25648.75,SL,-20.0,0,10:00-10:30
2025-12-23,NQ,PriorRTHLow,reject,short,TP25_SL12,25,12,25636.0,SL,-12.0,2,10:00-10:30
2025-12-23,NQ,PriorRTHLow,reject,short,TP40_SL20,40,20,25636.0,SL,-20.0,3,10:00-10:30
2025-12-23,NQ,OR15Low,reject,short,TP25_SL12,25,12,25636.0,SL,-12.0,2,10:00-10:30
2025-12-23,NQ,OR15Low,reject,short,TP40_SL20,40,20,25636.0,SL,-20.0,3,10:00-10:30
2025-12-23,NQ,PriorRTHHigh,reject,short,TP25_SL12,25,12,25764.75,SL,-12.0,65,12:00-14:00
2025-12-23,NQ,PriorRTHHigh,reject,short,TP40_SL20,40,20,25764.75,SL,-20.0,110,12:00-14:00
2025-12-23,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25803.75,SL,-12.0,6,14:00-close
2025-12-23,NQ,GlobexHigh,reject,short,TP40_SL20,40,20,25803.75,EOD,-7.5,9,14:00-close
2025-12-24,NQ,GlobexLow,breakout,long,TP25_SL12,25,12,25810.5,SL,-12.0,2,09:30-09:45
2025-12-24,NQ,GlobexLow,breakout,long,TP40_SL20,40,20,25810.5,SL,-20.0,5,09:30-09:45
2025-12-24,NQ,OR15Low,breakout,long,TP25_SL12,25,12,25819.25,SL,-12.0,1,09:30-09:45
2025-12-24,NQ,OR15Low,breakout,long,TP40_SL20,40,20,25819.25,SL,-20.0,1,09:30-09:45
2025-12-24,NQ,GlobexHigh,reject,short,TP25_SL12,25,12,25808.0,SL,-12.0,6,09:30-09:45
