sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
COIN,4H_Sup,2026-05-14,Flat,win,1,0.5,204.93,long,1
COIN,4H_Res,2026-05-14,Flat,win,0,0.5,198.12,short,1
COIN,PDL,2026-05-15,Gap Down,win,2,0.5,195.505,long,1
COIN,PML,2026-05-19,Flat,loss,0,-0.25,189.77,long,1
COIN,1H_Sup,2026-05-19,Flat,loss,1,-0.25,190.59,long,1
COIN,4H_Sup,2026-05-19,Flat,loss,0,-0.25,189.77,long,1
COIN,PMH,2026-05-19,Flat,loss,1,-0.25,190.96,short,1
COIN,PDH,2026-05-19,Flat,loss,1,-0.25,193.79,short,1
COIN,1H_Res,2026-05-19,Flat,win,2,0.5,188.66,short,1
COIN,4H_Res,2026-05-19,Flat,loss,0,-0.25,186.385,short,1
COIN,4H_Res,2026-05-19,Flat,win,2,0.5,188.66,short,1
COIN,PML,2026-05-20,Flat,loss,5,-0.25,194.69,long,1
COIN,1H_Sup,2026-05-20,Flat,loss,4,-0.25,194.86,long,1
COIN,4H_Sup,2026-05-20,Flat,loss,3,-0.25,191.01,long,1
COIN,4H_Sup,2026-05-20,Flat,loss,0,-0.25,192.2,long,1
COIN,PMH,2026-05-20,Flat,win,21,0.5,196.275,short,1
COIN,PDH,2026-05-20,Flat,loss,1,-0.25,194.86,short,1
COIN,1H_Res,2026-05-20,Flat,loss,4,-0.25,193.9367,short,1
COIN,4H_Res,2026-05-20,Flat,loss,0,-0.25,191.0,short,1
COIN,4H_Res,2026-05-20,Flat,loss,0,-0.25,193.165,short,1
COIN,PML,2026-05-21,Gap Down,loss,0,-0.25,190.5,long,1
COIN,PDL,2026-05-21,Gap Down,loss,0,-0.25,190.5,long,1
COIN,1H_Sup,2026-05-21,Gap Down,win,4,0.5,192.46,long,1
COIN,1H_Sup,2026-05-21,Gap Down,win,5,0.5,193.22,long,1
COIN,1H_Sup,2026-05-21,Gap Down,loss,23,-0.25,194.83,long,1
COIN,4H_Sup,2026-05-21,Gap Down,win,4,0.5,192.46,long,1
COIN,4H_Sup,2026-05-21,Gap Down,win,4,0.5,192.46,long,1
COIN,PMH,2026-05-21,Gap Down,loss,1,-0.25,193.38,short,1
COIN,PML,2026-05-22,Flat,win,0,0.5,193.84,long,1
COIN,PDL,2026-05-22,Flat,loss,0,-0.25,188.38,long,1
COIN,4H_Sup,2026-05-22,Flat,win,2,0.5,191.8,long,1
COIN,PMH,2026-05-22,Flat,win,0,0.5,193.76,short,1
COIN,PDH,2026-05-22,Flat,win,0,0.5,193.76,short,1
COIN,PML,2026-05-27,Gap Down,loss,0,-0.25,177.52,long,1
COIN,PML,2026-05-28,Gap Down,win,2,0.5,169.83,long,1
COIN,PDL,2026-05-28,Gap Down,loss,1,-0.25,175.16,long,1
COIN,1H_Sup,2026-05-28,Gap Down,loss,1,-0.25,175.16,long,1
COIN,1H_Sup,2026-05-28,Gap Down,loss,1,-0.25,176.415,long,1
COIN,4H_Sup,2026-05-28,Gap Down,win,4,0.5,177.66,long,1
COIN,PDH,2026-05-28,Gap Down,loss,4,-0.25,179.19,short,1
COIN,PML,2026-05-29,Gap Down,win,0,0.5,182.28,long,1
COIN,1H_Sup,2026-05-29,Gap Down,win,1,0.5,183.35,long,1
COIN,4H_Sup,2026-05-29,Gap Down,win,1,0.5,183.35,long,1
COIN,PMH,2026-05-29,Gap Down,loss,0,-0.25,183.69,short,1
COIN,PDH,2026-05-29,Gap Down,win,2,0.5,182.28,short,1
COIN,PML,2026-06-02,Gap Down,loss,3,-0.25,177.835,long,1
COIN,PDL,2026-06-02,Gap Down,loss,0,-0.25,177.36,long,1
COIN,PML,2026-06-03,Gap Down,loss,0,-0.25,171.6,long,1
COIN,PDL,2026-06-04,Gap Up,win,0,0.5,163.16,long,1
COIN,1H_Sup,2026-06-04,Gap Up,loss,10,-0.25,165.62,long,1
COIN,PMH,2026-06-04,Gap Up,win,2,0.5,165.4367,short,1
COIN,PML,2026-06-09,Gap Down,win,0,0.5,160.12,long,1
COIN,PDL,2026-06-09,Gap Down,loss,0,-0.25,155.6025,long,1
COIN,1H_Sup,2026-06-09,Gap Down,loss,0,-0.25,163.35,long,1
COIN,4H_Sup,2026-06-09,Gap Down,loss,1,-0.25,164.8999,long,1
COIN,PMH,2026-06-09,Gap Down,loss,0,-0.25,162.14,short,1
COIN,PDH,2026-06-09,Gap Down,loss,0,-0.25,163.31,short,1
COIN,4H_Res,2026-06-09,Gap Down,loss,0,-0.25,163.31,short,1
COIN,1H_Sup,2026-06-10,Gap Down,loss,1,-0.25,157.47,long,1
COIN,4H_Sup,2026-06-10,Gap Down,win,0,0.5,153.8125,long,1
COIN,PMH,2026-06-10,Gap Down,loss,0,-0.25,153.84,short,1
COIN,PML,2026-06-11,Gap Up,loss,0,-0.25,155.245,long,1
COIN,PDL,2026-06-11,Gap Up,win,6,0.5,152.55,long,1
COIN,1H_Sup,2026-06-11,Gap Up,loss,0,-0.25,156.1593,long,1
COIN,4H_Sup,2026-06-11,Gap Up,loss,0,-0.25,158.29,long,1
COIN,PMH,2026-06-11,Gap Up,loss,4,-0.25,158.72,short,1
COIN,PDH,2026-06-11,Gap Up,win,18,0.5,161.349,short,1
COIN,4H_Res,2026-06-11,Gap Up,win,2,0.5,157.91,short,1
COIN,PML,2026-06-12,Flat,loss,2,-0.25,159.49,long,1
COIN,1H_Sup,2026-06-12,Flat,loss,0,-0.25,159.72,long,1
COIN,1H_Sup,2026-06-12,Flat,win,1,0.5,161.65,long,1
COIN,PMH,2026-06-12,Flat,loss,1,-0.25,161.29,short,1
COIN,PDH,2026-06-12,Flat,loss,1,-0.25,160.795,short,1
COIN,1H_Res,2026-06-12,Flat,win,1,0.5,158.5,short,1
COIN,1H_Res,2026-06-12,Flat,loss,1,-0.25,160.795,short,1
COIN,4H_Res,2026-06-12,Flat,loss,1,-0.25,156.0,short,1
COIN,4H_Res,2026-06-12,Flat,win,1,0.5,156.475,short,1
COIN,4H_Res,2026-06-12,Flat,loss,0,-0.25,158.14,short,1
COIN,4H_Res,2026-06-12,Flat,loss,2,-0.25,160.455,short,1
COIN,4H_Res,2026-06-12,Flat,loss,1,-0.25,160.795,short,1
AMD,PML,2025-12-16,Flat,loss,0,-0.25,206.98,long,1
AMD,PDL,2025-12-16,Flat,loss,4,-0.25,208.36,long,1
AMD,1H_Sup,2025-12-16,Flat,loss,0,-0.25,208.96,long,1
AMD,1H_Sup,2025-12-16,Flat,loss,1,-0.25,209.03,long,1
AMD,4H_Sup,2025-12-16,Flat,loss,0,-0.25,208.96,long,1
AMD,4H_Sup,2025-12-16,Flat,loss,1,-0.25,209.03,long,1
AMD,PMH,2025-12-16,Flat,loss,0,-0.25,206.54,short,1
AMD,PDL,2025-12-17,Gap Up,loss,1,-0.25,206.295,long,1
AMD,PMH,2025-12-17,Gap Up,win,2,0.5,209.31,short,1
AMD,PDH,2025-12-17,Gap Up,win,1,0.5,209.29,short,1
AMD,PML,2025-12-18,Gap Up,win,2,0.5,204.385,long,1
AMD,4H_Sup,2025-12-18,Gap Up,timeout,60,0.21758046175903548,202.27,long,1
AMD,PMH,2025-12-18,Gap Up,loss,1,-0.25,203.63,short,1
AMD,PML,2025-12-23,Gap Down,loss,0,-0.25,214.7475,long,1
AMD,PDL,2025-12-23,Gap Down,loss,0,-0.25,214.7475,long,1
AMD,1H_Sup,2025-12-23,Gap Down,loss,0,-0.25,215.91,long,1
AMD,4H_Sup,2025-12-23,Gap Down,loss,0,-0.25,215.91,long,1
AMD,PMH,2025-12-23,Gap Down,loss,5,-0.25,212.3784,short,1
AMD,PML,2025-12-24,Flat,loss,4,-0.25,215.85,long,1
AMD,1H_Sup,2025-12-24,Flat,loss,4,-0.25,215.85,long,1
AMD,PMH,2025-12-24,Flat,win,41,0.5,215.285,short,1
AMD,PML,2025-12-30,Flat,loss,0,-0.25,216.11,long,1
AMD,1H_Sup,2025-12-30,Flat,loss,9,-0.25,216.6976,long,1
AMD,4H_Sup,2025-12-30,Flat,loss,9,-0.25,216.6976,long,1
AMD,PMH,2025-12-30,Flat,loss,2,-0.25,215.5,short,1
AMD,PDH,2025-12-30,Flat,loss,1,-0.25,215.4089,short,1
AMD,PML,2025-12-31,Flat,win,3,0.5,216.299,long,1
AMD,PDL,2025-12-31,Flat,loss,0,-0.25,215.93,long,1
AMD,1H_Sup,2025-12-31,Flat,loss,1,-0.25,216.4687,long,1
AMD,4H_Sup,2025-12-31,Flat,loss,1,-0.25,216.4687,long,1
AMD,PMH,2025-12-31,Flat,loss,0,-0.25,215.41,short,1
AMD,PDH,2025-12-31,Flat,loss,1,-0.25,215.24,short,1
AMD,PDL,2026-01-08,Flat,loss,0,-0.25,207.86,long,1
AMD,PML,2026-01-09,Flat,loss,7,-0.25,206.18,long,1
AMD,PDL,2026-01-09,Flat,win,1,0.5,204.0,long,1
AMD,1H_Sup,2026-01-09,Flat,win,2,0.5,205.58,long,1
AMD,4H_Sup,2026-01-09,Flat,loss,7,-0.25,206.18,long,1
AMD,PMH,2026-01-09,Flat,win,5,0.5,205.715,short,1
AMD,PML,2026-01-14,Gap Down,win,1,0.5,218.4405,long,1
AMD,PDL,2026-01-14,Gap Down,loss,1,-0.25,215.7,long,1
AMD,1H_Sup,2026-01-14,Gap Down,win,2,0.5,221.62,long,1
AMD,1H_Sup,2026-01-14,Gap Down,loss,2,-0.25,223.3255,long,1
AMD,4H_Sup,2026-01-14,Gap Down,loss,3,-0.25,223.8268,long,1
AMD,PMH,2026-01-14,Gap Down,loss,0,-0.25,216.06,short,1
AMD,PDH,2026-01-14,Gap Down,loss,4,-0.25,222.57,short,1
AMD,PML,2026-01-15,Gap Up,win,0,0.5,232.77,long,1
AMD,PMH,2026-01-15,Gap Up,win,16,0.5,229.5,short,1
AMD,PML,2026-01-16,Gap Up,loss,12,-0.25,233.95,long,1
AMD,1H_Sup,2026-01-16,Gap Up,loss,1,-0.25,233.27,long,1
AMD,4H_Sup,2026-01-16,Gap Up,win,2,0.5,232.52,long,1
AMD,4H_Sup,2026-01-16,Gap Up,loss,0,-0.25,234.45,long,1
AMD,PMH,2026-01-16,Gap Up,loss,0,-0.25,231.03,short,1
AMD,1H_Res,2026-01-16,Gap Up,loss,0,-0.25,229.74,short,1
AMD,1H_Res,2026-01-16,Gap Up,loss,2,-0.25,230.13,short,1
AMD,4H_Sup,2026-01-21,Gap Up,loss,1,-0.25,241.12,long,1
AMD,4H_Sup,2026-01-21,Gap Up,loss,1,-0.25,241.12,long,1
AMD,4H_Sup,2026-01-21,Gap Up,loss,1,-0.25,241.12,long,1
AMD,PMH,2026-01-21,Gap Up,loss,1,-0.25,237.9099,short,1
AMD,PDH,2026-01-21,Gap Up,loss,0,-0.25,237.17,short,1
AMD,4H_Res,2026-01-21,Gap Up,loss,1,-0.25,237.9099,short,1
AMD,PML,2026-01-22,Gap Up,loss,4,-0.25,252.735,long,1
AMD,1H_Sup,2026-01-22,Gap Up,win,1,0.5,249.18,long,1
AMD,1H_Sup,2026-01-22,Gap Up,loss,6,-0.25,252.56,long,1
AMD,4H_Sup,2026-01-22,Gap Up,win,1,0.5,249.14,long,1
AMD,PMH,2026-01-22,Gap Up,loss,28,-0.25,252.34,short,1
AMD,PDH,2026-01-22,Gap Up,loss,24,-0.25,252.05,short,1
AMD,4H_Res,2026-01-22,Gap Up,loss,0,-0.25,250.48,short,1
AMD,PML,2026-01-23,Gap Up,win,2,0.5,261.83,long,1
AMD,PMH,2026-01-23,Gap Up,win,0,0.5,261.22,short,1
AMD,PML,2026-01-27,Flat,loss,3,-0.25,253.04,long,1
AMD,PDL,2026-01-27,Flat,win,5,0.5,251.325,long,1
AMD,1H_Sup,2026-01-27,Flat,loss,3,-0.25,253.04,long,1
AMD,4H_Sup,2026-01-27,Flat,loss,3,-0.25,254.99,long,1
AMD,PMH,2026-01-27,Flat,win,2,0.5,250.59,short,1
AMD,PML,2026-01-28,Gap Up,loss,0,-0.25,255.78,long,1
AMD,4H_Sup,2026-01-28,Gap Up,win,0,0.5,254.7814,long,1
AMD,PMH,2026-01-28,Gap Up,win,0,0.5,254.6,short,1
AMD,PDH,2026-01-28,Gap Up,loss,2,-0.25,254.26,short,1
AMD,1H_Res,2026-01-28,Gap Up,loss,40,-0.25,251.61,short,1
AMD,PML,2026-01-29,Gap Up,loss,1,-0.25,255.745,long,1
AMD,PDL,2026-01-29,Gap Up,win,4,0.5,250.9,long,1
AMD,4H_Sup,2026-01-29,Gap Up,loss,1,-0.25,255.745,long,1
AMD,PMH,2026-01-29,Gap Up,loss,3,-0.25,254.31,short,1
AMD,PDH,2026-01-29,Gap Up,win,0,0.5,255.645,short,1
AMD,1H_Res,2026-01-29,Gap Up,loss,3,-0.25,251.69,short,1
AMD,PML,2026-01-30,Gap Down,loss,0,-0.25,241.4801,long,1
AMD,PDL,2026-01-30,Gap Down,loss,0,-0.25,242.5,long,1
AMD,1H_Sup,2026-02-03,Gap Up,loss,1,-0.25,247.88,long,1
AMD,PMH,2026-02-03,Gap Up,win,1,0.5,250.55,short,1
AMD,PDH,2026-02-03,Gap Up,win,2,0.5,248.71,short,1
AMD,PML,2026-02-04,Gap Down,loss,0,-0.25,215.39,long,1
AMD,PML,2026-02-05,Gap Up,loss,0,-0.25,203.055,long,1
AMD,PDL,2026-02-05,Gap Up,loss,0,-0.25,203.055,long,1
AMD,1H_Sup,2026-02-05,Gap Up,loss,0,-0.25,203.055,long,1
AMD,1H_Sup,2026-02-05,Gap Up,win,0,0.5,202.3,long,1
AMD,PMH,2026-02-05,Gap Up,win,1,0.5,200.195,short,1
AMD,PML,2026-02-06,Gap Up,loss,0,-0.25,199.5,long,1
AMD,PDH,2026-02-06,Gap Up,loss,0,-0.25,202.6201,short,1
AMD,PML,2026-02-10,Flat,loss,0,-0.25,217.85,long,1
AMD,1H_Sup,2026-02-10,Flat,loss,0,-0.25,217.85,long,1
AMD,4H_Sup,2026-02-10,Flat,win,1,0.5,215.38,long,1
AMD,PMH,2026-02-10,Flat,loss,0,-0.25,216.01,short,1
AMD,PDH,2026-02-10,Flat,loss,0,-0.25,216.01,short,1
AMD,PML,2026-02-11,Gap Up,loss,0,-0.25,218.0,long,1
AMD,PDL,2026-02-11,Gap Up,loss,9,-0.25,213.88,long,1
AMD,1H_Sup,2026-02-11,Gap Up,loss,3,-0.25,215.0362,long,1
AMD,4H_Sup,2026-02-11,Gap Up,win,0,0.5,217.59,long,1
AMD,PMH,2026-02-11,Gap Up,win,0,0.5,216.54,short,1
AMD,PDH,2026-02-11,Gap Up,win,1,0.5,218.16,short,1
AMD,PML,2026-02-12,Gap Up,loss,0,-0.25,217.66,long,1
AMD,1H_Sup,2026-02-12,Gap Up,loss,0,-0.25,214.24,long,1
AMD,PMH,2026-02-12,Gap Up,win,1,0.5,215.205,short,1
AMD,1H_Res,2026-02-12,Gap Up,win,1,0.5,213.26,short,1
AMD,PML,2026-02-13,Gap Down,loss,0,-0.25,207.565,long,1
AMD,PDL,2026-02-13,Gap Down,loss,0,-0.25,207.565,long,1
AMD,1H_Sup,2026-02-13,Gap Down,loss,0,-0.25,208.705,long,1
AMD,PMH,2026-02-13,Gap Down,loss,2,-0.25,206.26,short,1
AMD,PML,2026-02-18,Gap Down,loss,0,-0.25,198.83,long,1
AMD,PDL,2026-02-18,Gap Down,loss,0,-0.25,196.2536,long,1
AMD,PMH,2026-02-18,Gap Down,loss,1,-0.25,195.69,short,1
AMD,PML,2026-02-19,Flat,win,2,0.5,200.34,long,1
AMD,1H_Sup,2026-02-19,Flat,loss,0,-0.25,201.04,long,1
AMD,4H_Sup,2026-02-19,Flat,loss,1,-0.25,203.7873,long,1
AMD,PMH,2026-02-19,Flat,loss,1,-0.25,199.875,short,1
AMD,PDH,2026-02-19,Flat,loss,3,-0.25,202.17,short,1
AMD,1H_Res,2026-02-19,Flat,loss,1,-0.25,199.875,short,1
AMD,PML,2026-02-20,Gap Down,loss,1,-0.25,201.245,long,1
AMD,PDL,2026-02-20,Gap Down,win,18,0.5,198.98,long,1
AMD,1H_Sup,2026-02-20,Gap Down,loss,19,-0.25,204.14,long,1
AMD,4H_Sup,2026-02-20,Gap Down,loss,19,-0.25,204.14,long,1
AMD,PMH,2026-02-20,Gap Down,loss,6,-0.25,199.93,short,1
AMD,PDH,2026-02-20,Gap Down,loss,1,-0.25,203.5699,short,1
AMD,PML,2026-02-24,Gap Up,loss,4,-0.25,212.3085,long,1
AMD,PMH,2026-02-24,Gap Up,win,36,0.5,216.26,short,1
AMD,4H_Sup,2026-02-25,Flat,loss,0,-0.25,213.66,long,1
AMD,PMH,2026-02-25,Flat,win,2,0.5,212.655,short,1
AMD,PDH,2026-02-25,Flat,win,2,0.5,212.655,short,1
AMD,PMH,2026-02-26,Gap Down,win,0,0.5,207.5622,short,1
AMD,PML,2026-02-27,Gap Down,loss,1,-0.25,200.1666,long,1
AMD,PMH,2026-02-27,Gap Down,loss,1,-0.25,199.42,short,1
AMD,PML,2026-03-03,Gap Down,loss,0,-0.25,191.58,long,1
AMD,PDL,2026-03-03,Gap Down,loss,0,-0.25,191.58,long,1
AMD,PMH,2026-03-03,Gap Down,loss,2,-0.25,190.51,short,1
AMD,PML,2026-03-04,Gap Up,loss,1,-0.25,193.29,long,1
AMD,1H_Sup,2026-03-04,Gap Up,loss,1,-0.25,193.29,long,1
AMD,4H_Sup,2026-03-04,Gap Up,loss,1,-0.25,193.06,long,1
AMD,PDH,2026-03-04,Gap Up,loss,4,-0.25,192.97,short,1
AMD,PML,2026-03-05,Gap Down,win,10,0.5,197.465,long,1
AMD,1H_Sup,2026-03-05,Gap Down,loss,0,-0.25,203.45,long,1
AMD,4H_Sup,2026-03-05,Gap Down,loss,0,-0.25,203.45,long,1
AMD,PMH,2026-03-05,Gap Down,loss,4,-0.25,197.72,short,1
AMD,PDH,2026-03-05,Gap Down,loss,2,-0.25,200.96,short,1
AMD,PML,2026-03-06,Gap Down,win,0,0.5,196.68,long,1
AMD,PDL,2026-03-06,Gap Down,loss,2,-0.25,197.8,long,1
AMD,1H_Sup,2026-03-06,Gap Down,loss,2,-0.25,197.8,long,1
AMD,1H_Sup,2026-03-06,Gap Down,loss,0,-0.25,200.0051,long,1
AMD,PMH,2026-03-06,Gap Down,win,9,0.5,194.36,short,1
AMD,1H_Res,2026-03-06,Gap Down,loss,0,-0.25,196.4317,short,1
AMD,1H_Sup,2026-03-10,Flat,win,0,0.5,204.03,long,1
AMD,4H_Sup,2026-03-10,Flat,win,0,0.5,204.03,long,1
AMD,PML,2026-03-11,Gap Up,loss,30,-0.25,204.47,long,1
AMD,1H_Sup,2026-03-11,Gap Up,loss,1,-0.25,207.01,long,1
AMD,4H_Sup,2026-03-11,Gap Up,loss,1,-0.25,206.62,long,1
AMD,PMH,2026-03-11,Gap Up,loss,1,-0.25,204.74,short,1
AMD,PDH,2026-03-11,Gap Up,loss,1,-0.25,205.8777,short,1
AMD,PML,2026-03-12,Gap Down,loss,4,-0.25,202.9,long,1
AMD,PMH,2026-03-12,Gap Down,loss,0,-0.25,202.68,short,1
AMD,PML,2026-03-13,Flat,loss,1,-0.25,198.61,long,1
AMD,PDL,2026-03-13,Flat,loss,2,-0.25,198.76,long,1
AMD,1H_Sup,2026-03-13,Flat,loss,4,-0.25,199.165,long,1
AMD,PMH,2026-03-13,Flat,win,16,0.5,198.621,short,1
AMD,PML,2026-03-17,Flat,loss,0,-0.25,197.83,long,1
AMD,1H_Sup,2026-03-17,Flat,loss,13,-0.25,198.6701,long,1
AMD,PMH,2026-03-17,Flat,loss,13,-0.25,197.96,short,1
AMD,1H_Res,2026-03-17,Flat,loss,11,-0.25,197.595,short,1
AMD,1H_Res,2026-03-17,Flat,win,5,0.5,198.445,short,1
AMD,1H_Sup,2026-03-18,Flat,loss,1,-0.25,197.27,long,1
AMD,4H_Sup,2026-03-18,Flat,loss,0,-0.25,198.175,long,1
AMD,PDH,2026-03-18,Flat,loss,0,-0.25,198.82,short,1
AMD,PML,2026-03-19,Gap Down,win,6,0.5,195.84,long,1
AMD,PDL,2026-03-19,Gap Down,win,4,0.5,196.43,long,1
AMD,1H_Sup,2026-03-19,Gap Down,loss,6,-0.25,201.0204,long,1
AMD,4H_Sup,2026-03-19,Gap Down,loss,8,-0.25,203.04,long,1
AMD,PDH,2026-03-19,Gap Down,loss,17,-0.25,202.135,short,1
AMD,1H_Res,2026-03-19,Gap Down,loss,13,-0.25,200.045,short,1
AMD,4H_Res,2026-03-19,Gap Down,loss,17,-0.25,202.135,short,1
AMD,4H_Sup,2026-03-20,Flat,loss,0,-0.25,204.785,long,1
AMD,PMH,2026-03-20,Flat,loss,0,-0.25,203.62,short,1
AMD,PDH,2026-03-20,Flat,loss,0,-0.25,203.62,short,1
AMD,4H_Res,2026-03-20,Flat,loss,0,-0.25,203.62,short,1
AMD,PML,2026-03-24,Flat,loss,0,-0.25,201.195,long,1
AMD,PDL,2026-03-24,Flat,loss,8,-0.25,203.96,long,1
AMD,1H_Sup,2026-03-24,Flat,loss,8,-0.25,203.96,long,1
AMD,PMH,2026-03-24,Flat,win,7,0.5,201.505,short,1
AMD,1H_Res,2026-03-24,Flat,loss,0,-0.25,202.46,short,1
AMD,PML,2026-03-26,Gap Down,loss,1,-0.25,217.14,long,1
AMD,PDL,2026-03-26,Gap Down,loss,1,-0.25,212.15,long,1
AMD,PMH,2026-03-26,Gap Down,loss,3,-0.25,216.85,short,1
AMD,PDH,2026-03-26,Gap Down,loss,0,-0.25,219.2,short,1
AMD,4H_Res,2026-03-26,Gap Down,loss,0,-0.25,219.2,short,1
AMD,PML,2026-03-27,Gap Down,win,3,0.5,201.45,long,1
AMD,PMH,2026-03-27,Gap Down,loss,2,-0.25,201.245,short,1
AMD,PML,2026-03-31,Gap Up,loss,1,-0.25,199.5,long,1
AMD,PMH,2026-03-31,Gap Up,loss,0,-0.25,197.77,short,1
AMD,4H_Res,2026-03-31,Gap Up,loss,6,-0.25,197.26,short,1
AMD,PML,2026-04-01,Gap Up,win,0,0.5,207.825,long,1
AMD,PMH,2026-04-01,Gap Up,loss,0,-0.25,207.28,short,1
AMD,PML,2026-04-02,Gap Down,loss,1,-0.25,205.8115,long,1
AMD,PDL,2026-04-02,Gap Down,loss,2,-0.25,206.765,long,1
AMD,1H_Sup,2026-04-02,Gap Down,loss,1,-0.25,213.17,long,1
AMD,4H_Sup,2026-04-02,Gap Down,loss,3,-0.25,214.405,long,1
AMD,PMH,2026-04-02,Gap Down,win,3,0.5,202.4129,short,1
AMD,PDH,2026-04-02,Gap Down,loss,5,-0.25,212.715,short,1
AMD,PML,2026-04-07,Gap Down,loss,2,-0.25,217.15,long,1
AMD,PDL,2026-04-07,Gap Down,loss,3,-0.25,218.76,long,1
AMD,1H_Sup,2026-04-07,Gap Down,loss,1,-0.25,221.025,long,1
AMD,4H_Sup,2026-04-07,Gap Down,loss,3,-0.25,218.76,long,1
AMD,PMH,2026-04-07,Gap Down,win,6,0.5,217.32,short,1
AMD,PML,2026-04-08,Gap Up,loss,3,-0.25,232.19,long,1
AMD,PMH,2026-04-08,Gap Up,loss,0,-0.25,229.47,short,1
AMD,4H_Sup,2026-04-09,Flat,loss,3,-0.25,234.895,long,1
AMD,PMH,2026-04-09,Flat,win,2,0.5,233.59,short,1
AMD,PDH,2026-04-09,Flat,win,1,0.5,232.32,short,1
AMD,1H_Res,2026-04-09,Flat,loss,0,-0.25,231.16,short,1
AMD,PML,2026-04-14,Gap Up,loss,7,-0.25,249.77,long,1
AMD,1H_Sup,2026-04-14,Gap Up,loss,0,-0.25,248.45,long,1
AMD,4H_Sup,2026-04-14,Gap Up,loss,0,-0.25,248.45,long,1
AMD,PMH,2026-04-14,Gap Up,win,2,0.5,248.26,short,1
AMD,PDH,2026-04-14,Gap Up,loss,0,-0.25,245.805,short,1
AMD,PML,2026-04-15,Flat,loss,1,-0.25,252.8399,long,1
AMD,4H_Sup,2026-04-15,Flat,win,6,0.5,256.28,long,1
AMD,PMH,2026-04-15,Flat,loss,12,-0.25,254.16,short,1
AMD,PDH,2026-04-15,Flat,loss,12,-0.25,254.16,short,1
AMD,1H_Res,2026-04-15,Flat,loss,12,-0.25,254.16,short,1
AMD,PMH,2026-04-16,Gap Up,loss,0,-0.25,264.8453,short,1
AMD,PML,2026-04-17,Flat,loss,0,-0.25,277.86,long,1
AMD,1H_Sup,2026-04-17,Flat,loss,7,-0.25,279.17,long,1
AMD,PMH,2026-04-17,Flat,win,0,0.5,276.77,short,1
AMD,PDH,2026-04-17,Flat,win,0,0.5,276.77,short,1
AMD,1H_Res,2026-04-17,Flat,loss,0,-0.25,274.675,short,1
AMD,4H_Res,2026-04-17,Flat,win,0,0.5,276.77,short,1
AMD,PML,2026-04-21,Gap Up,loss,1,-0.25,278.7,long,1
AMD,1H_Sup,2026-04-21,Gap Up,win,3,0.5,277.881,long,1
AMD,4H_Sup,2026-04-21,Gap Up,win,3,0.5,277.881,long,1
AMD,PMH,2026-04-21,Gap Up,loss,0,-0.25,276.9,short,1
AMD,PML,2026-04-22,Gap Up,win,3,0.5,292.0,long,1
AMD,1H_Sup,2026-04-22,Gap Up,win,9,0.5,287.45,long,1
AMD,4H_Sup,2026-04-22,Gap Up,win,9,0.5,287.45,long,1
AMD,PMH,2026-04-22,Gap Up,win,3,0.5,290.385,short,1
AMD,PML,2026-04-23,Flat,loss,0,-0.25,304.05,long,1
AMD,4H_Sup,2026-04-23,Flat,loss,0,-0.25,304.699,long,1
AMD,PMH,2026-04-23,Flat,loss,0,-0.25,301.4188,short,1
AMD,PDH,2026-04-23,Flat,loss,0,-0.25,303.0,short,1
AMD,1H_Res,2026-04-23,Flat,loss,0,-0.25,300.66,short,1
AMD,1H_Res,2026-04-23,Flat,loss,0,-0.25,303.0,short,1
AMD,4H_Res,2026-04-23,Flat,loss,0,-0.25,303.0,short,1
AMD,PML,2026-04-24,Gap Up,loss,0,-0.25,342.31,long,1
AMD,PMH,2026-04-24,Gap Up,loss,0,-0.25,339.02,short,1
AMD,PML,2026-04-28,Gap Down,win,0,0.5,317.085,long,1
AMD,PML,2026-04-29,Gap Up,win,2,0.5,326.82,long,1
AMD,1H_Sup,2026-04-29,Gap Up,win,6,0.5,324.2401,long,1
AMD,4H_Sup,2026-04-29,Gap Up,win,2,0.5,328.5,long,1
AMD,PMH,2026-04-29,Gap Up,loss,17,-0.25,328.0901,short,1
AMD,PDH,2026-04-29,Gap Up,win,0,0.5,322.76,short,1
AMD,1H_Res,2026-04-29,Gap Up,win,0,0.5,322.76,short,1
AMD,1H_Res,2026-04-29,Gap Up,win,0,0.5,322.76,short,1
AMD,PML,2026-04-30,Gap Up,win,1,0.5,342.99,long,1
AMD,1H_Sup,2026-04-30,Gap Up,loss,0,-0.25,342.84,long,1
AMD,4H_Sup,2026-04-30,Gap Up,loss,0,-0.25,342.84,long,1
AMD,PMH,2026-04-30,Gap Up,win,2,0.5,341.24,short,1
AMD,PDH,2026-04-30,Gap Up,win,1,0.5,335.755,short,1
AMD,1H_Res,2026-04-30,Gap Up,win,1,0.5,335.755,short,1
AMD,4H_Res,2026-04-30,Gap Up,win,1,0.5,335.755,short,1
AMD,1H_Sup,2026-05-01,Gap Down,loss,0,-0.25,354.24,long,1
AMD,4H_Sup,2026-05-01,Gap Down,loss,0,-0.25,357.98,long,1
AMD,PMH,2026-05-01,Gap Down,loss,3,-0.25,350.75,short,1
AMD,PDH,2026-05-01,Gap Down,loss,0,-0.25,352.3301,short,1
AMD,1H_Res,2026-05-01,Gap Down,loss,0,-0.25,352.3301,short,1
AMD,PML,2026-05-05,Gap Up,win,0,0.5,350.17,long,1
AMD,1H_Sup,2026-05-05,Gap Up,win,3,0.5,345.51,long,1
