sym,level,date,gap_regime,outcome,bars,pnl,ep,side,touch_num
SMCI,4H_Sup,2026-06-12,Gap Down,loss,0,-0.5,30.405,long,1
SMCI,4H_Sup,2026-06-12,Gap Down,loss,0,-0.5,30.78,long,1
SMCI,1H_Res,2026-06-12,Gap Down,win,1,1.0,29.8699,short,1
SMCI,1H_Res,2026-06-12,Gap Down,loss,1,-0.5,31.17,short,1
SMCI,1H_Res,2026-06-12,Gap Down,win,7,1.0,31.3597,short,1
SMCI,4H_Res,2026-06-12,Gap Down,win,1,1.0,29.8699,short,1
SMCI,4H_Res,2026-06-12,Gap Down,win,1,1.0,29.8699,short,1
SMCI,4H_Res,2026-06-12,Gap Down,win,1,1.0,29.8699,short,1
SMCI,4H_Res,2026-06-12,Gap Down,loss,1,-0.5,31.17,short,1
SMCI,4H_Res,2026-06-12,Gap Down,win,7,1.0,31.3597,short,1
SMCI,4H_Res,2026-06-12,Gap Down,loss,2,-0.5,31.56,short,1
COIN,1H_Sup,2025-12-16,Gap Up,loss,2,-0.5,252.09,long,1
COIN,4H_Sup,2025-12-16,Gap Up,loss,2,-0.5,252.09,long,1
COIN,4H_Sup,2025-12-16,Gap Up,loss,1,-0.5,256.47,long,1
COIN,PMH,2025-12-16,Gap Up,loss,4,-0.5,253.9,short,1
COIN,PML,2025-12-17,Gap Up,loss,12,-0.5,249.6475,long,1
COIN,PDL,2025-12-17,Gap Up,loss,17,-0.5,251.2,long,1
COIN,1H_Sup,2025-12-17,Gap Up,win,6,1.0,255.15,long,1
COIN,4H_Sup,2025-12-17,Gap Up,loss,0,-0.5,258.612,long,1
COIN,PMH,2025-12-17,Gap Up,loss,7,-0.5,254.18,short,1
COIN,PDH,2025-12-17,Gap Up,win,5,1.0,255.74,short,1
COIN,PML,2025-12-18,Gap Up,win,37,1.0,248.3739,long,1
COIN,PDL,2025-12-18,Gap Up,loss,4,-0.5,245.32,long,1
COIN,1H_Sup,2025-12-18,Gap Up,win,14,1.0,247.55,long,1
COIN,4H_Sup,2025-12-18,Gap Up,win,36,1.0,248.335,long,1
COIN,4H_Sup,2025-12-18,Gap Up,loss,14,-0.5,249.35,long,1
COIN,PML,2025-12-19,Gap Up,loss,0,-0.5,246.1086,long,1
COIN,1H_Sup,2025-12-19,Gap Up,loss,0,-0.5,246.1086,long,1
COIN,PML,2025-12-23,Gap Down,loss,0,-0.5,244.0,long,1
COIN,PML,2025-12-24,Gap Down,loss,4,-0.5,240.17,long,1
COIN,PDL,2025-12-24,Gap Down,loss,15,-0.5,239.41,long,1
COIN,PMH,2025-12-24,Gap Down,win,48,1.0,239.9,short,1
COIN,PML,2025-12-30,Flat,loss,14,-0.5,233.82,long,1
COIN,PDL,2025-12-30,Flat,timeout,60,0.2292188738246696,233.445,long,1
COIN,1H_Sup,2025-12-30,Flat,loss,20,-0.5,235.6,long,1
COIN,4H_Sup,2025-12-30,Flat,loss,20,-0.5,235.6,long,1
COIN,PMH,2025-12-30,Flat,loss,18,-0.5,234.7,short,1
COIN,PML,2025-12-31,Flat,loss,5,-0.5,231.87,long,1
COIN,PMH,2025-12-31,Flat,win,15,1.0,231.69,short,1
COIN,PML,2026-01-06,Flat,win,4,1.0,254.6,long,1
COIN,PDL,2026-01-06,Flat,loss,16,-0.5,247.315,long,1
COIN,4H_Sup,2026-01-06,Flat,loss,4,-0.5,256.14,long,1
COIN,PMH,2026-01-06,Flat,loss,0,-0.5,256.1878,short,1
COIN,PDL,2026-01-07,Gap Down,loss,18,-0.5,246.77,long,1
COIN,1H_Sup,2026-01-08,Flat,loss,1,-0.5,248.015,long,1
COIN,4H_Sup,2026-01-08,Flat,loss,5,-0.5,248.98,long,1
COIN,PDH,2026-01-08,Flat,win,4,1.0,247.85,short,1
COIN,PDL,2026-01-09,Flat,loss,6,-0.5,243.0,long,1
COIN,1H_Sup,2026-01-13,Gap Up,win,1,1.0,247.03,long,1
COIN,4H_Sup,2026-01-13,Gap Up,win,0,1.0,247.1225,long,1
COIN,PMH,2026-01-13,Gap Up,loss,11,-0.5,246.13,short,1
COIN,PDH,2026-01-13,Gap Up,loss,42,-0.5,246.31,short,1
COIN,PML,2026-01-14,Gap Up,timeout,60,0.06108615117837201,253.74,long,1
COIN,1H_Sup,2026-01-14,Gap Up,loss,0,-0.5,256.835,long,1
COIN,4H_Sup,2026-01-14,Gap Up,loss,1,-0.5,256.445,long,1
COIN,PMH,2026-01-14,Gap Up,loss,4,-0.5,255.97,short,1
COIN,PDH,2026-01-14,Gap Up,loss,16,-0.5,253.5001,short,1
COIN,1H_Res,2026-01-14,Gap Up,loss,16,-0.5,253.5001,short,1
COIN,PML,2026-01-16,Flat,win,3,1.0,239.61,long,1
COIN,PDL,2026-01-16,Flat,loss,1,-0.5,239.01,long,1
COIN,1H_Sup,2026-01-16,Flat,loss,10,-0.5,242.26,long,1
COIN,1H_Sup,2026-01-16,Flat,loss,9,-0.5,242.03,long,1
COIN,1H_Sup,2026-01-16,Flat,timeout,60,-0.21464542227358283,242.26,long,1
COIN,1H_Sup,2026-01-16,Flat,loss,9,-0.5,243.03,long,1
COIN,4H_Sup,2026-01-16,Flat,loss,1,-0.5,239.01,long,1
COIN,4H_Sup,2026-01-16,Flat,loss,9,-0.5,242.03,long,1
COIN,4H_Sup,2026-01-16,Flat,timeout,60,-0.21464542227358283,242.26,long,1
COIN,4H_Sup,2026-01-16,Flat,loss,9,-0.5,243.03,long,1
COIN,PMH,2026-01-16,Flat,win,17,1.0,241.81,short,1
COIN,4H_Res,2026-01-16,Flat,win,6,1.0,239.6501,short,1
COIN,PML,2026-01-21,Flat,win,18,1.0,228.885,long,1
COIN,PDL,2026-01-21,Flat,win,18,1.0,228.885,long,1
COIN,1H_Sup,2026-01-21,Flat,loss,8,-0.5,228.81,long,1
COIN,4H_Sup,2026-01-21,Flat,loss,13,-0.5,230.415,long,1
COIN,PMH,2026-01-21,Flat,loss,1,-0.5,228.44,short,1
COIN,4H_Res,2026-01-21,Flat,win,15,1.0,230.415,short,1
COIN,PML,2026-01-22,Gap Up,loss,3,-0.5,228.08,long,1
COIN,1H_Sup,2026-01-22,Gap Up,loss,7,-0.5,227.125,long,1
COIN,1H_Sup,2026-01-22,Gap Up,loss,0,-0.5,230.01,long,1
COIN,PMH,2026-01-22,Gap Up,loss,6,-0.5,227.33,short,1
COIN,1H_Res,2026-01-22,Gap Up,loss,6,-0.5,227.33,short,1
COIN,PDL,2026-01-27,Flat,loss,44,-0.5,211.4247,long,1
COIN,PML,2026-01-28,Gap Up,loss,0,-0.5,212.19,long,1
COIN,PDL,2026-01-28,Gap Up,timeout,60,-0.18246010396239187,208.2099,long,1
COIN,1H_Sup,2026-01-28,Gap Up,loss,2,-0.5,213.1,long,1
COIN,4H_Sup,2026-01-28,Gap Up,loss,2,-0.5,213.1,long,1
COIN,PMH,2026-01-28,Gap Up,loss,1,-0.5,213.0,short,1
COIN,PDH,2026-01-28,Gap Up,win,4,1.0,211.33,short,1
COIN,1H_Res,2026-01-28,Gap Up,loss,15,-0.5,210.4,short,1
COIN,4H_Res,2026-01-28,Gap Up,loss,15,-0.5,210.4,short,1
COIN,PML,2026-01-30,Flat,loss,57,-0.5,193.86,long,1
COIN,PDL,2026-01-30,Flat,loss,26,-0.5,194.7971,long,1
COIN,1H_Sup,2026-01-30,Flat,loss,1,-0.5,197.78,long,1
COIN,PMH,2026-01-30,Flat,loss,0,-0.5,196.16,short,1
COIN,1H_Res,2026-01-30,Flat,loss,0,-0.5,196.16,short,1
COIN,4H_Res,2026-01-30,Flat,loss,0,-0.5,196.16,short,1
COIN,PDL,2026-02-03,Gap Up,loss,0,-0.5,187.04,long,1
COIN,PDL,2026-02-04,Gap Down,loss,0,-0.5,175.64,long,1
COIN,4H_Sup,2026-02-06,Gap Up,loss,0,-0.5,155.53,long,1
COIN,4H_Sup,2026-02-06,Gap Up,loss,4,-0.5,155.9,long,1
COIN,PMH,2026-02-06,Gap Up,loss,0,-0.5,154.05,short,1
COIN,PML,2026-02-10,Gap Down,win,1,1.0,163.11,long,1
COIN,4H_Sup,2026-02-10,Gap Down,loss,1,-0.5,164.99,long,1
COIN,PMH,2026-02-10,Gap Down,loss,2,-0.5,165.78,short,1
COIN,PDH,2026-02-10,Gap Down,win,59,1.0,167.1479,short,1
COIN,PML,2026-02-11,Gap Down,loss,0,-0.5,157.4,long,1
COIN,PDH,2026-02-13,Gap Up,loss,0,-0.5,150.05,short,1
COIN,PML,2026-02-18,Flat,loss,0,-0.5,168.56,long,1
COIN,1H_Sup,2026-02-18,Flat,loss,10,-0.5,168.79,long,1
COIN,1H_Sup,2026-02-18,Flat,loss,0,-0.5,169.065,long,1
COIN,4H_Sup,2026-02-18,Flat,loss,0,-0.5,168.56,long,1
COIN,4H_Sup,2026-02-18,Flat,win,5,1.0,170.52,long,1
COIN,PMH,2026-02-18,Flat,loss,1,-0.5,167.57,short,1
COIN,PDH,2026-02-18,Flat,loss,3,-0.5,169.585,short,1
COIN,PML,2026-02-19,Gap Down,loss,2,-0.5,163.085,long,1
COIN,PDL,2026-02-19,Gap Down,win,3,1.0,164.63,long,1
COIN,1H_Sup,2026-02-19,Gap Down,win,3,1.0,164.63,long,1
COIN,1H_Sup,2026-02-19,Gap Down,loss,6,-0.5,166.125,long,1
COIN,PMH,2026-02-19,Gap Down,win,3,1.0,165.1,short,1
COIN,PML,2026-02-20,Gap Down,win,3,1.0,167.785,long,1
COIN,1H_Sup,2026-02-20,Gap Down,win,3,1.0,167.785,long,1
COIN,1H_Sup,2026-02-20,Gap Down,win,2,1.0,168.26,long,1
COIN,4H_Sup,2026-02-20,Gap Down,win,2,1.0,168.26,long,1
COIN,PMH,2026-02-20,Gap Down,loss,0,-0.5,168.09,short,1
COIN,PDH,2026-02-20,Gap Down,loss,6,-0.5,166.72,short,1
COIN,1H_Res,2026-02-20,Gap Down,loss,1,-0.5,166.1,short,1
COIN,4H_Res,2026-02-20,Gap Down,loss,1,-0.5,166.1,short,1
COIN,PML,2026-02-24,Gap Down,loss,8,-0.5,155.72,long,1
COIN,PDL,2026-02-24,Gap Down,loss,2,-0.5,159.36,long,1
COIN,1H_Sup,2026-02-24,Gap Down,win,27,1.0,160.62,long,1
COIN,PMH,2026-02-24,Gap Down,timeout,60,-0.34779309472619924,158.14,short,1
COIN,1H_Res,2026-02-24,Gap Down,loss,38,-0.5,160.14,short,1
COIN,PMH,2026-02-25,Gap Up,win,1,1.0,171.63,short,1
COIN,PML,2026-02-26,Gap Down,loss,0,-0.5,184.1,long,1
COIN,1H_Sup,2026-02-26,Gap Down,loss,6,-0.5,183.61,long,1
COIN,4H_Sup,2026-02-26,Gap Down,loss,0,-0.5,183.2,long,1
COIN,PMH,2026-02-26,Gap Down,loss,2,-0.5,183.22,short,1
COIN,PDH,2026-02-26,Gap Down,loss,2,-0.5,183.22,short,1
COIN,1H_Res,2026-02-26,Gap Down,loss,2,-0.5,183.22,short,1
COIN,PML,2026-02-27,Gap Down,loss,1,-0.5,175.63,long,1
COIN,PDL,2026-02-27,Gap Down,loss,3,-0.5,177.38,long,1
COIN,4H_Sup,2026-02-27,Gap Down,loss,2,-0.5,177.44,long,1
COIN,PML,2026-03-03,Gap Down,win,7,1.0,175.15,long,1
COIN,PDL,2026-03-03,Gap Down,win,5,1.0,173.6,long,1
COIN,1H_Sup,2026-03-03,Gap Down,win,6,1.0,183.94,long,1
COIN,1H_Sup,2026-03-03,Gap Down,loss,6,-0.5,185.81,long,1
COIN,4H_Sup,2026-03-03,Gap Down,loss,11,-0.5,182.16,long,1
COIN,4H_Sup,2026-03-03,Gap Down,loss,11,-0.5,185.69,long,1
COIN,PMH,2026-03-03,Gap Down,loss,7,-0.5,181.08,short,1
COIN,PDH,2026-03-03,Gap Down,timeout,60,0.3991393222162553,185.9,short,1
COIN,4H_Res,2026-03-03,Gap Down,loss,7,-0.5,184.7251,short,1
COIN,PML,2026-03-05,Gap Down,win,26,1.0,205.41,long,1
COIN,1H_Sup,2026-03-05,Gap Down,loss,1,-0.5,211.13,long,1
COIN,1H_Sup,2026-03-05,Gap Down,loss,1,-0.5,212.045,long,1
COIN,4H_Sup,2026-03-05,Gap Down,loss,1,-0.5,211.13,long,1
COIN,4H_Sup,2026-03-05,Gap Down,loss,0,-0.5,213.395,long,1
COIN,PDH,2026-03-05,Gap Down,win,9,1.0,210.14,short,1
COIN,PML,2026-03-06,Gap Down,win,4,1.0,197.29,long,1
COIN,1H_Sup,2026-03-10,Gap Up,win,10,1.0,195.455,long,1
COIN,1H_Sup,2026-03-10,Gap Up,loss,2,-0.5,201.12,long,1
COIN,4H_Sup,2026-03-10,Gap Up,loss,0,-0.5,199.4,long,1
COIN,PDH,2026-03-10,Gap Up,win,2,1.0,202.68,short,1
COIN,1H_Res,2026-03-10,Gap Up,loss,1,-0.5,195.71,short,1
COIN,1H_Res,2026-03-10,Gap Up,loss,1,-0.5,195.71,short,1
COIN,1H_Res,2026-03-10,Gap Up,loss,2,-0.5,196.8,short,1
COIN,1H_Res,2026-03-10,Gap Up,loss,0,-0.5,199.19,short,1
COIN,4H_Res,2026-03-10,Gap Up,loss,0,-0.5,198.56,short,1
COIN,4H_Res,2026-03-10,Gap Up,loss,0,-0.5,199.19,short,1
COIN,4H_Res,2026-03-10,Gap Up,loss,0,-0.5,199.19,short,1
COIN,PML,2026-03-11,Flat,win,7,1.0,195.31,long,1
COIN,PDL,2026-03-11,Flat,loss,9,-0.5,196.3,long,1
COIN,1H_Sup,2026-03-11,Flat,win,3,1.0,199.07,long,1
COIN,4H_Sup,2026-03-11,Flat,loss,4,-0.5,201.79,long,1
COIN,PMH,2026-03-11,Flat,loss,0,-0.5,196.04,short,1
COIN,PML,2026-03-12,Gap Down,win,2,1.0,195.4,long,1
COIN,PDL,2026-03-12,Gap Down,loss,15,-0.5,193.64,long,1
COIN,4H_Sup,2026-03-12,Gap Down,win,2,1.0,195.4,long,1
COIN,PMH,2026-03-12,Gap Down,win,5,1.0,197.46,short,1
COIN,PML,2026-03-13,Gap Up,loss,59,-0.5,195.215,long,1
COIN,1H_Sup,2026-03-13,Gap Up,loss,51,-0.5,195.435,long,1
COIN,4H_Sup,2026-03-13,Gap Up,loss,4,-0.5,197.705,long,1
COIN,PMH,2026-03-13,Gap Up,win,28,1.0,200.87,short,1
COIN,PDH,2026-03-13,Gap Up,loss,2,-0.5,197.39,short,1
COIN,PML,2026-03-17,Flat,win,0,1.0,204.4,long,1
COIN,1H_Sup,2026-03-17,Flat,win,0,1.0,204.4,long,1
COIN,4H_Sup,2026-03-17,Flat,loss,1,-0.5,208.92,long,1
COIN,PMH,2026-03-17,Flat,loss,50,-0.5,206.25,short,1
COIN,PDH,2026-03-17,Flat,loss,5,-0.5,205.55,short,1
COIN,PML,2026-03-18,Gap Down,loss,28,-0.5,205.91,long,1
COIN,PDL,2026-03-18,Gap Down,timeout,60,-0.2411298656562222,203.21,long,1
COIN,4H_Sup,2026-03-18,Gap Down,loss,0,-0.5,206.61,long,1
COIN,4H_Res,2026-03-18,Gap Down,loss,16,-0.5,207.05,short,1
COIN,PML,2026-03-19,Gap Down,win,6,1.0,196.045,long,1
COIN,PDL,2026-03-19,Gap Down,win,4,1.0,202.8,long,1
COIN,1H_Sup,2026-03-19,Gap Down,loss,25,-0.5,204.06,long,1
COIN,1H_Sup,2026-03-19,Gap Down,loss,1,-0.5,204.89,long,1
COIN,1H_Sup,2026-03-19,Gap Down,loss,23,-0.5,204.0601,long,1
COIN,4H_Sup,2026-03-19,Gap Down,loss,23,-0.5,204.0601,long,1
COIN,PMH,2026-03-19,Gap Down,loss,1,-0.5,202.84,short,1
COIN,PML,2026-03-20,Flat,loss,2,-0.5,201.38,long,1
COIN,4H_Sup,2026-03-20,Flat,loss,3,-0.5,200.16,long,1
COIN,4H_Res,2026-03-20,Flat,loss,7,-0.5,199.41,short,1
COIN,4H_Res,2026-03-20,Flat,loss,0,-0.5,200.76,short,1
COIN,PML,2026-03-24,Gap Down,loss,5,-0.5,200.54,long,1
COIN,4H_Sup,2026-03-24,Gap Down,loss,1,-0.5,201.68,long,1
COIN,PML,2026-03-25,Gap Up,loss,13,-0.5,185.485,long,1
COIN,1H_Sup,2026-03-25,Gap Up,win,25,1.0,182.96,long,1
COIN,4H_Sup,2026-03-25,Gap Up,loss,24,-0.5,184.61,long,1
COIN,PMH,2026-03-25,Gap Up,loss,2,-0.5,185.61,short,1
COIN,4H_Res,2026-03-25,Gap Up,loss,39,-0.5,183.43,short,1
COIN,PML,2026-03-26,Gap Down,win,8,1.0,177.795,long,1
COIN,4H_Sup,2026-03-31,Gap Up,win,15,1.0,163.76,long,1
COIN,PMH,2026-03-31,Gap Up,loss,1,-0.5,163.345,short,1
COIN,PDH,2026-03-31,Gap Up,loss,8,-0.5,165.24,short,1
COIN,PML,2026-04-01,Gap Up,timeout,60,0.39659895001140905,175.24,long,1
COIN,1H_Sup,2026-04-01,Gap Up,loss,6,-0.5,176.5,long,1
COIN,PMH,2026-04-01,Gap Up,loss,0,-0.5,175.95,short,1
COIN,PDH,2026-04-01,Gap Up,win,5,1.0,173.6,short,1
COIN,4H_Res,2026-04-01,Gap Up,win,5,1.0,173.6,short,1
COIN,PML,2026-04-02,Gap Down,win,23,1.0,166.16,long,1
COIN,PDL,2026-04-02,Gap Down,loss,11,-0.5,172.1,long,1
COIN,PML,2026-04-07,Gap Down,loss,5,-0.5,172.425,long,1
COIN,PDL,2026-04-07,Gap Down,loss,13,-0.5,173.945,long,1
COIN,4H_Sup,2026-04-07,Gap Down,loss,10,-0.5,174.25,long,1
COIN,PMH,2026-04-07,Gap Down,loss,19,-0.5,173.635,short,1
COIN,PML,2026-04-08,Gap Up,loss,1,-0.5,183.38,long,1
COIN,1H_Sup,2026-04-08,Gap Up,timeout,49,0.6520927293096958,174.055,long,1
COIN,4H_Sup,2026-04-08,Gap Up,timeout,13,-0.017121333181144352,175.22,long,1
COIN,PMH,2026-04-08,Gap Up,win,2,1.0,186.0981,short,1
COIN,PDH,2026-04-08,Gap Up,win,16,1.0,174.72,short,1
COIN,1H_Res,2026-04-08,Gap Up,win,16,1.0,174.72,short,1
COIN,4H_Res,2026-04-08,Gap Up,win,16,1.0,174.72,short,1
COIN,PML,2026-04-09,Flat,win,7,1.0,173.935,long,1
COIN,PDL,2026-04-09,Flat,win,8,1.0,173.795,long,1
COIN,1H_Sup,2026-04-09,Flat,win,8,1.0,173.795,long,1
COIN,1H_Sup,2026-04-09,Flat,loss,0,-0.5,176.8,long,1
COIN,PMH,2026-04-09,Flat,win,1,1.0,173.587,short,1
COIN,PML,2026-04-10,Flat,loss,14,-0.5,168.33,long,1
COIN,PDL,2026-04-10,Flat,win,4,1.0,167.275,long,1
COIN,1H_Res,2026-04-10,Flat,win,1,1.0,168.67,short,1
COIN,1H_Sup,2026-04-15,Gap Up,loss,7,-0.5,185.25,long,1
COIN,4H_Sup,2026-04-15,Gap Up,win,14,1.0,187.805,long,1
COIN,PMH,2026-04-15,Gap Up,loss,4,-0.5,184.5,short,1
COIN,PML,2026-04-16,Gap Up,loss,4,-0.5,195.47,long,1
COIN,1H_Sup,2026-04-16,Gap Up,loss,4,-0.5,197.19,long,1
COIN,4H_Sup,2026-04-16,Gap Up,win,16,1.0,189.48,long,1
COIN,4H_Sup,2026-04-16,Gap Up,loss,10,-0.5,193.85,long,1
COIN,4H_Sup,2026-04-16,Gap Up,win,34,1.0,196.375,long,1
COIN,PMH,2026-04-16,Gap Up,loss,6,-0.5,196.62,short,1
COIN,PDH,2026-04-16,Gap Up,win,3,1.0,194.87,short,1
COIN,1H_Res,2026-04-16,Gap Up,win,3,1.0,194.87,short,1
COIN,4H_Res,2026-04-16,Gap Up,win,3,1.0,194.87,short,1
COIN,PMH,2026-04-17,Gap Up,loss,1,-0.5,207.495,short,1
COIN,PDL,2026-04-21,Flat,loss,30,-0.5,201.2518,long,1
COIN,4H_Sup,2026-04-21,Flat,loss,1,-0.5,209.245,long,1
COIN,PML,2026-04-22,Gap Up,loss,0,-0.5,205.81,long,1
COIN,PMH,2026-04-22,Gap Up,loss,4,-0.5,204.505,short,1
COIN,PDH,2026-04-22,Gap Up,loss,11,-0.5,210.17,short,1
COIN,PML,2026-04-23,Gap Down,loss,4,-0.5,201.44,long,1
COIN,PDL,2026-04-23,Gap Down,loss,7,-0.5,204.255,long,1
COIN,PMH,2026-04-23,Gap Down,loss,2,-0.5,204.69,short,1
COIN,PML,2026-04-24,Gap Up,loss,4,-0.5,199.045,long,1
COIN,1H_Sup,2026-04-24,Gap Up,loss,4,-0.5,199.29,long,1
COIN,4H_Sup,2026-04-24,Gap Up,loss,1,-0.5,200.412,long,1
COIN,PML,2026-04-28,Gap Down,loss,0,-0.5,191.61,long,1
COIN,PDL,2026-04-28,Gap Down,loss,5,-0.5,195.715,long,1
COIN,PML,2026-04-30,Flat,win,7,1.0,180.8,long,1
COIN,1H_Sup,2026-04-30,Flat,win,3,1.0,182.92,long,1
COIN,4H_Sup,2026-04-30,Flat,win,3,1.0,182.92,long,1
COIN,PMH,2026-04-30,Flat,loss,9,-0.5,183.045,short,1
COIN,PDH,2026-04-30,Flat,loss,23,-0.5,186.77,short,1
COIN,1H_Res,2026-04-30,Flat,loss,0,-0.5,179.93,short,1
COIN,4H_Res,2026-04-30,Flat,loss,0,-0.5,179.93,short,1
COIN,PMH,2026-05-01,Gap Up,loss,7,-0.5,190.73,short,1
COIN,PML,2026-05-05,Gap Up,loss,0,-0.5,207.465,long,1
COIN,PDL,2026-05-05,Gap Up,loss,5,-0.5,198.515,long,1
COIN,4H_Sup,2026-05-05,Gap Up,loss,0,-0.5,206.61,long,1
COIN,PDH,2026-05-05,Gap Up,win,6,1.0,205.9,short,1
COIN,4H_Res,2026-05-05,Gap Up,win,3,1.0,205.42,short,1
COIN,PML,2026-05-06,Gap Down,loss,3,-0.5,197.75,long,1
COIN,PDL,2026-05-06,Gap Down,loss,5,-0.5,197.32,long,1
COIN,PML,2026-05-07,Gap Down,loss,8,-0.5,196.735,long,1
COIN,PDL,2026-05-07,Gap Down,loss,2,-0.5,193.96,long,1
COIN,PML,2026-05-08,Gap Down,loss,2,-0.5,185.416,long,1
COIN,PDL,2026-05-08,Gap Down,loss,21,-0.5,191.59,long,1
COIN,1H_Sup,2026-05-08,Gap Down,win,21,1.0,194.23,long,1
COIN,4H_Sup,2026-05-08,Gap Down,loss,21,-0.5,191.59,long,1
COIN,4H_Sup,2026-05-08,Gap Down,win,41,1.0,194.86,long,1
COIN,PMH,2026-05-08,Gap Down,loss,2,-0.5,188.21,short,1
COIN,PDH,2026-05-08,Gap Down,loss,18,-0.5,197.665,short,1
COIN,PML,2026-05-12,Gap Down,loss,2,-0.5,211.475,long,1
COIN,1H_Sup,2026-05-12,Gap Down,loss,0,-0.5,218.05,long,1
COIN,4H_Sup,2026-05-12,Gap Down,loss,5,-0.5,210.175,long,1
COIN,4H_Sup,2026-05-12,Gap Down,loss,7,-0.5,210.685,long,1
COIN,PMH,2026-05-12,Gap Down,win,2,1.0,213.18,short,1
COIN,PDH,2026-05-12,Gap Down,loss,2,-0.5,213.9173,short,1
COIN,PDL,2026-05-13,Gap Down,loss,3,-0.5,201.25,long,1
COIN,4H_Sup,2026-05-13,Gap Down,loss,6,-0.5,201.26,long,1
COIN,4H_Sup,2026-05-13,Gap Down,loss,1,-0.5,203.79,long,1
COIN,4H_Sup,2026-05-13,Gap Down,loss,3,-0.5,203.215,long,1
COIN,4H_Res,2026-05-13,Gap Down,loss,0,-0.5,200.66,short,1
COIN,PML,2026-05-14,Flat,win,23,1.0,201.1,long,1
COIN,PDL,2026-05-14,Flat,loss,0,-0.5,198.159,long,1
COIN,1H_Sup,2026-05-14,Flat,win,14,1.0,205.43,long,1
COIN,4H_Sup,2026-05-14,Flat,win,10,1.0,199.1,long,1
COIN,4H_Sup,2026-05-14,Flat,win,2,1.0,204.93,long,1
COIN,4H_Res,2026-05-14,Flat,win,8,1.0,198.12,short,1
COIN,PDL,2026-05-15,Gap Down,loss,6,-0.5,195.505,long,1
COIN,PML,2026-05-19,Flat,loss,1,-0.5,189.77,long,1
COIN,1H_Sup,2026-05-19,Flat,loss,1,-0.5,190.59,long,1
COIN,4H_Sup,2026-05-19,Flat,loss,1,-0.5,189.77,long,1
COIN,PMH,2026-05-19,Flat,loss,5,-0.5,190.96,short,1
COIN,PDH,2026-05-19,Flat,loss,24,-0.5,193.79,short,1
COIN,1H_Res,2026-05-19,Flat,win,3,1.0,188.66,short,1
COIN,4H_Res,2026-05-19,Flat,loss,3,-0.5,186.385,short,1
COIN,4H_Res,2026-05-19,Flat,win,3,1.0,188.66,short,1
COIN,PML,2026-05-20,Flat,loss,6,-0.5,194.69,long,1
COIN,1H_Sup,2026-05-20,Flat,loss,5,-0.5,194.86,long,1
COIN,4H_Sup,2026-05-20,Flat,win,12,1.0,191.01,long,1
COIN,4H_Sup,2026-05-20,Flat,loss,0,-0.5,192.2,long,1
COIN,PMH,2026-05-20,Flat,win,22,1.0,196.275,short,1
COIN,PDH,2026-05-20,Flat,win,6,1.0,194.86,short,1
COIN,1H_Res,2026-05-20,Flat,loss,4,-0.5,193.9367,short,1
COIN,4H_Res,2026-05-20,Flat,loss,0,-0.5,191.0,short,1
COIN,4H_Res,2026-05-20,Flat,loss,1,-0.5,193.165,short,1
COIN,PML,2026-05-21,Gap Down,loss,4,-0.5,190.5,long,1
COIN,PDL,2026-05-21,Gap Down,loss,4,-0.5,190.5,long,1
COIN,1H_Sup,2026-05-21,Gap Down,win,39,1.0,192.46,long,1
COIN,1H_Sup,2026-05-21,Gap Down,win,39,1.0,193.22,long,1
COIN,1H_Sup,2026-05-21,Gap Down,loss,24,-0.5,194.83,long,1
COIN,4H_Sup,2026-05-21,Gap Down,win,39,1.0,192.46,long,1
COIN,4H_Sup,2026-05-21,Gap Down,win,39,1.0,192.46,long,1
COIN,PMH,2026-05-21,Gap Down,loss,32,-0.5,193.38,short,1
COIN,PML,2026-05-22,Flat,loss,12,-0.5,193.84,long,1
COIN,PDL,2026-05-22,Flat,timeout,60,0.668807729058295,188.38,long,1
COIN,4H_Sup,2026-05-22,Flat,win,3,1.0,191.8,long,1
COIN,PMH,2026-05-22,Flat,win,1,1.0,193.76,short,1
COIN,PDH,2026-05-22,Flat,win,1,1.0,193.76,short,1
COIN,PML,2026-05-27,Gap Down,win,4,1.0,177.52,long,1
COIN,PML,2026-05-28,Gap Down,win,7,1.0,169.83,long,1
COIN,PDL,2026-05-28,Gap Down,loss,8,-0.5,175.16,long,1
COIN,1H_Sup,2026-05-28,Gap Down,loss,8,-0.5,175.16,long,1
COIN,1H_Sup,2026-05-28,Gap Down,win,23,1.0,176.415,long,1
COIN,4H_Sup,2026-05-28,Gap Down,win,12,1.0,177.66,long,1
COIN,PDH,2026-05-28,Gap Down,loss,16,-0.5,179.19,short,1
COIN,PML,2026-05-29,Gap Down,win,8,1.0,182.28,long,1
COIN,1H_Sup,2026-05-29,Gap Down,win,5,1.0,183.35,long,1
COIN,4H_Sup,2026-05-29,Gap Down,win,5,1.0,183.35,long,1
COIN,PMH,2026-05-29,Gap Down,loss,2,-0.5,183.69,short,1
COIN,PDH,2026-05-29,Gap Down,win,4,1.0,182.28,short,1
COIN,PML,2026-06-02,Gap Down,loss,10,-0.5,177.835,long,1
COIN,PDL,2026-06-02,Gap Down,loss,3,-0.5,177.36,long,1
COIN,PML,2026-06-03,Gap Down,loss,1,-0.5,171.6,long,1
COIN,PDL,2026-06-04,Gap Up,loss,7,-0.5,163.16,long,1
COIN,1H_Sup,2026-06-04,Gap Up,loss,19,-0.5,165.62,long,1
