symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,rvol,cluster,score,strategy
AMD,long,196.285,196.27,tp,0.0005,30,0.9742268041236469,expanded,1.7811126269516446,32,85,boof22
AMD,short,196.37,191.94,sl,-0.0003,30,1.1045364891518126,expanded,1.7277291592184414,163,85,boof22
AMD,short,193.48,190.83,tp,0.0005,30,0.6897810218977722,expanded,1.0305254468451654,19,85,boof22
AMD,long,192.38,190.03,tp,0.0005,30,1.0114068441064537,expanded,1.9600001599673664,13,85,boof22
AMD,long,196.125,197.35,tp,0.0005,30,1.1086556169428141,expanded,1.2749336949198797,81,85,boof22
AMD,long,196.815,196.9,tp,0.0005,30,0.8115942028985768,expanded,1.6089818666451274,18,85,boof22
AMD,short,196.52,196.66,tp,0.0005,30,0.7272727272727452,expanded,1.3386379026796942,68,95,boof22
AMD,short,197.5,197.585,tp,0.0005,30,0.8020833333334182,expanded,1.216083227892591,14,85,boof22
AMD,short,197.18,197.39,sl,-0.0003,30,0.9382716049382765,expanded,1.318932837422216,16,85,boof22
AMD,long,197.18,202.16,tp,0.0005,30,0.7368421052630677,expanded,1.0942442858531003,16,85,boof22
AMD,long,197.34,202.39,tp,0.0005,30,0.6153846153846345,expanded,2.0724904320107043,77,95,boof22
AMD,short,202.67,203.565,sl,-0.0003,30,0.6330067822154913,expanded,2.246195849426601,78,95,boof22
AMD,short,202.25,204.35,sl,-0.0003,30,0.6341463414634576,expanded,0.8808183086222038,16,80,boof22
AMD,long,201.16,205.66,tp,0.0005,30,0.621495327102792,expanded,2.2598333159110133,39,95,boof22
AMD,short,204.885,205.05,tp,0.0005,30,0.8647058823528626,expanded,1.4459075651949393,137,85,boof22
AMD,long,203.36,204.475,tp,0.0005,30,0.974999999999952,expanded,1.457121359490558,24,85,boof22
AMD,long,203.18,207.58,tp,0.0005,30,0.7519181585677024,expanded,0.9694263659754805,113,80,boof22
AMD,short,206.58,207.58,tp,0.0005,30,0.6920700308960153,expanded,2.162815787758767,58,95,boof22
AMD,short,205.6,204.57,sl,-0.0003,30,0.7887323943661624,expanded,0.8147333123755632,47,80,boof22
AMD,long,204.54,204.965,tp,0.0005,30,0.651162790697613,expanded,1.1247588121793965,18,85,boof22
AMD,short,205.22,204.46,sl,-0.0003,30,0.6021505376341909,expanded,0.9132609356434276,9,80,boof22
AMD,long,203.89,204.84,tp,0.0005,30,1.0720720720719936,expanded,1.2280377573489785,16,85,boof22
AMD,short,204.99,198.37,tp,0.0005,30,0.9355608591886306,expanded,1.4901771595508027,43,85,boof22
AMD,short,199.805,199.0,tp,0.0005,30,0.8950660180681191,expanded,1.314655962461967,110,85,boof22
AMD,short,199.94,198.01,tp,0.0005,30,0.6327683615818764,expanded,0.9042721146934142,20,80,boof22
AMD,long,198.88,197.79,tp,0.0005,30,1.0043923865300273,expanded,1.276427441392205,61,85,boof22
AMD,short,198.31,197.36,tp,0.0005,30,0.928381962864719,expanded,1.8334041455494523,41,85,boof22
AMD,long,197.925,197.7,tp,0.0005,30,1.1288102261553479,expanded,1.8828451882845187,39,85,boof22
AMD,short,197.14,198.52,tp,0.0005,30,0.6999999999999006,expanded,1.3598883872585905,107,95,boof22
AMD,short,197.91,198.23,tp,0.0005,30,0.6163522012578113,expanded,1.0558590619324575,39,85,boof22
AMD,long,199.48,199.29,tp,0.0005,30,1.0769230769230878,expanded,1.9909460984982381,7,85,boof22
AMD,long,198.71,198.24,tp,0.0005,30,0.6703499079189303,expanded,0.9999070718334728,118,80,boof22
AMD,short,198.55,197.965,tp,0.0005,30,0.9215189873417559,expanded,1.8430131745946623,15,85,boof22
AMD,short,197.59,197.88,tp,0.0005,30,0.7106598984771745,expanded,1.139845731191885,96,85,boof22
AMD,short,198.29,197.365,tp,0.0005,30,0.7137254901960502,expanded,0.8598433223636827,41,80,boof22
AMD,long,197.56,199.53,tp,0.0005,30,0.6609442060084914,expanded,1.4391023015808009,96,95,boof22
AMD,long,197.08,196.04,tp,0.0005,30,0.6515957446808852,expanded,1.5681823728979032,107,95,boof22
AMD,short,196.04,194.75,tp,0.0005,30,0.7740384615385234,expanded,1.4372642186194498,14,95,boof22
AMD,long,195.31,194.635,tp,0.0005,30,0.6282051282051473,expanded,0.8064744133446424,61,80,boof22
AMD,long,194.01,193.91,tp,0.0005,30,1.1511936339522513,expanded,1.931183726466133,71,85,boof22
AMD,long,193.555,193.92,tp,0.0005,30,0.9346314325451416,expanded,1.3365281154106723,19,85,boof22
AMD,long,193.09,193.76,sl,-0.0003,30,0.7629427792917233,expanded,2.125311498754005,61,95,boof22
AMD,short,192.99,192.69,tp,0.0005,30,1.1461988304093884,expanded,2.591344162716856,3,80,boof22
AMD,short,192.83,197.88,tp,0.0005,30,0.9459459459458806,expanded,1.3203148077815758,8,85,boof22
AMD,short,192.83,196.77,tp,0.0005,30,0.6735395189004023,expanded,2.4444052863436125,8,95,boof22
AMD,short,199.41,198.63,tp,0.0005,30,0.6254295532647082,expanded,0.9683846471937145,131,80,boof22
AMD,short,198.88,198.19,tp,0.0005,30,0.7506702412868169,expanded,0.9671715557827911,61,80,boof22
AMD,long,198.19,197.35,sl,-0.0003,30,0.7424242424243006,expanded,0.9838315353225059,181,80,boof22
AMD,long,197.58,197.02,tp,0.0005,30,0.7905882352941477,expanded,1.0093800216749504,96,85,boof22
AMD,short,197.83,196.29,sl,-0.0003,30,1.071367153912285,expanded,1.593088780733887,120,85,boof22
AMD,long,197.48,197.25,tp,0.0005,30,0.7804400977995043,expanded,1.589017167499113,14,95,boof22
AMD,short,198.32,197.31,tp,0.0005,30,0.754491017964031,expanded,0.8864793334863685,41,80,boof22
AMD,short,198.19,197.34,tp,0.0005,30,0.9333333333332949,expanded,1.4445556637277353,181,85,boof22
AMD,long,196.71,196.57,tp,0.0005,30,1.000000000000013,expanded,1.2788322078570202,4,80,boof22
AMD,long,196.05,196.845,tp,0.0005,30,0.7777777777777076,expanded,1.9147214814370899,14,95,boof22
AMD,short,198.62,198.6,tp,0.0005,30,0.7385079125847731,expanded,2.14243990114581,15,95,boof22
AMD,short,199.46,198.83,tp,0.0005,30,0.8659793814432744,expanded,2.6945702618151133,7,85,boof22
AMD,short,202.77,200.985,tp,0.0005,30,0.7740916271722342,expanded,1.4600278219893976,20,95,boof22
AMD,long,199.52,199.79,sl,-0.0003,30,0.6031746031746236,expanded,0.8394442300270166,78,80,boof22
AMD,long,199.185,199.74,sl,-0.0003,30,0.8043478260869525,expanded,2.1246003946341987,60,85,boof22
AMD,long,199.155,200.19,tp,0.0005,30,1.1115311909261634,expanded,2.3629937326920274,15,85,boof22
AMD,short,200.96,200.56,tp,0.0005,30,0.6556473829201672,expanded,1.164260757631482,127,85,boof22
AMD,long,200.56,199.62,tp,0.0005,30,0.7826086956521969,expanded,0.9809834451350852,33,80,boof22
AMD,long,199.49,200.51,sl,-0.0003,30,0.7523364485981752,expanded,0.8923889429919843,7,80,boof22
AMD,long,205.14,203.05,sl,-0.0003,30,0.8565072302558459,expanded,1.2613605773544756,57,85,boof22
AMD,long,201.61,202.6,tp,0.0005,30,0.6118626430801399,expanded,1.3697244365313803,118,95,boof22
AMD,long,199.765,198.71,tp,0.0005,30,0.7325581395348999,expanded,2.2775009266504673,110,95,boof22
AMD,long,199.15,198.49,tp,0.0005,30,1.013333333333354,expanded,2.456441538517734,15,85,boof22
AMD,long,198.9,199.99,tp,0.0005,30,0.7450110864745402,expanded,2.7230806215442445,61,95,boof22
AMD,long,199.63,207.33,sl,-0.0003,30,0.7706422018348892,expanded,0.9723348652789041,32,80,boof22
AMD,short,207.17,206.37,sl,-0.0003,30,0.7308823529411572,expanded,0.9568921289060169,66,80,boof22
AMD,long,202.2,203.545,tp,0.0005,30,0.9685534591194743,expanded,1.265230108794007,16,85,boof22
AMD,short,205.56,204.43,tp,0.0005,30,0.6575342465753656,expanded,2.1968187497889295,2,85,boof22
AMD,short,204.54,202.15,sl,-0.0003,30,0.7918552036199169,expanded,1.0366110993880566,18,85,boof22
AMD,long,203.1,202.11,sl,-0.0003,30,1.0056710775047206,expanded,1.4023703544806136,16,85,boof22
AMD,short,202.385,201.0,sl,-0.0003,30,0.7977207977207513,expanded,1.209932735631762,72,95,boof22
AMD,short,201.95,203.045,tp,0.0005,30,0.7525354969574403,expanded,0.9752766225196052,60,80,boof22
AMD,long,201.96,204.27,tp,0.0005,30,0.976958525345628,expanded,1.5211161150127548,60,85,boof22
AMD,short,203.245,202.665,sl,-0.0003,30,0.7892617449664681,expanded,1.70441494004686,113,95,boof22
AMD,short,201.88,201.125,tp,0.0005,30,0.7127761767531523,expanded,0.8834618891544888,197,80,boof22
AMD,long,214.885,218.96,tp,0.0005,30,0.620822622107967,expanded,0.8067257020567771,82,80,boof22
AMD,short,219.6,219.02,tp,0.0005,30,0.6901408450704877,expanded,1.1265866738685906,47,85,boof22
AMD,short,217.55,216.83,sl,-0.0003,30,1.0755885997521772,expanded,1.391523692384665,41,85,boof22
AMD,short,217.69,216.84,sl,-0.0003,30,0.6963350785340243,expanded,0.8356369621642153,22,80,boof22
AMD,short,218.12,218.54,tp,0.0005,30,0.802547770700626,expanded,2.042445783753155,15,85,boof22
AMD,short,219.25,219.725,sl,-0.0003,30,0.8571428571428985,expanded,1.2442498475863217,12,85,boof22
AMD,short,220.935,220.03,tp,0.0005,30,0.831249999999993,expanded,2.8271394091659725,53,85,boof22
AMD,long,219.84,216.43,tp,0.0005,30,0.7686915887850758,expanded,1.984904777228447,21,95,boof22
AMD,short,220.11,216.99,sl,-0.0003,30,0.8650875386199989,expanded,1.4618910659715982,161,85,boof22
AMD,short,220.35,215.305,tp,0.0005,30,0.6575342465753359,expanded,2.4965339937813793,96,95,boof22
AMD,long,208.955,207.05,tp,0.0005,30,0.6614173228346027,expanded,1.39286607912369,15,95,boof22
AMD,short,206.16,205.43,tp,0.0005,30,0.9333333333334217,expanded,1.3160463300364393,7,85,boof22
AMD,long,205.35,205.275,sl,-0.0003,30,0.8566827697262483,expanded,1.2140496544943054,16,85,boof22
AMD,short,205.7,204.42,tp,0.0005,30,0.7722419928825596,expanded,1.2016881988926285,2,85,boof22
AMD,long,203.975,201.355,tp,0.0005,30,0.8924302788844464,expanded,1.915088330028621,123,85,boof22
AMD,long,203.66,202.73,tp,0.0005,30,0.6744186046512187,expanded,1.7689339487024287,39,95,boof22
AMD,long,203.945,198.59,tp,0.0005,30,1.0257069408741297,expanded,2.8987453692822527,123,85,boof22
AMD,long,201.665,201.56,tp,0.0005,30,0.8324324324324445,expanded,1.5558301505279712,20,85,boof22
AMD,short,201.67,201.675,sl,-0.0003,30,0.6539792387542779,expanded,0.9314140558848434,20,80,boof22
AMD,short,201.88,202.23,tp,0.0005,30,0.7400881057268783,expanded,0.952144710731186,197,80,boof22
AMD,long,201.935,202.72,tp,0.0005,30,0.8367816091953468,expanded,1.2517642314671686,60,85,boof22
AMD,short,202.71,201.665,tp,0.0005,30,0.6202531645570337,expanded,1.4915204749507287,78,95,boof22
AMD,long,201.36,206.83,tp,0.0005,30,0.8750000000000129,expanded,1.4337596715616612,168,85,boof22
AMD,short,201.25,206.06,tp,0.0005,30,0.8467741935482526,expanded,1.7930297452947812,39,85,boof22
AMD,long,204.7,204.83,tp,0.0005,30,0.6692560501941924,expanded,2.1159024454711153,3,90,boof22
AMD,short,201.99,201.3,tp,0.0005,30,0.9379310344827074,expanded,1.5190075425422904,60,85,boof22
AMD,short,201.71,197.73,tp,0.0005,30,1.063772048846696,expanded,1.7413978592658779,20,85,boof22
AMD,long,197.62,196.83,sl,-0.0003,30,0.7664233576642522,expanded,0.8171786459886669,96,80,boof22
AMD,long,197.445,196.19,tp,0.0005,30,0.7777777777777232,expanded,1.361876778135348,14,95,boof22
AMD,long,196.0,196.605,tp,0.0005,30,0.662721893491128,expanded,1.4434187124172726,2,85,boof22
AMD,short,196.23,195.34,sl,-0.0003,30,1.1620553359684622,expanded,1.3896286253813004,32,85,boof22
AMD,long,194.28,198.25,sl,-0.0003,30,1.0291508238276894,expanded,2.9475878741783017,6,85,boof22
AMD,short,194.33,198.11,tp,0.0005,30,0.7150537634408355,expanded,2.0856983315640587,6,95,boof22
AMD,long,198.16,199.92,sl,-0.0003,30,0.6661335465813664,expanded,1.1425649433996639,181,85,boof22
AMD,long,200.58,199.88,tp,0.0005,30,0.7819548872180128,expanded,1.3915259318477067,116,95,boof22
AMD,long,198.42,198.39,tp,0.0005,30,0.7995337995338212,expanded,1.3638943152426581,85,95,boof22
AMD,long,196.7,198.525,tp,0.0005,30,0.7751937984496245,expanded,2.7512994500877888,4,90,boof22
AMD,short,198.2,200.16,tp,0.0005,30,0.6049382716049538,expanded,0.8814716949972279,181,80,boof22
AMD,short,202.87,202.57,tp,0.0005,30,0.7138810198300016,expanded,1.7294044000633535,117,95,boof22
AMD,long,201.945,201.69,tp,0.0005,30,0.892825509300241,expanded,1.2483807690884192,60,85,boof22
AMD,short,202.425,201.73,tp,0.0005,30,1.0708661417322958,expanded,2.030228164510972,191,85,boof22
AMD,long,203.26,203.44,tp,0.0005,30,0.7535410764872429,expanded,1.5751870150513319,113,95,boof22
AMD,short,203.49,203.7,sl,-0.0003,30,0.6934984520123714,expanded,1.1035445393790713,115,85,boof22
AMD,short,203.43,210.125,tp,0.0005,30,0.6430062630479276,expanded,1.76827723998199,115,95,boof22
AMD,long,203.07,209.295,tp,0.0005,30,1.007575757575729,expanded,1.7590887874701795,16,85,boof22
AMD,short,203.31,209.38,tp,0.0005,30,1.1853546910754216,expanded,1.853441311899184,24,85,boof22
AMD,long,208.12,209.415,tp,0.0005,30,0.6692607003891132,expanded,0.8285380673038603,8,80,boof22
AMD,short,210.75,212.055,tp,0.0005,30,0.6869712351945769,expanded,1.0307051614834577,59,85,boof22
AMD,long,210.505,212.32,tp,0.0005,30,1.1411042944785506,expanded,1.2277438116491362,110,85,boof22
AMD,short,212.115,211.8,tp,0.0005,30,0.6209081309397588,expanded,1.1058073716028265,100,85,boof22
AMD,long,212.48,213.52,sl,-0.0003,30,1.1199999999999828,expanded,1.3363007213485998,25,85,boof22
AMD,long,213.12,212.82,sl,-0.0003,30,0.8920353982301169,expanded,1.4008066973157078,74,85,boof22
AMD,short,213.13,212.76,tp,0.0005,30,0.6885245901639557,expanded,1.2240528012898024,74,95,boof22
AMD,short,211.9,209.54,tp,0.0005,30,0.7943262411347891,expanded,1.1958553300324624,90,85,boof22
AMD,long,210.74,208.99,tp,0.0005,30,0.9729729729729872,expanded,1.4756567050387817,59,85,boof22
AMD,long,210.58,209.62,sl,-0.0003,30,0.7300613496931935,expanded,1.3508244707971182,18,95,boof22
AMD,short,210.64,210.08,tp,0.0005,30,0.7245053272450007,expanded,1.275396751088432,18,95,boof22
AMD,short,210.04,211.98,tp,0.0005,30,0.7202572347266696,expanded,0.9595745007601857,19,80,boof22
AMD,short,210.8,202.17,tp,0.0005,30,0.9832061068701922,expanded,1.5039127277942614,59,85,boof22
AMD,long,210.89,201.78,tp,0.0005,30,0.888217522658651,expanded,2.2390444949112625,10,85,boof22
AMD,long,210.44,201.16,tp,0.0005,30,0.6104651162790984,expanded,1.563234100713279,110,95,boof22
AMD,long,209.39,213.49,sl,-0.0003,30,0.7614213197969469,expanded,0.8063629958566839,8,80,boof22
AMD,short,212.87,213.78,sl,-0.0003,30,0.8911222780569367,expanded,1.258080942260007,111,85,boof22
AMD,short,214.31,214.67,sl,-0.0003,30,0.6272912423626074,expanded,0.9093054068279579,31,80,boof22
AMD,long,216.32,217.07,tp,0.0005,30,0.8596491228071187,expanded,1.6242559523809523,66,85,boof22
AMD,long,216.69,218.46,tp,0.0005,30,0.6564472497746118,expanded,0.9790865536153313,58,80,boof22
AMD,short,217.81,217.87,sl,-0.0003,30,0.6473988439306799,expanded,1.5192285193789379,13,95,boof22
AMD,short,217.07,218.52,sl,-0.0003,30,0.7835051546391635,expanded,0.9656875874177901,17,80,boof22
AMD,short,217.335,219.24,tp,0.0005,30,0.8017621145374334,expanded,2.5343468643882985,24,85,boof22
AMD,short,219.12,219.48,sl,-0.0003,30,0.8190127970749498,expanded,1.2078581275849103,69,85,boof22
AMD,long,218.96,218.62,tp,0.0005,30,1.0108303249097277,expanded,2.3740619021925737,9,85,boof22
AMD,short,217.65,219.02,tp,0.0005,30,0.8395061728394336,expanded,2.036932619114745,22,85,boof22
AMD,long,218.68,232.0,tp,0.0005,30,0.7502679528403015,expanded,0.8764118158123372,31,80,boof22
AMD,long,219.15,229.38,tp,0.0005,30,1.1814345991560486,expanded,1.8207609086867234,69,85,boof22
AMD,short,220.0,229.39,sl,-0.0003,30,0.8345752608048427,expanded,1.7590539541759054,62,85,boof22
AMD,long,220.69,229.86,tp,0.0005,30,1.1101321585902646,expanded,2.0615092050689356,21,85,boof22
AMD,long,230.57,231.8,tp,0.0005,30,0.9173387096773963,expanded,1.21931136697361,33,85,boof22
AMD,short,233.31,232.11,tp,0.0005,30,0.9032258064515255,expanded,1.4758773667115583,3,80,boof22
AMD,long,232.4,232.66,sl,-0.0003,30,0.963302752293599,expanded,1.2036277992478952,26,85,boof22
AMD,long,232.0,232.65,tp,0.0005,30,0.7488372093023927,expanded,1.2926131036465691,5,95,boof22
AMD,long,231.945,233.515,tp,0.0005,30,0.9889624724063044,expanded,1.4294956331334445,5,85,boof22
AMD,long,233.5,231.86,sl,-0.0003,30,0.9252173913043459,expanded,1.421256038647343,16,85,boof22
AMD,short,232.5,230.57,tp,0.0005,30,0.6349206349206198,expanded,1.0803375475255788,40,85,boof22
AMD,long,229.77,231.125,tp,0.0005,30,0.6812080536913191,expanded,0.9128245520267799,16,80,boof22
AMD,short,231.26,233.715,sl,-0.0003,30,0.6111111111111913,expanded,2.5583244962884413,32,95,boof22
AMD,long,232.45,234.98,tp,0.0005,30,1.1559633027522789,expanded,2.361557943733315,26,85,boof22
AMD,short,232.215,234.84,sl,-0.0003,30,0.6225596529283701,expanded,1.7808059631959003,15,95,boof22
AMD,short,235.645,235.96,tp,0.0005,30,0.8913043478261417,expanded,2.064128847657114,29,85,boof22
AMD,short,235.395,235.7,sl,-0.0003,30,1.1561290322580566,expanded,2.234046767101945,12,85,boof22
AMD,long,234.27,234.48,tp,0.0005,30,0.6390041493775386,expanded,1.0964417968121074,10,85,boof22
AMD,long,236.62,245.81,tp,0.0005,30,0.6983372921616351,expanded,1.4476866032564888,4,90,boof22
AMD,long,247.69,249.05,tp,0.0005,30,1.0831721470019522,expanded,1.2550268096514745,8,85,boof22
AMD,long,248.25,247.195,tp,0.0005,30,1.1282051282051555,expanded,1.2067594238190156,9,85,boof22
AMD,short,249.215,245.61,tp,0.0005,30,0.7140649149922659,expanded,1.2670097092760075,6,95,boof22
AMD,short,244.81,245.74,sl,-0.0003,30,0.6204238921002148,expanded,2.442638368853477,8,95,boof22
AMD,long,245.32,245.84,sl,-0.0003,30,0.8600682593857127,expanded,1.9444277741103044,6,85,boof22
AMD,short,245.51,243.36,sl,-0.0003,30,0.646153846153705,expanded,2.4648634877499895,48,95,boof22
AMD,long,245.025,243.99,tp,0.0005,30,0.8199121522694647,expanded,2.9452054794520546,52,85,boof22
AMD,short,245.03,245.68,tp,0.0005,30,0.8148148148147112,expanded,1.3987423411802644,52,85,boof22
AMD,long,245.26,246.09,tp,0.0005,30,0.9600000000000364,expanded,1.795798113009014,35,85,boof22
AMD,short,246.905,246.52,tp,0.0005,30,0.6363636363637137,expanded,1.5898496955859969,39,95,boof22
AMD,long,248.54,249.63,tp,0.0005,30,1.0416666666666712,expanded,1.5294823768031955,20,85,boof22
AMD,short,251.85,252.845,sl,-0.0003,30,0.914089347079028,expanded,1.3135020282016612,5,85,boof22
AMD,short,252.92,252.33,sl,-0.0003,30,1.1032608695652593,expanded,1.2017175028506273,29,85,boof22
AMD,short,252.88,252.48,tp,0.0005,30,1.064327485380057,expanded,1.3038155105620934,7,85,boof22
AMD,short,252.9,253.165,sl,-0.0003,30,1.1602209944751807,expanded,1.5472312703583062,29,85,boof22
AMD,short,253.5,253.715,sl,-0.0003,30,0.7179487179486282,expanded,0.9745260663507108,29,80,boof22
AMD,short,253.11,254.15,tp,0.0005,30,0.6086956521737908,expanded,1.942184776292853,41,95,boof22
AMD,short,253.39,254.05,sl,-0.0003,30,0.9381443298968756,expanded,1.2906032482598608,6,85,boof22
AMD,long,254.66,255.055,sl,-0.0003,30,0.6190476190476218,expanded,2.336775529622478,2,85,boof22
AMD,long,255.07,256.05,sl,-0.0003,30,0.618296529968402,expanded,1.1272881475722665,7,85,boof22
AMD,long,256.97,265.33,sl,-0.0003,30,0.6436781609196496,expanded,1.0599833524086983,23,85,boof22
AMD,long,257.5,262.62,tp,0.0005,30,1.0408921933085358,expanded,2.984771867800687,12,85,boof22
AMD,short,267.41,270.67,tp,0.0005,30,0.7703595011005266,expanded,1.1346052672299074,4,80,boof22
AMD,long,274.63,277.79,tp,0.0005,30,1.0327868852459496,expanded,1.3483565446613945,18,85,boof22
AMD,short,279.1,277.81,tp,0.0005,30,0.6478873239437318,expanded,0.8382448070150219,26,80,boof22
AMD,long,276.59,276.08,tp,0.0005,30,1.0769230769231608,expanded,1.2412914630342102,13,85,boof22
AMD,long,273.65,273.335,tp,0.0005,30,0.9429373246023243,expanded,1.5535002917967065,10,85,boof22
AMD,long,272.09,273.27,tp,0.0005,30,0.7489711934155804,expanded,1.1104048567240463,9,85,boof22
AMD,long,273.27,275.22,tp,0.0005,30,0.6928675400291879,expanded,0.9238224201797285,12,80,boof22
AMD,short,277.77,276.21,sl,-0.0003,30,0.9397042093286319,expanded,1.291595023768585,3,80,boof22
AMD,long,278.405,277.53,sl,-0.0003,30,1.0101465614430445,expanded,1.2361324334501635,25,85,boof22
AMD,short,277.16,278.36,sl,-0.0003,30,0.9177377892030314,expanded,1.9168225643977552,13,85,boof22
AMD,short,278.02,282.35,tp,0.0005,30,1.1555555555554817,expanded,1.5742056833848093,38,85,boof22
AMD,long,280.935,279.12,sl,-0.0003,30,0.6406601650412781,expanded,1.1173917526739596,11,85,boof22
AMD,long,277.785,281.43,sl,-0.0003,30,1.1486596263200597,expanded,2.2058823529411766,3,80,boof22
AMD,long,282.62,281.705,tp,0.0005,30,0.7114337568057247,expanded,2.292332268370607,5,95,boof22
AMD,short,283.82,281.655,tp,0.0005,30,0.9060092449924356,expanded,2.178026670758058,10,85,boof22
AMD,short,284.83,283.36,tp,0.0005,30,1.0586419753086773,expanded,2.172799851034611,3,80,boof22
AMD,short,284.65,283.92,sl,-0.0003,30,1.0555555555555507,expanded,1.6199024534985071,14,85,boof22
AMD,short,284.045,285.15,sl,-0.0003,30,0.6122931442080509,expanded,2.105188433689325,4,90,boof22
AMD,short,297.18,296.69,tp,0.0005,30,0.8258064516128926,expanded,1.2361557113834458,5,85,boof22
AMD,long,300.54,300.3,tp,0.0005,30,0.7142857142857733,expanded,1.6741160827285688,14,95,boof22
AMD,long,302.36,303.13,tp,0.0005,30,0.777777777777694,expanded,1.1095018879635856,11,85,boof22
AMD,short,302.12,303.12,sl,-0.0003,30,1.1467576791807397,expanded,1.3278160246081734,16,85,boof22
AMD,long,303.49,304.38,tp,0.0005,30,0.7854330708661303,expanded,0.9488240137289329,11,80,boof22
AMD,long,308.45,307.84,sl,-0.0003,30,1.0492505353319959,expanded,1.2964783859572455,5,85,boof22
AMD,long,308.73,308.37,tp,0.0005,30,0.602531645569661,expanded,0.9589545076460426,5,80,boof22
AMD,short,309.455,304.48,tp,0.0005,30,0.7659033078879613,expanded,0.8249114623823098,12,80,boof22
AMD,short,302.08,303.4,tp,0.0005,30,0.720626631853782,expanded,1.3960243260415721,16,95,boof22
AMD,long,339.96,347.27,tp,0.0005,30,0.9392435392777538,expanded,1.2431578994250185,24,85,boof22
AMD,long,347.89,344.805,tp,0.0005,30,0.7851711026616007,expanded,1.0336172884764059,9,85,boof22
AMD,short,346.71,347.1,tp,0.0005,30,0.614844093104954,expanded,1.5710450432534553,9,95,boof22
AMD,short,351.63,351.34,tp,0.0005,30,0.7409040793826178,expanded,2.148342059336824,20,95,boof22
AMD,long,350.23,348.3,tp,0.0005,30,0.7574391343553016,expanded,1.6045587184373513,2,85,boof22
AMD,short,350.69,347.925,tp,0.0005,30,0.6539792387542842,expanded,1.8710820150381162,24,95,boof22
AMD,long,346.825,346.22,sl,-0.0003,30,1.143119266055019,expanded,1.682192624528447,9,85,boof22
AMD,short,345.265,346.295,sl,-0.0003,30,0.7906523855891341,expanded,1.304722245160377,32,95,boof22
AMD,short,346.295,345.83,tp,0.0005,30,0.6195856873823133,expanded,1.5316646818645798,46,95,boof22
AMD,short,346.53,346.97,sl,-0.0003,30,0.621022179363584,expanded,0.950868384650853,5,80,boof22
AMD,long,345.775,332.55,tp,0.0005,30,0.9055319148935886,expanded,2.0575356171236305,3,80,boof22
AMD,long,337.61,335.76,tp,0.0005,30,0.8927158482662323,expanded,2.394490797758851,9,85,boof22
AMD,short,335.63,334.0,tp,0.0005,30,0.8745644599303091,expanded,1.4055908049031658,7,85,boof22
AMD,long,334.895,333.3,tp,0.0005,30,0.6636409480584655,expanded,1.8620915874931174,8,95,boof22
AMD,long,331.945,332.785,tp,0.0005,30,0.6162876008804344,expanded,2.234519961866673,10,95,boof22
AMD,short,334.68,334.175,sl,-0.0003,30,0.7129629629630468,expanded,0.9183324373197791,8,80,boof22
AMD,short,333.84,335.245,tp,0.0005,30,0.9503546099290087,expanded,1.3071461012705903,7,85,boof22
AMD,long,337.04,336.035,sl,-0.0003,30,0.6965742251223781,expanded,1.0194837428642343,9,85,boof22
AMD,long,334.355,323.82,tp,0.0005,30,0.8734835355284941,expanded,2.872477098383853,12,85,boof22
AMD,short,324.835,326.23,sl,-0.0003,30,0.7815533980581095,expanded,0.8272917315304896,20,80,boof22
AMD,long,324.655,324.48,tp,0.0005,30,1.027972027972201,expanded,2.651091066562454,10,85,boof22
AMD,long,324.54,323.59,sl,-0.0003,30,0.7103594080338337,expanded,1.3258221492111708,10,95,boof22
AMD,long,323.09,322.53,tp,0.0005,30,1.1439024390244605,expanded,2.1105168125915577,5,85,boof22
AMD,long,320.12,331.22,tp,0.0005,30,0.9769189479333947,expanded,1.2259400288686997,13,85,boof22
AMD,short,327.02,330.865,sl,-0.0003,30,1.0822368421051676,expanded,1.7675673072292057,7,85,boof22
AMD,short,334.79,337.25,tp,0.0005,30,0.6889074228524267,expanded,0.9983246505863722,8,80,boof22
AMD,short,338.725,337.26,tp,0.0005,30,0.7487844408427428,expanded,0.9539856933465292,7,80,boof22
AMD,short,339.59,336.1,sl,-0.0003,30,0.9481605351169721,expanded,1.5172908158832217,24,85,boof22
AMD,short,339.795,337.095,tp,0.0005,30,1.0712401055408702,expanded,1.617859541301207,24,85,boof22
AMD,short,337.0,339.71,tp,0.0005,30,0.6385404789053407,expanded,1.0909886525245895,9,85,boof22
AMD,long,336.46,339.84,sl,-0.0003,30,0.6514851485149026,expanded,2.1818181818181817,35,95,boof22
AMD,short,338.91,343.235,tp,0.0005,30,0.7601809954751416,expanded,1.1299023181221752,7,85,boof22
AMD,long,344.35,345.15,tp,0.0005,30,1.0684210526315545,expanded,2.7157138250333994,10,85,boof22
AMD,short,349.81,347.875,tp,0.0005,30,0.7560679611650362,expanded,1.0120401817435123,4,80,boof22
AMD,long,348.0,350.15,tp,0.0005,30,1.095285857572849,expanded,1.4670383843878558,9,85,boof22
AMD,short,349.44,350.635,sl,-0.0003,30,0.7516778523488488,expanded,1.4762105263157894,18,95,boof22
AMD,short,352.1,354.25,tp,0.0005,30,0.8300395256918173,expanded,1.2341363325480659,17,85,boof22
AMD,short,353.97,353.69,sl,-0.0003,30,0.6892307692307874,expanded,1.4609383800833615,3,90,boof22
