symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy
NVDA,long,186.57,186.514029,sl,-0.0002999999999999976,18430,1.5451796394981716,core,boof22
NVDA,long,183.13,183.221565,tp,0.0005000000000000152,18440,1.1102645539352378,expanded,boof22
NVDA,long,183.0,183.0915,tp,0.0004999999999999802,18458,1.2065430315183112,expanded,boof22
NVDA,long,183.39,183.334983,sl,-0.0002999999999999582,18519,1.0626680724899848,expanded,boof22
NVDA,long,183.69,183.78184499999998,tp,0.0004999999999998801,18571,0.7655339214705958,expanded,boof22
NVDA,long,184.08,184.17204,tp,0.0004999999999999849,18596,0.6372148217596099,expanded,boof22
NVDA,long,184.74,184.83237,tp,0.0004999999999999366,18608,1.7321069711718031,core,boof22
NVDA,long,183.91,184.00195499999998,tp,0.0004999999999999156,18657,0.973573607800984,expanded,boof22
NVDA,short,184.19,184.24525699999998,sl,-0.000299999999999909,18667,1.4668515050558923,core,boof22
NVDA,short,183.9,183.95517,sl,-0.0003000000000000214,18734,1.300111377786784,expanded,boof22
NVDA,short,183.06,183.114918,sl,-0.00029999999999992614,18760,1.2976995474120843,expanded,boof22
NVDA,short,182.15,182.05892500000002,tp,0.0004999999999999416,18790,1.1773404631128463,expanded,boof22
NVDA,long,182.02,181.965394,sl,-0.00030000000000003743,18798,1.8473929380067013,core,boof22
NVDA,short,180.05,179.95997500000001,tp,0.0004999999999999841,18889,0.7260937838914288,expanded,boof22
NVDA,short,184.55,184.457725,tp,0.0005000000000000041,19004,1.0593330963430356,expanded,boof22
NVDA,short,184.57,184.477715,tp,0.0005000000000000214,19034,1.3034218967019149,expanded,boof22
NVDA,short,186.005,186.0608015,sl,-0.0003000000000000063,19110,1.0241265488104887,expanded,boof22
NVDA,short,186.89,186.79655499999998,tp,0.0005000000000000143,19131,1.31902349574245,expanded,boof22
NVDA,long,186.02,185.96419400000002,sl,-0.0002999999999999452,19150,1.6125194073361853,core,boof22
NVDA,short,184.895,184.80255250000002,tp,0.0004999999999999545,19204,2.588952705087476,core,boof22
NVDA,long,184.515,184.60725749999997,tp,0.0004999999999999356,19208,0.907521920420703,expanded,boof22
NVDA,short,188.29,188.195855,tp,0.0004999999999999867,19217,1.0749916183227417,expanded,boof22
NVDA,short,189.985,189.89000750000002,tp,0.0004999999999999441,19304,0.9283321348770007,expanded,boof22
NVDA,short,189.185,189.09040750000003,tp,0.0004999999999998737,19393,0.9787155437593654,expanded,boof22
NVDA,short,189.605,189.5101975,tp,0.0004999999999999257,19429,0.7731264846349052,expanded,boof22
NVDA,short,189.235,189.14038250000002,tp,0.0004999999999999907,19443,0.8146300980424612,expanded,boof22
NVDA,long,189.125,189.2195625,tp,0.0004999999999999736,19449,0.7911947409781006,expanded,boof22
NVDA,long,188.805,188.8994025,tp,0.0005000000000000055,19458,0.830262574980199,expanded,boof22
NVDA,long,188.7,188.79434999999998,tp,0.000499999999999955,19489,1.1000226514995655,expanded,boof22
NVDA,short,188.905,188.9616715,sl,-0.0002999999999999635,19501,0.7835382347806581,expanded,boof22
NVDA,long,187.73,187.82386499999998,tp,0.0004999999999999674,19589,1.8937387524182976,core,boof22
NVDA,short,188.17,188.075915,tp,0.0004999999999998854,19594,0.9214884269581135,expanded,boof22
NVDA,short,188.21,188.26646300000002,sl,-0.0003000000000000421,19602,0.8676347138458091,expanded,boof22
NVDA,long,186.755,186.8483775,tp,0.0005000000000000137,19608,0.7514486007796402,expanded,boof22
NVDA,long,185.9,185.99295,tp,0.00050000000000001,19624,0.617449924352664,expanded,boof22
NVDA,short,187.68,187.58616,tp,0.0005000000000000008,19731,0.6993515001016638,expanded,boof22
NVDA,long,185.93,186.022965,tp,0.0004999999999999591,19807,0.8552158260490708,expanded,boof22
NVDA,long,186.06,186.00418200000001,sl,-0.00029999999999993514,19838,1.1564500501280197,expanded,boof22
NVDA,long,186.83,186.773951,sl,-0.0003000000000000084,19888,1.509223512364495,core,boof22
NVDA,long,186.525,186.6182625,tp,0.0004999999999998942,19907,1.3483413890146283,expanded,boof22
NVDA,short,186.73,186.636635,tp,0.0004999999999998784,19914,1.4379742836461238,core,boof22
NVDA,long,186.54,186.63326999999998,tp,0.000499999999999945,19918,0.6458646119637731,expanded,boof22
NVDA,short,187.09,187.146127,sl,-0.00030000000000001916,19973,1.3134165224830425,expanded,boof22
NVDA,short,188.065,188.1214195,sl,-0.0003000000000000216,20012,0.7946932779690391,expanded,boof22
NVDA,long,188.18,188.27409,tp,0.0004999999999999693,20197,0.6522923210682502,expanded,boof22
NVDA,long,188.55,188.644275,tp,0.000499999999999904,20210,1.6023854231152381,core,boof22
NVDA,long,188.83,188.924415,tp,0.000499999999999989,20244,1.919583354758343,core,boof22
NVDA,short,189.35,189.255325,tp,0.0004999999999999745,20247,0.870069965743008,expanded,boof22
NVDA,long,189.52,189.61476,tp,0.0004999999999998919,20264,0.8241470880965871,expanded,boof22
NVDA,long,189.37,189.464685,tp,0.0004999999999999913,20303,1.0035576765961032,expanded,boof22
NVDA,short,189.43,189.33528500000003,tp,0.0004999999999998915,20306,0.9249072929477306,expanded,boof22
NVDA,long,189.26,189.203222,sl,-0.00029999999999989437,20332,1.1043258322765792,expanded,boof22
NVDA,short,189.795,189.70010249999999,tp,0.0005000000000000098,20391,0.9841740642414784,expanded,boof22
NVDA,short,193.05,192.95347500000003,tp,0.0004999999999999251,20400,0.9940431984494567,expanded,boof22
NVDA,long,192.635,192.7313175,tp,0.0004999999999999887,20408,0.7980700964740582,expanded,boof22
NVDA,short,190.855,190.91225649999998,sl,-0.00029999999999996886,20521,0.7668941320333131,expanded,boof22
NVDA,long,191.14,191.08265799999998,sl,-0.0003000000000000291,20607,1.1727274056792836,expanded,boof22
NVDA,short,191.305,191.2093475,tp,0.0004999999999999996,20624,1.3413826023301632,expanded,boof22
NVDA,long,190.365,190.4601825,tp,0.0004999999999999624,20714,1.1127034373978992,expanded,boof22
NVDA,short,191.195,191.25235849999999,sl,-0.00029999999999995986,20776,1.665246324983293,core,boof22
NVDA,short,191.13,191.034435,tp,0.0004999999999999657,20791,1.520994725461079,core,boof22
NVDA,long,187.96,188.05398,tp,0.0004999999999999347,20798,0.8875987830700112,expanded,boof22
NVDA,short,191.845,191.7490775,tp,0.0005000000000000019,20860,1.1508066642083332,expanded,boof22
NVDA,short,192.25,192.153875,tp,0.0005000000000000036,20875,1.1248291597807472,expanded,boof22
NVDA,short,193.44,193.34328000000002,tp,0.0004999999999998779,20967,0.9903631072891274,expanded,boof22
NVDA,long,192.8,192.8964,tp,0.0004999999999999403,21037,0.6911827370572603,expanded,boof22
NVDA,short,192.64,192.697792,sl,-0.00030000000000003266,21060,1.6295902680488579,core,boof22
NVDA,short,192.67,192.573665,tp,0.000499999999999907,21071,0.8963795817381103,expanded,boof22
NVDA,long,192.38,192.47618999999997,tp,0.0004999999999998892,21078,0.7426231962798119,expanded,boof22
NVDA,long,192.4,192.4962,tp,0.0004999999999999057,21087,1.6043196088951979,core,boof22
NVDA,short,192.73,192.633635,tp,0.0004999999999999564,21120,0.9952845244262376,expanded,boof22
