sym,date,level,entry_time,gap_pct,gapped_up,open_above,max_30m,max_1hr,max_2hr,max_3hr,max_eod,ret_30m,ret_1hr,ret_2hr,ret_3hr,ret_eod,rr_1_05,rr_2_1
TMO,2026-06-04,PMH,09:49,1.724,True,True,1.418,1.418,1.769,1.769,1.769,0.758,0.865,1.571,0.535,0.392,True,
TMO,2026-06-09,PDH,09:31,0.837,True,False,2.184,3.018,3.018,3.018,3.65,1.792,2.68,1.188,1.491,3.566,True,True
TMO,2026-06-15,PMH,09:34,0.222,True,True,1.037,1.037,1.037,1.246,1.246,0.013,-0.002,0.521,1.093,0.695,True,
TSLA,2025-12-16,PMH,09:48,-0.604,False,False,1.454,1.454,1.454,1.454,3.441,0.193,0.141,0.42,0.791,3.083,True,True
TSLA,2025-12-17,PDH,09:32,-0.323,False,False,0.644,0.644,0.644,0.644,0.644,-0.017,-0.606,-3.121,-2.743,-5.062,False,False
TSLA,2025-12-18,PMH,09:43,2.346,True,False,0.727,1.382,2.295,2.383,2.383,-0.016,1.059,2.149,2.041,0.826,False,True
TSLA,2025-12-22,PDH,09:31,1.849,True,False,0.934,0.934,0.934,0.934,0.934,-0.488,-1.362,-0.42,0.155,-1.102,False,False
TSLA,2025-12-22,PMH,09:31,1.849,True,False,0.934,0.934,0.934,0.934,0.934,-0.488,-1.362,-0.42,0.155,-1.102,False,False
TSLA,2025-12-26,PMH,09:33,0.18,True,False,0.452,0.452,0.452,0.452,0.452,-1.2,-2.274,-1.869,-1.456,-2.401,False,False
TSLA,2026-01-05,PMH,09:33,2.214,True,False,1.034,1.512,1.512,1.712,1.712,0.718,1.434,1.056,1.296,0.409,True,
TSLA,2026-01-07,PMH,09:41,0.672,True,False,0.074,0.074,0.074,0.159,0.159,-0.748,-0.459,-0.177,-0.206,-1.447,False,False
TSLA,2026-01-08,PMH,10:07,-0.8,False,False,0.737,0.768,0.99,1.164,1.164,0.164,0.423,0.592,0.874,0.923,True,
TSLA,2026-01-09,PDH,09:53,0.022,False,False,1.114,1.57,1.664,2.32,2.753,1.105,1.303,1.53,2.266,1.84,True,True
TSLA,2026-01-09,PMH,10:02,0.022,False,False,1.044,1.044,1.219,2.016,2.221,0.786,0.83,1.11,1.9,1.312,False,True
TSLA,2026-01-12,PDH,09:56,-0.862,False,False,0.178,0.178,0.454,1.113,1.113,-0.091,-0.459,0.278,0.632,-0.082,False,
TSLA,2026-01-12,PMH,09:48,-0.862,False,False,1.198,1.198,1.45,2.115,2.115,1.057,0.836,1.019,1.839,0.908,True,True
TSLA,2026-01-15,PDH,09:33,0.41,True,False,0.013,0.153,0.16,0.16,0.16,-0.869,-0.175,-0.409,-0.472,-1.421,False,False
TSLA,2026-01-15,PMH,09:32,0.41,True,False,0.308,0.448,0.454,0.454,0.454,-0.51,0.109,-0.13,-0.174,-1.131,False,False
TSLA,2026-01-16,PDH,09:38,0.267,True,False,0.15,0.15,0.15,0.15,0.15,-0.945,-2.224,-1.628,-1.719,-2.04,False,False
TSLA,2026-01-16,PMH,09:33,0.267,True,False,1.002,1.002,1.002,1.002,1.002,-0.041,-1.41,-0.73,-0.936,-1.207,True,False
TSLA,2026-01-21,PMH,10:00,0.575,True,False,0.919,1.284,1.284,1.284,3.271,0.672,1.214,-0.148,-0.063,1.683,True,False
TSLA,2026-01-22,PDH,10:53,0.865,True,False,0.117,0.117,0.776,2.159,2.442,-0.244,0.068,0.64,1.61,2.412,False,True
TSLA,2026-01-22,PMH,10:53,0.865,True,False,0.117,0.117,0.776,2.159,2.442,-0.244,0.068,0.64,1.61,2.412,False,True
TSLA,2026-01-23,PDH,09:55,-0.433,False,False,0.369,0.369,0.643,0.643,0.643,-0.3,-0.0,-0.205,-0.681,-0.105,False,
TSLA,2026-01-28,PDH,09:43,0.232,True,False,0.126,0.126,0.126,0.126,0.126,-0.658,-1.175,-1.179,-1.024,-1.428,False,False
TSLA,2026-01-28,PMH,09:36,0.232,True,False,0.574,0.574,0.574,0.574,0.574,0.155,-0.353,-0.55,-0.626,-0.987,False,False
TSLA,2026-01-29,PDH,09:31,1.432,True,False,0.423,0.423,0.423,0.423,0.423,-3.596,-3.645,-3.913,-3.242,-5.004,False,False
TSLA,2026-01-30,PMH,10:06,2.24,True,False,1.465,2.521,2.521,2.521,2.521,0.981,1.645,1.519,1.392,0.363,True,True
TSLA,2026-02-03,PDH,10:42,0.589,True,False,0.232,0.232,0.232,0.232,0.232,-0.615,-0.493,-2.006,-2.277,-1.347,False,False
TSLA,2026-02-03,PMH,10:50,0.589,True,False,0.044,0.044,0.044,0.044,0.044,-1.128,-0.371,-2.166,-2.603,-1.531,False,False
TSLA,2026-02-04,PMH,09:41,-0.334,False,False,0.105,0.105,0.105,0.105,0.105,-1.508,-1.897,-4.022,-5.159,-4.162,False,False
TSLA,2026-02-06,PDH,09:34,0.975,True,False,1.487,2.165,2.323,2.897,2.904,1.152,1.899,2.055,2.798,2.031,True,True
TSLA,2026-02-06,PMH,09:48,0.975,True,False,0.098,0.874,0.92,1.439,1.446,-0.212,0.638,0.713,1.288,0.585,False,
TSLA,2026-02-09,PDH,10:18,-0.251,False,False,0.23,1.149,1.588,1.588,1.588,0.187,1.003,1.549,1.23,0.602,True,
TSLA,2026-02-09,PMH,10:42,-0.251,False,False,0.943,0.992,1.381,1.381,1.381,0.78,0.976,1.236,0.943,0.397,True,
TSLA,2026-02-10,PDH,10:08,0.297,True,False,0.688,0.882,0.882,1.316,1.316,0.455,0.292,0.567,0.818,0.811,True,
TSLA,2026-02-10,PMH,10:06,0.297,True,False,0.81,1.004,1.004,1.439,1.439,0.724,0.394,0.463,0.845,0.933,True,
TSLA,2026-02-13,PMH,11:36,-0.655,False,False,0.356,0.53,0.826,1.198,1.198,0.34,0.462,0.783,0.585,-0.373,True,
TSLA,2026-02-18,PDH,10:02,0.107,True,False,0.426,0.554,0.583,0.724,0.724,-0.472,0.506,0.228,0.709,-0.673,False,
TSLA,2026-02-18,PMH,10:03,0.107,True,False,0.108,0.236,0.265,0.405,0.405,-0.819,0.104,-0.135,0.335,-0.987,False,False
TSLA,2026-02-19,PMH,10:58,-0.946,False,False,0.557,0.557,0.623,0.623,0.623,0.315,0.075,-0.78,-0.589,-0.242,False,False
TSLA,2026-02-20,PMH,10:58,-0.821,False,False,0.33,0.33,0.33,0.33,0.33,-0.786,-0.463,-0.892,-0.008,-0.376,False,False
TSLA,2026-02-24,PMH,09:34,-0.083,False,False,0.621,1.59,1.62,1.62,2.395,0.059,1.522,0.471,0.908,2.031,True,True
TSLA,2026-03-02,PMH,10:56,-2.98,False,False,0.276,0.482,0.482,0.482,0.482,-0.487,0.207,-0.276,-0.378,0.158,False,
TSLA,2026-03-04,PMH,09:33,1.401,True,False,0.089,1.176,1.176,1.176,1.295,-1.106,0.819,0.412,0.469,0.732,False,False
TSLA,2026-03-05,PMH,09:58,-1.106,False,False,0.111,0.111,0.111,0.415,0.415,-0.87,-0.306,-0.074,-1.461,-0.376,False,False
TSLA,2026-03-10,PDH,10:34,0.898,True,True,1.098,1.098,1.098,1.098,1.098,0.968,0.198,0.267,0.124,-0.611,True,
TSLA,2026-03-10,PMH,09:32,0.898,True,False,0.302,0.302,0.302,0.302,0.302,-0.008,-1.063,-0.629,-0.583,-1.512,False,False
TSLA,2026-03-11,PDH,09:31,0.723,True,False,2.295,2.295,2.295,2.295,2.295,1.974,1.098,0.23,0.228,0.201,True,True
TSLA,2026-03-16,PDH,09:56,1.291,True,False,0.786,0.786,0.786,0.786,0.786,0.634,0.083,-0.17,-0.879,-1.271,False,False
TSLA,2026-03-16,PMH,09:31,1.291,True,False,0.793,1.274,1.274,1.274,1.274,0.74,0.72,0.439,-0.404,-0.793,True,False
TSLA,2026-03-17,PMH,09:41,0.051,False,False,0.296,0.51,0.749,0.749,0.749,0.107,0.397,-0.274,0.049,0.522,,
TSLA,2026-03-18,PDH,09:37,-0.055,False,False,0.721,0.721,0.721,0.721,0.721,0.367,-0.535,-0.605,-0.677,-1.832,False,False
TSLA,2026-03-23,PDH,09:39,1.413,True,False,0.563,1.023,1.336,1.336,1.336,0.379,0.877,0.454,-0.607,0.158,True,
TSLA,2026-03-24,PDH,09:46,-1.074,False,False,0.153,0.153,0.441,0.441,0.441,-0.386,-0.294,-0.439,-0.47,-0.692,False,False
TSLA,2026-03-24,PMH,09:35,-1.074,False,False,0.594,0.628,0.917,0.917,0.917,0.283,0.048,-0.162,-0.289,-0.221,False,False
TSLA,2026-03-25,PMH,09:32,1.801,True,False,0.749,0.749,0.749,0.749,0.749,-0.21,0.229,-0.141,-0.876,-1.868,False,False
TSLA,2026-03-30,PMH,09:31,1.133,True,False,0.022,0.022,0.022,0.022,0.098,-0.751,-1.007,-1.288,-1.826,-3.175,False,False
TSLA,2026-04-01,PMH,10:58,1.867,True,False,0.262,0.43,0.43,0.43,0.43,-0.018,0.349,0.034,-0.488,-0.063,False,False
TSLA,2026-04-08,PDH,10:34,4.972,True,True,0.483,0.483,0.483,0.483,0.483,-0.029,-0.552,-0.388,0.08,-1.379,False,False
TSLA,2026-04-10,PDH,09:31,0.179,True,False,0.195,0.195,0.195,0.195,0.246,-0.634,-0.701,-1.116,-1.549,-0.173,False,False
TSLA,2026-04-10,PMH,09:31,0.179,True,False,0.195,0.195,0.195,0.195,0.246,-0.634,-0.701,-1.116,-1.549,-0.173,False,False
TSLA,2026-04-13,PDH,09:49,0.335,True,False,1.231,1.231,1.231,1.231,1.231,-0.328,-0.291,-0.331,0.251,0.111,True,
TSLA,2026-04-13,PMH,09:49,0.335,True,False,1.231,1.231,1.231,1.231,1.231,-0.328,-0.291,-0.331,0.251,0.111,True,
TSLA,2026-04-14,PMH,09:31,1.491,True,False,0.058,0.618,0.851,1.845,1.845,-0.618,0.464,0.687,1.709,0.884,False,False
TSLA,2026-04-15,PDH,09:45,0.711,True,False,2.365,3.083,7.201,7.296,7.342,2.36,2.621,6.682,5.645,6.63,True,True
TSLA,2026-04-15,PMH,09:46,0.711,True,False,2.333,2.942,7.054,7.149,7.195,2.276,2.398,6.331,5.329,6.484,True,True
TSLA,2026-04-17,PDH,09:37,1.834,True,True,0.933,1.255,3.76,3.76,3.76,-0.2,1.252,3.463,2.984,1.574,True,True
TSLA,2026-04-17,PMH,10:37,1.834,True,False,2.188,2.476,2.476,2.476,2.476,1.45,2.183,1.71,0.707,0.318,True,True
TSLA,2026-04-20,PMH,09:33,0.479,True,False,0.321,0.321,0.321,0.321,0.321,-2.223,-2.784,-3.029,-2.826,-2.957,False,False
TSLA,2026-04-22,PMH,09:52,0.282,True,False,0.386,0.463,0.463,0.463,0.463,0.091,-0.17,-0.197,-0.539,-1.022,False,False
TSLA,2026-04-23,PMH,09:39,-3.079,False,False,0.547,0.547,0.547,0.547,0.547,-2.324,-2.912,-1.527,-0.934,-2.675,False,False
TSLA,2026-04-24,PMH,09:36,-0.021,False,False,0.836,0.836,0.836,0.836,0.836,-1.585,-1.585,-1.029,-1.42,-0.902,False,False
TSLA,2026-04-28,PDH,10:06,-1.017,False,False,0.236,0.236,0.236,0.236,0.236,-1.083,-1.657,-1.594,-1.365,-1.429,False,False
TSLA,2026-04-28,PMH,09:32,-1.017,False,False,0.731,1.191,1.191,1.191,1.191,0.666,0.077,-0.749,-0.723,-0.49,False,False
TSLA,2026-04-30,PDH,11:00,-0.038,False,False,0.769,0.849,0.937,0.963,2.166,0.703,0.427,0.581,0.958,1.314,True,True
TSLA,2026-04-30,PMH,10:51,-0.038,False,False,0.883,1.315,1.403,1.403,2.639,0.48,1.091,0.727,1.122,1.782,True,True
TSLA,2026-05-01,PDH,09:33,0.223,True,False,0.223,1.0,2.448,3.035,3.378,-0.34,0.912,2.21,2.541,1.536,False,False
TSLA,2026-05-01,PMH,10:07,0.223,True,False,1.023,1.901,3.058,3.058,3.401,0.109,1.665,2.53,2.577,1.558,True,True
TSLA,2026-05-04,PMH,10:02,-0.128,False,False,0.042,0.042,0.042,0.042,0.065,-1.112,-0.851,-1.936,-1.092,-0.459,False,False
TSLA,2026-05-05,PDH,10:28,0.665,True,True,0.144,0.144,0.144,0.144,0.144,-0.485,-0.441,-1.399,-0.776,-1.428,False,False
TSLA,2026-05-05,PMH,09:31,0.665,True,False,0.896,0.896,0.896,0.896,0.896,0.291,-1.207,-1.178,-2.051,-2.308,False,False
TSLA,2026-05-06,PMH,10:12,-0.863,False,False,0.415,0.415,0.724,1.62,2.238,-0.094,-0.222,0.528,1.513,1.432,True,True
TSLA,2026-05-11,PDH,11:16,-1.441,False,False,2.267,2.267,2.663,3.152,4.006,1.934,1.937,1.555,3.002,3.052,True,True
TSLA,2026-05-11,PMH,11:14,-1.441,False,False,2.581,2.709,3.107,3.598,4.456,2.297,2.479,2.088,3.342,3.498,True,True
TSLA,2026-05-12,PMH,09:32,-0.818,False,False,1.32,1.32,1.32,1.32,1.32,-1.103,-1.862,-3.137,-3.907,-1.927,False,False
TSLA,2026-05-13,PDH,10:42,0.727,True,False,0.329,1.136,1.136,1.136,1.136,0.154,0.871,0.288,-0.24,-0.7,False,False
TSLA,2026-05-13,PMH,10:13,0.727,True,False,1.86,2.155,2.978,2.978,2.978,1.734,1.894,1.799,1.983,1.108,False,True
TTWO,2025-12-17,PMH,09:32,0.147,True,True,0.312,0.312,0.312,0.312,0.312,-0.016,-0.242,-0.275,-0.538,-2.023,False,False
TTWO,2025-12-18,PMH,10:20,0.994,True,False,0.224,0.36,0.659,0.675,1.601,0.004,0.091,0.245,0.288,1.519,True,
TTWO,2025-12-19,PDH,10:51,-0.243,False,False,0.775,0.984,1.097,1.34,1.34,0.465,0.911,1.012,1.087,0.105,True,
TTWO,2025-12-19,PMH,09:47,-0.243,False,True,0.134,0.262,1.487,1.601,1.845,0.033,0.043,1.483,1.44,0.604,False,
TTWO,2025-12-24,PDH,09:39,-0.04,False,False,0.473,0.473,0.473,0.529,0.781,0.022,-0.24,0.084,0.521,0.733,,
TTWO,2025-12-26,PDH,10:30,-0.314,False,False,0.487,0.868,1.468,1.547,1.813,0.352,0.868,1.38,1.416,1.734,True,
TTWO,2025-12-26,PMH,09:39,-0.314,False,True,0.323,0.938,1.533,1.952,2.299,0.323,0.938,1.533,1.808,2.219,True,True
TTWO,2025-12-30,PDH,09:39,-0.113,False,False,0.733,0.927,1.333,1.333,1.333,0.505,0.822,0.717,0.701,0.487,True,
TTWO,2025-12-30,PMH,09:35,-0.113,False,False,1.166,1.335,1.769,1.769,1.769,0.918,1.203,1.227,1.064,0.92,True,
TTWO,2026-01-05,PDH,12:00,0.314,True,False,0.052,0.052,0.103,0.103,0.32,-0.153,-0.101,-0.126,0.014,-0.173,,
TTWO,2026-01-05,PMH,09:53,0.314,True,False,1.005,1.21,1.502,1.64,1.912,0.627,1.001,1.454,1.38,1.411,True,
TTWO,2026-01-06,PMH,10:00,0.0,False,True,0.247,0.247,0.247,0.247,0.247,0.066,-0.095,0.011,0.015,-0.255,False,
TTWO,2026-01-08,PDH,10:04,0.097,False,False,0.202,0.202,0.202,0.202,0.202,-0.214,-0.684,-1.243,-1.799,-1.931,False,False
TTWO,2026-01-08,PMH,10:04,0.097,False,False,0.202,0.202,0.202,0.202,0.202,-0.214,-0.684,-1.243,-1.799,-1.931,False,False
TTWO,2026-01-09,PMH,11:48,0.115,True,True,0.204,0.204,0.204,0.204,0.204,-0.002,-0.474,-0.791,-0.977,-0.553,False,False
TTWO,2026-01-12,PMH,09:35,-0.698,False,False,0.388,0.388,0.388,0.388,0.388,-0.054,-1.483,-1.047,-1.223,-0.555,False,False
TTWO,2026-01-20,PMH,09:34,-0.433,False,False,0.859,1.18,1.263,1.263,1.263,0.596,1.132,0.256,-0.229,0.238,True,
TTWO,2026-01-23,PDH,09:39,0.0,False,False,0.335,0.335,0.84,0.84,1.764,0.182,0.182,0.511,0.584,1.73,True,
TTWO,2026-01-26,PDH,10:21,-0.069,False,False,0.553,0.553,0.553,0.553,0.553,0.26,0.256,0.429,0.368,-0.089,,
TTWO,2026-01-26,PMH,09:31,-0.069,False,True,0.098,0.411,0.619,0.619,0.619,-0.214,0.071,0.334,0.328,-0.024,False,
TTWO,2026-01-27,PDH,09:42,0.175,True,False,0.331,0.331,0.331,0.331,0.331,-0.218,-0.662,-0.71,-1.201,-0.92,False,False
TTWO,2026-01-27,PMH,09:31,0.175,True,False,0.783,0.783,0.783,0.783,0.783,0.199,0.035,-0.126,-0.661,-0.474,False,False
TTWO,2026-01-29,PMH,09:33,-0.88,False,True,0.682,0.682,0.682,0.682,0.682,-1.529,-1.764,-1.586,-1.611,-1.21,False,False
TTWO,2026-02-02,PMH,09:33,2.342,True,False,1.343,1.343,1.343,1.343,1.343,-0.153,0.752,0.5,-0.177,-1.911,False,False
TTWO,2026-02-09,PDH,09:33,1.013,True,False,2.138,2.597,3.212,3.555,3.688,1.417,2.16,3.146,3.489,3.368,True,True
TTWO,2026-02-09,PMH,09:47,1.013,True,False,0.765,1.073,1.679,2.022,2.148,0.765,0.363,1.373,1.828,1.833,False,True
TTWO,2026-02-10,PMH,09:35,3.644,True,True,0.191,0.191,0.191,0.511,0.586,-0.509,-0.191,-0.346,0.462,-0.728,False,False
TTWO,2026-02-13,PMH,10:04,0.825,True,False,0.289,0.289,0.289,0.52,0.52,0.018,-0.922,-0.341,-0.46,0.0,False,False
TTWO,2026-02-17,PDH,09:31,-0.01,False,False,0.655,0.655,0.655,0.655,0.655,-0.711,-1.603,-0.895,-1.097,-0.864,False,False
TTWO,2026-02-17,PMH,09:31,-0.01,False,False,0.655,0.655,0.655,0.655,0.655,-0.711,-1.603,-0.895,-1.097,-0.864,False,False
TTWO,2026-02-18,PDH,09:52,0.449,True,False,0.84,0.987,0.987,1.307,1.556,0.681,0.546,0.845,1.249,1.058,True,
TTWO,2026-02-18,PMH,09:43,0.449,True,False,1.455,1.603,1.603,1.91,2.175,1.08,1.557,1.323,1.752,1.675,True,True
TTWO,2026-02-19,PDH,09:31,-0.04,False,False,1.678,1.891,1.891,1.891,1.891,1.065,1.344,0.764,1.177,0.313,False,
TTWO,2026-02-19,PMH,09:31,-0.04,False,False,1.678,1.891,1.891,1.891,1.891,1.065,1.344,0.764,1.177,0.313,False,
TTWO,2026-02-20,PMH,10:01,-1.147,False,False,0.259,0.259,0.259,0.259,0.259,-0.716,-0.62,-0.941,-1.336,-1.336,False,False
TTWO,2026-02-24,PDH,09:44,-0.465,False,False,0.803,1.274,1.274,1.851,2.599,0.205,0.717,0.908,1.766,2.443,False,True
TTWO,2026-02-24,PMH,09:40,-0.465,False,False,1.71,2.185,2.185,2.757,3.522,0.986,1.664,1.915,2.692,3.365,True,True
TTWO,2026-02-25,PDH,09:47,0.318,True,True,0.397,0.397,0.762,0.875,1.328,-0.066,-0.129,0.711,0.66,1.001,True,
TTWO,2026-02-25,PMH,09:47,0.318,True,True,0.397,0.397,0.762,0.875,1.328,-0.066,-0.129,0.711,0.66,1.001,True,
TTWO,2026-02-27,PMH,10:24,-1.423,False,False,-0.103,-0.103,-0.103,-0.103,0.169,-0.893,-0.556,-0.75,-0.415,-0.891,False,False
TTWO,2026-03-02,PDH,11:00,-1.055,False,False,0.732,0.732,1.02,1.058,1.058,0.192,0.477,0.672,0.655,0.056,True,
TTWO,2026-03-02,PMH,10:14,-1.055,False,False,0.596,1.732,1.732,2.023,2.06,0.432,1.444,1.6,1.905,1.049,True,True
TTWO,2026-03-03,PDH,11:35,-1.819,False,False,0.499,0.763,2.009,2.361,2.361,0.418,0.502,1.988,1.893,0.448,True,True
TTWO,2026-03-03,PMH,10:17,-1.819,False,False,0.909,0.966,2.247,3.274,4.141,0.801,0.784,1.903,3.274,2.195,False,True
TTWO,2026-03-09,PDH,11:55,-1.31,False,False,0.412,0.412,0.412,0.412,1.106,0.136,0.118,-0.471,-0.28,0.984,False,
TTWO,2026-03-09,PMH,09:45,-1.31,False,False,1.242,1.242,1.402,1.898,2.603,0.1,1.103,1.163,1.762,2.479,True,True
TTWO,2026-03-12,PDH,09:35,-0.076,False,False,0.318,0.318,0.318,0.318,0.318,-0.549,-0.455,-0.514,-1.207,-1.379,False,False
TTWO,2026-03-16,PDH,09:34,0.441,True,False,0.18,0.669,0.669,0.669,0.669,-0.012,-0.382,-0.237,-1.144,-1.405,False,False
TTWO,2026-03-16,PMH,09:34,0.441,True,False,0.18,0.669,0.669,0.669,0.669,-0.012,-0.382,-0.237,-1.144,-1.405,False,False
TTWO,2026-03-17,PDH,09:33,0.679,True,False,0.198,0.198,0.198,0.198,0.198,-0.447,-1.609,-2.098,-1.811,-2.761,False,False
TTWO,2026-03-17,PMH,11:22,0.679,True,True,0.25,0.25,0.322,0.322,0.322,-0.221,-0.211,0.029,-0.288,-0.725,False,
TTWO,2026-03-18,PMH,09:48,-0.851,False,False,0.206,0.206,0.206,0.206,0.206,-0.496,-1.329,-1.034,-1.377,-2.082,False,False
TTWO,2026-03-23,PDH,09:54,0.429,True,False,0.464,0.464,0.464,0.464,0.464,0.202,0.02,-1.151,-1.289,-0.82,False,False
TTWO,2026-03-26,PDH,09:50,-1.336,False,False,0.633,0.633,0.633,0.633,0.633,-0.378,0.089,-0.296,-0.133,-0.618,False,
TTWO,2026-03-26,PMH,09:44,-1.336,False,False,1.624,1.624,1.624,1.624,1.624,0.995,0.951,0.68,0.933,0.361,True,
TTWO,2026-03-30,PDH,09:39,1.629,True,False,0.1,0.1,0.672,0.672,0.672,-0.553,-0.193,0.435,0.527,-0.61,False,False
TTWO,2026-03-31,PDH,09:50,0.575,True,False,0.549,0.684,0.791,1.168,1.291,0.342,-0.138,0.582,0.77,0.755,True,
TTWO,2026-03-31,PMH,09:49,0.575,True,False,0.739,0.874,0.981,1.36,1.482,0.598,0.049,0.542,0.67,0.946,True,
TTWO,2026-04-01,PDH,09:35,0.273,True,False,0.201,0.201,0.201,0.201,0.484,-0.496,-0.34,-0.201,0.086,-0.161,False,
TTWO,2026-04-02,PDH,10:36,-2.018,False,False,0.527,0.527,0.527,0.527,0.527,0.045,0.19,-0.319,-0.037,-0.602,False,
TTWO,2026-04-02,PMH,09:59,-2.018,False,False,1.075,2.521,2.521,2.521,2.521,0.776,2.054,1.453,1.78,1.369,True,True
TTWO,2026-04-08,PMH,09:31,2.259,True,False,0.235,0.235,0.235,0.235,0.235,-1.038,-0.958,-1.256,-0.875,-1.227,False,False
TTWO,2026-04-13,PDH,10:00,0.228,True,False,0.571,0.571,0.699,1.305,1.305,0.113,0.403,0.649,0.959,0.894,True,
TTWO,2026-04-13,PMH,09:46,0.228,True,True,1.759,1.759,1.868,2.476,2.502,1.037,1.392,1.71,1.929,2.086,True,True
TTWO,2026-04-14,PMH,09:32,0.571,True,False,1.47,1.47,1.47,1.47,1.47,0.42,0.293,0.503,0.803,0.112,True,
TTWO,2026-04-15,PDH,09:33,1.268,True,False,1.526,1.526,2.055,2.055,3.384,0.677,1.145,1.747,1.896,2.808,True,True
TTWO,2026-04-15,PMH,09:36,1.268,True,False,1.247,1.247,1.774,1.774,3.1,0.318,0.869,1.45,1.659,2.525,True,True
TTWO,2026-04-16,PDH,09:36,1.177,True,True,0.195,0.195,0.195,0.195,0.195,-0.763,-0.197,0.081,-0.241,-0.761,False,False
TTWO,2026-04-20,PMH,09:34,0.052,False,False,0.276,0.327,0.379,1.263,1.497,0.026,0.023,0.248,0.697,1.45,False,
TTWO,2026-04-21,PDH,09:33,0.53,True,True,0.494,0.762,0.762,0.762,0.762,0.301,0.643,-0.162,-0.173,-0.249,False,False
TTWO,2026-04-21,PMH,09:47,0.53,True,False,0.406,0.406,0.406,0.406,0.406,0.345,-0.162,-0.555,-0.772,-0.601,False,False
TTWO,2026-04-22,PDH,09:36,0.657,True,False,0.504,0.504,0.504,0.504,0.504,0.005,-0.468,-1.031,-1.197,-0.859,False,False
TTWO,2026-04-22,PMH,09:35,0.657,True,True,0.981,0.981,0.981,0.981,0.981,0.564,0.082,-0.564,-0.712,-0.388,False,False
TTWO,2026-04-27,PDH,09:33,-0.84,False,False,0.824,1.787,2.409,2.409,2.409,0.594,1.751,1.993,1.737,1.231,False,False
TTWO,2026-04-27,PMH,10:11,-0.84,False,False,1.022,1.454,1.454,1.454,1.454,0.8,1.158,0.893,0.98,0.286,True,
TTWO,2026-04-28,PMH,09:31,-0.379,False,False,0.705,0.705,0.705,0.705,0.705,-1.218,-0.411,-1.169,-0.287,-0.567,False,False
TTWO,2026-04-30,PMH,09:35,-0.873,False,False,-0.049,-0.049,-0.049,-0.049,0.142,-1.341,-1.185,-1.466,-1.231,-0.662,False,False
TTWO,2026-05-01,PDH,09:34,0.786,True,False,0.051,0.051,0.051,0.051,0.742,-1.345,-0.322,-0.577,-0.504,0.148,False,False
TTWO,2026-05-01,PMH,09:34,0.786,True,False,0.051,0.051,0.051,0.051,0.742,-1.345,-0.322,-0.577,-0.504,0.148,False,False
TTWO,2026-05-04,PMH,09:31,1.556,True,True,1.181,2.101,2.87,2.87,3.348,0.635,1.96,2.324,2.326,2.547,True,True
TTWO,2026-05-07,PDH,09:39,1.6,True,True,0.395,0.395,0.674,0.683,0.683,-0.075,-0.244,0.656,0.009,-0.883,False,False
TTWO,2026-05-07,PMH,11:37,1.6,True,False,0.009,0.009,0.009,0.009,0.009,-0.652,-0.617,-0.943,-1.119,-1.546,False,False
TTWO,2026-05-11,PDH,09:32,0.435,True,False,0.699,0.778,0.778,0.778,0.778,-0.255,0.188,-0.612,-0.565,-0.753,False,False
TTWO,2026-05-11,PMH,09:32,0.435,True,False,0.699,0.778,0.778,0.778,0.778,-0.255,0.188,-0.612,-0.565,-0.753,False,False
TTWO,2026-05-12,PDH,09:57,1.287,True,False,0.558,1.429,1.687,1.687,1.687,0.351,1.1,1.518,1.242,0.473,True,
TTWO,2026-05-12,PMH,10:03,1.287,True,False,0.722,1.384,1.642,1.642,1.642,0.593,1.011,1.1,0.997,0.429,True,
TTWO,2026-05-14,PMH,10:53,5.469,True,False,0.481,0.481,0.481,0.481,0.481,-0.208,-0.841,-1.657,-1.294,-1.085,False,False
TTWO,2026-05-21,PDH,09:31,-0.004,False,False,0.49,0.562,0.822,1.281,1.765,-0.21,0.322,0.734,0.86,0.154,False,
TTWO,2026-05-21,PMH,09:34,-0.004,False,False,0.179,0.524,0.915,1.243,1.726,-0.41,0.25,0.845,0.77,0.116,False,
TTWO,2026-05-27,PMH,10:48,-1.228,False,False,0.13,0.13,0.787,0.805,0.805,-0.274,-0.279,0.756,0.4,-1.79,False,False
TTWO,2026-05-29,PDH,09:43,0.262,True,False,2.791,2.791,2.791,2.791,2.791,2.126,1.358,2.013,1.701,1.191,False,True
TTWO,2026-05-29,PMH,09:38,0.262,True,False,3.327,3.68,3.68,3.68,3.68,3.296,2.212,2.845,2.793,2.067,True,True
TTWO,2026-06-01,PDH,09:36,1.521,True,False,0.539,0.539,0.539,0.557,0.952,-0.925,-1.33,-0.349,0.531,-0.439,False,False
TTWO,2026-06-01,PMH,09:32,1.521,True,False,0.221,0.221,0.221,0.221,0.632,-1.274,-1.821,-0.571,0.208,-0.754,False,False
TTWO,2026-06-04,PMH,09:52,0.561,True,False,0.428,0.428,0.615,0.615,0.615,-0.023,-0.096,-0.123,-0.957,-1.317,False,False
TTWO,2026-06-05,PMH,09:32,0.319,True,False,0.9,0.9,0.9,0.9,0.9,-0.582,-0.77,-1.273,-2.018,-1.786,False,False
TTWO,2026-06-09,PMH,09:43,-0.33,False,False,0.334,0.334,0.334,0.334,0.419,-0.282,-0.744,-1.671,-1.803,-0.212,False,False
TTWO,2026-06-10,PDH,09:44,-0.953,False,False,0.268,0.268,0.268,0.268,0.268,-0.702,-1.372,-1.105,-1.206,-1.47,False,False
