sym,side,level,gap_regime,gap_pct,touch_lbl,bounced,date,ep,mfe15,mfe30,mfe60,hit_>=0.50%,hit_>=0.75%
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,201.625,0.9300433973961596,0.9300433973961596,0.9300433973961596,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,202.24,0.6231210443037962,0.6231210443037962,0.6231210443037962,True,False
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,202.5,0.2320987654320982,0.33570370370370384,1.1703703703703727,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,201.75,0.6047087980173477,0.7086988847583644,1.546468401486991,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,202.251,0.45923135114288455,0.45923135114288455,1.2949256122343027,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,202.09,0.5392646840516585,0.836261071799692,1.3756247216586674,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,201.87,1.1838807153118258,1.4861049190072817,1.4861049190072817,True,True
AMD,long,4H_Sup,Gap Down,-1.678,3rd+,True,2026-02-20,202.03,1.1235955056179825,1.4057318220066344,1.4057318220066344,True,True
AMD,short,PMH,Gap Down,-1.678,1st,False,2026-02-20,201.5168,0.20683139073268084,0.7526915870041552,1.1496808206561442,True,True
AMD,short,PMH,Gap Down,-1.678,2nd,False,2026-02-20,201.55,0.2728851401637367,0.7690399404614295,1.1659637806995895,True,True
AMD,short,PMH,Gap Down,-1.678,3rd+,True,2026-02-20,201.108,0.9487439584700835,0.9487439584700835,0.9487439584700835,True,True
AMD,short,PMH,Gap Down,-1.678,3rd+,True,2026-02-20,200.8544,0.14657383657017023,0.14657383657017023,0.14657383657017023,False,False
AMD,short,PMH,Gap Down,-1.678,3rd+,True,2026-02-20,201.49,1.2159412377785581,1.3499429252072057,1.4541664598739426,True,True
AMD,short,PDH,Gap Down,-1.678,1st,True,2026-02-20,203.6,0.1719056974459697,0.7269155206286787,0.8988212180746484,True,True
AMD,short,PDH,Gap Down,-1.678,2nd,True,2026-02-20,203.67,0.8837825894829789,0.932881622232031,1.1734668827024042,True,True
AMD,short,1H_Res,Gap Down,-1.678,1st,True,2026-02-20,202.36,1.5615734334848907,1.5615734334848907,1.5615734334848907,True,True
AMD,short,1H_Res,Gap Down,-1.678,2nd,True,2026-02-20,202.51,0.9629154115846075,0.9629154115846075,0.9629154115846075,True,True
AMD,short,1H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.18,0.8012661984370385,0.8012661984370385,0.8012661984370385,True,True
AMD,short,1H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.7106,0.7895492391616475,0.7895492391616475,0.7895492391616475,True,True
AMD,short,1H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.385,0.3038762754156586,0.3038762754156586,0.9709217580354293,True,True
AMD,short,4H_Res,Gap Down,-1.678,1st,True,2026-02-20,202.36,1.5615734334848907,1.5615734334848907,1.5615734334848907,True,True
AMD,short,4H_Res,Gap Down,-1.678,2nd,True,2026-02-20,201.9,0.6636948984645881,0.6636948984645881,0.6636948984645881,True,False
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.18,0.8012661984370385,0.8012661984370385,0.8012661984370385,True,True
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.24,0.5586926424050734,0.5586926424050734,0.5586926424050734,True,False
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.385,0.3038762754156586,0.3038762754156586,0.9709217580354293,True,True
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.595,0.40721636762999514,0.40721636762999514,1.2117771909474628,True,True
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.55,0.2122932609232322,0.3159713650950456,1.7329054554431098,True,True
AMD,short,4H_Res,Gap Down,-1.678,3rd+,True,2026-02-20,202.63,0.6662389577061612,1.742091496816859,2.008587079899321,True,True
AMD,long,PML,Gap Up,7.645,1st,True,2026-02-24,211.79,0.453279191652112,0.453279191652112,0.453279191652112,False,False
AMD,long,PML,Gap Up,7.645,2nd,True,2026-02-24,211.695,0.2621696308368204,0.2621696308368204,0.2621696308368204,False,False
AMD,long,PML,Gap Up,7.645,3rd+,True,2026-02-24,211.7799,1.0483053396474369,1.5016061486477283,2.176835478721063,True,True
AMD,short,PMH,Gap Up,7.645,1st,True,2026-02-24,216.169,1.0033816134598443,4.12593850182034,4.472889267193728,True,True
AMD,short,PMH,Gap Up,7.645,2nd,True,2026-02-24,216.2223,1.2590283240905265,4.149571991418087,4.496437231497395,True,True
AMD,short,PMH,Gap Up,7.645,3rd+,True,2026-02-24,216.38,1.3309917737313963,4.219428782697105,4.566041223772991,True,True
AMD,long,PML,Flat,0.416,1st,True,2026-02-25,214.9,0.12098650535132195,0.837598883201481,0.837598883201481,True,True
AMD,long,PML,Flat,0.416,2nd,False,2026-02-25,214.81,0.16293468646710782,0.8798473069223902,0.8798473069223902,True,True
AMD,long,PML,Flat,0.416,3rd+,True,2026-02-25,215.03,0.7766358182579117,0.7766358182579117,0.7766358182579117,True,True
AMD,long,1H_Sup,Flat,0.416,1st,True,2026-02-25,212.86,0.5120736634407475,0.5120736634407475,0.5543549751009952,True,False
AMD,long,1H_Sup,Flat,0.416,2nd,True,2026-02-25,213.22,0.30015945971297947,0.3845793077572428,0.3845793077572428,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,213.0101,0.3989951650180059,0.48349820032007773,0.48349820032007773,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.8075,0.5791619186353805,0.5791619186353805,0.5791619186353805,True,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.79,0.5686357441609136,0.5686357441609136,0.5686357441609136,True,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.7701,0.5780417455272082,0.5780417455272082,0.5780417455272082,True,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.83,0.10806747169101619,0.10806747169101619,0.30540807217026605,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.81,0.09863258305530974,0.09863258305530974,0.43696254875240986,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.9009,0.05589454999955368,0.05589454999955368,0.3940800626018953,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.74,0.13156905142427275,0.13156905142427275,0.4700103412616324,False,False
AMD,long,1H_Sup,Flat,0.416,1st,True,2026-02-25,213.615,0.19895606581933992,0.19895606581933992,0.19895606581933992,False,False
AMD,long,1H_Sup,Flat,0.416,2nd,True,2026-02-25,213.6,0.20599250936329483,0.20599250936329483,0.20599250936329483,False,False
AMD,long,1H_Sup,Flat,0.416,3rd+,True,2026-02-25,213.64,0.16850777008051565,0.16850777008051565,0.16850777008051565,False,False
AMD,long,4H_Sup,Flat,0.416,1st,True,2026-02-25,212.86,0.5120736634407475,0.5120736634407475,0.5543549751009952,True,False
AMD,long,4H_Sup,Flat,0.416,2nd,True,2026-02-25,213.22,0.30015945971297947,0.3845793077572428,0.3845793077572428,False,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,213.0101,0.3989951650180059,0.48349820032007773,0.48349820032007773,False,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.8075,0.5791619186353805,0.5791619186353805,0.5791619186353805,True,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.79,0.5686357441609136,0.5686357441609136,0.5686357441609136,True,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.7701,0.5780417455272082,0.5780417455272082,0.5780417455272082,True,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.83,0.10806747169101619,0.10806747169101619,0.30540807217026605,False,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.81,0.09863258305530974,0.09863258305530974,0.43696254875240986,False,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.9009,0.05589454999955368,0.05589454999955368,0.3940800626018953,False,False
AMD,long,4H_Sup,Flat,0.416,3rd+,True,2026-02-25,212.74,0.13156905142427275,0.13156905142427275,0.4700103412616324,False,False
AMD,short,PMH,Flat,0.416,1st,False,2026-02-25,214.92,0.24195049320676615,1.8331937465103267,2.1356783919597873,True,True
AMD,short,PMH,Flat,0.416,2nd,False,2026-02-25,214.9,0.23266635644485809,2.1265704979059996,2.1265704979059996,True,True
AMD,short,PMH,Flat,0.416,3rd+,True,2026-02-25,214.7,2.0353982300884845,2.0353982300884845,2.0353982300884845,True,True
AMD,short,PDH,Flat,0.416,1st,True,2026-02-25,214.7,2.0353982300884845,2.0353982300884845,2.0353982300884845,True,True
AMD,short,1H_Res,Flat,0.416,1st,True,2026-02-25,212.655,1.093320166466807,1.093320166466807,1.093320166466807,True,True
AMD,short,4H_Res,Flat,0.416,1st,True,2026-02-25,214.7,2.0353982300884845,2.0353982300884845,2.0353982300884845,True,True
AMD,long,PML,Gap Down,-0.906,1st,True,2026-02-26,208.25,0.0,0.7394957983193239,0.7394957983193239,True,False
AMD,long,PML,Gap Down,-0.906,2nd,True,2026-02-26,208.09,0.8169542025085245,0.8169542025085245,0.8169542025085245,True,True
AMD,short,PMH,Gap Down,-0.906,1st,True,2026-02-26,207.03,1.3428005603052704,1.3428005603052704,2.4875621890547293,True,True
AMD,long,PML,Gap Down,-1.668,1st,True,2026-02-27,199.95,0.49512378094524084,0.5901475368842245,0.9702425606401589,True,True
AMD,long,PML,Gap Down,-1.668,2nd,True,2026-02-27,200.4712,0.32862575771481645,0.49822617912198286,0.7077325820367095,True,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,200.8251,0.15182365152563276,0.5302624024586541,0.5302624024586541,True,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,199.895,0.9980239625803426,0.9980239625803426,0.9980239625803426,True,True
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,200.0752,0.48221868577414734,0.5321998928402876,0.5321998928402876,True,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,200.2,0.4195804195804213,0.46953046953046845,0.46953046953046845,False,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,200.025,0.5574303212098392,0.5574303212098392,0.5574303212098392,True,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,200.2799,0.25219705022820504,0.31460970371964375,0.31460970371964375,False,False
AMD,long,PML,Gap Down,-1.668,3rd+,True,2026-02-27,199.905,0.0825392061229044,0.0825392061229044,0.0825392061229044,False,False
AMD,short,PMH,Gap Down,-1.668,1st,True,2026-02-27,200.5352,0.3516589606213726,1.259230299717961,1.259230299717961,True,True
AMD,short,PMH,Gap Down,-1.668,2nd,True,2026-02-27,200.5,1.2418952618453911,1.2418952618453911,1.2418952618453911,True,True
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,199.8001,0.2703201850249301,0.2703201850249301,0.2703201850249301,False,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.53,0.2692863910636773,0.43883708173340424,0.43883708173340424,False,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.45,0.3991020204539701,0.3991020204539701,0.3991020204539701,False,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.5,0.4239401496259323,0.4239401496259323,0.4239401496259323,False,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.53,0.36403530643793436,0.36403530643793436,0.5784670622849433,True,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.501,0.28478660954309354,0.28478660954309354,0.5640869621597898,True,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.51,0.1945040147623492,0.5685501969976492,0.5685501969976492,True,False
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.54,0.37399022638875035,0.5834247531664444,0.817791961703394,True,True
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.56,0.5933386517750288,0.5933386517750288,0.8276824890307124,True,True
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.46,0.5437493764342031,0.5437493764342031,0.7782101167315186,True,True
AMD,short,PMH,Gap Down,-1.668,3rd+,True,2026-02-27,200.3985,0.7477600880246145,0.7477600880246145,0.7727103745786612,True,True
AMD,long,PML,Gap Down,-3.605,1st,True,2026-03-03,190.61,0.36724201248622246,1.5896332826189457,1.5896332826189457,True,True
AMD,long,PML,Gap Down,-3.605,2nd,True,2026-03-03,190.6,1.5949632738719792,1.5949632738719792,1.5949632738719792,True,True
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.965,0.4791453931348635,0.4791453931348635,0.4791453931348635,False,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.64,0.5874947545111229,0.5874947545111229,0.5874947545111229,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.71,0.550574170206063,0.550574170206063,0.550574170206063,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.63,0.20983056182133225,0.20983056182133225,0.32523737082306275,False,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.85,0.23578726748756462,0.23578726748756462,0.44013623264343904,False,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.82,0.2515459595430344,0.4559270516717349,0.4559270516717349,False,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.78,0.27256525841283685,0.47698920222245345,0.47698920222245345,False,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.68,0.5296832389343354,0.5296832389343354,0.5296832389343354,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.7051,0.5164518410886811,0.5164518410886811,0.5164518410886811,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.76,0.4875235898511254,0.4875235898511254,0.6864122457538325,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.68,0.4982169079085319,0.6082966226137997,0.7286553387874947,True,False
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,190.6,0.5403987408184686,0.7709338929695737,0.7709338929695737,True,True
AMD,long,PML,Gap Down,-3.605,3rd+,True,2026-03-03,191.06,0.5283157123416725,0.5283157123416725,0.5966712027635226,True,False
AMD,long,PDL,Gap Down,-3.605,1st,True,2026-03-03,190.61,0.36724201248622246,1.5896332826189457,1.5896332826189457,True,True
AMD,long,PDL,Gap Down,-3.605,2nd,True,2026-03-03,190.965,0.4791453931348635,0.4791453931348635,0.4791453931348635,False,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.38,0.4254648597541771,0.4254648597541771,0.4254648597541771,False,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.48,0.3727425451491012,0.3727425451491012,0.4042419151617021,False,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.53,0.3464021413950541,0.3464021413950541,0.3778932451582422,False,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.42,0.4043692889402427,0.4043692889402427,0.4358785841823404,False,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.39,0.4779662797415963,0.4779662797415963,0.6828089710594104,True,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.7,0.31463030938648284,0.5191400104876818,0.5191400104876818,True,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.34,0.7092571188399676,0.7092571188399676,0.7092571188399676,True,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.57,0.5877105525528701,0.5877105525528701,0.5877105525528701,True,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.76,0.4875235898511254,0.4875235898511254,0.6864122457538325,True,False
AMD,long,PDL,Gap Down,-3.605,3rd+,True,2026-03-03,190.48,0.8344183116337736,0.8344183116337736,0.9029819403611923,True,True
AMD,short,PMH,Gap Down,-3.605,1st,True,2026-03-03,190.65,0.3356936795174481,0.4301075268817169,1.1119853134015236,True,True
AMD,short,PMH,Gap Down,-3.605,2nd,True,2026-03-03,191.105,0.58344888935401,0.9131105936526915,1.3474268072525517,True,True
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.34,0.7891711090205868,1.4529110483955268,1.6306052053935427,True,True
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.26,0.34507999581721044,0.5019345393704797,0.6065042350726741,True,False
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.105,0.421234399937196,0.421234399937196,0.5258889092383745,True,False
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.35,0.6532532009406846,0.6532532009406846,0.6532532009406846,True,False
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.4,0.6792058516196506,0.6792058516196506,0.6792058516196506,True,False
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.34,0.3658409114665083,0.3658409114665083,0.3658409114665083,False,False
AMD,short,PMH,Gap Down,-3.605,3rd+,True,2026-03-03,191.4,0.39707419017764856,0.39707419017764856,0.39707419017764856,False,False
AMD,long,PML,Gap Up,0.718,1st,True,2026-03-04,192.88,1.2754043965159727,1.8612608875985086,2.498963085856488,True,True
AMD,long,PML,Gap Up,0.718,2nd,True,2026-03-04,193.05,1.186221186221182,2.0046620046619923,2.4087024087023967,True,True
AMD,long,PML,Gap Up,0.718,3rd+,True,2026-03-04,192.78,1.3279385828405448,2.147525676937435,2.5521319638966635,True,True
AMD,long,PML,Gap Up,0.718,3rd+,True,2026-03-04,193.38,1.5978901644430672,1.8305926155755468,2.2339435308718554,True,True
AMD,long,1H_Sup,Gap Up,0.718,1st,True,2026-03-04,191.8801,1.8031572841581824,2.392066712493896,2.86840584302384,True,True
AMD,long,4H_Sup,Gap Up,0.718,1st,True,2026-03-04,193.29,1.0605825443633978,1.6451963371100455,2.281545863728075,True,True
AMD,long,4H_Sup,Gap Up,0.718,2nd,True,2026-03-04,193.38,1.5978901644430672,1.8305926155755468,2.2339435308718554,True,True
AMD,short,PMH,Gap Up,0.718,1st,True,2026-03-04,193.59,1.9267524148974584,1.9267524148974584,1.9267524148974584,True,True
AMD,short,PDH,Gap Up,0.718,1st,True,2026-03-04,193.0,1.6269430051813403,1.6269430051813403,1.6269430051813403,True,True
AMD,short,PDH,Gap Up,0.718,2nd,True,2026-03-04,192.9199,0.4146280399274559,0.4146280399274559,0.4146280399274559,False,False
AMD,short,PDH,Gap Up,0.718,3rd+,True,2026-03-04,192.67,0.2854621892354715,0.2854621892354715,0.2854621892354715,False,False
AMD,short,PDH,Gap Up,0.718,3rd+,True,2026-03-04,192.745,0.3242626267866871,0.3242626267866871,0.3242626267866871,False,False
AMD,long,PML,Gap Down,-2.099,1st,True,2026-03-05,197.77,2.492744096677961,3.0439399302219656,3.0439399302219656,True,True
AMD,long,1H_Sup,Gap Down,-2.099,1st,True,2026-03-05,203.22,0.280484204310596,0.280484204310596,0.280484204310596,False,False
AMD,long,1H_Sup,Gap Down,-2.099,2nd,True,2026-03-05,202.3325,0.37932610925085397,0.37932610925085397,0.37932610925085397,False,False
AMD,long,4H_Sup,Gap Down,-2.099,1st,True,2026-03-05,201.54,0.57551850749232,1.1164036915748736,1.1164036915748736,True,True
AMD,long,4H_Sup,Gap Down,-2.099,2nd,True,2026-03-05,199.9,1.0204602301150518,1.4107053526763347,1.4107053526763347,True,True
AMD,long,4H_Sup,Gap Down,-2.099,1st,True,2026-03-05,203.22,0.280484204310596,0.280484204310596,0.280484204310596,False,False
AMD,long,4H_Sup,Gap Down,-2.099,2nd,True,2026-03-05,202.96,0.25620811982655783,0.25620811982655783,0.25620811982655783,False,False
AMD,long,4H_Sup,Gap Down,-2.099,3rd+,True,2026-03-05,203.02,0.029553738547927432,0.029553738547927432,0.029553738547927432,False,False
AMD,short,PMH,Gap Down,-2.099,1st,True,2026-03-05,198.15,0.07065354529397667,0.5803684077718928,0.5803684077718928,True,False
AMD,short,PMH,Gap Down,-2.099,2nd,True,2026-03-05,198.3,0.6555723651033845,0.6555723651033845,0.6555723651033845,True,False
AMD,short,PMH,Gap Down,-2.099,3rd+,True,2026-03-05,198.22,0.6154777519927348,0.6154777519927348,0.6154777519927348,True,False
AMD,short,PMH,Gap Down,-2.099,3rd+,True,2026-03-05,198.17,0.5904021799465043,0.5904021799465043,0.5904021799465043,True,False
AMD,short,PMH,Gap Down,-2.099,3rd+,True,2026-03-05,197.88,0.44471396806144914,0.44471396806144914,0.44471396806144914,False,False
AMD,short,PMH,Gap Down,-2.099,3rd+,True,2026-03-05,198.1841,0.799307310727756,1.667187226422304,1.667187226422304,True,True
AMD,short,PMH,Gap Down,-2.099,3rd+,True,2026-03-05,197.55,1.351556567957487,1.351556567957487,1.351556567957487,True,True
AMD,short,PDH,Gap Down,-2.099,1st,True,2026-03-05,201.95,1.1141371626640257,1.1141371626640257,1.2131715771230447,True,True
AMD,short,PDH,Gap Down,-2.099,2nd,True,2026-03-05,201.99,0.29704440813902805,1.2327342937769241,1.2327342937769241,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.62,0.11407598452535372,1.0514829877988316,1.0514829877988316,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.81,0.20811654526535647,1.1446409989594184,1.1446409989594184,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.9865,1.2310228653895219,1.2310228653895219,1.2310228653895219,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,202.08,0.633412509897071,0.658155186064931,0.658155186064931,True,False
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.945,0.5917452771794267,0.5917452771794267,0.5917452771794267,True,False
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.64,0.10910533624280841,0.37690934338424464,2.3348541955961113,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.87,0.30217466686482075,0.9857829296081682,3.0316540347748573,True,True
AMD,short,PDH,Gap Down,-2.099,3rd+,True,2026-03-05,201.755,0.9293449976456594,2.0842110480533242,3.407598324700751,True,True
AMD,short,4H_Res,Gap Down,-2.099,1st,True,2026-03-05,199.215,1.3076324573952713,2.1760409607710303,2.1760409607710303,True,True
AMD,long,PML,Gap Down,-2.022,1st,True,2026-03-06,195.1,1.542747309072279,1.542747309072279,1.9374679651460798,True,True
AMD,long,PML,Gap Down,-2.022,2nd,True,2026-03-06,195.01,1.589610789190308,1.589610789190308,1.9845136146864288,True,True
AMD,long,PML,Gap Down,-2.022,3rd+,True,2026-03-06,196.1561,0.9960434572261586,0.9960434572261586,1.3886389462270028,True,True
AMD,long,PDL,Gap Down,-2.022,1st,True,2026-03-06,196.68,0.7270185072198513,0.7270185072198513,1.1185682326621866,True,True
AMD,long,1H_Sup,Gap Down,-2.022,1st,True,2026-03-06,196.68,0.7270185072198513,0.7270185072198513,1.1185682326621866,True,True
AMD,long,1H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,196.37,0.62127616234659,1.038855222284459,1.2781993176147022,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,196.495,0.9745795058398392,1.2137713427822545,1.2137713427822545,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,196.71,1.0624777591378187,1.1031467642722725,1.3319099181536294,True,True
AMD,long,1H_Sup,Gap Down,-2.022,1st,True,2026-03-06,197.87,0.5104361449436452,0.5104361449436452,0.7832920604437297,True,True
AMD,long,1H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,197.87,0.45792692171628296,0.45792692171628296,0.7832920604437297,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.05,0.3666245897500643,0.666498359000249,0.6916940166624596,True,False
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,197.9955,0.3942513845011736,0.7194102896278046,0.7194102896278046,True,False
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.48,0.47354897218864517,0.47354897218864517,0.8615477629987949,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,197.895,0.5331109932034556,1.159705904646397,1.1849718284949082,True,True
AMD,long,1H_Sup,Gap Down,-2.022,1st,True,2026-03-06,198.53,0.06548128746284967,0.12396111418929766,0.44824459779379006,False,False
AMD,long,1H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,198.62,0.035243177927697704,0.4027288289195489,0.4027288289195489,False,False
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.48,0.47354897218864517,0.47354897218864517,0.8615477629987949,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.61,0.4984643270731487,0.7955289260359417,0.8207038920497434,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.48,0.7493954050786014,0.8615477629987949,0.8867392180572448,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.54,0.8310667875491115,0.8310667875491115,0.8562506295960597,True,True
AMD,long,1H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.56,0.8209105560032209,0.8460918614020985,0.8460918614020985,True,True
AMD,long,1H_Sup,Gap Down,-2.022,1st,True,2026-03-06,199.13,0.14558328729976253,0.14558328729976253,0.5574247978707446,True,False
AMD,long,1H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,199.28,0.4566439181051769,0.4817342432757969,0.4817342432757969,False,False
AMD,long,4H_Sup,Gap Down,-2.022,1st,True,2026-03-06,196.68,0.7270185072198513,0.7270185072198513,1.1185682326621866,True,True
AMD,long,4H_Sup,Gap Down,-2.022,1st,True,2026-03-06,196.68,0.7270185072198513,0.7270185072198513,1.1185682326621866,True,True
AMD,long,4H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,197.103,0.24707893842305534,0.6631050770409318,0.9015590833219113,True,True
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,197.1055,0.6618283102196489,0.9002792920542497,0.9002792920542497,True,True
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,196.71,1.0624777591378187,1.1031467642722725,1.3319099181536294,True,True
AMD,long,4H_Sup,Gap Down,-2.022,1st,True,2026-03-06,198.53,0.06548128746284967,0.12396111418929766,0.44824459779379006,False,False
AMD,long,4H_Sup,Gap Down,-2.022,2nd,True,2026-03-06,198.62,0.035243177927697704,0.4027288289195489,0.4027288289195489,False,False
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.48,0.47354897218864517,0.47354897218864517,0.8615477629987949,True,True
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.61,0.4984643270731487,0.7955289260359417,0.8207038920497434,True,True
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.48,0.7493954050786014,0.8615477629987949,0.8867392180572448,True,True
AMD,long,4H_Sup,Gap Down,-2.022,3rd+,True,2026-03-06,198.54,0.8310667875491115,0.8310667875491115,0.8562506295960597,True,True
