symbol,direction,entry,exit,exit_type,pnl_pct,bar,slack,tier,strategy,zz_trend
AMD,short,417.455,417.24627250000003,tp,0.0004999999999998855,42322,0.6484478195610162,expanded,boof23,up
AMD,short,415.715,415.5071425,tp,0.0004999999999999729,42378,1.5551526777218274,core,boof23,down
AMD,short,440.17,439.94991500000003,tp,0.0004999999999999618,42428,1.0420020618280206,core,boof23,down
AMD,short,444.72,444.49764000000005,tp,0.0004999999999999563,42440,0.7451251079746506,expanded,boof23,up
AMD,long,443.43,443.65171499999997,tp,0.0004999999999999111,42481,0.8016234387334781,core,boof23,down
AMD,short,448.44,448.21578,tp,0.0005000000000000056,42532,0.8237124315391147,core,boof23,up
AMD,short,446.71,446.486645,tp,0.0004999999999999318,42548,0.7679133907083131,expanded,boof23,down
AMD,short,445.0,444.77750000000003,tp,0.0004999999999999285,42578,1.2137763669773691,core,boof23,up
AMD,short,444.21,443.987895,tp,0.0004999999999999981,42632,1.2322682006172962,core,boof23,up
AMD,short,444.56,444.69336799999996,sl,-0.00029999999999991394,42647,0.8860618106226741,core,boof23,down
AMD,long,444.69,444.556593,sl,-0.0002999999999999482,42678,1.0052949583416217,core,boof23,down
AMD,short,445.3,445.07735,tp,0.0004999999999999716,42695,0.6128824258779171,expanded,boof23,up
AMD,long,447.8,448.02389999999997,tp,0.0004999999999999058,42753,0.75490746621026,expanded,boof23,up
AMD,short,448.28,448.05586,tp,0.000499999999999949,42755,1.1301116317419435,core,boof23,down
AMD,long,445.57,445.792785,tp,0.0004999999999999721,42770,2.2600128831791144,core,boof23,up
AMD,short,446.04,445.81698000000006,tp,0.0004999999999999163,42786,0.8905027982003426,core,boof23,down
AMD,long,434.59,434.80729499999995,tp,0.000499999999999951,42883,0.8590330726325611,core,boof23,down
AMD,short,438.965,438.7455175,tp,0.0004999999999999308,42903,1.0405807207392546,core,boof23,down
AMD,short,442.285,442.4176855,sl,-0.00029999999999995384,42967,0.7399229732710184,expanded,boof23,down
AMD,short,445.85,445.98375500000003,sl,-0.0003000000000000176,43069,0.881471076350187,core,boof23,down
AMD,long,445.92,446.14296,tp,0.0005000000000000011,43079,0.9018649857509132,core,boof23,up
AMD,long,448.65,448.87432499999994,tp,0.0004999999999999216,43148,0.6625824377095741,expanded,boof23,down
AMD,short,476.54,476.30173,tp,0.0004999999999999999,43164,1.2989686654424921,core,boof23,down
AMD,long,470.07,470.305035,tp,0.000499999999999962,43315,1.0512002250552366,core,boof23,down
AMD,short,471.88,471.64406,tp,0.0004999999999999384,43377,0.7082196493398031,expanded,boof23,up
AMD,short,471.95,471.714025,tp,0.0004999999999999921,43409,1.1951932977703994,core,boof23,down
AMD,short,471.93,472.071579,sl,-0.0002999999999999551,43422,2.8363595744418686,core,boof23,up
AMD,short,492.625,492.3786875,tp,0.0004999999999999751,43702,1.6992292397908453,core,boof23,up
AMD,long,493.79,494.036895,tp,0.0004999999999999898,43740,0.6802480190608439,expanded,boof23,down
AMD,long,495.82,496.06791,tp,0.0004999999999999805,43763,0.9867680683620936,core,boof23,up
AMD,short,497.6,497.35120000000006,tp,0.0004999999999999199,43784,0.740318493737825,expanded,boof23,down
AMD,long,497.6,497.45072000000005,sl,-0.00029999999999995194,43786,1.542783536743103,core,boof23,down
AMD,short,497.13,496.881435,tp,0.00049999999999997,43788,0.9900538950682166,core,boof23,down
AMD,short,498.375,498.52451249999996,sl,-0.00029999999999991476,43832,0.9972838637228082,core,boof23,up
AMD,short,499.39,499.140305,tp,0.0004999999999999484,43848,1.2696824613637367,core,boof23,down
AMD,short,499.47,499.619841,sl,-0.00029999999999996154,43859,1.6643450581385648,core,boof23,up
AMD,long,499.35,499.599675,tp,0.0004999999999999357,43865,1.5243630597869933,core,boof23,up
AMD,short,506.31,506.056845,tp,0.0004999999999999852,43880,1.0077417851713568,core,boof23,up
AMD,short,504.06,503.80797,tp,0.0004999999999999815,43897,0.6107598125582442,expanded,boof23,down
AMD,short,500.0,500.15,sl,-0.00029999999999995455,43968,0.9983190538580209,core,boof23,down
AMD,short,492.27,492.41768099999996,sl,-0.0002999999999999539,44088,0.8901698777004516,core,boof23,up
AMD,short,496.63,496.381685,tp,0.0004999999999999818,44130,1.1591692499507344,core,boof23,up
AMD,short,496.71,496.85901299999995,sl,-0.0002999999999999358,44208,1.0493505422138751,core,boof23,up
AMD,long,495.25,495.49762499999997,tp,0.0004999999999999412,44282,0.7054853010038116,expanded,boof23,up
AMD,long,497.01,497.25850499999996,tp,0.0004999999999999316,44304,1.397040059932922,core,boof23,down
AMD,short,497.155,496.9064225,tp,0.0004999999999999064,44306,0.7960620727833488,expanded,boof23,down
AMD,short,503.87,503.61806500000006,tp,0.0004999999999998934,44324,0.9874962865340143,core,boof23,down
AMD,short,504.85,504.59757500000006,tp,0.0004999999999999202,44361,1.032924290268588,core,boof23,down
AMD,short,505.7,505.44715,tp,0.0004999999999999342,44366,1.1478659542227598,core,boof23,up
AMD,short,520.015,519.7549925000001,tp,0.0004999999999998368,44501,1.5216537712777043,core,boof23,up
AMD,short,519.52,519.2602400000001,tp,0.0004999999999998359,44619,0.7227694301746039,expanded,boof23,up
AMD,long,517.52,517.7787599999999,tp,0.000499999999999881,44687,0.7931426515513071,expanded,boof23,down
AMD,long,517.38,517.63869,tp,0.0005000000000000027,44692,0.866888189768578,core,boof23,up
AMD,short,520.36,520.09982,tp,0.0004999999999999831,44717,1.2240615225447284,core,boof23,up
AMD,short,511.215,510.9593925,tp,0.0004999999999999931,44858,0.6493634628125967,expanded,boof23,up
AMD,short,505.875,505.6220625,tp,0.000499999999999947,44953,0.6564772934597349,expanded,boof23,down
AMD,short,507.405,507.1512975,tp,0.0004999999999999496,44967,0.6180089758900271,expanded,boof23,up
AMD,long,508.64,508.89431999999994,tp,0.000499999999999902,45032,0.7853518085378075,expanded,boof23,up
AMD,short,515.11,515.264533,sl,-0.0003000000000000289,45043,0.8977262171433511,core,boof23,up
AMD,short,501.735,501.48413250000004,tp,0.0004999999999999398,45062,0.8564943225016755,core,boof23,down
AMD,long,512.245,512.5011225,tp,0.000499999999999896,45173,0.7473509665117524,expanded,boof23,down
AMD,long,506.23,506.483115,tp,0.00049999999999996,45241,0.6217563945136517,expanded,boof23,down
AMD,short,509.65,509.395175,tp,0.0004999999999999657,45265,0.8577839082891723,core,boof23,down
AMD,long,510.92,511.17546,tp,0.0004999999999999431,45284,0.8548105633496077,core,boof23,down
AMD,short,512.17,511.913915,tp,0.0004999999999999699,45291,1.4497233592152015,core,boof23,up
AMD,short,513.38,513.534014,sl,-0.0002999999999999241,45305,0.9735363545279191,core,boof23,up
AMD,short,513.54,513.28323,tp,0.0004999999999999229,45332,0.7371833896409774,expanded,boof23,down
AMD,long,511.03,510.876691,sl,-0.00029999999999995856,45400,0.9157894724164771,core,boof23,down
AMD,short,512.0,511.744,tp,0.0004999999999999449,45411,0.9311359025799901,core,boof23,up
AMD,long,514.68,514.93734,tp,0.0004999999999999986,45694,1.6710576408437767,core,boof23,up
AMD,short,514.78,514.934434,sl,-0.00030000000000007283,45696,0.9848626074163411,core,boof23,up
AMD,short,515.17,515.3245509999999,sl,-0.0002999999999999407,45706,1.2354383099131354,core,boof23,down
AMD,short,516.58,516.32171,tp,0.000499999999999977,45716,1.5156427336793727,core,boof23,up
AMD,short,514.695,514.8494085,sl,-0.00029999999999986656,45727,1.307832641983817,core,boof23,down
