symbol,date,time,window,direction,mfe,entry,LONG_SCORE,bar1_rvol,bar1_body_pct,bar2_body_pct,vwap_slope,is_runner
RKLB,2025-02-28,14:31:00,2:30-4PM,long,11.34,17.11,2,3.5,1.07,0.71,-0.996,1
RKLB,2025-02-28,14:36:00,2:30-4PM,long,4.19,18.38,2,2.2,2.01,2.51,-0.189,1
RKLB,2025-03-11,15:06:00,2:30-4PM,long,1.97,17.79,1,4.4,0.75,1.25,0.092,0
RKLB,2025-03-25,14:39:00,2:30-4PM,long,0.15,20.18,0,6.3,0.8,0.12,-0.048,0
RKLB,2025-04-02,15:20:00,2:30-4PM,long,2.27,18.72,0,2.7,0.65,0.0,0.106,1
RKLB,2025-04-30,15:00:00,2:30-4PM,long,0.97,21.71,0,3.1,0.56,0.18,0.073,0
RKLB,2025-05-01,14:49:00,2:30-4PM,long,0.18,22.32,0,5.2,0.45,0.13,0.065,0
RKLB,2025-05-14,15:22:00,2:30-4PM,long,0.98,23.55,1,4.9,1.19,0.38,0.213,0
RKLB,2025-06-05,14:37:00,2:30-4PM,long,1.34,26.58,0,5.3,0.46,0.4,-0.023,0
RKLB,2025-06-06,15:01:00,2:30-4PM,long,0.78,28.3,0,3.0,0.72,0.09,0.05,0
RKLB,2025-06-20,14:57:00,2:30-4PM,long,0.89,29.3,0,2.5,0.46,0.14,0.063,0
MSTR,2025-01-03,14:31:00,2:30-4PM,long,1.56,305.94,2,5.5,0.65,0.61,0.561,0
MSTR,2025-01-03,14:32:00,2:30-4PM,long,1.05,307.49,2,4.8,0.61,0.52,0.739,0
MSTR,2025-01-03,14:38:00,2:30-4PM,long,0.8,308.26,1,2.0,0.59,0.23,1.234,0
MSTR,2025-01-03,15:28:00,2:30-4PM,long,1.69,312.31,1,2.8,0.45,0.52,0.067,0
MSTR,2025-01-07,14:32:00,2:30-4PM,long,0.41,369.75,0,4.4,0.69,0.09,-0.706,0
MSTR,2025-01-08,14:32:00,2:30-4PM,long,0.66,342.08,2,4.5,1.4,0.75,-0.129,0
MSTR,2025-01-10,14:33:00,2:30-4PM,long,0.1,333.65,1,3.2,1.46,0.27,-0.116,0
MSTR,2025-01-14,14:33:00,2:30-4PM,long,1.29,345.25,1,2.5,0.52,0.21,0.404,0
MSTR,2025-01-17,14:32:00,2:30-4PM,long,1.17,386.9,0,5.5,0.8,0.39,0.242,0
MSTR,2025-01-17,14:35:00,2:30-4PM,long,0.46,390.5,1,3.3,0.67,0.38,0.609,0
MSTR,2025-01-23,14:30:00,2:30-4PM,long,2.96,378.97,4,16.7,1.04,0.95,0.259,1
MSTR,2025-01-23,14:31:00,2:30-4PM,long,2.26,381.59,4,8.2,0.95,0.79,0.547,1
MSTR,2025-01-30,14:31:00,2:30-4PM,long,1.64,350.36,1,6.2,0.52,0.74,0.221,0
MSTR,2025-01-30,14:32:00,2:30-4PM,long,1.14,352.1,1,6.6,0.74,0.47,0.442,0
MSTR,2025-02-03,14:30:00,2:30-4PM,long,2.62,315.24,2,14.7,1.44,0.25,-0.049,1
MSTR,2025-02-04,14:30:00,2:30-4PM,long,1.72,345.07,2,16.1,0.55,0.58,0.073,0
MSTR,2025-02-04,14:31:00,2:30-4PM,long,0.95,347.86,1,5.6,0.58,0.85,0.192,0
MSTR,2025-02-06,14:32:00,2:30-4PM,long,1.01,341.05,1,5.0,0.54,0.93,-0.347,0
MSTR,2025-02-06,15:27:00,2:30-4PM,long,0.01,337.78,0,2.8,0.83,0.13,-0.053,0
MSTR,2025-02-07,14:30:00,2:30-4PM,long,0.88,340.94,3,13.5,0.87,0.86,0.777,0
MSTR,2025-02-07,14:31:00,2:30-4PM,long,0.26,343.08,2,8.0,0.86,0.52,1.265,0
MSTR,2025-02-10,14:31:00,2:30-4PM,long,1.19,336.39,1,6.1,0.55,0.6,-0.07,0
MSTR,2025-02-10,14:32:00,2:30-4PM,long,0.25,339.54,1,3.5,0.6,0.96,-0.027,0
MSTR,2025-02-12,14:37:00,2:30-4PM,long,0.62,320.3,1,2.8,0.99,0.37,-0.393,0
MSTR,2025-02-14,14:32:00,2:30-4PM,long,0.81,328.31,1,5.5,0.91,0.25,-0.091,0
MSTR,2025-02-27,14:35:00,2:30-4PM,long,0.13,271.1,1,2.5,0.5,0.7,-0.318,0
MSTR,2025-02-28,14:35:00,2:30-4PM,long,2.1,240.84,3,2.0,1.71,1.2,0.327,1
MSTR,2025-02-28,14:36:00,2:30-4PM,long,1.97,241.15,2,2.3,1.2,0.13,0.445,0
MSTR,2025-03-04,14:34:00,2:30-4PM,long,3.42,246.0,1,2.7,0.81,1.08,-0.378,1
MSTR,2025-03-04,14:35:00,2:30-4PM,long,1.93,249.58,2,2.9,1.08,1.4,-0.27,0
MSTR,2025-03-04,14:36:00,2:30-4PM,long,0.98,251.93,2,2.5,1.4,1.1,-0.074,0
MSTR,2025-03-25,14:41:00,2:30-4PM,long,0.42,341.94,0,3.4,0.59,0.06,0.208,0
MSTR,2025-05-19,14:47:00,2:30-4PM,long,0.88,406.38,0,3.1,0.42,0.09,0.075,0
MSTR,2025-06-05,14:37:00,2:30-4PM,long,0.83,380.98,0,4.4,0.47,0.16,0.01,0
MSTR,2025-06-20,14:37:00,2:30-4PM,long,0.03,374.07,0,3.1,0.47,0.05,0.023,0
GME,2025-01-06,14:32:00,2:30-4PM,long,0.66,31.87,0,2.5,0.57,0.34,-0.142,0
GME,2025-01-17,14:32:00,2:30-4PM,long,0.74,27.82,0,5.0,0.51,0.27,0.092,0
GME,2025-01-22,14:35:00,2:30-4PM,long,1.21,27.68,1,2.8,0.44,0.25,0.602,0
GME,2025-01-22,14:44:00,2:30-4PM,long,0.56,27.86,1,3.2,0.43,0.18,0.617,0
GME,2025-01-23,14:53:00,2:30-4PM,long,0.26,28.58,1,2.5,0.6,0.22,0.256,0
GME,2025-01-30,14:30:00,2:30-4PM,long,0.61,28.06,1,15.7,0.43,0.29,0.174,0
GME,2025-02-10,15:01:00,2:30-4PM,long,0.71,26.58,2,2.5,0.81,0.61,0.47,0
GME,2025-02-11,14:45:00,2:30-4PM,long,0.72,27.4,0,2.3,0.66,0.05,0.234,0
GME,2025-02-20,14:35:00,2:30-4PM,long,0.02,26.22,0,3.3,0.54,0.48,0.133,0
GME,2025-02-25,14:31:00,2:30-4PM,long,0.72,25.11,0,4.8,0.59,0.09,-0.027,0
GME,2025-03-14,14:59:00,2:30-4PM,long,0.65,23.0,0,2.1,0.5,0.23,0.166,0
GME,2025-03-26,14:50:00,2:30-4PM,long,0.17,29.75,1,2.7,0.71,0.54,0.159,0
GME,2025-04-30,15:06:00,2:30-4PM,long,0.97,27.32,1,10.2,0.59,0.09,0.098,0
GME,2025-05-09,14:31:00,2:30-4PM,long,0.29,27.65,1,2.6,0.58,0.47,0.275,0
AMC,2025-01-03,14:32:00,2:30-4PM,long,0.5,4.04,0,3.7,0.47,0.37,-0.127,0
AMC,2025-01-07,14:31:00,2:30-4PM,long,1.47,4.07,0,2.7,0.62,0.2,-0.339,0
AMC,2025-01-17,14:33:00,2:30-4PM,long,0.97,3.71,2,3.4,0.68,0.51,0.427,0
AMC,2025-01-28,14:34:00,2:30-4PM,long,0.61,3.28,0,2.7,0.77,0.46,-0.538,0
AMC,2025-02-10,15:00:00,2:30-4PM,long,0.31,3.18,0,4.3,0.75,0.01,0.078,0
AMC,2025-02-11,14:30:00,2:30-4PM,long,3.58,3.21,3,16.8,0.95,0.32,0.522,1
AMC,2025-02-12,14:30:00,2:30-4PM,long,2.06,3.37,2,11.4,1.2,0.02,-0.004,1
AMC,2025-02-12,14:34:00,2:30-4PM,long,0.0,3.44,2,3.7,1.19,1.03,0.219,0
AMC,2025-02-14,14:30:00,2:30-4PM,long,0.97,3.6,4,17.9,2.3,0.84,1.195,0
AMC,2025-02-18,14:30:00,2:30-4PM,long,1.52,3.62,1,17.5,0.56,0.43,0.213,0
AMC,2025-02-24,14:32:00,2:30-4PM,long,2.91,3.44,0,3.9,0.59,0.15,-0.29,1
AMC,2025-02-24,14:43:00,2:30-4PM,long,0.3,3.53,2,6.4,0.43,0.88,0.916,0
AMC,2025-02-25,14:31:00,2:30-4PM,long,0.0,3.39,1,3.9,0.74,0.28,0.283,0
AMC,2025-03-03,14:33:00,2:30-4PM,long,0.15,3.38,1,4.6,0.6,0.45,0.612,0
AMC,2025-03-17,14:43:00,2:30-4PM,long,0.5,2.98,0,7.3,0.51,0.26,0.015,0
AMC,2025-05-06,15:00:00,2:30-4PM,long,0.19,2.7,0,3.2,0.75,0.21,-0.007,0
AMC,2025-05-16,14:52:00,2:30-4PM,long,10.23,2.89,2,10.3,1.57,0.33,0.247,1
AMC,2025-05-21,15:14:00,2:30-4PM,long,0.17,3.02,1,10.1,0.5,0.5,0.066,0
AMC,2025-05-27,15:18:00,2:30-4PM,long,2.4,3.96,1,2.4,0.51,0.13,1.84,1
AMC,2025-06-04,15:09:00,2:30-4PM,long,0.45,3.36,0,4.1,0.48,0.3,0.106,0
BB,2025-01-02,14:31:00,2:30-4PM,long,3.58,3.92,3,6.1,1.17,1.03,1.054,1
BB,2025-01-02,14:32:00,2:30-4PM,long,2.92,3.94,3,7.4,1.03,0.77,1.701,1
BB,2025-01-06,14:31:00,2:30-4PM,long,3.41,3.96,3,5.5,2.23,1.41,0.861,1
BB,2025-01-06,14:35:00,2:30-4PM,long,2.76,3.98,2,2.8,1.27,0.18,2.061,1
BB,2025-01-06,15:01:00,2:30-4PM,long,0.12,4.04,2,2.1,0.62,0.87,0.506,0
BB,2025-01-07,14:31:00,2:30-4PM,long,4.57,4.16,1,4.0,1.97,0.36,-0.419,1
BB,2025-01-07,14:37:00,2:30-4PM,long,2.62,4.24,1,4.9,0.7,0.22,0.785,1
BB,2025-01-14,14:34:00,2:30-4PM,long,0.16,4.08,2,2.8,1.25,0.24,1.664,0
BB,2025-01-15,14:41:00,2:30-4PM,long,1.45,4.15,1,3.3,1.18,0.48,-0.046,0
BB,2025-01-30,14:31:00,2:30-4PM,long,2.25,4.44,1,3.9,1.26,0.34,-0.27,1
BB,2025-01-30,14:34:00,2:30-4PM,long,1.0,4.5,1,3.0,0.56,0.56,0.21,0
BB,2025-01-30,14:35:00,2:30-4PM,long,0.78,4.5,1,3.5,0.56,0.22,0.484,0
BB,2025-02-05,14:32:00,2:30-4PM,long,1.71,4.69,1,5.1,0.62,0.54,0.23,0
BB,2025-02-05,14:33:00,2:30-4PM,long,1.3,4.71,2,3.4,0.54,0.51,0.327,0
BB,2025-02-05,14:38:00,2:30-4PM,long,1.28,4.71,1,2.2,0.64,0.32,0.638,0
BB,2025-02-18,14:46:00,2:30-4PM,long,4.12,5.94,1,2.8,0.44,0.25,0.824,1
BB,2025-02-24,14:31:00,2:30-4PM,long,1.23,5.28,0,7.5,0.57,0.0,-0.318,0
BB,2025-02-25,14:31:00,2:30-4PM,long,-0.03,5.31,1,6.4,0.95,0.31,-0.916,0
BB,2025-02-26,14:31:00,2:30-4PM,long,1.5,5.01,3,8.7,0.91,0.5,0.029,0
BB,2025-02-26,14:35:00,2:30-4PM,long,1.02,5.04,2,2.9,0.9,0.27,0.332,0
BB,2025-03-03,14:32:00,2:30-4PM,long,0.92,4.92,1,7.8,0.83,1.04,0.181,0
BB,2025-03-05,14:40:00,2:30-4PM,long,1.44,4.49,0,3.0,0.76,0.12,-1.018,0
BB,2025-03-06,14:37:00,2:30-4PM,long,2.63,4.56,1,5.8,0.99,0.34,-0.779,1
BB,2025-04-02,15:20:00,2:30-4PM,long,3.09,3.36,0,3.5,0.45,0.23,0.044,1
KOSS,2025-01-06,14:33:00,2:30-4PM,long,2.57,7.77,1,2.3,0.86,1.44,,1
KOSS,2025-05-20,14:58:00,2:30-4PM,long,6.34,6.33,2,2.4,0.96,0.46,0.255,1
BBBY,2025-01-02,14:30:00,2:30-4PM,long,6.18,5.18,3,12.9,0.6,2.47,0.765,1
BBBY,2025-01-02,14:36:00,2:30-4PM,long,6.35,5.2,2,3.5,0.75,0.97,2.723,1
BBBY,2025-01-02,14:37:00,2:30-4PM,long,5.53,5.24,3,3.3,0.97,0.58,2.882,1
BBBY,2025-01-06,14:33:00,2:30-4PM,long,4.04,6.18,2,3.3,0.74,0.82,1.189,1
BBBY,2025-01-06,14:55:00,2:30-4PM,long,4.05,6.39,2,4.0,0.48,1.27,0.621,1
BBBY,2025-01-06,14:56:00,2:30-4PM,long,3.56,6.42,3,2.1,1.27,0.63,0.763,1
BBBY,2025-01-10,14:31:00,2:30-4PM,long,4.28,5.98,2,3.0,0.94,0.74,0.029,1
BBBY,2025-01-21,14:30:00,2:30-4PM,long,3.65,6.13,3,9.8,1.34,1.93,-0.145,1
BBBY,2025-01-21,14:31:00,2:30-4PM,long,3.25,6.15,3,5.2,1.93,0.82,0.489,1
BBBY,2025-01-21,14:45:00,2:30-4PM,long,0.79,6.3,2,2.1,0.81,0.64,0.411,0
BBBY,2025-01-24,14:31:00,2:30-4PM,long,0.94,7.48,4,8.1,3.54,1.91,1.362,0
BBBY,2025-01-28,14:31:00,2:30-4PM,long,0.55,7.29,2,5.3,1.26,0.28,1.207,0
BBBY,2025-01-29,14:30:00,2:30-4PM,long,0.26,7.73,3,11.6,1.05,0.78,-0.951,0
BBBY,2025-01-30,15:08:00,2:30-4PM,long,3.81,7.61,2,4.0,0.47,0.73,0.379,1
BBBY,2025-01-30,15:09:00,2:30-4PM,long,2.2,7.73,2,3.3,0.73,1.31,0.57,1
BBBY,2025-02-03,14:35:00,2:30-4PM,long,1.05,8.65,2,3.7,2.66,2.11,-0.688,0
BBBY,2025-02-04,14:31:00,2:30-4PM,long,1.83,7.65,2,6.0,2.53,2.02,-0.31,0
BBBY,2025-02-05,14:59:00,2:30-4PM,long,0.18,9.41,2,2.5,0.98,0.91,0.123,0
BBBY,2025-02-10,14:30:00,2:30-4PM,long,0.61,9.06,3,13.1,1.57,0.5,1.154,0
BBBY,2025-02-11,14:30:00,2:30-4PM,long,1.56,8.68,2,15.4,1.65,0.29,-0.709,0
BBBY,2025-02-14,14:30:00,2:30-4PM,long,0.57,8.7,3,14.4,2.24,0.46,1.64,0
BBBY,2025-02-20,15:28:00,2:30-4PM,long,0.16,9.04,1,2.1,0.76,0.44,0.343,0
BBBY,2025-02-25,14:32:00,2:30-4PM,long,3.78,7.4,3,3.2,1.75,1.93,2.221,1
BBBY,2025-02-25,14:34:00,2:30-4PM,long,1.05,7.6,2,3.6,0.51,3.4,2.783,0
BBBY,2025-02-25,14:35:00,2:30-4PM,long,0.65,7.63,3,4.0,3.4,0.57,3.488,0
BBBY,2025-02-27,15:06:00,2:30-4PM,long,0.44,6.77,1,2.1,0.57,2.19,-0.054,0
BBBY,2025-04-24,14:31:00,2:30-4PM,long,0.0,4.32,1,4.8,1.18,0.47,0.12,0
BBBY,2025-04-30,14:36:00,2:30-4PM,long,0.52,3.88,1,4.7,0.91,0.0,-0.022,0
BBBY,2025-05-08,15:26:00,2:30-4PM,long,1.82,4.12,0,3.1,0.45,0.48,0.104,0
BBBY,2025-05-08,15:27:00,2:30-4PM,long,1.57,4.13,0,4.7,0.48,0.26,0.189,0
BBBY,2025-05-15,15:23:00,2:30-4PM,long,0.33,6.02,2,6.2,0.5,0.67,0.621,0
BBBY,2025-05-28,14:52:00,2:30-4PM,long,0.83,6.62,1,5.0,0.61,0.7,0.243,0
BBBY,2025-06-05,15:02:00,2:30-4PM,long,0.42,7.2,1,3.5,1.13,0.49,0.204,0
BBBY,2025-06-09,14:31:00,2:30-4PM,long,0.29,6.96,2,2.2,0.43,0.65,0.832,0
SPCE,2025-01-03,14:33:00,2:30-4PM,long,5.34,6.15,0,4.7,0.74,0.16,-0.225,1
SPCE,2025-01-03,14:35:00,2:30-4PM,long,5.76,6.19,0,2.9,0.41,0.21,0.035,1
SPCE,2025-01-03,15:04:00,2:30-4PM,long,0.23,6.56,2,3.3,0.54,0.54,1.157,0
SPCE,2025-01-21,15:26:00,2:30-4PM,long,7.62,5.27,0,6.4,0.57,0.15,0.018,1
SPCE,2025-01-24,15:19:00,2:30-4PM,long,0.88,5.69,2,3.3,0.71,0.53,0.756,0
SPCE,2025-01-30,14:32:00,2:30-4PM,long,3.56,4.63,0,2.6,0.76,0.11,0.151,1
SPCE,2025-01-30,14:34:00,2:30-4PM,long,2.24,4.69,1,3.1,0.68,0.32,0.491,1
SPCE,2025-01-30,15:00:00,2:30-4PM,long,0.7,4.77,1,3.0,0.96,0.43,0.217,0
SPCE,2025-01-31,15:11:00,2:30-4PM,long,2.18,4.81,0,2.9,0.67,0.42,-0.034,1
SPCE,2025-01-31,15:12:00,2:30-4PM,long,1.76,4.83,0,3.2,0.42,0.42,0.004,0
SPCE,2025-02-14,14:44:00,2:30-4PM,long,0.08,4.45,2,2.8,0.56,0.52,0.552,0
SPCE,2025-02-27,14:31:00,2:30-4PM,long,5.39,4.27,3,4.4,2.44,1.91,0.911,1
SPCE,2025-02-27,14:33:00,2:30-4PM,long,3.49,4.35,2,3.4,0.7,1.6,3.297,1
SPCE,2025-02-27,14:34:00,2:30-4PM,long,2.04,4.41,3,3.1,1.6,1.56,3.838,1
SPCE,2025-02-27,14:36:00,2:30-4PM,long,1.01,4.46,1,2.9,0.9,0.22,4.838,0
SPCE,2025-02-28,14:59:00,2:30-4PM,long,2.09,3.82,2,2.7,1.07,0.79,0.112,1
SPCE,2025-03-06,14:30:00,2:30-4PM,long,0.99,3.53,4,15.3,2.48,0.86,0.635,0
SPCE,2025-03-19,14:32:00,2:30-4PM,long,2.14,4.21,3,2.2,1.52,1.08,0.475,1
SPCE,2025-05-14,14:55:00,2:30-4PM,long,1.53,3.27,2,8.4,0.93,0.15,0.105,0
SPCE,2025-05-16,15:20:00,2:30-4PM,long,8.88,4.98,2,2.3,0.46,2.43,0.542,1
SPCE,2025-05-23,14:30:00,2:30-4PM,long,3.42,3.8,2,2.4,1.2,0.13,0.67,1
SPCE,2025-05-23,14:32:00,2:30-4PM,long,0.1,3.88,2,5.5,1.78,0.26,1.367,0
SPCE,2025-06-09,15:17:00,2:30-4PM,long,0.13,3.76,1,3.1,0.7,0.13,0.493,0
TLRY,2025-01-06,14:31:00,2:30-4PM,long,0.67,1.5,2,4.6,1.02,1.01,0.116,0
TLRY,2025-01-15,14:30:00,2:30-4PM,long,1.23,1.22,4,18.3,1.26,1.25,0.666,0
TLRY,2025-01-17,14:47:00,2:30-4PM,long,1.65,1.21,1,2.2,0.83,0.01,0.352,0
TLRY,2025-01-23,14:31:00,2:30-4PM,long,0.88,1.14,1,10.1,0.89,0.01,-0.107,0
TLRY,2025-02-03,14:56:00,2:30-4PM,long,0.0,1.01,2,3.0,1.13,1.02,-0.102,0
TLRY,2025-02-05,14:34:00,2:30-4PM,long,7.56,1.06,2,4.0,0.97,2.41,-0.39,1
TLRY,2025-02-06,14:36:00,2:30-4PM,long,0.91,1.1,1,3.1,1.4,0.46,-0.211,0
TLRY,2025-02-06,15:06:00,2:30-4PM,long,1.8,1.11,1,5.3,0.46,1.83,0.038,0
TLRY,2025-02-11,14:46:00,2:30-4PM,long,0.13,0.97,1,2.8,1.24,0.16,-0.546,0
TLRY,2025-02-14,14:33:00,2:30-4PM,long,1.14,0.96,1,9.2,0.85,0.26,-0.038,0
TLRY,2025-02-14,14:39:00,2:30-4PM,long,0.43,0.97,1,2.4,0.74,0.02,0.527,0
TLRY,2025-02-21,14:35:00,2:30-4PM,long,1.6,0.9,2,3.7,1.01,2.04,-0.276,0
TLRY,2025-02-26,14:52:00,2:30-4PM,long,1.83,0.82,0,2.1,0.42,0.18,0.175,0
TLRY,2025-03-18,09:41:00,9:30-11AM,long,3.45,0.67,1,3.8,0.62,0.45,0.383,1
TLRY,2025-03-18,10:08:00,9:30-11AM,long,1.02,0.69,1,2.1,0.74,0.23,0.967,0
TLRY,2025-03-27,15:09:00,2:30-4PM,long,1.05,0.72,3,3.0,0.98,0.59,0.461,0
TLRY,2025-03-27,15:18:00,2:30-4PM,long,0.57,0.72,2,2.2,0.62,1.27,0.811,0
TLRY,2025-04-01,15:08:00,2:30-4PM,long,1.1,0.66,0,3.5,0.61,0.09,0.091,0
TLRY,2025-04-02,15:23:00,2:30-4PM,long,0.72,0.66,1,2.3,0.93,0.17,0.028,0
TLRY,2025-06-05,14:41:00,2:30-4PM,long,-0.12,0.41,0,2.9,0.77,0.42,0.018,0
TLRY,2025-06-11,14:54:00,2:30-4PM,long,3.72,0.44,0,2.1,0.55,0.48,0.072,1
TLRY,2025-06-11,14:55:00,2:30-4PM,long,3.32,0.45,0,2.3,0.48,0.5,0.116,1
TLRY,2025-06-11,14:56:00,2:30-4PM,long,0.46,0.46,1,4.5,0.5,2.65,0.233,0
SNDL,2025-01-02,14:32:00,2:30-4PM,long,1.36,1.84,1,2.1,0.54,0.27,2.09,0
SNDL,2025-01-15,14:30:00,2:30-4PM,long,0.0,1.86,3,14.1,2.76,0.27,1.426,0
SNDL,2025-01-21,14:35:00,2:30-4PM,long,0.28,1.8,0,5.8,0.5,0.28,-0.119,0
SNDL,2025-01-23,14:30:00,2:30-4PM,long,1.06,1.75,1,15.9,0.87,0.25,-0.038,0
SNDL,2025-01-28,14:30:00,2:30-4PM,long,0.0,1.76,4,10.4,1.45,1.15,1.169,0
SNDL,2025-02-05,15:22:00,2:30-4PM,long,0.78,1.92,2,2.7,0.8,0.52,0.283,0
SNDL,2025-02-06,14:30:00,2:30-4PM,long,1.04,1.92,4,15.4,1.36,1.05,0.699,0
SNDL,2025-02-10,15:21:00,2:30-4PM,long,0.27,1.86,0,5.5,0.82,0.27,0.014,0
SNDL,2025-02-12,14:30:00,2:30-4PM,long,1.94,1.8,1,15.4,0.56,0.14,-0.054,0
SNDL,2025-02-13,14:39:00,2:30-4PM,long,2.82,1.86,2,5.6,0.54,0.96,0.882,1
SNDL,2025-02-13,14:40:00,2:30-4PM,long,2.68,1.86,1,4.0,0.96,0.11,0.16,1
SNDL,2025-02-26,15:06:00,2:30-4PM,long,0.3,1.66,1,3.0,0.41,0.61,0.126,0
SNDL,2025-02-26,15:07:00,2:30-4PM,long,0.0,1.66,1,5.5,0.61,0.61,0.233,0
SNDL,2025-03-04,15:11:00,2:30-4PM,long,0.65,1.55,1,3.5,0.5,0.65,0.04,0
SNDL,2025-04-14,14:44:00,2:30-4PM,long,0.39,1.35,1,6.9,1.13,0.01,-0.335,0
SNDL,2025-05-05,14:39:00,2:30-4PM,long,0.0,1.36,2,8.3,0.74,0.73,0.007,0
SNDL,2025-06-18,15:10:00,2:30-4PM,long,0.25,1.29,0,3.6,0.75,0.24,0.036,0
MARA,2025-01-02,14:41:00,2:30-4PM,long,3.33,17.63,0,2.1,0.78,0.42,-0.266,1
MARA,2025-01-03,14:31:00,2:30-4PM,long,3.6,17.52,2,4.0,0.93,0.92,0.031,1
MARA,2025-01-03,14:32:00,2:30-4PM,long,2.49,17.71,2,3.6,0.92,1.03,0.141,1
MARA,2025-01-08,14:31:00,2:30-4PM,long,0.57,18.77,0,4.7,0.81,0.19,-0.198,0
MARA,2025-01-14,14:34:00,2:30-4PM,long,0.28,18.08,2,5.9,1.06,0.19,0.353,0
MARA,2025-01-17,14:32:00,2:30-4PM,long,0.87,19.45,2,5.2,1.16,0.46,0.369,0
MARA,2025-01-23,14:31:00,2:30-4PM,long,3.68,19.47,1,6.3,0.63,0.59,0.147,1
MARA,2025-01-23,14:34:00,2:30-4PM,long,2.64,19.67,1,2.6,0.57,0.47,0.514,1
MARA,2025-01-23,14:44:00,2:30-4PM,long,1.08,19.98,1,2.0,0.81,0.48,1.142,0
MARA,2025-01-30,14:30:00,2:30-4PM,long,2.73,19.02,2,12.5,0.51,1.12,0.213,1
MARA,2025-01-30,14:31:00,2:30-4PM,long,1.93,19.17,4,9.6,1.12,0.79,0.61,0
MARA,2025-01-30,14:32:00,2:30-4PM,long,1.4,19.27,2,5.9,0.79,0.52,0.939,0
MARA,2025-02-03,14:30:00,2:30-4PM,long,0.06,17.33,3,16.1,1.15,1.43,-0.157,0
MARA,2025-02-04,14:32:00,2:30-4PM,long,0.61,17.93,2,4.2,0.94,0.73,-0.266,0
MARA,2025-02-06,14:30:00,2:30-4PM,long,1.0,17.37,1,15.9,0.46,0.23,0.096,0
MARA,2025-02-07,14:30:00,2:30-4PM,long,1.25,17.64,3,13.6,0.52,1.32,0.678,0
MARA,2025-02-07,14:31:00,2:30-4PM,long,0.51,17.77,4,9.0,1.32,0.79,1.314,0
MARA,2025-02-14,14:31:00,2:30-4PM,long,0.32,17.24,1,7.5,0.5,1.11,0.094,0
MARA,2025-02-19,14:30:00,2:30-4PM,long,0.42,16.34,1,16.8,0.56,0.5,-0.07,0
MARA,2025-02-27,10:14:00,9:30-11AM,long,0.5,14.02,2,5.8,0.58,0.65,0.353,0
MARA,2025-02-27,14:31:00,2:30-4PM,long,3.16,14.4,2,7.6,0.49,2.02,0.536,1
MARA,2025-02-27,14:32:00,2:30-4PM,long,2.27,14.52,3,4.4,2.02,0.76,0.697,1
MARA,2025-02-27,14:34:00,2:30-4PM,long,0.71,14.75,2,2.2,0.58,1.06,1.243,0
MARA,2025-02-28,14:34:00,2:30-4PM,long,5.5,13.28,2,3.5,0.54,1.3,1.139,1
MARA,2025-02-28,14:35:00,2:30-4PM,long,3.81,13.51,3,2.7,1.3,1.69,1.307,1
MARA,2025-02-28,14:36:00,2:30-4PM,long,3.46,13.57,2,3.2,1.69,0.49,1.654,1
MARA,2025-02-28,14:37:00,2:30-4PM,long,3.44,13.66,2,2.7,0.49,0.59,1.988,1
MARA,2025-03-04,14:34:00,2:30-4PM,long,2.74,13.66,2,2.4,1.05,1.71,0.043,1
MARA,2025-03-04,14:35:00,2:30-4PM,long,1.52,13.83,2,3.4,1.71,1.17,0.204,0
MARA,2025-03-04,14:36:00,2:30-4PM,long,1.01,13.9,3,2.6,1.17,0.54,0.417,0
MARA,2025-03-10,10:06:00,9:30-11AM,long,0.07,15.25,0,6.4,0.46,0.13,0.198,0
MARA,2025-04-07,10:16:00,9:30-11AM,long,1.65,10.28,1,2.8,1.18,0.19,0.051,0
MARA,2025-04-14,14:48:00,2:30-4PM,long,0.56,13.38,1,2.0,0.5,0.22,0.372,0
MARA,2025-04-22,15:05:00,2:30-4PM,long,1.36,13.6,0,2.2,0.48,0.3,0.085,0
MARA,2025-05-08,15:25:00,2:30-4PM,long,1.22,14.32,0,2.2,0.49,0.25,0.109,0
MARA,2025-05-21,15:05:00,2:30-4PM,long,1.51,16.9,1,2.5,0.4,0.39,0.36,0
RIOT,2025-01-03,14:31:00,2:30-4PM,long,4.7,10.61,2,2.2,1.05,0.58,0.226,1
RIOT,2025-01-03,14:32:00,2:30-4PM,long,3.73,10.71,2,2.9,0.58,0.85,0.306,1
RIOT,2025-01-03,14:35:00,2:30-4PM,long,3.88,10.7,2,2.8,0.49,0.71,0.83,1
RIOT,2025-01-03,14:36:00,2:30-4PM,long,4.0,10.76,3,8.5,0.71,0.65,1.222,1
RIOT,2025-01-03,14:37:00,2:30-4PM,long,3.05,10.87,2,3.9,0.65,1.11,1.42,1
RIOT,2025-01-03,14:38:00,2:30-4PM,long,2.89,10.95,3,4.0,1.11,0.76,1.76,1
RIOT,2025-01-03,15:07:00,2:30-4PM,long,3.82,11.28,1,2.9,0.49,0.3,0.474,1
RIOT,2025-01-14,14:34:00,2:30-4PM,long,0.8,12.53,1,2.5,0.5,0.4,0.823,0
RIOT,2025-01-14,14:37:00,2:30-4PM,long,0.48,12.57,1,2.1,0.6,0.36,1.278,0
RIOT,2025-01-15,14:30:00,2:30-4PM,long,2.14,12.85,2,10.6,0.54,0.16,0.727,1
RIOT,2025-01-15,14:56:00,2:30-4PM,long,0.34,13.12,1,2.7,0.74,0.31,0.363,0
