sym,time,open,high,low,close,volume,trade_count,vwap
SPY,2026-01-21 09:21:00-05:00,679.74,679.74,679.74,679.74,60.0,1.0,679.74
SPY,2026-01-22 08:01:00-05:00,689.23,689.23,689.23,689.23,100.0,1.0,689.23
SPY,2026-01-22 08:02:00-05:00,689.26,689.29,689.26,689.29,220.0,3.0,689.270909
SPY,2026-01-22 08:04:00-05:00,689.31,689.31,689.31,689.31,160.0,2.0,689.31
SPY,2026-01-22 08:10:00-05:00,689.0,689.0,688.98,688.98,405.0,4.0,688.991605
SPY,2026-01-22 08:12:00-05:00,688.81,688.81,688.81,688.81,60.0,1.0,688.81
SPY,2026-01-22 08:22:00-05:00,689.16,689.16,689.16,689.16,90.0,3.0,689.16
SPY,2026-01-22 08:31:00-05:00,689.22,689.22,689.22,689.22,250.0,2.0,689.22
SPY,2026-01-22 08:49:00-05:00,689.82,689.82,689.82,689.82,250.0,2.0,689.82
SPY,2026-01-22 09:00:00-05:00,690.03,690.03,690.03,690.03,60.0,1.0,690.03
SPY,2026-01-22 09:19:00-05:00,690.03,690.03,690.03,690.03,100.0,2.0,690.03
SPY,2026-01-23 08:00:00-05:00,688.56,688.56,688.56,688.56,100.0,1.0,688.56
SPY,2026-01-23 08:03:00-05:00,688.57,688.57,688.57,688.57,100.0,1.0,688.57
SPY,2026-01-23 08:10:00-05:00,688.33,688.33,688.33,688.33,100.0,1.0,688.33
SPY,2026-01-23 08:13:00-05:00,688.58,688.58,688.58,688.58,40.0,1.0,688.58
SPY,2026-01-23 08:18:00-05:00,688.48,688.48,688.48,688.48,100.0,1.0,688.48
SPY,2026-01-23 08:29:00-05:00,687.49,687.49,687.49,687.49,40.0,1.0,687.49
SPY,2026-01-23 08:54:00-05:00,687.35,687.35,687.35,687.35,80.0,2.0,687.35
SPY,2026-01-23 08:57:00-05:00,687.46,687.46,687.46,687.46,60.0,1.0,687.46
SPY,2026-01-23 09:10:00-05:00,687.69,687.69,687.69,687.69,40.0,1.0,687.69
SPY,2026-01-26 08:09:00-05:00,689.1,689.1,689.1,689.1,40.0,1.0,689.1
SPY,2026-01-27 08:09:00-05:00,694.58,694.58,694.57,694.57,185.0,2.0,694.576757
SPY,2026-01-27 08:28:00-05:00,694.52,694.52,694.52,694.52,125.0,1.0,694.52
SPY,2026-01-27 09:18:00-05:00,694.2,694.2,694.2,694.2,50.0,1.0,694.2
SPY,2026-01-27 09:22:00-05:00,694.02,694.02,694.02,694.02,40.0,1.0,694.02
SPY,2026-01-28 08:14:00-05:00,696.74,696.74,696.73,696.73,140.0,3.0,696.735
SPY,2026-01-28 08:53:00-05:00,696.95,696.95,696.95,696.95,58.0,1.0,696.95
SPY,2026-01-28 09:07:00-05:00,696.68,696.68,696.68,696.68,50.0,1.0,696.68
SPY,2026-01-28 09:12:00-05:00,696.8,696.9,696.8,696.84,440.0,6.0,696.853636
SPY,2026-01-29 08:18:00-05:00,696.62,696.62,696.62,696.62,190.0,2.0,696.62
SPY,2026-01-29 08:25:00-05:00,696.72,696.76,696.72,696.75,530.0,8.0,696.737449
SPY,2026-01-29 09:14:00-05:00,696.19,696.19,696.19,696.19,60.0,1.0,696.19
SPY,2026-01-29 09:22:00-05:00,696.32,696.32,696.32,696.32,40.0,1.0,696.32
SPY,2026-01-29 09:23:00-05:00,696.41,696.41,696.41,696.41,60.0,1.0,696.41
SPY,2026-01-30 08:06:00-05:00,691.96,692.01,691.96,692.01,593.0,7.0,691.978726
SPY,2026-01-30 08:07:00-05:00,691.81,691.81,691.81,691.81,76.0,2.0,691.81
SPY,2026-01-30 08:11:00-05:00,692.0,692.01,692.0,692.01,253.0,3.0,692.003004
SPY,2026-01-30 08:12:00-05:00,692.12,692.12,692.12,692.12,80.0,2.0,692.12
SPY,2026-01-30 08:18:00-05:00,691.82,691.82,691.82,691.82,163.0,2.0,691.82
SPY,2026-01-30 08:31:00-05:00,690.24,690.24,690.24,690.24,46.0,2.0,690.24
SPY,2026-01-30 08:32:00-05:00,690.44,690.44,690.44,690.44,40.0,1.0,690.44
SPY,2026-01-30 08:33:00-05:00,690.54,690.56,690.54,690.56,210.0,3.0,690.55
SPY,2026-01-30 08:40:00-05:00,690.68,690.68,690.68,690.68,120.0,1.0,690.68
SPY,2026-01-30 08:41:00-05:00,690.66,690.66,690.66,690.66,40.0,1.0,690.66
SPY,2026-01-30 08:43:00-05:00,690.92,690.94,690.92,690.94,310.0,4.0,690.93
SPY,2026-01-30 08:44:00-05:00,691.16,691.16,691.16,691.16,40.0,1.0,691.16
SPY,2026-01-30 08:48:00-05:00,691.28,691.28,691.28,691.28,81.0,3.0,691.28
SPY,2026-01-30 08:54:00-05:00,690.86,690.86,690.86,690.86,40.0,1.0,690.86
SPY,2026-01-30 09:01:00-05:00,691.29,691.29,691.29,691.29,210.0,3.0,691.29
SPY,2026-01-30 09:05:00-05:00,691.34,691.34,691.34,691.34,70.0,1.0,691.34
SPY,2026-01-30 09:09:00-05:00,691.25,691.25,691.25,691.25,70.0,1.0,691.25
SPY,2026-01-30 09:18:00-05:00,691.53,691.53,691.53,691.53,90.0,2.0,691.53
SPY,2026-02-02 08:00:00-05:00,688.64,688.65,688.64,688.65,160.0,3.0,688.645
SPY,2026-02-02 08:35:00-05:00,688.29,688.29,688.29,688.29,197.0,4.0,688.29
SPY,2026-02-02 08:44:00-05:00,688.86,688.86,688.86,688.86,50.0,1.0,688.86
SPY,2026-02-02 08:51:00-05:00,689.07,689.07,689.07,689.07,190.0,3.0,689.07
SPY,2026-02-02 08:55:00-05:00,689.63,689.63,689.63,689.63,70.0,1.0,689.63
SPY,2026-02-02 08:57:00-05:00,689.67,689.68,689.67,689.68,190.0,3.0,689.674118
SPY,2026-02-02 08:58:00-05:00,689.59,689.59,689.57,689.57,195.0,2.0,689.577179
SPY,2026-02-02 08:59:00-05:00,689.58,689.58,689.58,689.58,190.0,3.0,689.58
SPY,2026-02-02 09:03:00-05:00,689.75,689.75,689.75,689.75,265.0,3.0,689.75
SPY,2026-02-02 09:05:00-05:00,689.61,689.61,689.61,689.61,40.0,1.0,689.61
SPY,2026-02-02 09:21:00-05:00,689.61,689.61,689.61,689.61,170.0,2.0,689.61
SPY,2026-02-03 08:03:00-05:00,697.17,697.17,697.17,697.17,40.0,1.0,697.17
SPY,2026-02-03 08:20:00-05:00,697.16,697.16,697.16,697.16,65.0,1.0,697.16
SPY,2026-02-03 08:24:00-05:00,696.98,696.98,696.98,696.98,188.0,1.0,696.98
SPY,2026-02-03 08:29:00-05:00,697.26,697.26,697.26,697.26,160.0,3.0,697.26
SPY,2026-02-03 08:37:00-05:00,697.07,697.07,697.07,697.07,40.0,1.0,697.07
SPY,2026-02-03 08:46:00-05:00,697.06,697.06,697.06,697.06,80.0,2.0,697.06
SPY,2026-02-03 08:58:00-05:00,696.86,696.89,696.86,696.89,448.0,5.0,696.87715
SPY,2026-02-03 08:59:00-05:00,696.86,696.86,696.86,696.86,70.0,1.0,696.86
SPY,2026-02-03 09:00:00-05:00,696.72,696.72,696.72,696.72,60.0,2.0,696.72
SPY,2026-02-03 09:07:00-05:00,696.62,696.63,696.62,696.63,260.0,4.0,696.627083
SPY,2026-02-03 09:11:00-05:00,696.5,696.5,696.5,696.5,51.0,2.0,696.5
SPY,2026-02-03 09:17:00-05:00,696.38,696.38,696.38,696.38,40.0,1.0,696.38
SPY,2026-02-04 08:11:00-05:00,690.12,690.12,690.12,690.12,120.0,2.0,690.12
SPY,2026-02-04 08:23:00-05:00,690.44,690.44,690.44,690.44,40.0,1.0,690.44
SPY,2026-02-04 08:42:00-05:00,690.81,690.81,690.8,690.8,220.0,3.0,690.805
SPY,2026-02-04 08:52:00-05:00,690.26,690.26,690.26,690.26,60.0,1.0,690.26
SPY,2026-02-04 09:02:00-05:00,689.96,689.96,689.96,689.96,40.0,1.0,689.96
SPY,2026-02-04 09:04:00-05:00,689.71,689.71,689.71,689.71,120.0,2.0,689.71
SPY,2026-02-04 09:20:00-05:00,689.73,689.73,689.73,689.73,44.0,2.0,689.73
SPY,2026-02-05 08:09:00-05:00,683.22,683.22,683.22,683.22,50.0,1.0,683.22
SPY,2026-02-05 08:10:00-05:00,682.86,682.86,682.8,682.83,330.0,4.0,682.83
SPY,2026-02-05 08:20:00-05:00,682.28,682.28,682.28,682.28,130.0,2.0,682.28
SPY,2026-02-05 08:26:00-05:00,682.23,682.23,682.23,682.23,130.0,2.0,682.23
SPY,2026-02-05 08:38:00-05:00,683.37,683.37,683.37,683.37,130.0,2.0,683.37
SPY,2026-02-05 08:42:00-05:00,682.61,682.61,682.61,682.61,55.0,1.0,682.61
SPY,2026-02-05 08:49:00-05:00,681.9,681.9,681.9,681.9,40.0,1.0,681.9
SPY,2026-02-05 08:50:00-05:00,681.77,681.78,681.77,681.78,200.0,2.0,681.775
SPY,2026-02-05 08:51:00-05:00,681.2,681.2,681.2,681.2,63.0,2.0,681.2
SPY,2026-02-05 08:52:00-05:00,681.82,681.82,681.82,681.82,40.0,1.0,681.82
SPY,2026-02-05 09:00:00-05:00,680.92,680.92,680.92,680.92,100.0,1.0,680.92
SPY,2026-02-05 09:02:00-05:00,682.39,682.39,682.39,682.39,100.0,1.0,682.39
SPY,2026-02-05 09:16:00-05:00,681.0,681.0,680.99,680.99,359.0,5.0,680.996667
SPY,2026-02-05 09:19:00-05:00,680.97,680.97,680.97,680.97,100.0,1.0,680.97
SPY,2026-02-05 09:22:00-05:00,680.63,680.63,680.63,680.63,160.0,3.0,680.63
SPY,2026-02-05 09:23:00-05:00,680.73,680.73,680.63,680.63,200.0,2.0,680.68
SPY,2026-02-06 08:04:00-05:00,680.72,680.72,680.71,680.71,300.0,3.0,680.716667
SPY,2026-02-06 08:52:00-05:00,681.09,681.09,681.09,681.09,100.0,1.0,681.09
SPY,2026-02-06 08:55:00-05:00,681.38,681.38,681.37,681.37,300.0,3.0,681.376667
SPY,2026-02-06 08:57:00-05:00,681.55,681.55,681.55,681.55,40.0,1.0,681.55
SPY,2026-02-06 09:15:00-05:00,681.66,681.66,681.66,681.66,230.0,3.0,681.66
SPY,2026-02-09 08:16:00-05:00,690.76,690.76,690.76,690.76,40.0,1.0,690.76
SPY,2026-02-09 08:20:00-05:00,690.89,690.92,690.89,690.92,230.0,3.0,690.905
SPY,2026-02-09 08:24:00-05:00,691.2,691.2,691.2,691.2,230.0,3.0,691.2
SPY,2026-02-09 08:31:00-05:00,690.49,690.49,690.49,690.49,100.0,1.0,690.49
SPY,2026-02-09 08:53:00-05:00,689.75,689.75,689.73,689.73,526.0,5.0,689.743852
SPY,2026-02-09 09:13:00-05:00,689.22,689.22,689.22,689.22,100.0,1.0,689.22
SPY,2026-02-10 08:10:00-05:00,693.32,693.32,693.32,693.32,60.0,1.0,693.32
SPY,2026-02-10 08:34:00-05:00,694.19,694.19,694.19,694.19,40.0,1.0,694.19
SPY,2026-02-10 08:35:00-05:00,693.95,693.95,693.95,693.95,250.0,2.0,693.95
SPY,2026-02-10 08:36:00-05:00,693.74,693.74,693.74,693.74,125.0,1.0,693.74
SPY,2026-02-10 08:48:00-05:00,694.07,694.07,694.06,694.06,250.0,2.0,694.065
SPY,2026-02-10 08:50:00-05:00,693.98,693.98,693.98,693.98,40.0,1.0,693.98
SPY,2026-02-10 09:05:00-05:00,694.48,694.49,694.48,694.49,274.0,3.0,694.487299
SPY,2026-02-10 09:09:00-05:00,694.66,694.66,694.66,694.66,40.0,1.0,694.66
SPY,2026-02-10 09:10:00-05:00,694.58,694.58,694.58,694.58,160.0,2.0,694.58
SPY,2026-02-10 09:16:00-05:00,694.83,694.83,694.83,694.83,155.0,2.0,694.83
SPY,2026-02-10 09:19:00-05:00,694.86,694.86,694.86,694.86,80.0,1.0,694.86
SPY,2026-02-11 08:09:00-05:00,692.94,692.94,692.94,692.94,120.0,2.0,692.94
SPY,2026-02-11 08:30:00-05:00,694.18,694.18,694.18,694.18,40.0,1.0,694.18
SPY,2026-02-11 08:31:00-05:00,694.55,694.56,694.55,694.56,195.0,2.0,694.55359
SPY,2026-02-11 08:32:00-05:00,694.83,694.94,694.83,694.94,280.0,4.0,694.865
SPY,2026-02-11 08:33:00-05:00,695.33,695.34,695.24,695.34,250.0,4.0,695.284
SPY,2026-02-11 08:34:00-05:00,695.45,695.73,695.45,695.73,150.0,3.0,695.59
SPY,2026-02-11 08:35:00-05:00,695.56,695.58,695.56,695.58,210.0,3.0,695.57
SPY,2026-02-11 08:37:00-05:00,695.42,695.42,695.42,695.42,70.0,1.0,695.42
SPY,2026-02-11 08:46:00-05:00,695.4,695.82,695.4,695.82,460.0,7.0,695.56587
SPY,2026-02-11 08:47:00-05:00,695.75,695.75,695.75,695.75,70.0,1.0,695.75
SPY,2026-02-11 08:54:00-05:00,695.98,696.0,695.98,696.0,280.0,4.0,695.9925
SPY,2026-02-11 08:55:00-05:00,696.37,696.37,696.37,696.37,210.0,3.0,696.37
SPY,2026-02-11 09:09:00-05:00,696.24,696.24,696.24,696.24,40.0,1.0,696.24
SPY,2026-02-11 09:14:00-05:00,696.18,696.18,696.18,696.18,60.0,1.0,696.18
SPY,2026-02-12 08:08:00-05:00,693.73,693.73,693.73,693.73,40.0,1.0,693.73
SPY,2026-02-12 08:09:00-05:00,693.89,693.89,693.89,693.89,40.0,1.0,693.89
SPY,2026-02-12 08:24:00-05:00,693.65,693.67,693.65,693.67,495.0,5.0,693.659495
SPY,2026-02-12 08:34:00-05:00,694.26,694.26,694.23,694.23,270.0,3.0,694.252222
SPY,2026-02-12 08:37:00-05:00,694.65,694.65,694.65,694.65,40.0,1.0,694.65
SPY,2026-02-12 08:39:00-05:00,694.61,694.61,694.6,694.6,200.0,2.0,694.605
SPY,2026-02-12 08:41:00-05:00,695.16,695.16,695.16,695.16,70.0,1.0,695.16
SPY,2026-02-12 08:42:00-05:00,695.14,695.14,695.09,695.09,200.0,2.0,695.115
SPY,2026-02-12 08:48:00-05:00,694.79,694.8,694.79,694.8,265.0,3.0,694.791509
SPY,2026-02-12 09:06:00-05:00,694.5,694.5,694.5,694.5,50.0,1.0,694.5
SPY,2026-02-13 08:06:00-05:00,680.42,680.42,680.39,680.39,390.0,3.0,680.411026
SPY,2026-02-13 08:08:00-05:00,679.77,679.77,679.76,679.76,210.0,3.0,679.766667
SPY,2026-02-13 08:15:00-05:00,678.84,678.84,678.84,678.84,60.0,2.0,678.84
SPY,2026-02-13 08:30:00-05:00,682.51,682.69,682.48,682.69,210.0,3.0,682.56
SPY,2026-02-13 08:31:00-05:00,682.35,682.35,682.34,682.34,310.0,4.0,682.347742
SPY,2026-02-13 08:32:00-05:00,681.91,681.91,681.12,681.12,280.0,4.0,681.7075
SPY,2026-02-13 08:33:00-05:00,681.3,681.92,681.3,681.92,210.0,3.0,681.606667
SPY,2026-02-13 08:34:00-05:00,682.14,682.14,682.13,682.13,140.0,2.0,682.135
SPY,2026-02-13 08:37:00-05:00,681.49,681.49,681.45,681.45,282.0,5.0,681.474717
SPY,2026-02-13 08:43:00-05:00,682.29,682.29,682.29,682.29,120.0,2.0,682.29
SPY,2026-02-13 08:46:00-05:00,681.42,681.42,680.88,680.88,230.0,2.0,681.067826
SPY,2026-02-13 08:55:00-05:00,682.35,682.35,682.35,682.35,70.0,1.0,682.35
SPY,2026-02-13 09:16:00-05:00,681.54,681.54,681.54,681.54,70.0,1.0,681.54
SPY,2026-02-13 09:20:00-05:00,681.33,681.33,681.3,681.3,220.0,2.0,681.320455
SPY,2026-02-17 08:03:00-05:00,678.34,678.34,678.34,678.34,70.0,1.0,678.34
SPY,2026-02-17 08:04:00-05:00,678.23,678.23,678.23,678.23,70.0,1.0,678.23
SPY,2026-02-17 08:06:00-05:00,677.84,677.84,677.84,677.84,70.0,1.0,677.84
SPY,2026-02-17 08:12:00-05:00,677.3,677.3,677.3,677.3,70.0,1.0,677.3
SPY,2026-02-17 08:23:00-05:00,679.07,679.07,679.07,679.07,40.0,1.0,679.07
SPY,2026-02-17 08:25:00-05:00,679.32,679.32,679.32,679.32,40.0,1.0,679.32
SPY,2026-02-17 08:28:00-05:00,679.2,679.2,679.12,679.12,480.0,6.0,679.181875
SPY,2026-02-17 08:36:00-05:00,678.75,678.75,678.75,678.75,140.0,2.0,678.75
SPY,2026-02-17 08:45:00-05:00,679.09,679.09,679.09,679.09,70.0,1.0,679.09
SPY,2026-02-17 08:50:00-05:00,679.71,679.71,679.71,679.71,140.0,2.0,679.71
SPY,2026-02-17 08:51:00-05:00,679.87,679.87,679.87,679.87,70.0,1.0,679.87
SPY,2026-02-17 08:56:00-05:00,679.68,679.68,679.68,679.68,80.0,1.0,679.68
SPY,2026-02-17 09:02:00-05:00,679.4,679.4,679.38,679.38,380.0,5.0,679.394474
SPY,2026-02-17 09:14:00-05:00,679.89,679.89,679.89,679.89,70.0,1.0,679.89
SPY,2026-02-17 09:18:00-05:00,679.98,679.98,679.96,679.96,240.0,3.0,679.974167
SPY,2026-02-17 09:22:00-05:00,680.16,680.16,680.14,680.14,240.0,3.0,680.15125
SPY,2026-02-18 08:10:00-05:00,685.41,685.41,685.41,685.41,240.0,3.0,685.41
SPY,2026-02-18 08:11:00-05:00,685.41,685.41,685.38,685.38,170.0,2.0,685.392353
SPY,2026-02-18 08:12:00-05:00,685.48,685.48,685.48,685.48,100.0,1.0,685.48
SPY,2026-02-18 08:13:00-05:00,685.5,685.5,685.5,685.5,100.0,1.0,685.5
SPY,2026-02-18 08:14:00-05:00,685.34,685.34,685.34,685.34,70.0,1.0,685.34
SPY,2026-02-18 08:55:00-05:00,683.83,683.83,683.83,683.83,40.0,1.0,683.83
SPY,2026-02-18 09:02:00-05:00,683.84,684.03,683.84,684.03,210.0,3.0,683.99381
SPY,2026-02-19 08:18:00-05:00,684.08,684.08,684.05,684.05,280.0,4.0,684.065185
SPY,2026-02-19 08:20:00-05:00,684.23,684.23,684.23,684.23,140.0,2.0,684.23
SPY,2026-02-19 08:23:00-05:00,684.02,684.02,684.02,684.02,100.0,1.0,684.02
SPY,2026-02-19 08:24:00-05:00,683.81,683.81,683.81,683.81,70.0,1.0,683.81
SPY,2026-02-19 08:30:00-05:00,683.3,683.3,683.2,683.2,240.0,3.0,683.255417
SPY,2026-02-19 08:34:00-05:00,684.01,684.01,684.01,684.01,240.0,4.0,684.01
SPY,2026-02-19 08:45:00-05:00,683.81,683.81,683.81,683.81,59.0,1.0,683.81
SPY,2026-02-19 08:55:00-05:00,684.35,684.35,684.35,684.35,60.0,1.0,684.35
SPY,2026-02-19 08:58:00-05:00,683.93,683.94,683.93,683.94,150.0,2.0,683.935333
SPY,2026-02-19 09:08:00-05:00,683.68,683.68,683.68,683.68,70.0,1.0,683.68
SPY,2026-02-20 08:20:00-05:00,684.54,684.54,684.52,684.52,240.0,3.0,684.534167
SPY,2026-02-20 08:38:00-05:00,683.27,683.29,683.27,683.29,240.0,4.0,683.28
SPY,2026-02-20 08:45:00-05:00,682.81,682.81,682.81,682.81,70.0,1.0,682.81
SPY,2026-02-20 08:47:00-05:00,682.28,682.28,682.28,682.28,70.0,1.0,682.28
SPY,2026-02-20 08:50:00-05:00,682.56,682.57,682.56,682.57,140.0,2.0,682.565
SPY,2026-02-20 08:51:00-05:00,682.53,682.53,682.53,682.53,70.0,1.0,682.53
SPY,2026-02-20 09:00:00-05:00,683.17,683.19,683.17,683.19,240.0,4.0,683.18
SPY,2026-02-20 09:07:00-05:00,683.05,683.05,683.05,683.05,50.0,1.0,683.05
SPY,2026-02-20 09:14:00-05:00,682.49,682.49,682.49,682.49,100.0,2.0,682.49
SPY,2026-02-20 09:23:00-05:00,682.15,682.2,682.15,682.2,170.0,2.0,682.179412
SPY,2026-02-23 08:15:00-05:00,686.43,686.43,686.43,686.43,80.0,2.0,686.43
SPY,2026-02-23 08:32:00-05:00,686.73,686.73,686.73,686.73,130.0,3.0,686.73
SPY,2026-02-23 08:48:00-05:00,687.06,687.06,687.06,687.06,130.0,2.0,687.06
SPY,2026-02-24 08:01:00-05:00,682.4,682.4,682.4,682.4,80.0,1.0,682.4
SPY,2026-02-24 08:03:00-05:00,682.31,682.31,682.31,682.31,40.0,1.0,682.31
SPY,2026-02-24 08:08:00-05:00,682.35,682.35,682.35,682.35,60.0,1.0,682.35
SPY,2026-02-24 08:16:00-05:00,682.14,682.14,682.14,682.14,100.0,2.0,682.14
SPY,2026-02-24 08:19:00-05:00,682.41,682.41,682.41,682.41,120.0,2.0,682.41
SPY,2026-02-24 08:23:00-05:00,682.42,682.42,682.42,682.42,310.0,5.0,682.42
SPY,2026-02-24 08:24:00-05:00,682.39,682.39,682.33,682.33,278.0,5.0,682.38
SPY,2026-02-24 08:25:00-05:00,682.73,682.73,682.73,682.73,60.0,1.0,682.73
SPY,2026-02-24 08:29:00-05:00,682.81,682.86,682.81,682.86,360.0,4.0,682.829444
SPY,2026-02-24 08:30:00-05:00,683.01,683.01,683.01,683.01,130.0,2.0,683.01
SPY,2026-02-24 08:32:00-05:00,683.01,683.01,683.01,683.01,100.0,1.0,683.01
SPY,2026-02-24 08:36:00-05:00,682.82,682.82,682.82,682.82,60.0,1.0,682.82
SPY,2026-02-24 08:42:00-05:00,683.06,683.06,683.06,683.06,70.0,2.0,683.06
SPY,2026-02-24 08:51:00-05:00,683.37,683.37,683.32,683.32,150.0,3.0,683.345
SPY,2026-02-24 08:53:00-05:00,683.31,683.37,683.31,683.37,300.0,5.0,683.341333
SPY,2026-02-24 08:55:00-05:00,683.58,683.58,683.58,683.58,90.0,2.0,683.58
SPY,2026-02-24 09:11:00-05:00,682.95,682.95,682.95,682.95,130.0,2.0,682.95
SPY,2026-02-25 08:00:00-05:00,689.74,689.74,689.74,689.74,60.0,1.0,689.74
SPY,2026-02-25 08:02:00-05:00,689.8,689.83,689.8,689.83,300.0,3.0,689.81
SPY,2026-02-25 08:03:00-05:00,689.87,689.91,689.87,689.91,340.0,3.0,689.881765
SPY,2026-02-25 08:08:00-05:00,689.95,689.98,689.95,689.98,380.0,4.0,689.960526
SPY,2026-02-25 08:18:00-05:00,689.92,689.92,689.92,689.92,40.0,1.0,689.92
SPY,2026-02-25 08:22:00-05:00,689.62,689.62,689.62,689.62,287.0,4.0,689.62
SPY,2026-02-25 08:23:00-05:00,689.59,689.6,689.59,689.6,300.0,2.0,689.592
SPY,2026-02-25 08:24:00-05:00,689.63,689.63,689.63,689.63,140.0,2.0,689.63
SPY,2026-02-25 08:35:00-05:00,689.55,689.55,689.48,689.51,220.0,4.0,689.509091
SPY,2026-02-25 08:36:00-05:00,689.53,689.53,689.53,689.53,60.0,1.0,689.53
SPY,2026-02-25 08:53:00-05:00,689.63,689.63,689.63,689.63,60.0,1.0,689.63
SPY,2026-02-25 08:56:00-05:00,689.99,689.99,689.99,689.99,97.0,2.0,689.99
SPY,2026-02-25 09:03:00-05:00,690.09,690.09,690.09,690.09,40.0,1.0,690.09
SPY,2026-02-25 09:04:00-05:00,689.99,689.99,689.99,689.99,125.0,2.0,689.99
SPY,2026-02-25 09:05:00-05:00,689.93,689.94,689.93,689.94,338.0,6.0,689.931967
SPY,2026-02-25 09:09:00-05:00,690.18,690.18,690.18,690.18,110.0,3.0,690.18
SPY,2026-02-25 09:10:00-05:00,690.54,690.55,690.54,690.55,120.0,2.0,690.545
SPY,2026-02-25 09:19:00-05:00,689.9,690.01,689.87,690.01,400.0,7.0,689.931053
SPY,2026-02-25 09:20:00-05:00,689.94,689.95,689.94,689.95,120.0,2.0,689.945
SPY,2026-02-25 09:21:00-05:00,690.03,690.03,690.03,690.03,40.0,1.0,690.03
SPY,2026-02-26 08:13:00-05:00,693.6,693.6,693.6,693.6,60.0,1.0,693.6
SPY,2026-02-26 08:17:00-05:00,693.66,693.75,693.66,693.75,220.0,4.0,693.69375
SPY,2026-02-26 08:25:00-05:00,693.67,693.67,693.67,693.67,60.0,1.0,693.67
SPY,2026-02-26 08:34:00-05:00,693.98,693.98,693.98,693.98,100.0,1.0,693.98
SPY,2026-02-26 08:38:00-05:00,693.91,693.91,693.87,693.87,440.0,7.0,693.888947
SPY,2026-02-26 08:42:00-05:00,693.84,693.84,693.83,693.83,230.0,3.0,693.835
SPY,2026-02-26 09:06:00-05:00,693.8,693.81,693.8,693.81,290.0,4.0,693.803846
SPY,2026-02-26 09:11:00-05:00,693.48,693.48,693.48,693.48,130.0,2.0,693.48
SPY,2026-02-26 09:15:00-05:00,693.7,693.71,693.7,693.71,120.0,2.0,693.705
SPY,2026-02-26 09:22:00-05:00,693.68,693.68,693.68,693.68,40.0,1.0,693.68
SPY,2026-02-27 08:00:00-05:00,685.42,685.43,685.26,685.26,455.0,5.0,685.375294
SPY,2026-02-27 08:01:00-05:00,685.17,685.17,685.17,685.17,40.0,1.0,685.17
SPY,2026-02-27 08:05:00-05:00,685.51,685.51,685.51,685.51,62.0,2.0,685.51
SPY,2026-02-27 08:08:00-05:00,685.5,685.53,685.47,685.47,350.0,5.0,685.498125
SPY,2026-02-27 08:10:00-05:00,685.24,685.24,685.24,685.24,60.0,1.0,685.24
SPY,2026-02-27 08:11:00-05:00,685.35,685.35,685.35,685.35,155.0,2.0,685.35
SPY,2026-02-27 08:18:00-05:00,684.72,684.72,684.72,684.72,90.0,2.0,684.72
SPY,2026-02-27 08:24:00-05:00,684.61,684.61,684.61,684.61,40.0,1.0,684.61
SPY,2026-02-27 08:26:00-05:00,684.27,684.34,684.27,684.34,160.0,3.0,684.31
SPY,2026-02-27 08:30:00-05:00,683.41,684.09,683.41,683.88,805.0,10.0,683.738205
SPY,2026-02-27 08:31:00-05:00,683.36,683.36,683.04,683.19,990.0,13.0,683.207912
SPY,2026-02-27 08:32:00-05:00,683.26,683.53,683.26,683.53,480.0,7.0,683.439048
SPY,2026-02-27 08:33:00-05:00,683.49,683.49,683.13,683.13,358.0,6.0,683.245488
SPY,2026-02-27 08:35:00-05:00,683.16,683.16,683.16,683.16,100.0,1.0,683.16
SPY,2026-02-27 08:36:00-05:00,682.99,683.02,682.92,683.02,280.0,3.0,682.973571
SPY,2026-02-27 08:38:00-05:00,682.75,682.75,682.75,682.75,40.0,1.0,682.75
SPY,2026-02-27 08:40:00-05:00,683.07,683.08,683.07,683.08,180.0,4.0,683.075
SPY,2026-02-27 08:46:00-05:00,683.58,683.58,683.58,683.58,60.0,1.0,683.58
SPY,2026-02-27 08:47:00-05:00,683.65,683.65,683.65,683.65,70.0,2.0,683.65
SPY,2026-02-27 08:52:00-05:00,683.76,683.76,683.76,683.76,215.0,3.0,683.76
SPY,2026-02-27 09:09:00-05:00,683.52,683.52,683.52,683.52,40.0,1.0,683.52
SPY,2026-02-27 09:11:00-05:00,683.77,683.77,683.77,683.77,60.0,1.0,683.77
SPY,2026-03-02 08:04:00-05:00,678.64,678.7,678.64,678.7,260.0,3.0,678.665385
SPY,2026-03-02 08:05:00-05:00,678.67,678.67,678.67,678.67,100.0,1.0,678.67
SPY,2026-03-02 08:10:00-05:00,679.28,679.29,679.28,679.29,120.0,3.0,679.284
SPY,2026-03-02 08:11:00-05:00,679.43,679.49,679.43,679.49,595.0,8.0,679.453451
SPY,2026-03-02 08:18:00-05:00,679.16,679.16,679.16,679.16,40.0,1.0,679.16
SPY,2026-03-02 08:21:00-05:00,680.13,680.13,680.13,680.13,280.0,3.0,680.13
SPY,2026-03-02 08:22:00-05:00,680.46,680.62,680.46,680.62,358.0,4.0,680.513125
SPY,2026-03-02 08:24:00-05:00,680.45,680.45,680.45,680.45,50.0,1.0,680.45
SPY,2026-03-02 08:29:00-05:00,679.74,679.74,679.74,679.74,125.0,1.0,679.74
SPY,2026-03-02 08:33:00-05:00,679.43,679.43,679.43,679.43,215.0,3.0,679.43
