sym,time,open,high,low,close,volume,trade_count,vwap
QQQ,2026-02-04 08:37:00-05:00,615.0,615.0,615.0,615.0,100.0,1.0,615.0
QQQ,2026-02-04 08:48:00-05:00,614.59,614.59,614.59,614.59,300.0,1.0,614.59
QQQ,2026-02-04 08:49:00-05:00,614.41,614.41,614.41,614.41,300.0,1.0,614.41
QQQ,2026-02-04 08:51:00-05:00,614.66,614.66,614.66,614.66,50.0,1.0,614.66
QQQ,2026-02-04 08:52:00-05:00,614.51,614.51,614.51,614.51,82.0,2.0,614.51
QQQ,2026-02-04 08:56:00-05:00,614.42,614.42,614.42,614.42,50.0,1.0,614.42
QQQ,2026-02-04 09:02:00-05:00,614.16,614.16,614.16,614.16,120.0,3.0,614.16
QQQ,2026-02-04 09:03:00-05:00,614.37,614.37,614.37,614.37,200.0,4.0,614.37
QQQ,2026-02-04 09:04:00-05:00,613.91,613.91,613.91,613.91,80.0,2.0,613.91
QQQ,2026-02-04 09:05:00-05:00,614.03,614.03,614.03,614.03,40.0,1.0,614.03
QQQ,2026-02-04 09:18:00-05:00,614.11,614.11,614.07,614.07,480.0,4.0,614.094783
QQQ,2026-02-04 09:24:00-05:00,614.51,614.51,614.51,614.51,50.0,1.0,614.51
QQQ,2026-02-05 08:03:00-05:00,601.04,601.04,601.04,601.04,120.0,1.0,601.04
QQQ,2026-02-05 08:12:00-05:00,600.99,600.99,600.99,600.99,139.0,2.0,600.99
QQQ,2026-02-05 08:20:00-05:00,600.73,600.73,600.73,600.73,40.0,1.0,600.73
QQQ,2026-02-05 08:31:00-05:00,600.19,600.19,600.19,600.19,227.0,2.0,600.19
QQQ,2026-02-05 08:32:00-05:00,601.84,601.84,601.84,601.84,60.0,1.0,601.84
QQQ,2026-02-05 08:34:00-05:00,601.6,601.6,601.6,601.6,60.0,1.0,601.6
QQQ,2026-02-05 08:37:00-05:00,602.15,602.15,602.15,602.15,40.0,1.0,602.15
QQQ,2026-02-05 08:38:00-05:00,602.52,602.53,602.52,602.53,140.0,3.0,602.525
QQQ,2026-02-05 08:39:00-05:00,601.8,601.8,601.8,601.8,60.0,1.0,601.8
QQQ,2026-02-05 08:47:00-05:00,601.15,601.15,601.14,601.14,140.0,3.0,601.145
QQQ,2026-02-05 08:48:00-05:00,601.07,601.07,601.06,601.06,127.0,3.0,601.066262
QQQ,2026-02-05 08:50:00-05:00,600.45,600.45,600.45,600.45,40.0,1.0,600.45
QQQ,2026-02-05 08:53:00-05:00,600.89,600.89,600.89,600.89,90.0,2.0,600.89
QQQ,2026-02-05 09:02:00-05:00,601.46,601.74,601.46,601.74,580.0,8.0,601.680962
QQQ,2026-02-05 09:03:00-05:00,601.54,601.54,601.54,601.54,60.0,1.0,601.54
QQQ,2026-02-05 09:06:00-05:00,601.1,601.1,601.1,601.1,50.0,1.0,601.1
QQQ,2026-02-05 09:10:00-05:00,600.68,600.68,600.56,600.58,700.0,8.0,600.650882
QQQ,2026-02-05 09:19:00-05:00,599.69,599.69,599.69,599.69,180.0,2.0,599.69
QQQ,2026-02-06 08:03:00-05:00,600.42,600.42,600.42,600.42,100.0,1.0,600.42
QQQ,2026-02-06 08:04:00-05:00,600.35,600.35,600.35,600.35,50.0,1.0,600.35
QQQ,2026-02-06 08:12:00-05:00,601.1,601.1,601.1,601.1,40.0,1.0,601.1
QQQ,2026-02-06 08:16:00-05:00,600.75,600.75,600.75,600.75,40.0,1.0,600.75
QQQ,2026-02-06 08:17:00-05:00,600.88,600.88,600.88,600.88,120.0,2.0,600.88
QQQ,2026-02-06 08:19:00-05:00,601.57,601.57,601.57,601.57,100.0,1.0,601.57
QQQ,2026-02-06 08:20:00-05:00,601.65,601.65,601.65,601.65,43.0,2.0,601.65
QQQ,2026-02-06 08:23:00-05:00,602.06,602.06,602.06,602.06,45.0,2.0,602.06
QQQ,2026-02-06 08:37:00-05:00,601.58,601.58,601.31,601.31,650.0,5.0,601.476154
QQQ,2026-02-06 09:01:00-05:00,600.96,600.96,600.96,600.96,300.0,1.0,600.96
QQQ,2026-02-06 09:02:00-05:00,601.11,601.11,600.93,600.93,150.0,2.0,600.99
QQQ,2026-02-06 09:04:00-05:00,600.63,600.68,600.63,600.68,150.0,2.0,600.646667
QQQ,2026-02-06 09:09:00-05:00,601.31,601.31,601.31,601.31,300.0,2.0,601.31
QQQ,2026-02-06 09:15:00-05:00,601.04,601.04,601.04,601.04,250.0,2.0,601.04
QQQ,2026-02-06 09:25:00-05:00,601.0,601.0,601.0,601.0,100.0,1.0,601.0
QQQ,2026-02-09 08:04:00-05:00,609.02,609.02,609.02,609.02,40.0,1.0,609.02
QQQ,2026-02-09 08:22:00-05:00,609.74,609.74,609.74,609.74,60.0,1.0,609.74
QQQ,2026-02-09 08:31:00-05:00,608.76,608.76,608.76,608.76,40.0,1.0,608.76
QQQ,2026-02-09 08:34:00-05:00,608.52,608.52,608.52,608.52,120.0,2.0,608.52
QQQ,2026-02-09 08:40:00-05:00,608.7,608.7,608.7,608.7,120.0,2.0,608.7
QQQ,2026-02-09 08:41:00-05:00,608.81,608.81,608.81,608.81,300.0,1.0,608.81
QQQ,2026-02-09 08:48:00-05:00,608.44,608.44,608.43,608.43,900.0,3.0,608.436667
QQQ,2026-02-09 08:49:00-05:00,608.53,608.58,608.52,608.58,400.0,3.0,608.5365
QQQ,2026-02-09 08:52:00-05:00,608.59,608.59,608.59,608.59,300.0,1.0,608.59
QQQ,2026-02-09 08:53:00-05:00,608.16,608.16,608.16,608.16,120.0,2.0,608.16
QQQ,2026-02-09 09:01:00-05:00,608.11,608.11,608.11,608.11,360.0,2.0,608.11
QQQ,2026-02-09 09:07:00-05:00,607.85,607.85,607.85,607.85,300.0,1.0,607.85
QQQ,2026-02-09 09:14:00-05:00,608.0,608.0,608.0,608.0,150.0,2.0,608.0
QQQ,2026-02-09 09:16:00-05:00,608.06,608.06,608.06,608.06,450.0,2.0,608.06
QQQ,2026-02-09 09:17:00-05:00,607.9,607.94,607.9,607.94,620.0,8.0,607.921429
QQQ,2026-02-09 09:18:00-05:00,607.7,607.7,607.7,607.7,300.0,1.0,607.7
QQQ,2026-02-09 09:19:00-05:00,607.26,607.26,607.26,607.26,60.0,1.0,607.26
QQQ,2026-02-09 09:20:00-05:00,607.28,607.28,607.28,607.28,50.0,1.0,607.28
QQQ,2026-02-09 09:28:00-05:00,607.79,607.79,607.79,607.79,220.0,1.0,607.79
QQQ,2026-02-10 08:02:00-05:00,614.38,614.38,614.38,614.38,60.0,1.0,614.38
QQQ,2026-02-10 08:20:00-05:00,614.44,614.44,614.44,614.44,40.0,1.0,614.44
QQQ,2026-02-10 08:30:00-05:00,613.77,613.77,613.73,613.73,80.0,2.0,613.75
QQQ,2026-02-10 08:31:00-05:00,614.06,614.06,614.06,614.06,40.0,1.0,614.06
QQQ,2026-02-10 08:33:00-05:00,614.62,614.62,614.62,614.62,60.0,1.0,614.62
QQQ,2026-02-10 08:35:00-05:00,614.45,614.45,614.45,614.45,40.0,1.0,614.45
QQQ,2026-02-10 08:49:00-05:00,614.89,614.89,614.89,614.89,130.0,2.0,614.89
QQQ,2026-02-10 08:50:00-05:00,614.85,614.85,614.85,614.85,60.0,1.0,614.85
QQQ,2026-02-10 09:02:00-05:00,615.15,615.26,615.15,615.26,255.0,4.0,615.238431
QQQ,2026-02-10 09:03:00-05:00,615.36,615.36,615.36,615.36,40.0,1.0,615.36
QQQ,2026-02-10 09:11:00-05:00,615.32,615.32,615.32,615.32,300.0,2.0,615.32
QQQ,2026-02-10 09:17:00-05:00,615.77,615.77,615.77,615.77,60.0,1.0,615.77
QQQ,2026-02-10 09:18:00-05:00,615.72,615.72,615.72,615.72,120.0,2.0,615.72
QQQ,2026-02-10 09:19:00-05:00,615.7,615.7,615.7,615.7,50.0,1.0,615.7
QQQ,2026-02-10 09:21:00-05:00,615.69,615.69,615.61,615.66,420.0,3.0,615.628571
QQQ,2026-02-10 09:28:00-05:00,615.61,615.61,615.61,615.61,240.0,1.0,615.61
QQQ,2026-02-11 08:10:00-05:00,612.06,612.06,612.06,612.06,50.0,1.0,612.06
QQQ,2026-02-11 08:19:00-05:00,612.55,612.75,612.54,612.75,325.0,5.0,612.628033
QQQ,2026-02-11 08:31:00-05:00,614.11,614.2,614.11,614.2,100.0,2.0,614.146
QQQ,2026-02-11 08:34:00-05:00,614.86,614.86,614.86,614.86,60.0,1.0,614.86
QQQ,2026-02-11 08:35:00-05:00,614.62,614.62,614.53,614.53,120.0,2.0,614.575
QQQ,2026-02-11 08:36:00-05:00,614.59,614.59,614.59,614.59,280.0,1.0,614.59
QQQ,2026-02-11 08:42:00-05:00,614.23,614.23,614.23,614.23,40.0,1.0,614.23
QQQ,2026-02-11 08:44:00-05:00,614.41,614.41,614.41,614.41,40.0,1.0,614.41
QQQ,2026-02-11 08:46:00-05:00,615.11,615.75,615.11,615.75,485.0,7.0,615.307938
QQQ,2026-02-11 08:47:00-05:00,615.72,615.72,615.72,615.72,60.0,1.0,615.72
QQQ,2026-02-11 08:48:00-05:00,615.51,615.51,615.51,615.51,60.0,2.0,615.51
QQQ,2026-02-11 08:49:00-05:00,615.75,615.75,615.75,615.75,40.0,1.0,615.75
QQQ,2026-02-11 08:50:00-05:00,615.78,615.78,615.78,615.78,60.0,1.0,615.78
QQQ,2026-02-11 08:51:00-05:00,615.53,615.53,615.53,615.53,40.0,1.0,615.53
QQQ,2026-02-11 08:52:00-05:00,615.27,615.27,615.27,615.27,60.0,1.0,615.27
QQQ,2026-02-11 08:53:00-05:00,615.79,616.09,615.79,616.09,559.0,6.0,616.045619
QQQ,2026-02-11 08:54:00-05:00,616.3,616.51,616.3,616.51,120.0,2.0,616.405
QQQ,2026-02-11 08:55:00-05:00,616.68,616.69,616.68,616.69,240.0,4.0,616.6825
QQQ,2026-02-11 08:56:00-05:00,616.83,616.83,616.83,616.83,40.0,1.0,616.83
QQQ,2026-02-11 08:58:00-05:00,616.96,616.96,616.96,616.96,40.0,1.0,616.96
QQQ,2026-02-11 09:03:00-05:00,616.79,616.79,616.77,616.77,360.0,2.0,616.786667
QQQ,2026-02-11 09:04:00-05:00,616.65,616.65,616.65,616.65,56.0,2.0,616.65
QQQ,2026-02-11 09:06:00-05:00,616.7,616.7,616.7,616.7,40.0,1.0,616.7
QQQ,2026-02-11 09:10:00-05:00,616.34,616.34,616.34,616.34,425.0,2.0,616.34
QQQ,2026-02-11 09:13:00-05:00,616.39,616.39,616.39,616.39,60.0,1.0,616.39
QQQ,2026-02-11 09:18:00-05:00,616.26,616.26,616.26,616.26,50.0,1.0,616.26
QQQ,2026-02-11 09:19:00-05:00,616.26,616.27,616.26,616.27,640.0,4.0,616.264516
QQQ,2026-02-11 09:21:00-05:00,616.3,616.3,616.3,616.3,162.0,1.0,616.3
QQQ,2026-02-11 09:27:00-05:00,616.51,616.51,616.51,616.51,300.0,1.0,616.51
QQQ,2026-02-12 08:05:00-05:00,614.73,614.73,614.73,614.73,43.0,1.0,614.73
QQQ,2026-02-12 08:15:00-05:00,614.15,614.15,614.15,614.15,40.0,1.0,614.15
QQQ,2026-02-12 08:33:00-05:00,615.16,615.16,615.16,615.16,40.0,1.0,615.16
QQQ,2026-02-12 08:40:00-05:00,616.05,616.1,616.05,616.1,430.0,3.0,616.087209
QQQ,2026-02-12 08:41:00-05:00,616.23,616.36,616.23,616.36,390.0,5.0,616.246667
QQQ,2026-02-12 08:43:00-05:00,616.49,616.49,616.49,616.49,300.0,1.0,616.49
QQQ,2026-02-12 08:49:00-05:00,615.84,615.98,615.84,615.98,750.0,4.0,615.954667
QQQ,2026-02-12 08:52:00-05:00,615.86,615.86,615.86,615.86,400.0,2.0,615.86
QQQ,2026-02-12 08:55:00-05:00,615.92,615.92,615.92,615.92,300.0,1.0,615.92
QQQ,2026-02-12 08:58:00-05:00,616.14,616.14,616.14,616.14,50.0,1.0,616.14
QQQ,2026-02-12 09:01:00-05:00,615.72,615.72,615.72,615.72,40.0,1.0,615.72
QQQ,2026-02-12 09:10:00-05:00,615.6,615.68,615.6,615.68,930.0,7.0,615.663226
QQQ,2026-02-12 09:12:00-05:00,615.49,615.49,615.49,615.49,260.0,1.0,615.49
QQQ,2026-02-12 09:14:00-05:00,615.31,615.31,615.22,615.22,1300.0,5.0,615.274615
QQQ,2026-02-12 09:15:00-05:00,615.25,615.26,615.25,615.26,300.0,2.0,615.258
QQQ,2026-02-12 09:16:00-05:00,615.35,615.35,615.35,615.35,300.0,1.0,615.35
QQQ,2026-02-12 09:21:00-05:00,615.47,615.47,615.47,615.47,100.0,1.0,615.47
QQQ,2026-02-12 09:27:00-05:00,615.0,615.0,615.0,615.0,301.0,2.0,615.0
QQQ,2026-02-13 08:13:00-05:00,597.68,597.68,597.68,597.68,40.0,1.0,597.68
QQQ,2026-02-13 08:15:00-05:00,597.8,597.8,597.8,597.8,150.0,1.0,597.8
QQQ,2026-02-13 08:25:00-05:00,599.01,599.18,599.01,599.18,180.0,2.0,599.123333
QQQ,2026-02-13 08:26:00-05:00,599.21,599.21,599.21,599.21,150.0,1.0,599.21
QQQ,2026-02-13 08:27:00-05:00,599.75,599.75,599.75,599.75,60.0,1.0,599.75
QQQ,2026-02-13 08:30:00-05:00,601.78,601.78,601.78,601.78,200.0,1.0,601.78
QQQ,2026-02-13 08:31:00-05:00,601.74,601.74,601.47,601.47,640.0,5.0,601.68129
QQQ,2026-02-13 08:32:00-05:00,601.09,601.09,600.14,600.14,850.0,10.0,600.730723
QQQ,2026-02-13 08:33:00-05:00,600.62,600.92,600.62,600.92,300.0,2.0,600.77
QQQ,2026-02-13 08:34:00-05:00,601.1,601.38,601.09,601.38,650.0,4.0,601.226154
QQQ,2026-02-13 08:35:00-05:00,601.23,601.23,601.23,601.23,46.0,2.0,601.23
QQQ,2026-02-13 08:38:00-05:00,600.95,600.95,600.95,600.95,43.0,1.0,600.95
QQQ,2026-02-13 08:41:00-05:00,601.6,601.6,601.6,601.6,40.0,1.0,601.6
QQQ,2026-02-13 08:42:00-05:00,601.59,601.59,601.59,601.59,80.0,1.0,601.59
QQQ,2026-02-13 08:46:00-05:00,600.34,600.34,600.34,600.34,125.0,1.0,600.34
QQQ,2026-02-13 08:53:00-05:00,601.54,601.54,601.54,601.54,40.0,1.0,601.54
QQQ,2026-02-13 08:55:00-05:00,601.78,601.8,601.78,601.8,350.0,3.0,601.789286
QQQ,2026-02-13 08:58:00-05:00,601.03,601.03,601.03,601.03,200.0,1.0,601.03
QQQ,2026-02-13 09:01:00-05:00,602.02,602.03,602.02,602.02,440.0,3.0,602.020909
QQQ,2026-02-13 09:10:00-05:00,600.03,600.03,600.03,600.03,50.0,1.0,600.03
QQQ,2026-02-13 09:14:00-05:00,600.42,600.42,600.42,600.42,40.0,1.0,600.42
QQQ,2026-02-13 09:16:00-05:00,600.56,600.56,600.36,600.36,350.0,3.0,600.46
QQQ,2026-02-13 09:20:00-05:00,600.28,600.28,600.28,600.28,225.0,2.0,600.28
QQQ,2026-02-17 08:21:00-05:00,596.49,596.49,596.49,596.49,40.0,1.0,596.49
QQQ,2026-02-17 08:36:00-05:00,596.61,596.61,596.6,596.6,300.0,4.0,596.604
QQQ,2026-02-17 08:47:00-05:00,596.75,596.75,596.75,596.75,40.0,1.0,596.75
QQQ,2026-02-17 08:55:00-05:00,598.53,598.53,598.53,598.53,40.0,1.0,598.53
QQQ,2026-02-17 09:00:00-05:00,597.6,597.6,597.6,597.6,40.0,1.0,597.6
QQQ,2026-02-17 09:02:00-05:00,597.45,597.45,597.42,597.42,505.0,6.0,597.431089
QQQ,2026-02-17 09:03:00-05:00,597.84,597.84,597.84,597.84,52.0,2.0,597.84
QQQ,2026-02-17 09:06:00-05:00,598.41,598.41,598.41,598.41,185.0,2.0,598.41
QQQ,2026-02-17 09:15:00-05:00,598.13,598.13,598.13,598.13,100.0,2.0,598.13
QQQ,2026-02-18 08:39:00-05:00,603.65,603.65,603.65,603.65,300.0,1.0,603.65
QQQ,2026-02-18 08:43:00-05:00,602.85,602.85,602.85,602.85,70.0,2.0,602.85
QQQ,2026-02-18 08:44:00-05:00,602.99,602.99,602.99,602.99,150.0,2.0,602.99
QQQ,2026-02-18 09:08:00-05:00,602.64,602.64,602.64,602.64,60.0,1.0,602.64
QQQ,2026-02-18 09:17:00-05:00,603.03,603.03,603.03,603.03,300.0,1.0,603.03
QQQ,2026-02-18 09:20:00-05:00,602.84,602.84,602.84,602.84,50.0,1.0,602.84
QQQ,2026-02-18 09:21:00-05:00,602.85,602.85,602.85,602.85,60.0,1.0,602.85
QQQ,2026-02-18 09:23:00-05:00,602.65,602.67,602.65,602.67,600.0,2.0,602.66
QQQ,2026-02-18 09:26:00-05:00,602.43,602.43,602.43,602.43,300.0,1.0,602.43
QQQ,2026-02-19 08:30:00-05:00,602.01,602.01,602.01,602.01,90.0,2.0,602.01
QQQ,2026-02-19 08:37:00-05:00,603.92,603.92,603.92,603.92,100.0,1.0,603.92
QQQ,2026-02-19 08:40:00-05:00,603.24,603.24,603.24,603.24,160.0,2.0,603.24
QQQ,2026-02-19 08:48:00-05:00,603.29,603.29,603.29,603.29,40.0,1.0,603.29
QQQ,2026-02-19 09:00:00-05:00,603.32,603.32,603.32,603.32,150.0,1.0,603.32
QQQ,2026-02-19 09:09:00-05:00,602.73,602.75,602.73,602.75,360.0,2.0,602.746667
QQQ,2026-02-19 09:10:00-05:00,602.79,602.79,602.79,602.79,280.0,1.0,602.79
QQQ,2026-02-19 09:20:00-05:00,603.58,603.58,603.58,603.58,145.0,1.0,603.58
QQQ,2026-02-20 08:36:00-05:00,601.75,601.75,601.75,601.75,40.0,1.0,601.75
QQQ,2026-02-20 08:38:00-05:00,601.44,601.44,601.44,601.44,125.0,1.0,601.44
QQQ,2026-02-20 08:40:00-05:00,601.16,601.16,600.65,600.65,214.0,3.0,600.848732
QQQ,2026-02-20 08:46:00-05:00,600.78,600.78,600.78,600.78,246.0,1.0,600.78
QQQ,2026-02-20 08:47:00-05:00,600.44,600.54,600.43,600.54,901.0,4.0,600.47
QQQ,2026-02-20 08:52:00-05:00,601.1,601.1,601.1,601.1,60.0,1.0,601.1
QQQ,2026-02-20 08:54:00-05:00,600.93,600.93,600.93,600.93,300.0,1.0,600.93
QQQ,2026-02-20 08:59:00-05:00,601.19,601.2,601.19,601.2,345.0,4.0,601.197101
QQQ,2026-02-20 09:00:00-05:00,601.47,601.48,601.47,601.48,120.0,2.0,601.475
QQQ,2026-02-20 09:05:00-05:00,601.49,601.49,601.49,601.49,400.0,2.0,601.49
QQQ,2026-02-20 09:20:00-05:00,599.95,599.95,599.95,599.95,40.0,1.0,599.95
QQQ,2026-02-20 09:26:00-05:00,600.4,600.4,600.4,600.4,201.0,1.0,600.4
QQQ,2026-02-23 08:13:00-05:00,605.09,605.09,605.09,605.09,40.0,1.0,605.09
QQQ,2026-02-23 08:21:00-05:00,605.37,605.37,605.37,605.37,40.0,1.0,605.37
QQQ,2026-02-23 08:35:00-05:00,605.05,605.05,605.05,605.05,40.0,1.0,605.05
QQQ,2026-02-23 08:37:00-05:00,605.19,605.19,605.19,605.19,100.0,1.0,605.19
QQQ,2026-02-23 08:46:00-05:00,605.92,605.92,605.92,605.92,82.0,2.0,605.92
QQQ,2026-02-23 08:48:00-05:00,605.7,605.7,605.69,605.69,390.0,2.0,605.696154
QQQ,2026-02-23 08:57:00-05:00,605.33,605.33,605.33,605.33,150.0,1.0,605.33
QQQ,2026-02-23 09:09:00-05:00,605.67,605.67,605.67,605.67,50.0,1.0,605.67
QQQ,2026-02-23 09:18:00-05:00,605.82,605.82,605.82,605.82,60.0,1.0,605.82
QQQ,2026-02-24 08:09:00-05:00,603.15,603.15,603.15,603.15,40.0,1.0,603.15
QQQ,2026-02-24 08:22:00-05:00,603.26,603.28,603.26,603.28,100.0,2.0,603.272
QQQ,2026-02-24 08:47:00-05:00,604.02,604.02,604.02,604.02,80.0,1.0,604.02
QQQ,2026-02-24 08:50:00-05:00,604.12,604.12,604.12,604.12,40.0,1.0,604.12
QQQ,2026-02-24 08:56:00-05:00,604.39,604.39,604.39,604.39,160.0,2.0,604.39
QQQ,2026-02-24 09:05:00-05:00,603.81,603.81,603.81,603.81,50.0,1.0,603.81
QQQ,2026-02-24 09:06:00-05:00,603.83,603.83,603.83,603.83,158.0,2.0,603.83
QQQ,2026-02-24 09:07:00-05:00,603.8,603.8,603.8,603.8,100.0,1.0,603.8
QQQ,2026-02-24 09:14:00-05:00,603.49,603.49,603.49,603.49,60.0,1.0,603.49
QQQ,2026-02-24 09:16:00-05:00,603.53,603.53,603.53,603.53,40.0,1.0,603.53
QQQ,2026-02-24 09:21:00-05:00,603.15,603.15,603.15,603.15,60.0,1.0,603.15
QQQ,2026-02-24 09:22:00-05:00,603.13,603.13,603.08,603.08,320.0,2.0,603.12375
QQQ,2026-02-24 09:24:00-05:00,603.04,603.04,602.99,602.99,154.0,3.0,603.025714
QQQ,2026-02-24 09:27:00-05:00,602.98,602.98,602.98,602.98,40.0,1.0,602.98
QQQ,2026-02-24 09:28:00-05:00,602.79,602.79,602.79,602.79,100.0,1.0,602.79
QQQ,2026-02-25 08:10:00-05:00,610.71,610.71,610.71,610.71,50.0,1.0,610.71
QQQ,2026-02-25 08:11:00-05:00,610.73,610.73,610.73,610.73,60.0,1.0,610.73
QQQ,2026-02-25 08:19:00-05:00,610.65,610.65,610.64,610.64,240.0,3.0,610.645
QQQ,2026-02-25 08:26:00-05:00,610.68,610.68,610.68,610.68,50.0,1.0,610.68
QQQ,2026-02-25 08:31:00-05:00,610.36,610.36,610.35,610.35,210.0,2.0,610.357143
QQQ,2026-02-25 08:32:00-05:00,610.37,610.38,610.37,610.38,300.0,2.0,610.376
QQQ,2026-02-25 08:36:00-05:00,610.4,610.4,610.4,610.4,125.0,1.0,610.4
QQQ,2026-02-25 08:53:00-05:00,610.62,610.62,610.62,610.62,120.0,3.0,610.62
QQQ,2026-02-25 08:54:00-05:00,610.66,610.66,610.66,610.66,160.0,2.0,610.66
QQQ,2026-02-25 08:55:00-05:00,610.97,611.0,610.97,611.0,100.0,2.0,610.982
QQQ,2026-02-25 09:04:00-05:00,610.82,610.82,610.82,610.82,60.0,1.0,610.82
QQQ,2026-02-25 09:05:00-05:00,610.81,610.89,610.81,610.89,565.0,7.0,610.824602
QQQ,2026-02-25 09:09:00-05:00,611.26,611.26,611.26,611.26,60.0,1.0,611.26
QQQ,2026-02-25 09:10:00-05:00,611.33,611.39,611.33,611.39,120.0,2.0,611.36
QQQ,2026-02-25 09:16:00-05:00,610.91,610.91,610.8,610.8,120.0,2.0,610.855
QQQ,2026-02-25 09:17:00-05:00,610.71,610.71,610.71,610.71,120.0,2.0,610.71
QQQ,2026-02-25 09:19:00-05:00,610.48,610.66,610.46,610.66,525.0,8.0,610.53596
QQQ,2026-02-25 09:20:00-05:00,610.5,610.56,610.5,610.55,650.0,9.0,610.527538
QQQ,2026-02-25 09:27:00-05:00,610.74,610.74,610.74,610.74,56.0,1.0,610.74
QQQ,2026-02-25 09:29:00-05:00,611.01,611.01,611.01,611.01,340.0,2.0,611.01
QQQ,2026-02-26 08:05:00-05:00,616.15,616.15,616.15,616.15,40.0,1.0,616.15
QQQ,2026-02-26 08:23:00-05:00,616.69,616.69,616.68,616.68,90.0,2.0,616.684444
QQQ,2026-02-26 08:40:00-05:00,616.88,616.88,616.88,616.88,50.0,1.0,616.88
QQQ,2026-02-26 08:42:00-05:00,616.78,616.78,616.76,616.76,365.0,4.0,616.766868
QQQ,2026-02-26 08:49:00-05:00,617.31,617.31,617.31,617.31,125.0,1.0,617.31
QQQ,2026-02-26 08:59:00-05:00,616.64,616.64,616.64,616.64,60.0,1.0,616.64
QQQ,2026-02-26 09:00:00-05:00,616.61,616.61,616.61,616.61,50.0,1.0,616.61
QQQ,2026-02-26 09:01:00-05:00,616.64,616.64,616.62,616.62,235.0,3.0,616.624255
QQQ,2026-02-26 09:02:00-05:00,616.94,616.94,616.94,616.94,60.0,1.0,616.94
QQQ,2026-02-26 09:06:00-05:00,616.61,616.63,616.61,616.63,200.0,3.0,616.619
QQQ,2026-02-26 09:09:00-05:00,616.43,616.44,616.43,616.44,185.0,2.0,616.436757
QQQ,2026-02-26 09:15:00-05:00,616.46,616.48,616.46,616.47,486.0,6.0,616.47
QQQ,2026-02-26 09:20:00-05:00,616.55,616.55,616.29,616.29,975.0,9.0,616.354681
QQQ,2026-02-26 09:21:00-05:00,616.29,616.29,616.29,616.29,40.0,1.0,616.29
QQQ,2026-02-26 09:22:00-05:00,616.31,616.31,616.31,616.31,60.0,1.0,616.31
QQQ,2026-02-26 09:23:00-05:00,616.22,616.22,616.21,616.21,942.0,5.0,616.216809
QQQ,2026-02-26 09:25:00-05:00,616.02,616.06,616.02,616.06,670.0,7.0,616.042009
QQQ,2026-02-26 09:27:00-05:00,615.83,615.83,615.83,615.83,300.0,1.0,615.83
QQQ,2026-02-27 08:02:00-05:00,605.75,605.75,605.75,605.75,52.0,2.0,605.75
QQQ,2026-02-27 08:12:00-05:00,605.5,605.5,605.5,605.5,40.0,1.0,605.5
QQQ,2026-02-27 08:32:00-05:00,603.76,603.95,603.76,603.95,291.0,7.0,603.829286
QQQ,2026-02-27 08:33:00-05:00,603.56,603.56,603.48,603.48,305.0,4.0,603.497705
QQQ,2026-02-27 08:34:00-05:00,603.47,603.47,603.47,603.47,60.0,1.0,603.47
QQQ,2026-02-27 08:35:00-05:00,603.59,603.6,603.44,603.44,590.0,7.0,603.545932
QQQ,2026-02-27 08:40:00-05:00,603.12,603.21,603.12,603.2,650.0,8.0,603.166154
QQQ,2026-02-27 08:44:00-05:00,603.58,603.58,603.58,603.58,60.0,1.0,603.58
QQQ,2026-02-27 08:50:00-05:00,604.19,604.19,604.13,604.13,171.0,4.0,604.16
QQQ,2026-02-27 08:59:00-05:00,604.43,604.53,604.43,604.53,685.0,8.0,604.487007
QQQ,2026-02-27 09:02:00-05:00,603.92,603.92,603.91,603.91,120.0,2.0,603.915
QQQ,2026-02-27 09:03:00-05:00,603.75,603.75,603.75,603.75,60.0,1.0,603.75
QQQ,2026-02-27 09:11:00-05:00,604.01,604.01,604.01,604.01,60.0,1.0,604.01
QQQ,2026-02-27 09:19:00-05:00,603.24,603.24,603.24,603.24,120.0,2.0,603.24
QQQ,2026-02-27 09:29:00-05:00,602.7,602.7,602.7,602.7,240.0,2.0,602.7
QQQ,2026-03-02 08:06:00-05:00,598.8,598.82,598.8,598.82,401.0,4.0,598.809375
QQQ,2026-03-02 08:11:00-05:00,598.96,598.96,598.96,598.96,40.0,1.0,598.96
QQQ,2026-03-02 08:16:00-05:00,599.15,599.15,599.15,599.15,40.0,1.0,599.15
QQQ,2026-03-02 08:21:00-05:00,600.0,600.15,600.0,600.15,220.0,3.0,600.042857
QQQ,2026-03-02 08:24:00-05:00,600.53,600.53,600.53,600.53,125.0,1.0,600.53
QQQ,2026-03-02 08:25:00-05:00,601.01,601.01,601.01,601.01,160.0,2.0,601.01
QQQ,2026-03-02 08:44:00-05:00,599.42,599.42,599.42,599.42,80.0,1.0,599.42
QQQ,2026-03-02 08:52:00-05:00,598.98,598.98,598.98,598.98,55.0,2.0,598.98
QQQ,2026-03-02 08:54:00-05:00,599.03,599.03,599.03,599.03,50.0,1.0,599.03
QQQ,2026-03-02 08:57:00-05:00,598.22,598.22,598.22,598.22,60.0,1.0,598.22
QQQ,2026-03-02 08:58:00-05:00,598.2,598.2,598.2,598.2,61.0,2.0,598.2
QQQ,2026-03-02 08:59:00-05:00,598.35,598.35,598.35,598.35,85.0,2.0,598.35
QQQ,2026-03-02 09:01:00-05:00,598.26,598.26,598.26,598.26,40.0,1.0,598.26
